"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
14286	48358	"Popradské  pleso"	49.153142	20.079368	1254.5	"AWI"	1254.5	3840.5	4352.5	4100	22	5	38	0	0	0	4	0	44	0	1	0	0	0	0	0	0	45	2	0	0	0	23	0	6	0	0	0	0	0	0	0	0	0	0	37	130	0	0	0	0	0	0	38	0	0	0	0	0	1	0	0	0	0	0	0	15	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1257	"AWI"	1257	3920	4405	4166	26	0	56	0	0	0	3	0	32	0	0	0	0	0	0	0	0	36	0	0	0	0	29	0	9	0	0	0	0	0	0	0	0	0	0	23	196	108	0	0	0	0	0	29	0	0	0	1	0	0	0	0	0	1	0	0	17	1	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1259.5	"AWI"	1259.5	4010.5	4468.5	4228	11	3	29	1	0	0	2	0	28	0	2	0	0	0	0	0	0	37	0	0	0	0	19	0	7	0	0	0	0	0	0	1	0	0	0	21	142	0	0	0	0	0	0	28	0	0	0	1	0	2	0	0	0	1	0	3	15	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1262	"AWI"	1262	4093	4528	4288	6	0	43	0	0	0	2	0	37	0	0	0	0	0	0	0	0	46	0	0	0	0	26	0	10	0	0	0	0	0	0	2	0	0	0	29	135	164	0	0	0	0	0	31	0	0	0	0	0	2	0	0	0	0	0	5	28	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1264.5	"AWI"	1264.5	4185.5	4588	4367.5	7	1	41	2	0	0	0	0	34	0	0	0	0	0	0	0	0	40	1	0	0	0	14	0	8	0	0	0	0	0	0	0	0	0	0	15	142	136	0	0	0	0	0	33	0	0	0	0	0	3	0	0	0	0	0	1	23	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1267	"AWI"	1267	4247	4742	4450	8	0	31	1	0	0	2	0	34	0	0	0	0	0	0	0	0	37	1	0	0	0	16	0	11	0	0	0	0	0	0	0	0	0	0	21	134	143	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	3	20	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1269.5	"AWI"	1269.5	4333	4882.5	4564.5	4	1	25	0	0	0	1	0	32	0	0	0	0	0	0	0	0	49	2	0	0	0	10	0	9	0	0	0	0	0	0	0	0	0	0	22	170	133	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	5	16	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1272	"AWI"	1272	4384	5112	4674	1	0	30	0	0	0	10	0	18	0	0	0	0	0	0	0	0	45	2	0	0	0	9	0	15	1	0	0	0	0	0	0	0	0	0	11	143	147	0	0	0	0	0	31	0	0	0	2	1	1	0	0	0	0	0	6	22	1	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1274.5	"AWI"	1274.5	4470	5231.5	4786.5	1	0	37	0	0	0	2	0	32	0	0	0	0	0	0	0	0	56	0	0	0	0	12	0	9	0	0	0	0	0	0	0	0	0	0	15	140	137	0	0	0	0	0	33	0	0	0	1	0	2	0	0	0	0	1	4	31	1	1
14286	48358	"Popradské  pleso"	49.153142	20.079368	1277	"AWI"	1277	4527	5389	4894	0	1	33	0	0	0	5	0	40	0	0	0	0	0	0	0	0	46	0	0	0	0	3	1	13	0	0	0	0	0	0	0	0	0	0	11	185	0	0	0	0	0	0	37	0	0	0	1	1	2	0	0	0	0	0	3	19	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1279.5	"AWI"	1279.5	4623.5	5493	5023.5	0	1	31	0	0	0	2	0	33	0	0	0	0	0	0	0	0	42	1	0	0	0	10	0	17	0	0	0	0	0	0	0	0	0	0	8	173	126	0	0	0	0	0	28	0	0	0	0	0	1	0	0	0	0	0	4	24	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1282	"AWI"	1282	4714	5642	5145	0	0	47	0	0	0	3	0	31	0	0	0	0	0	0	0	0	53	1	0	0	0	5	0	18	0	0	0	0	0	0	0	0	0	0	13	129	0	0	0	0	0	0	34	0	0	0	0	0	2	0	0	0	0	0	3	31	1	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1284.5	"AWI"	1284.5	4805.5	5742.5	5274.5	0	0	34	1	0	0	3	0	35	0	0	0	0	0	0	0	0	40	2	0	0	0	6	0	13	0	0	0	0	0	0	0	0	1	0	3	198	0	0	0	0	0	0	40	0	0	0	0	0	1	0	0	0	0	0	4	28	2	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1287	"AWI"	1287	4906	5863	5391	0	1	40	0	0	0	4	0	24	0	0	0	0	0	0	0	0	58	0	0	0	0	3	0	21	0	0	0	0	0	0	0	0	0	0	6	111	0	0	0	0	0	0	26	0	0	0	1	1	1	0	0	0	0	1	3	29	1	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1289.5	"AWI"	1289.5	5012	5967	5516	0	0	51	0	0	0	1	0	43	0	0	0	0	0	0	0	0	67	1	0	0	0	8	0	13	0	0	0	0	0	0	0	0	0	0	15	191	134	0	0	0	0	0	41	0	0	0	0	1	0	0	0	0	0	0	4	38	2	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1292	"AWI"	1292	5117	6067	5629	1	0	36	1	0	0	1	0	33	0	0	0	0	0	0	0	0	63	0	0	0	0	3	0	12	0	0	0	0	0	0	0	0	0	0	10	142	0	0	0	0	0	0	24	0	0	0	1	0	2	0	0	0	0	0	4	43	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1294.5	"AWI"	1294.5	5226	6159	5746.5	0	2	31	1	54	1	3	0	34	0	9	0	0	0	27	0	0	76	0	0	0	0	4	0	13	0	0	0	0	0	0	1	0	9	0	4	121	123	0	0	0	0	0	33	0	0	0	9	9	0	0	0	0	0	9	3	26	9	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1297	"AWI"	1297	5345	6229	5860	0	1	32	2	0	0	4	0	54	0	0	0	0	0	0	0	0	74	0	0	0	0	7	0	20	0	0	0	0	0	0	0	0	0	0	4	147	119	0	0	0	0	0	45	0	0	0	0	0	2	0	0	0	0	1	6	40	0	1
14286	48358	"Popradské  pleso"	49.153142	20.079368	1299.5	"AWI"	1299.5	5445.5	6315.5	5977	0	0	41	0	0	0	2	0	40	0	0	0	0	0	0	0	0	76	0	0	0	0	4	0	23	0	0	0	0	0	0	1	0	0	0	2	138	120	0	0	0	0	0	42	0	0	0	0	0	2	0	0	0	0	1	4	36	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1302	"AWI"	1302	5610	6366	6090	0	0	34	0	0	0	2	0	22	0	0	0	0	0	0	0	0	84	0	0	0	0	4	0	15	0	0	0	0	0	0	1	0	0	0	1	157	149	0	0	0	0	0	26	0	0	0	0	0	1	0	0	0	0	0	5	32	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1304.5	"AWI"	1304.5	5732	6436	6209.5	0	0	29	0	0	0	2	0	51	0	0	0	0	0	0	0	0	71	1	0	0	0	1	0	19	0	0	0	0	0	0	1	0	0	0	1	130	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	1	0	25	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1307	"AWI"	1307	6044	6483	6306	2	2	36	0	0	0	4	0	49	0	0	0	0	0	0	0	0	60	0	0	0	0	8	0	28	0	0	0	0	0	0	0	0	0	0	2	111	0	0	0	0	0	0	24	0	0	0	0	1	0	0	0	0	0	0	3	35	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1309.5	"AWI"	1309.5	6286	6566.5	6412	0	0	28	0	0	0	6	0	32	0	0	0	0	0	0	0	0	53	0	0	0	0	3	0	17	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	0	0	4	27	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1310	"AWI"	1310	6318	6590	6433	0	0	29	1	0	0	2	0	21	0	0	0	0	0	0	0	0	71	0	0	0	0	4	0	13	0	0	0	0	0	0	0	0	0	0	1	94	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	9	22	1	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1312	"AWI"	1312	6370	6727	6517	0	0	36	0	0	0	4	0	34	0	0	0	0	0	0	0	0	53	1	0	0	0	7	0	17	0	0	0	0	0	0	0	0	0	0	2	105	126	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	9	40	1	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1314.5	"AWI"	1314.5	6423.5	6981	6617.5	0	1	36	0	0	0	2	0	24	0	0	0	0	0	0	0	0	77	1	0	0	0	5	0	17	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	7	34	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1317	"AWI"	1317	6485	7129	6734	0	0	36	1	0	0	4	0	30	0	0	0	0	0	0	0	0	88	1	0	0	0	2	0	24	0	0	0	0	0	0	0	0	0	1	1	118	0	0	0	0	0	0	26	0	0	0	0	0	2	0	0	0	0	0	4	33	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1319.5	"AWI"	1319.5	6546.5	7297	6844.5	1	1	28	0	0	0	4	0	38	0	1	0	0	0	0	0	0	109	1	0	0	0	4	0	25	0	0	0	0	0	0	0	0	0	0	0	176	193	0	0	0	0	0	21	0	0	0	0	0	1	0	0	0	0	2	8	40	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1322	"AWI"	1322	6611	7412	6957	0	1	32	1	0	0	1	0	22	0	0	0	0	0	0	0	0	79	1	0	0	0	5	0	15	0	0	0	0	0	0	0	0	0	0	0	128	141	0	0	0	0	0	19	0	0	0	0	0	2	0	0	0	0	0	5	40	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1324.5	"AWI"	1324.5	6692	7534	7071	0	1	27	1	0	0	3	0	25	0	0	0	0	0	0	0	0	88	1	0	0	0	6	0	15	0	0	0	0	0	0	0	0	0	0	0	158	161	0	0	0	0	0	23	0	0	0	1	1	3	0	0	0	0	1	2	41	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1327	"AWI"	1327	6768	7632	7197	0	1	28	2	0	0	4	0	15	0	0	0	0	0	0	0	0	93	0	0	0	0	3	0	16	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	27	0	0	0	0	0	3	0	0	0	0	0	8	25	1	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1329.5	"AWI"	1329.5	6897	7719	7311	0	0	27	1	0	0	1	0	38	0	0	0	0	0	0	0	0	61	1	0	0	0	0	0	29	0	0	0	0	0	0	1	0	0	0	1	122	130	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	1	11	37	2	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1332	"AWI"	1332	6992	7813	7422	1	0	30	0	0	0	1	0	25	0	0	0	0	0	0	0	0	77	1	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	112	134	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	5	50	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1334.5	"AWI"	1334.5	7148.5	7880	7536.5	0	1	31	0	0	0	5	0	40	0	0	0	0	0	0	0	0	82	1	0	0	0	5	0	25	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	31	0	0	0	0	1	0	0	0	0	0	0	3	49	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1335.5	"AWI"	1335.5	7196.5	7908.5	7582.5	0	1	23	0	0	0	2	0	31	0	0	0	0	0	0	0	0	88	1	0	0	0	2	0	18	0	0	0	0	0	0	0	0	0	0	0	103	133	0	0	0	0	1	22	0	0	0	0	3	3	0	0	0	0	1	10	43	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1336.5	"AWI"	1336.5	7229.5	7944	7631	0	0	40	1	0	0	2	0	26	0	0	0	0	0	0	0	0	66	3	0	0	0	4	0	20	0	0	0	0	0	0	0	0	0	0	0	102	126	0	0	0	0	0	15	0	0	0	0	3	1	0	0	0	0	1	7	60	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1337	"AWI"	1337	7244	7963	7656	0	0	40	1	0	0	3	0	37	0	0	0	0	0	0	0	0	84	0	0	0	0	1	0	24	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	1	4	52	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1337.5	"AWI"	1337.5	7290.5	7973.5	7679	0	0	30	1	0	0	0	0	20	0	0	0	0	0	0	0	0	65	1	0	0	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	137	144	0	0	0	0	0	21	0	0	0	0	0	1	0	0	0	0	1	6	57	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1338.5	"AWI"	1338.5	7372.5	7995	7723.5	1	0	21	0	0	0	6	0	27	0	0	0	0	0	0	0	0	74	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	159	146	0	0	0	0	0	23	0	0	0	0	0	2	0	0	0	0	1	4	51	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1339.5	"AWI"	1339.5	7444	8019.5	7767.5	0	0	31	0	0	0	5	0	25	0	1	0	0	0	0	0	0	89	0	0	0	0	3	0	29	0	0	0	0	0	0	0	0	0	0	0	107	122	0	0	0	0	0	24	0	0	0	1	1	0	0	0	0	0	1	6	50	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1340.5	"AWI"	1340.5	7508	8053	7814.5	0	0	23	1	0	0	0	0	41	0	0	0	0	0	0	0	0	95	0	0	0	0	2	0	20	0	0	0	0	0	0	0	0	0	0	0	101	132	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	3	74	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1341.5	"AWI"	1341.5	7566.5	8095.5	7862	0	1	37	0	0	0	0	0	43	0	0	0	0	0	0	0	0	69	1	0	0	0	1	0	16	0	0	0	0	0	0	1	0	0	0	0	123	133	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	2	63	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1342	"AWI"	1342	7597	8118	7885	0	0	29	0	0	0	4	0	42	0	0	0	0	0	0	0	0	79	0	0	0	0	3	0	16	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	26	0	0	0	0	0	1	0	0	0	0	0	2	54	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1342.5	"AWI"	1342.5	7665.5	8128.5	7908	0	0	30	1	0	0	2	0	51	0	0	0	0	0	0	0	0	74	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	21	0	0	0	1	0	1	0	0	0	0	1	4	42	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1343.5	"AWI"	1343.5	7782	8150	7953	0	0	20	0	0	0	3	0	38	0	0	0	0	0	0	0	0	86	2	0	0	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	111	169	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	2	3	40	0	1
14286	48358	"Popradské  pleso"	49.153142	20.079368	1344.5	"AWI"	1344.5	7855	8197	8001.5	0	1	26	0	0	0	3	0	39	0	0	0	0	0	0	0	0	77	0	0	0	0	3	0	19	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	7	39	1	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1345.5	"AWI"	1345.5	7895	8289.5	8056	0	0	24	0	0	0	4	0	40	0	0	0	0	0	0	0	0	108	0	0	0	0	5	0	17	0	0	0	0	0	0	1	0	0	0	0	133	142	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	12	9	41	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1346.5	"AWI"	1346.5	7936.5	8386	8115	0	0	25	1	0	0	4	0	28	0	0	0	0	0	0	0	0	70	1	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	1	4	42	1	1
14286	48358	"Popradské  pleso"	49.153142	20.079368	1347	"AWI"	1347	7963	8426	8146	1	0	30	0	0	0	3	0	35	0	0	0	0	0	0	0	0	89	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	1	0	0	124	0	0	0	0	0	0	16	0	0	0	0	0	3	0	0	0	0	1	4	33	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1347.5	"AWI"	1347.5	7984	8461.5	8178	0	1	28	0	0	0	4	0	37	0	0	0	0	0	0	0	0	96	0	0	0	0	5	0	15	0	0	0	0	0	0	0	0	0	0	0	119	148	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	1	4	35	1	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1348.5	"AWI"	1348.5	8019	8551.5	8241	0	3	20	0	0	0	2	0	36	0	0	0	0	0	0	0	0	85	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	134	125	0	0	0	0	0	24	0	0	0	0	0	3	0	0	0	0	0	3	39	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1349.5	"AWI"	1349.5	8044.5	8673.5	8300	0	0	19	0	0	0	1	0	27	0	0	0	0	0	0	0	0	82	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	147	162	0	0	0	0	1	22	0	0	0	0	0	1	0	0	0	0	2	3	36	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1350.5	"AWI"	1350.5	8064.5	8822.5	8354	0	0	34	0	0	0	1	0	33	0	0	0	0	0	0	0	0	93	0	0	0	0	2	0	9	0	0	0	0	1	0	1	0	0	0	0	138	137	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	3	6	31	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1351.5	"AWI"	1351.5	8104	8926.5	8415	0	0	26	0	0	1	1	0	25	0	0	0	0	0	0	0	0	115	2	0	0	0	6	0	12	0	0	0	0	0	0	1	0	0	0	0	128	160	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	1	4	41	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1352	"AWI"	1352	8135	8949	8450	0	1	20	0	0	0	1	0	38	0	0	0	0	0	0	0	0	97	0	0	0	0	2	0	21	0	0	0	0	0	0	0	0	0	0	0	111	136	0	0	0	0	0	16	0	0	0	1	0	4	0	0	0	0	0	5	39	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1352.5	"AWI"	1352.5	8160.5	8971	8484	0	0	19	1	0	0	4	0	29	0	0	0	0	0	0	0	0	106	5	0	0	0	2	0	17	0	0	0	0	0	0	0	0	0	0	0	105	128	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	1	66	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1353.5	"AWI"	1353.5	8203.5	9024.5	8553.5	0	0	22	0	0	0	4	0	30	0	0	0	0	0	0	0	0	87	2	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	97	156	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	3	45	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1354.5	"AWI"	1354.5	8235	9107	8624.5	0	0	15	0	0	0	0	0	23	0	0	0	0	0	0	0	0	109	0	0	0	0	2	0	16	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	18	0	0	0	0	0	5	0	0	0	0	0	6	41	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1357	"AWI"	1357	8360	9287	8783	0	0	28	0	0	0	1	0	20	0	0	0	0	0	0	0	0	105	0	0	0	0	4	0	12	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	0	0	5	41	2	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1359.5	"AWI"	1359.5	8449	9401.5	8950	0	0	24	0	0	0	2	0	28	0	0	0	0	0	0	0	0	124	1	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	113	128	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	3	50	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1362	"AWI"	1362	8627	9500	9109	0	0	26	0	0	0	1	0	40	0	0	0	0	0	0	0	0	152	0	0	0	0	3	0	12	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	37	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1364.5	"AWI"	1364.5	8770	9601.5	9290	0	0	28	2	0	0	5	0	28	0	0	0	0	0	0	0	0	142	0	0	0	0	1	0	14	0	0	0	0	0	0	1	0	0	0	0	63	126	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	4	30	1	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1367	"AWI"	1367	9107	9679	9426	0	1	13	0	0	0	3	0	25	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	1	0	0	76	170	0	0	0	0	0	11	0	0	0	0	0	2	0	0	0	0	0	6	24	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1369.5	"AWI"	1369.5	9422	9794.5	9562	0	0	12	1	0	0	4	0	32	0	2	0	0	0	0	0	0	145	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	64	153	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	28	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1372	"AWI"	1372	9566	9896	9666	0	0	1	5	0	0	19	0	36	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	2	0	0	0	0	0	5	0	0	0	0	1	0	1	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1374.5	"AWI"	1374.5	9597	10109	9758	0	0	3	5	0	0	21	0	33	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1377	"AWI"	1377	9636	10261	9848	0	0	2	4	0	0	27	0	36	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	3	0	0	0	0	0	1	3	0	0	0	2	0	7	0	0	0	1	4	0	0	0	0
14286	48358	"Popradské  pleso"	49.153142	20.079368	1379	"AWI"	1379	9657	10425	9912	0	0	10	7	0	0	15	0	14	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	24	0	0	0	0	0	0	4	0	0	0	1	0	3	0	0	0	0	3	0	8	0	0
