"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Chamaerops"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Morus"	"Myrtus"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Smilacaceae"	"Solanaceae"	"Sorbus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"	"Ziziphus"
26995	47537	"Sa Curcurica"	40.45547	9.78752	152	"AWI"	152	1750	1981	1871	0	0	7.02479338842975	9.91735537190083	0	0	0	0.413223140495868	1.65289256198347	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2396694214876	0	0	1.2396694214876	0	0	0	0	0	0.413223140495868	0	0	0	0	0	0	0	4.95867768595041	0	0	0	0	0	0	11.9834710743802	2.89256198347107	0	2.47933884297521	0	0.413223140495868	0	0	6.61157024793388	0	0	0	0	0	19.0082644628099	28.5123966942149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.413223140495868	0	0.826446280991736	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	168	"AWI"	168	1833	2186	1999	0	0	4.34782608695652	4.78260869565217	0	0	0	0	2.60869565217391	0	0	1.30434782608696	0	0	0	0	0	0	0	0	0	0	1.30434782608696	0	0.434782608695652	2.60869565217391	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47826086956522	0	0	0	0	0	0	13.9130434782609	4.34782608695652	0	1.73913043478261	0	0.434782608695652	0	0	10.8695652173913	0	0	0	0	0	16.9565217391304	29.5652173913043	0	0	0	0	0	0	0	0	0	0	0	0.434782608695652	0	0	0	0	0.869565217391304	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	184	"AWI"	184	1907	2349	2103	0	0	6.38297872340426	2.12765957446809	0	0	0.425531914893617	0	1.70212765957447	0.425531914893617	0	0.425531914893617	0	0	0	0	0	0	0	0	0	0	2.5531914893617	0	0	1.70212765957447	0	0	0	0	0	1.27659574468085	0	0	0	0.425531914893617	0	0	0	2.5531914893617	0	0	0	0	0	0	7.23404255319149	3.82978723404255	0	2.12765957446809	0	1.27659574468085	0	0	8.93617021276596	0	0	10.6382978723404	0	0	17.8723404255319	27.6595744680851	0	0	0	0	0	0.425531914893617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	220	"AWI"	220	2099	2603	2361	0	4.36681222707424	0	2.62008733624454	0.436681222707424	0	0	0	1.74672489082969	0	0	0	0	0	0	0	0	0	0	0	0	10.0436681222707	0	0	0	3.49344978165939	0	0	0	0	0	0	0	0	0	0	0	0	0	2.62008733624454	0	0.436681222707424	0	0	0	0	6.98689956331878	4.80349344978166	0	2.62008733624454	0	3.49344978165939	0	0	5.67685589519651	0	0	0	0	0	17.9039301310044	32.3144104803493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436681222707424	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	232	"AWI"	232	2221	2646	2447	0	0	2.40963855421687	2.81124497991968	0	0	0	0	1.60642570281124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.02409638554217	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00803212851406	0	0	0	0	0	0	2.81124497991968	2.40963855421687	0	2.00803212851406	0	0.803212851405622	0	0	8.83534136546185	0	0	10.0401606425703	0	0	19.2771084337349	37.7510040160643	0	0	0	0	0	0	0	0	0	0	0	0.401606425702811	0	0	0.803212851405622	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	264	"AWI"	264	2526	2793	2707	0	0	0.873362445414847	2.18340611353712	0	0	0	0	2.18340611353712	0	0	0.873362445414847	0	0	0	0	0	0	0	0	0	0	0.873362445414847	0	0	3.05676855895197	0	0	0	0	0	0.436681222707424	0	0	0	0	0	0	0	1.31004366812227	0	0	0	0	0	0	2.62008733624454	5.67685589519651	0	2.18340611353712	0	1.74672489082969	0	0	5.24017467248908	0	0	0	0	0	12.6637554585153	57.6419213973799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436681222707424	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	270	"AWI"	270	2560	2917	2755	0	1.0752688172043	2.8673835125448	5.01792114695341	0	0	0	0	1.4336917562724	0.3584229390681	0	0	0	0	0	0	0	0	0	0	0	2.1505376344086	1.7921146953405	0	0	2.8673835125448	0	0	0	0	0	0	0	0	0	0	0	0	0.3584229390681	2.5089605734767	0	0.3584229390681	0	0	0	0	2.5089605734767	3.584229390681	0	0.716845878136201	0	1.0752688172043	0	0	3.584229390681	0	0	0	0	0	23.2974910394265	41.9354838709677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1505376344086	0	0	0	0	0	0.3584229390681	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	296	"AWI"	296	2770	3273	3056	0	0	3.72670807453416	5.59006211180124	0	0	0	0.62111801242236	1.86335403726708	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48447204968944	0	0	4.96894409937888	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24223602484472	0	0	0	0	0	0	3.1055900621118	3.1055900621118	0	2.48447204968944	0	2.48447204968944	0	0	7.45341614906832	0	0	0	0	0	18.0124223602484	41.6149068322981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24223602484472	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	320	"AWI"	320	3132	3444	3334	0	0	3.04568527918782	4.56852791878173	0	0	0	0.50761421319797	1.01522842639594	0	0	1.01522842639594	0	0	0	0	0	0	0	0	0	6.5989847715736	1.52284263959391	0	0	5.0761421319797	0	0	0	0	0	0	0	0.50761421319797	0	0	0	0	0	0	0	0	0	0	0	0	5.0761421319797	3.55329949238579	0	1.52284263959391	0	3.04568527918782	0	0	7.61421319796954	0	0	0	0	0	14.7208121827411	39.0862944162437	0	0	0	0	0	0	0	0	0	0	0	1.01522842639594	0	0	0.50761421319797	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	328	"AWI"	328	3243	3526	3413	0	0	9.375	3.57142857142857	0	0	0	0.446428571428571	1.33928571428571	0	0	0.892857142857143	0	0	0	0	0	0	0	0	0	0	0.892857142857143	0	0	4.01785714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67857142857143	0	0	0	0	0	0	2.67857142857143	1.78571428571429	0	2.23214285714286	0	0.446428571428571	0	4.91071428571429	10.2678571428571	0	0	0	0	0	11.1607142857143	42.8571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.446428571428571	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	360	"AWI"	360	3382	4085	3698	0	0	4.10958904109589	10.2739726027397	0	0	0	0	0.684931506849315	0.684931506849315	0	0.684931506849315	0	0	0	0	0	0	0	0	0	0	3.42465753424658	0	0	6.84931506849315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16438356164384	1.36986301369863	0	4.10958904109589	0	1.36986301369863	0	0	4.79452054794521	0	0	0	0	0	11.6438356164384	41.0958904109589	0	0	0	0	0	0.684931506849315	0	0	0	0	0	0	0	0	1.36986301369863	0	0.684931506849315	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	370	"AWI"	370	3467	4161	3798	0	0	4.18410041841004	7.11297071129707	0	0	0	0.418410041841004	0	0.836820083682008	0	0	0	0	0.418410041841004	0	0	0	0	0	0	0	1.25523012552301	0	0	3.34728033472803	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418410041841004	0	0.418410041841004	0	0	0	0	5.02092050209205	1.25523012552301	0	1.25523012552301	0	2.09205020920502	0	0	7.53138075313808	0	0	5.43933054393306	0	0	20.9205020920502	35.5648535564854	0	0	0	0	0	0	0	0	0	0	0	1.25523012552301	0	0	0.418410041841004	0	0.418410041841004	0	0.418410041841004	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	392	"AWI"	392	3620	4362	3992	0	0	7.64705882352941	5.88235294117647	0	0	0	0	0	1.17647058823529	0	0	0	0	0	0	0	0	0	0	0	0	4.11764705882353	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70588235294118	0	0	0	0	0	0	4.70588235294118	1.17647058823529	0	2.35294117647059	0	0.588235294117647	0	0	12.3529411764706	0	0	0	0.588235294117647	0	12.9411764705882	35.8823529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	420	"AWI"	420	3828	4585	4258	0	0.395256916996047	4.34782608695652	4.74308300395257	0	0	0	0.395256916996047	0.395256916996047	0.790513833992095	0	0	0	0	0	0.395256916996047	0	0	0	0	0	7.11462450592885	0.790513833992095	0	0	4.74308300395257	0	0	0	0	0	0	0	0	0	0	0.790513833992095	0	0	1.58102766798419	0	0	0	0	0	0	3.95256916996047	3.16205533596838	0	1.97628458498024	0	3.95256916996047	0	0	5.92885375494071	0	0	0	0	0	16.2055335968379	37.9446640316205	0	0	0	0	0	0	0	0	0	0	0	0.395256916996047	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	424	"AWI"	424	3890	4600	4291	0	0	2.46305418719212	6.89655172413793	0	0	0	0	1.47783251231527	0.492610837438424	0	0	0	0	0	0	0	0	0	0	0	4.92610837438424	0	0	0	4.92610837438424	0	0	0	0	0	0.492610837438424	0	0	0	0	0	0	0	1.47783251231527	0	0	0	0	0	0	10.3448275862069	3.44827586206897	0	0.985221674876847	0	0.985221674876847	0	3.94088669950739	6.89655172413793	0	0	0	0	0	11.8226600985222	38.423645320197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	430	"AWI"	430	3965	4628	4346	0	0	5.58659217877095	9.49720670391061	0	0	0	0	3.35195530726257	1.11731843575419	0	0	0	0	0	0	0	0	0	0	0	0	1.67597765363128	0	0	5.02793296089385	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23463687150838	0	0	0	0	0	0	10.6145251396648	2.23463687150838	0	1.67597765363128	0	3.91061452513966	0	0	6.14525139664804	0	0	0	0	0	13.4078212290503	32.9608938547486	0	0	0	0	0	0	0	0	0	0.558659217877095	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	436	"AWI"	436	4022	4664	4407	0	0	3.27102803738318	7.47663551401869	0	0	0	0.934579439252336	0	0.467289719626168	0	0.467289719626168	0	0	0	0	0	0	0	0	0	0	0.467289719626168	0	0	4.20560747663551	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33644859813084	0	0	0	0	0	0	7.94392523364486	1.86915887850467	0	2.33644859813084	0	1.86915887850467	0	0	8.41121495327103	0	0	8.8785046728972	0	0	15.4205607476636	33.6448598130841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	442	"AWI"	442	4103	4706	4460	0	0	4.18848167539267	6.282722513089	0	0	0	0	1.04712041884817	0.523560209424084	0	1.04712041884817	0	0	0	0	0	0	0	0	0	0	2.09424083769634	0	0	5.23560209424084	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57068062827225	0	0	0	0	0	0	7.32984293193717	1.57068062827225	0	1.57068062827225	0	3.1413612565445	0	8.37696335078534	7.85340314136126	0	0	0	0	0	18.848167539267	27.7486910994764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04712041884817	0	0.523560209424084	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	450	"AWI"	450	4265	4730	4528	0	0	4.24528301886792	7.54716981132075	0	0	0	1.41509433962264	0.471698113207547	0	0	0	0	0	0	0	0	0	0	0	0	3.77358490566038	2.83018867924528	0	0	2.83018867924528	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77358490566038	0	0	0	0	0	0	7.07547169811321	5.18867924528302	0	0.943396226415094	0	2.35849056603774	0	0	14.622641509434	0	0	0	0	0	11.3207547169811	31.6037735849057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	456	"AWI"	456	4349	4760	4586	0	0	7.40740740740741	7.40740740740741	0	0	0	0.529100529100529	0.529100529100529	0	0	0.529100529100529	0	0	0	0	0	0	0	0	0	0	3.7037037037037	0	0	5.29100529100529	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11640211640212	0	0	0	0	0	0	10.0529100529101	2.11640211640212	0	3.7037037037037	0	2.64550264550265	0	0	16.4021164021164	0	0	0	0	0	11.1111111111111	24.3386243386243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.529100529100529	0	1.58730158730159	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	462	"AWI"	462	4435	4795	4649	0	0	3.82513661202186	4.91803278688525	0	0	0	0	1.09289617486339	0.546448087431694	0	0	0	0	0.546448087431694	0	0	0.546448087431694	0	0	0	7.65027322404372	3.27868852459016	0	0	3.82513661202186	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18579234972678	0	0	0	0	0	0	10.9289617486339	4.91803278688525	0	2.73224043715847	0	3.27868852459016	0	0	8.7431693989071	0	0	0	0	0	12.0218579234973	27.8688524590164	0	0	0	0	0	0.546448087431694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546448087431694	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	470	"AWI"	470	4571	4860	4742	0	0	4.39024390243902	2.92682926829268	0	0	0	0.975609756097561	0.975609756097561	0	0	0.48780487804878	0	0	0	0	0	0	0	0	0	3.41463414634146	1.46341463414634	0	0	3.90243902439024	0	0	0	0	0	0.48780487804878	0	0	0	0	0	0	0	4.39024390243902	0	0	0	0	0	0	15.1219512195122	3.90243902439024	0	1.95121951219512	0	2.4390243902439	0	0	4.8780487804878	0	0	6.34146341463415	0	0	13.1707317073171	23.9024390243902	0	0.48780487804878	0	0	0	0.48780487804878	0	0	0	0	0.48780487804878	1.46341463414634	0	0	0.48780487804878	0	0	0	0	0	0.975609756097561	0.48780487804878
26995	47537	"Sa Curcurica"	40.45547	9.78752	476	"AWI"	476	4606	5016	4808	0	0	3.95480225988701	4.51977401129944	0	0	0	1.69491525423729	0.564971751412429	0	0	0.564971751412429	0	0	0	0	0	0	0	0	0	0	1.69491525423729	0	0	2.25988700564972	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25988700564972	0	0	0	0	0	0	8.47457627118644	3.95480225988701	0	2.25988700564972	0	3.38983050847458	0	0	12.4293785310734	0	0	0	0	0	18.6440677966102	32.2033898305085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564971751412429	0	0	0	0.564971751412429	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	480	"AWI"	480	4621	5135	4846	0	0	10.3825136612022	6.55737704918033	0	0	0	0	1.63934426229508	0	0	1.63934426229508	0	0	0	0	0	0	0	0	0	0	2.18579234972678	0	0	4.37158469945355	0	0	0	0	0	1.63934426229508	0	0	0	0	0	0	0	2.18579234972678	0	0.546448087431694	0	0	0	0	4.37158469945355	1.09289617486339	0	3.82513661202186	0	1.63934426229508	0	6.01092896174863	10.3825136612022	0	0	5.46448087431694	0	0	10.3825136612022	25.1366120218579	0	0	0	0	0	0	0	0	0	0.546448087431694	0	0	0	0	0	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	488	"AWI"	488	4712	5251	4971	0	0	5.0314465408805	5.66037735849057	0	0	0	0	1.25786163522013	0.628930817610063	0	1.25786163522013	0	0	0	0	0	0	0	0	0	13.2075471698113	0.628930817610063	0	0	6.28930817610063	0	0	0	0	0	0	0	0.628930817610063	0	0	0	0	0	0	0	0	0	0	0	0	2.51572327044025	3.14465408805031	0	2.51572327044025	0	1.88679245283019	0	0	11.9496855345912	0	0	0	0	0	18.2389937106918	24.5283018867925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.628930817610063	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	496	"AWI"	496	4757	5490	5086	0	0	7.18954248366013	5.22875816993464	0	0	0	0.65359477124183	0.65359477124183	0	0	0.65359477124183	0	0	0	0	0	0	0	0.65359477124183	0	0	1.96078431372549	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26797385620915	0	0	0	0	0	0	3.26797385620915	3.26797385620915	0	2.61437908496732	0	5.88235294117647	0	0	9.80392156862745	0	0	0	0	0	26.1437908496732	22.2222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65359477124183	0	0	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	504	"AWI"	504	4858	5674	5206	0	0	10.752688172043	9.67741935483871	0	0	0	0	1.0752688172043	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37634408602151	0	0	2.1505376344086	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0752688172043	0	0	0	0	0	0	0	4.3010752688172	0	1.0752688172043	0	2.1505376344086	0	0	16.1290322580645	0	0	0	0	0	26.8817204301075	13.9784946236559	0	0	0	0	0	0	0	0	0	0	0	2.1505376344086	0	0	2.1505376344086	0	1.0752688172043	0	0	0	0	0
26995	47537	"Sa Curcurica"	40.45547	9.78752	510	"AWI"	510	4931	5750	5311	0	0	6.34920634920635	3.96825396825397	0	0	0	0	0.793650793650794	0.793650793650794	0	0	0	0	0	0	0	0	0	0	0	14.2857142857143	0.793650793650794	0	0.793650793650794	7.14285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58730158730159	0	0.793650793650794	0	0	0	0	0.793650793650794	3.96825396825397	0	0	0	7.93650793650794	0	0	3.96825396825397	0	0	6.34920634920635	0	0	27.7777777777778	10.3174603174603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58730158730159	0
