"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Trachycarpus"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
23873	41401	"Balladrum"	46.15919	8.74872	1	"AWI"	1	-127	69	-30	0	0.374531835205993	0	0	0	0	0.187265917602996	0	0.749063670411985	0	2.24719101123596	0	0	0	0	0	0	83.1460674157303	0	0	0	0	0.936329588014981	0	1.87265917602996	0	0	0	0	0	0.374531835205993	0	0	0	0	0	0	0	0.187265917602996	0.561797752808989	0	0.187265917602996	0.936329588014981	0	0	0	0	0	0	0	0.374531835205993	0	0	0	0	0	0	0	7.11610486891386	0	0	0	0	0.187265917602996	0	0.187265917602996	0	0	0	0	0	0	0	0	0	0	0	0	0.374531835205993	0
23873	41401	"Balladrum"	46.15919	8.74872	8	"AWI"	8	7	513	195	0.312989045383412	0	51.7996870109546	0	0	0	0	0.312989045383412	0	0	3.44287949921753	0	0	0	0	0	0	27.5430359937402	0.156494522691706	0	0	0	2.03442879499218	0	4.22535211267606	0	0	0	0	0	0.312989045383412	0	1.09546165884194	0	0	0	0	0	0.625978090766823	0.156494522691706	0	0	0	0	0	0.312989045383412	0	0	0	0	0.156494522691706	1.87793427230047	0	0	0	0	0	0	5.16431924882629	0	0	0	0	0.156494522691706	0	0.156494522691706	0	0	0	0	0	0	0	0	0.156494522691706	0	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	12	"AWI"	12	90	687	330	0.161030595813205	0	8.53462157809984	0.161030595813205	0	0	0	0.966183574879227	0	0	5.79710144927536	0	0.805152979066022	0	2.73752012882448	0	0	23.3494363929147	0.483091787439614	0	0.161030595813205	0	6.44122383252818	0	22.3832528180354	0	0	13.8486312399356	0	0	2.41545893719807	0	0	0	0	0.322061191626409	0	0	3.86473429951691	0.322061191626409	0	0	0	0	0	0	0	0	0	0	0.322061191626409	0	0	0	0	0	0	0	5.15297906602254	0.161030595813205	0	0	0	0.483091787439614	0	0.644122383252818	0	0	0	0	0	0	0.161030595813205	0.161030595813205	0	0	0.161030595813205	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	16	"AWI"	16	185	858	470	0.440528634361234	0	8.59030837004405	0.66079295154185	0	0	0	1.98237885462555	0	0	10.352422907489	0	0.220264317180617	0	0	0	0	25.1101321585903	0	0	0	0	11.2334801762115	0	22.9074889867841	0.220264317180617	0	0	0	0	5.06607929515418	0	0	0	0	0	0	0	2.6431718061674	0.66079295154185	0	0	0	0	0	0.220264317180617	0	0	0	0	0.881057268722467	0	0	0	0	0	0	0	5.94713656387665	0.440528634361234	0	0	0	0.66079295154185	0	0.220264317180617	0	0	0	0	0	0	0.220264317180617	0.440528634361234	0	0.220264317180617	0	0	0	0.66079295154185
23873	41401	"Balladrum"	46.15919	8.74872	20	"AWI"	20	279	1023	610	0.88809946714032	0	0	0.532859680284192	0	0	0	1.77619893428064	0	0	4.61811722912966	0	1.42095914742451	0	2.66429840142096	0	0	28.9520426287744	0	0	0	0	6.74955595026643	0	31.7939609236234	0	0	7.99289520426288	0	0	3.55239786856128	0	0	0	0	0	0	0	1.59857904085258	0	0	0.177619893428064	0	0	0	0	0	0	0	0	0.710479573712256	0	0	0	0	0	0	0	5.68383658969805	0	0	0	0	0.177619893428064	0	0.177619893428064	0	0	0	0	0	0	0.177619893428064	0.177619893428064	0	0.177619893428064	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	24	"AWI"	24	403	1176	752	0.449438202247191	0	23.8202247191011	0.224719101123596	0	0	0.224719101123596	1.12359550561798	0	0	5.39325842696629	0	0	0	1.12359550561798	0	0	22.247191011236	0	0	0	0	8.98876404494382	0	9.66292134831461	0	0	0	0	0	4.04494382022472	0	0.449438202247191	0.224719101123596	0	0	0	0	1.79775280898876	0	0	0	0	0	0.224719101123596	0	0	0	0	0	1.57303370786517	0	0	0	0	0	0	0	10.1123595505618	0.449438202247191	0	0	3.82022471910112	2.92134831460674	0	0.898876404494382	0	0	0	0	0	0	0	0	0	0.224719101123596	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	28	"AWI"	28	529	1336	899	0	0	18.7763713080169	0.421940928270042	0	0	0	1.47679324894515	0	0	4.64135021097046	0	0.210970464135021	0	1.05485232067511	0	0	24.0506329113924	0	0	0	0	6.9620253164557	0	17.9324894514768	0	0	0	0	0	2.9535864978903	0	0	0.210970464135021	0	0	0	0	5.06329113924051	0	0	0.210970464135021	0.210970464135021	0	0.210970464135021	0.210970464135021	0	0	0	0	0.843881856540084	0	0	0	0	0	0	0	12.6582278481013	0	0	0	0	1.26582278481013	0	0.421940928270042	0	0	0	0	0	0	0	0	0	0	0.210970464135021	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	32	"AWI"	32	664	1481	1052	0	0.338983050847458	55.9322033898305	0.169491525423729	0	0	0.169491525423729	0.169491525423729	0	0	1.69491525423729	0	0.169491525423729	0	0	0	0	16.6101694915254	0.169491525423729	0	0	0	2.71186440677966	0	15.5932203389831	0	0	0	0	0	0.677966101694915	0	0	0	0	0	0	0	0.508474576271186	0.338983050847458	0	0	0	0	0.169491525423729	0	0	0	0	0	0	0	0	0	0.169491525423729	0	0	0	3.38983050847458	0	0	0	0	0.508474576271186	0	0	0	0	0.169491525423729	0	0	0	0	0	0	0.169491525423729	0.169491525423729	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	36	"AWI"	36	779	1620	1194	0	0	0	0	0	0	0	0.179533213644524	0	0	0	0	0	0	0	0	0	90.4847396768402	0	0	0	0	1.61579892280072	0	1.79533213644524	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07719928186715	0.179533213644524	0	0	0	0	0	0	0	0	0	0	0.538599640933573	0	0	0	0	0	0	0	3.77019748653501	0.179533213644524	0	0	0	0	0	0	0	0	0	0	0	0	0.179533213644524	0	0	0	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	40	"AWI"	40	913	1758	1337	0.963391136801541	0	0	0	0	0	0	0.385356454720617	0	0	0.385356454720617	0	0.192678227360308	0	0	0	0	77.4566473988439	0	0	0	0	3.46820809248555	0	6.55105973025048	0	0	0	0	0	2.50481695568401	0	0	0	0	0	0	0	1.34874759152216	0.385356454720617	0	0	0	0	0.192678227360308	0	0	0	0	0	0.963391136801541	0	0	0	0	0	0	0	4.81695568400771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192678227360308	0	0.192678227360308	0	0	0	0
