"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Ulmus"	"Urticaceae"	"Viburnum"
26126	45345	"Tiåvatnet"	63.05972	9.41694	772	"AWI"	772	578	1489	1020	0	23.8095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0.793650793650794	0	44.4444444444444	0	0	0	0	0	0	0.793650793650794	0	0.793650793650794	21.4285714285714	0	0	0	0	0	3.96825396825397	0	0	0	0	0	0.793650793650794	0	0	1.58730158730159	0	0	0	0	0	0	0	0.793650793650794	0	0.793650793650794	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	776	"AWI"	776	668	1593	1134	0	8.57142857142857	0	0	0	0	0	32.5274725274725	0	0	0	0	0	0	0	0.659340659340659	0	10.7692307692308	0	0	0	0	0	0	0	0	0	4.61538461538462	0	0.21978021978022	0	0	0	0.21978021978022	40.4395604395604	0.21978021978022	0	0	0	0	0.21978021978022	0	0	0	0	0	0	0	0	0.21978021978022	0.659340659340659	0	0.659340659340659	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	780	"AWI"	780	764	1697	1237	0	6.01659751037344	0	0	0	0	0	28.0082987551867	0	0	0	0	0	0	0	0.622406639004149	0	14.3153526970954	0	0	0	0	0	0	0	0	0.20746887966805	4.35684647302905	0	0	0	0	0	0.622406639004149	43.9834024896266	0	0	0	0	0	0	0	0.4149377593361	0	0	0	0	0	0	0.4149377593361	0.829875518672199	0.20746887966805	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	784	"AWI"	784	876	1780	1353	0	11.5015974440895	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91693290734824	0	13.7380191693291	0	0	0	0	0	0	0	3.19488817891374	0	8.62619808306709	0	0	0	0	0	1.91693290734824	56.8690095846645	0	0	0	0	0	0	0	0	0	0	0.319488817891374	0	0	0	0	1.2779552715655	0.638977635782748	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	788	"AWI"	788	1007	1860	1462	0	13.7254901960784	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65359477124183	0	15.359477124183	0	0	0	0	0	0	0	0	0	13.7254901960784	0	0	0	0	0	1.30718954248366	51.9607843137255	0.326797385620915	0	0	0	0	0	0	0	0	0	0.326797385620915	0	0	0	0.980392156862745	1.30718954248366	0	0.326797385620915	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	792	"AWI"	792	1111	1940	1572	0	19.1358024691358	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617283950617284	0	44.4444444444444	0	0	0	0	0	0	0	0	0	29.6296296296296	0	1.23456790123457	0	0	0	1.85185185185185	0	0	0	0	0	0	0	0	0.617283950617284	0	0	0	0	0	0	0	2.46913580246914	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	796	"AWI"	796	1217	2024	1678	0	14.0845070422535	0	0	0	0	0	40.8450704225352	0	0	0	0	0	0	0	0.469483568075117	0	27.6995305164319	0	0	0	0	0	0	0	0	0	12.6760563380282	0	0	0	0	0	3.28638497652582	0	0	0	0	0	0	0	0	0.469483568075117	0	0	0	0	0	0	0	0.469483568075117	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	799	"AWI"	799	1306	2078	1758	0	14.2335766423358	0	0	0	0	0	0	0	0	0	0	0	0.364963503649635	0	0.72992700729927	0	27.3722627737226	0	0	0	0	0	0	0.364963503649635	0	0	12.043795620438	0	0	0	0	0	1.82481751824817	40.5109489051095	0.72992700729927	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364963503649635	1.45985401459854	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	804	"AWI"	804	1463	2166	1895	0	30.2631578947368	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63157894736842	0	45.3947368421053	0	0	0	0	0	0	0	0	0	13.8157894736842	0	0	0	0	0	3.94736842105263	0	0	0	0	0	0	0	0	0	0	0	0.657894736842105	0	0	0	0	1.31578947368421	1.31578947368421	0.657894736842105	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	807	"AWI"	807	1609	2204	1977	0	14.8614609571788	0	0	0	0	0	33.5012594458438	0	0.251889168765743	0	0	0	0	0	0.503778337531486	0	13.6020151133501	0	0	0	0	0	0	0	0	0	2.51889168765743	0	0	0	0	0.251889168765743	0.251889168765743	33.2493702770781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251889168765743	0.503778337531486	0.251889168765743	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	810	"AWI"	810	1756	2250	2059	0	12.0649651972158	0	0	0	0	0	31.322505800464	0	0	0	0	0	0	0	0.232018561484919	0	12.7610208816705	0	0	0	0	0	0	0	0	0	3.7122969837587	0	0	0	0	0.232018561484919	0	37.122969837587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232018561484919	1.16009280742459	0.464037122969838	0.696055684454756	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	814	"AWI"	814	1982	2295	2165	0	22.7906976744186	0	0	0	0	0	44.6511627906977	0	0	0	0	0	0	0	1.86046511627907	0	20.4651162790698	0	0	0	0	0.465116279069767	0	0.465116279069767	0	0	6.04651162790698	0	0	0	0	0	0	0	0.465116279069767	0	0	0	0.465116279069767	0	0	0	0	0	0	0	0	0	0	0.930232558139535	0	1.3953488372093	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	818	"AWI"	818	2084	2429	2268	0	23.0769230769231	0	0	0	0	0	0	0	0.366300366300366	0	0	0	0	0	0.732600732600733	0	18.3150183150183	0	0	0	0	0	0	0	0	0.366300366300366	3.2967032967033	0	0	0	0	0	1.83150183150183	49.4505494505495	0.366300366300366	0	0	0	0	0	0	0	0	0	0.366300366300366	0	0	0	0.366300366300366	0.366300366300366	1.0989010989011	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	822	"AWI"	822	2159	2604	2363	0	21.2669683257919	0	0	0	0	0	52.4886877828054	0	0.452488687782805	0	0	0	0	0	1.35746606334842	0	17.1945701357466	0	0	0	0	0	0	0	0	0	4.97737556561086	0	0.452488687782805	0	0	0	0	0	0	0	0	0	0.452488687782805	0	0	0	0	0	0.452488687782805	0	0	0	0	0.904977375565611	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	826	"AWI"	826	2210	2750	2453	0	41.4893617021277	0	0	0	0	0	0	0	0	0	0	0	0	0	5.31914893617021	0	36.1702127659575	0	0	0	0	0	0	0	0	0	11.7021276595745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06382978723404	0	0	4.25531914893617	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	830	"AWI"	830	2292	2837	2554	0	21.2121212121212	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16450216450216	0	27.2727272727273	0	0	0	0	0	0	0	0	0	2.5974025974026	0	0	0	0	0	0.432900432900433	45.4545454545455	0	0	0	0	0	0	0	0	0	0	0.432900432900433	0	0	0	0.432900432900433	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	834	"AWI"	834	2376	2939	2648	0	18.3006535947712	0	0	0	0	0	56.2091503267974	0	0	0	0	0	0.326797385620915	0	1.96078431372549	0	14.7058823529412	0	0	0	0	0	0	0.326797385620915	0	0.326797385620915	2.94117647058824	0	0	0	0	0	0.326797385620915	0	0.326797385620915	0	0	0	0	0	0	0.326797385620915	0	0	0.980392156862745	0	0	0	0.980392156862745	0.980392156862745	0.980392156862745	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	838	"AWI"	838	2449	3031	2745	0	24.7619047619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0.952380952380952	0	17.6190476190476	0	0	0	0	0	0	0.476190476190476	0	0	4.28571428571429	0	0	0	0	0	0	48.5714285714286	0.476190476190476	0	0	0	0	0	0	0.476190476190476	0	0	0	0	0	0	0	1.42857142857143	0	0.952380952380952	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	842	"AWI"	842	2559	3087	2840	0	18.2835820895522	0	0	0	0	0	59.7014925373134	0	0	0	0	0	0	0.373134328358209	1.49253731343284	0	14.5522388059702	0.373134328358209	0	0	0	0	0	0	0	0	0.746268656716418	0	0.373134328358209	0	0	0	0	0	0.373134328358209	0	0	0	0.373134328358209	0	0	0.746268656716418	0	0	0	0	0	0	0.373134328358209	0.746268656716418	1.11940298507463	0.373134328358209	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	846	"AWI"	846	2672	3157	2932	0	25.5813953488372	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86046511627907	0	16.7441860465116	0	0	0	0	0	0	0	0	0	1.86046511627907	0	0	0	0	0	0	52.093023255814	0	0	0	0	0	0	0	0.465116279069767	0	0	0.465116279069767	0	0	0	0	0.465116279069767	0.465116279069767	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	850	"AWI"	850	2777	3230	3029	0	13.9810426540284	0	0	0	0	0	36.4928909952607	0	0	0	0	0	0	0	0.947867298578199	0	10.6635071090047	0	0	0	0	0	0	0.23696682464455	0	0	1.8957345971564	0	0	0	0	0	0	33.175355450237	0.23696682464455	0	0	0	0	0	0	0.4739336492891	0	0	0.947867298578199	0	0	0	0	0.4739336492891	0.4739336492891	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	854	"AWI"	854	2935	3295	3112	0	47.0588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20168067226891	0	37.8151260504202	0	0	0	0	0	0	0	0	0	5.04201680672269	0	0	0	0	0	0.840336134453782	0	0	0	0	0	0	0	0	0	0	0	1.68067226890756	0	0	0	0.840336134453782	0.840336134453782	1.68067226890756	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	858	"AWI"	858	3005	3377	3192	0	21.4285714285714	0	0	0	0	0	50.3759398496241	0	0	0	0	0	0	0	1.50375939849624	0	16.9172932330827	0.37593984962406	0	0	0	0	0	0.37593984962406	0	0	2.25563909774436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12781954887218	0	0	0.75187969924812	0	0	0	1.12781954887218	0.75187969924812	2.25563909774436	0.75187969924812	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	862	"AWI"	862	3053	3489	3259	0	16.7064439140811	0	0	0	0	0	30.5489260143198	0	0	0	0	0	0	0	2.38663484486873	0	11.9331742243437	0	0	0	0	0	0	0	0	0	1.43198090692124	0	0	0	0	0	0	36.2768496420048	0	0	0	0	0	0	0	0.238663484486874	0	0	0.238663484486874	0	0	0	0	0	0.238663484486874	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	866	"AWI"	866	3102	3592	3332	0	42.0689655172414	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75862068965517	0	30.3448275862069	0	0	0	0	0	0	0	9.6551724137931	0	9.6551724137931	0	0	0	0	0	0.689655172413793	0	0	0	0	0	0	0	0.689655172413793	0.689655172413793	0	0	0	0	0	0	0.689655172413793	1.37931034482759	1.37931034482759	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	870	"AWI"	870	3167	3680	3406	0	29.1666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462962962962963	0	18.5185185185185	0	0	0	0	0	0	0	0	0	1.85185185185185	0	0	0	0	0	0.462962962962963	47.6851851851852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925925925925926	0	0.462962962962963	0.462962962962963	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	874	"AWI"	874	3221	3771	3481	0	22.6415094339623	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41509433962264	0	16.5094339622642	0	0	0	0	0	0	0	0	0	0.943396226415094	0	0	0	0	0	0	53.7735849056604	0	0	0	0	0.471698113207547	0	0	0	0	0	0	0	0	0	1.41509433962264	0.943396226415094	1.88679245283019	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	878	"AWI"	878	3271	3859	3554	0	27.2321428571429	0	0	0	0	0	43.3035714285714	0	0	0	0	0	0.446428571428571	0	2.67857142857143	0	21.4285714285714	0	0	0	0	0	0	0	0	0	2.23214285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892857142857143	1.78571428571429	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	882	"AWI"	882	3340	3937	3628	0	46.1538461538462	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56410256410256	0	35.8974358974359	0	0	0	0	0	0	0	0	0	4.27350427350427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56410256410256	0	0	0	0	0	0	0.854700854700855	3.41880341880342	2.56410256410256	1.70940170940171	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	886	"AWI"	886	3411	4013	3702	0	23.8255033557047	0	0	0	0	0	52.3489932885906	0	0	0	0	0	0	0	2.01342281879195	0	16.1073825503356	0	0	0	0	0	0	0.335570469798658	0	0	1.34228187919463	0	0.335570469798658	0	0	0	0.335570469798658	0	0	0	0	0	0	0	0	0.671140939597315	0	0	0.335570469798658	0	0	0	0.335570469798658	1.00671140939597	0.335570469798658	0.671140939597315	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	890	"AWI"	890	3476	4087	3773	0	27.1844660194175	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9126213592233	0	13.1067961165049	0	0	0	0	0	0	0	0	0	2.42718446601942	0	0	0	0	0	0	51.9417475728155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485436893203883	1.45631067961165	0.485436893203883	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	894	"AWI"	894	3546	4146	3848	0	22.6851851851852	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85185185185185	0	12.962962962963	0	0	0	0	0	0	0	0	0	2.31481481481481	0	0.462962962962963	0	0	0	0	54.6296296296296	0	0	0	0	0	0	0.462962962962963	0	0	0	0.462962962962963	0	0	0	0	1.38888888888889	2.77777777777778	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	898	"AWI"	898	3621	4203	3924	0	33.8095238095238	0	0	0	0	0	45.7142857142857	0	0	0	0	0	0	0	0.476190476190476	0	10.952380952381	0	0	0	0	0	0	0	0	0	5.23809523809524	0	0	0	0	0	0	0	0	0	0	0	0.476190476190476	0	0	0	0	0	0	0	0	0	1.42857142857143	0	0.476190476190476	1.42857142857143	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	903	"AWI"	903	3727	4284	4014	0	23.6842105263158	0	0	0	0	0	35.5263157894737	0	0	0	0	0	0	0	2.89473684210526	0	7.10526315789474	0	0	0	0	0	0	0	0	0	1.05263157894737	0	0	0	0	0	0	27.8947368421053	0	0	0	0	0	0	0	0.263157894736842	0	0	0	0	0	0	0	0	0.789473684210526	0.789473684210526	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	906	"AWI"	906	3794	4325	4068	0	15.0943396226415	0	0	0	0	0	35.0404312668464	0	0	0	0	0	0	0	2.15633423180593	0	12.1293800539084	0	0	0	0	0	0	0	0	0	4.04312668463612	0	0	0	0	0	0.539083557951483	28.3018867924528	0	0	0	0	0.269541778975741	0	0.539083557951483	0	0	0	1.07816711590297	0	0	0	0	0.269541778975741	0.539083557951483	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	910	"AWI"	910	3912	4373	4136	0	15.7894736842105	0	0	0	0	0	37.1345029239766	0	0	0	0	0	0	0	2.33918128654971	0	8.18713450292398	0	0	0	0	0	0	0	0	0	1.46198830409357	0	0	0	0	0	0	31.8713450292398	0	0	0	0	0.292397660818713	0	0	0.584795321637427	0	0	0.292397660818713	0	0	0	0.292397660818713	0.292397660818713	1.16959064327485	0.292397660818713	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	914	"AWI"	914	4016	4439	4213	0	28.9308176100629	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20125786163522	0	8.17610062893082	0	0	0	0	0	0	0	0	0	1.88679245283019	0	0	0	0	0	0	55.3459119496855	0	0	0	0	0.314465408805031	0	0	0	0	0	0	0	0	0	1.25786163522013	0	1.57232704402516	0.314465408805031	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	918	"AWI"	918	4123	4547	4316	0	27.6923076923077	0	0	0	0	0	38.4615384615385	0	0	0	0	0	0	0	1.53846153846154	0	4.61538461538462	0	0	0	0	0	0	0	0	0	1.53846153846154	0	0	0	0	0	0	24.2307692307692	0	0	0	0	0	0	0	0.384615384615385	0	0	0	0	0	0	0	0	1.53846153846154	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	922	"AWI"	922	4204	4768	4455	0	67.3267326732673	0	0	0	0	0	0	0	0	0	0	0	0	0	7.92079207920792	0	15.8415841584158	0	0	0	0	0	0	0	0	0	4.95049504950495	0	0	0	0	0	0	0	0	0	0	0	0.99009900990099	0	0	0	0	0	0	0	0	0	0.99009900990099	0	1.98019801980198	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	926	"AWI"	926	4286	5035	4592	0	20.1244813278008	0	0	0	0	0	33.195020746888	0	0	0	0	0	0	0	4.149377593361	0	6.22406639004149	0	0	0	0	0	0	0	0	0	1.45228215767635	0	0	0	0	0	0	32.1576763485477	0	0	0	0	0.20746887966805	0.20746887966805	0	0.4149377593361	0	0	0	0	0	0	0.622406639004149	0.20746887966805	1.03734439834025	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	930	"AWI"	930	4379	5257	4751	0	24.7093023255814	0	0	0	0	0	43.8953488372093	0	0	0	0	0	0	0	3.48837209302326	0	4.65116279069767	0	0	0	0	0	0	0	0	0	0.581395348837209	0	0	0	0	0	0	21.2209302325581	0	0	0	0	0.290697674418605	0.290697674418605	0	0	0	0	0.290697674418605	0	0	0	0	0	0.581395348837209	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	934	"AWI"	934	4504	5461	4902	0	32.6315789473684	0	0	0	0	0	49.8245614035088	0	0	0	0	0	0	0	3.50877192982456	0	8.42105263157895	0	0	0	0	0	0	0	0	0.350877192982456	2.45614035087719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.701754385964912	2.10526315789474	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	938	"AWI"	938	4606	5664	5061	0	37.6623376623377	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03030303030303	0	7.35930735930736	0	0	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0	0	0	42.4242424242424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.432900432900433	0.865800865800866	5.19480519480519	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	942	"AWI"	942	4704	5834	5226	0	32.7645051194539	0	0	0	0.341296928327645	0	48.4641638225256	0	0	0	0	0	0	0	4.77815699658703	0	6.8259385665529	0	0	0	0	0	0	0	0	0	2.38907849829352	0	0	0.341296928327645	0	0	0	0	0	0	0	0	0	0	0	0.341296928327645	0	0	0	0	0	0	0.68259385665529	0	3.07167235494881	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	946	"AWI"	946	4852	5980	5385	0	59.4827586206897	0	0	0	0	0	0	0	0	0	0	0	0	0	8.62068965517241	0	14.6551724137931	0	0	0	0	0	1.72413793103448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862068965517241	0	0	0.862068965517241	0	0	0	1.72413793103448	1.72413793103448	9.48275862068965	0.862068965517241	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	950	"AWI"	950	4993	6134	5542	0	26.3681592039801	0	0	0	0	0	34.5771144278607	0	0	0	0	0	0	0	4.22885572139304	0	4.72636815920398	0	0	0	0	0	0	0	0	0	0.497512437810945	0	0	0	0	0	0	26.1194029850746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497512437810945	0	2.7363184079602	0.248756218905473	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	954	"AWI"	954	5120	6274	5708	0	50.251256281407	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51758793969849	0	5.52763819095477	0	0	0	0	0	0.50251256281407	0	0	0	2.01005025125628	0	0	0	0	0	0	31.6582914572864	0	0	0	0	0.50251256281407	0	0	0	0	0	0	0	0	0	1.00502512562814	0.50251256281407	4.02010050251256	0.50251256281407	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	958	"AWI"	958	5303	6375	5855	0	43.9189189189189	0	0	0	0	0	39.527027027027	0	0	0	0	0	0	0	7.77027027027027	0	4.05405405405405	0	0	0	0	0	0	0	0	0	1.01351351351351	0	0	0	0	0	0	0	0	0	0	0	0.337837837837838	0	0	0	0	0	0	0	0	0	0.675675675675676	0.337837837837838	2.36486486486486	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	962	"AWI"	962	5468	6489	6014	0	31.5261044176707	0.200803212851406	0	0	0	0	38.1526104417671	0	0	0	0	0	0	0	6.02409638554217	0	3.01204819277108	0	0	0	0	0	0	0	0	0	0.803212851405622	0	0	0	0	0	0	15.4618473895582	0	0	0	0	0	0	0	0.200803212851406	0	0	0	0	0	0	0.401606425702811	0	3.81526104417671	0.401606425702811	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	966	"AWI"	966	5612	6617	6179	0	64.9006622516556	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9205298013245	0	11.2582781456954	0	0	0	0	0	0	0	0	0	1.98675496688742	0	0	0	0	0	0	0	0	0	0	0	1.98675496688742	0	0	0	0	0	0	0	0	0	0.662251655629139	1.98675496688742	5.29801324503311	0	0
