"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Thalictrum"	"Ulmus"	"Vitaceae"
15932	24547	"Pezou"	47.87083	1.15083	3	"AWI"	3	-53	-23	-38	0.264550264550265	1.58730158730159	6.87830687830688	0.264550264550265	0	18.2539682539683	0.529100529100529	0.264550264550265	0.264550264550265	0	0	0.529100529100529	0	23.8095238095238	0	0	0.264550264550265	0	0	0.264550264550265	0.264550264550265	0.264550264550265	3.7037037037037	0.793650793650794	18.5185185185185	0	0	0.529100529100529	21.6931216931217	0	0.264550264550265	0	0.529100529100529	0	0.264550264550265	0
15932	24547	"Pezou"	47.87083	1.15083	7	"AWI"	7	-41	41	-12	0	0	23.0769230769231	0	0	0	0	0	0	0	0	3.84615384615385	0	50	0	0	0	0	0	3.84615384615385	0	0	11.5384615384615	0	0	0	0	3.84615384615385	0	0	0	3.84615384615385	0	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	12	"AWI"	12	-26	76	16	0	2.64026402640264	5.94059405940594	0.33003300330033	0	0	0	0.33003300330033	0	0	0	0.66006600660066	0	48.5148514851485	0	0	0.33003300330033	0	0	0.33003300330033	0	0	15.1815181518152	0.33003300330033	21.4521452145215	0.99009900990099	0	2.64026402640264	0	0	0	0	0.33003300330033	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	17	"AWI"	17	-13	113	42	0	0.411522633744856	4.93827160493827	2.05761316872428	0	23.4567901234568	0.411522633744856	0	1.23456790123457	0	0	0.411522633744856	0	58.8477366255144	0	0	0.411522633744856	0	0	2.46913580246914	0	0	2.46913580246914	1.23456790123457	0	0	0	0.411522633744856	0	0	0	0	0.823045267489712	0.411522633744856	0	0
15932	24547	"Pezou"	47.87083	1.15083	22	"AWI"	22	2	145	70	0.591715976331361	0	23.0769230769231	0.591715976331361	0	0	0	1.18343195266272	0	0	0	2.36686390532544	0	55.6213017751479	0	0	0.591715976331361	0	0	0	0	0	13.0177514792899	0	0	0	0	2.36686390532544	0	0	0	0.591715976331361	0	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	27	"AWI"	27	19	171	94	0	0.87719298245614	9.64912280701754	0.87719298245614	0.87719298245614	0	0	1.75438596491228	0.87719298245614	0	0	1.31578947368421	0	66.2280701754386	0	0	0.43859649122807	0	0	2.19298245614035	0	0	9.21052631578947	3.94736842105263	0	0	0	1.31578947368421	0.43859649122807	0	0	0	0	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	31	"AWI"	31	29	189	114	0	1.02564102564103	2.56410256410256	1.53846153846154	0	0	0.512820512820513	0	0.512820512820513	0	0	0	0	77.948717948718	0	0	0	0	0.512820512820513	1.53846153846154	0	0	7.69230769230769	2.56410256410256	0	0	0	2.56410256410256	0	0	0	0	1.02564102564103	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	35	"AWI"	35	57	201	136	0	0.813008130081301	4.8780487804878	0.813008130081301	0	0	0	0	0	0	0	0	0	91.0569105691057	0	0	0	0	0	0	0	0	0.813008130081301	0.813008130081301	0	0	0	0.813008130081301	0	0	0	0	0	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	40	"AWI"	40	78	223	165	0	0	0.497512437810945	0	0	0	0	0	0	0	0	0.497512437810945	0	90.547263681592	0	0	0	0	0	0.995024875621891	0	0	1.49253731343284	2.48756218905473	0	0	0	0.497512437810945	2.98507462686567	0	0	0	0	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	48	"AWI"	48	130	243	208	0	1.76991150442478	13.2743362831858	1.76991150442478	0	0	0	0	0	0	0	0	0	59.2920353982301	0	0	0	0.884955752212389	0	0	0	0	13.2743362831858	1.76991150442478	0	3.53982300884956	0	2.65486725663717	0	0	0	0	1.76991150442478	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	51	"AWI"	51	176	248	226	0	2.12765957446809	10.6382978723404	0	0	0	0	0	0	0	0	1.06382978723404	0	72.3404255319149	0	0	0	0	0	2.12765957446809	0	0	9.57446808510638	0	0	0	0	2.12765957446809	0	0	0	0	0	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	55	"AWI"	55	216	294	256	0	1.5748031496063	8.26771653543307	0	0.393700787401575	0	0.393700787401575	0.393700787401575	0	0	0	0.78740157480315	0	43.3070866141732	0	0	1.18110236220472	0	0	0.393700787401575	0	0	5.90551181102362	2.75590551181102	32.2834645669291	0	0	1.18110236220472	0.393700787401575	0	0	0	0.393700787401575	0	0.393700787401575	0
15932	24547	"Pezou"	47.87083	1.15083	155	"AWI"	155	4706	7317	6070	0	0.793650793650794	0	0	11.9047619047619	0	1.58730158730159	0	0.793650793650794	0	0	0	0	17.4603174603175	0	0	0.793650793650794	0	0	0.793650793650794	0	0	65.0793650793651	0	0	0	0	0.793650793650794	0	0	0	0	0	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	155.1	"AWI"	155.1	4713.3	7324.9	6078.7	0	0.793650793650794	0	0	11.9047619047619	0	1.58730158730159	0	0.793650793650794	0	0	0	0	17.4603174603175	0	0	0.793650793650794	0	0	0.793650793650794	0	0	65.0793650793651	0	0	0	0	0.793650793650794	0	0	0	0	0	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	170	"AWI"	170	6241	8039	7356	0	3.125	0	0	6.25	0	0	0	0	0	0	6.25	0	21.875	0	0	0	0	0	0	0	0	62.5	0	0	0	0	0	0	0	0	0	0	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	175	"AWI"	175	7224	8241	7860	0	0	0.505050505050505	0	4.54545454545455	0	2.02020202020202	0	0	0	0	2.02020202020202	0	36.3636363636364	0	0	0	0	0	0.505050505050505	0	0	54.040404040404	0	0	0	0	0	0	0	0	0	0	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	180	"AWI"	180	7817	9023	8400	0	0	0	0	3.57142857142857	0	0	0	3.57142857142857	0	0	0	0	25	0	0	0	0	0	3.57142857142857	0	0	60.7142857142857	0	0	0	0	0	0	0	0	0	0	0	3.57142857142857	0
15932	24547	"Pezou"	47.87083	1.15083	185	"AWI"	185	10932	11916	11521	0	1.88679245283019	1.88679245283019	1.88679245283019	8.80503144654088	0	1.25786163522013	1.25786163522013	0.628930817610063	0	0	2.51572327044025	0	40.251572327044	0	0	0	0	0	6.91823899371069	0	0	32.7044025157233	0	0	0	0	0	0	0	0	0	0	0	0	0
15932	24547	"Pezou"	47.87083	1.15083	190	"AWI"	190	12982	13942	13610	0	0	1.69491525423729	3.38983050847458	5.08474576271187	0	0	0	1.69491525423729	0	0	1.69491525423729	0	35.5932203389831	0	0	0	0	0	1.69491525423729	0	0	49.1525423728814	0	0	0	0	0	0	0	0	0	0	0	0	0
