"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
15975	24637	"Sauveterre"	46.54333	-1.80833	22	"AWI"	22	4457	4648	4543	0	0	1.85185185185185	13.5802469135802	1.23456790123457	0.617283950617284	0.925925925925926	0	0	1.23456790123457	0.617283950617284	0	0	0	0	0	11.4197530864198	0	6.17283950617284	0.617283950617284	0.617283950617284	0	0.617283950617284	0.925925925925926	0	0	0	0	0	0	0.925925925925926	0	0	0	0.617283950617284	0	0	0	0.308641975308642	1.23456790123457	4.93827160493827	0	19.1358024691358	0	0	0	27.7777777777778	0.308641975308642	1.85185185185185	0	0	0	0.617283950617284	0	0.308641975308642	0	0	0.617283950617284	0.925925925925926	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	24	"AWI"	24	4477	4671	4565	0	0.389105058365759	3.89105058365759	16.3424124513619	1.94552529182879	0.778210116731518	0.778210116731518	0	0	3.89105058365759	0	0.389105058365759	0	0.778210116731518	0	0	6.6147859922179	0	10.1167315175097	0.778210116731518	0	0	0.778210116731518	0.778210116731518	0	0	0.389105058365759	0	0	0.389105058365759	0.389105058365759	0.389105058365759	0	0	0	0.389105058365759	0	0	0.389105058365759	1.55642023346304	2.33463035019455	0	0	0	0.389105058365759	1.16731517509728	38.5214007782101	1.55642023346304	1.16731517509728	0	0.389105058365759	0.778210116731518	0	0	0.389105058365759	0	0	0.778210116731518	0.389105058365759	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	26	"AWI"	26	4500	4695	4587	0	0	3.07692307692308	14.7692307692308	0.923076923076923	0	0.923076923076923	0	0	1.84615384615385	0	0	0.615384615384615	0.615384615384615	0	0	4.92307692307692	0	8.30769230769231	0.615384615384615	0	0	1.23076923076923	1.23076923076923	0.307692307692308	0	0	0	0	0	0.307692307692308	0	0	0.307692307692308	0.307692307692308	0	0	0	0.307692307692308	1.84615384615385	2.15384615384615	0	22.1538461538462	0	0	0	30.7692307692308	0.307692307692308	0.923076923076923	0	0	0	0.307692307692308	0	0.307692307692308	0	0	0.307692307692308	0.307692307692308	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	28	"AWI"	28	4521	4718	4609	0	0	3.62537764350453	11.7824773413897	0.302114803625378	0.302114803625378	0.604229607250755	0	0	3.62537764350453	0.302114803625378	0.302114803625378	0	0	0	0	8.45921450151057	0	6.64652567975831	0.302114803625378	0	0	0	0.604229607250755	0	0	0	0.302114803625378	0	0	0.302114803625378	0	0	0	0	0	0	0	0	1.20845921450151	5.4380664652568	0	25.3776435045317	0	0	0.604229607250755	24.773413897281	0.302114803625378	2.7190332326284	0	0.302114803625378	0	0.302114803625378	0	0.302114803625378	0	0.302114803625378	0.302114803625378	0.604229607250755	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	30	"AWI"	30	4543	4741	4632	0	0	2.42424242424242	16.6666666666667	1.21212121212121	0	0.606060606060606	0	0	2.42424242424242	0	0	0	0	0	0	7.87878787878788	0	6.06060606060606	0.303030303030303	0	0	0.303030303030303	1.81818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72727272727273	4.54545454545455	0	26.0606060606061	0	0	0	24.8484848484848	0	0.606060606060606	0	0	0	0	0	0.303030303030303	0	0.303030303030303	0.909090909090909	0	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	32	"AWI"	32	4565	4764	4655	0	0	4.5643153526971	24.0663900414938	1.2448132780083	0	0.4149377593361	0	0	2.9045643153527	0.829875518672199	0	0	0	0	0	12.0331950207469	0	10.3734439834025	0	0.4149377593361	0	0.4149377593361	0.4149377593361	0	0	0	0	0	0	0.4149377593361	0.4149377593361	0	0	0.4149377593361	0	0	0	0	1.2448132780083	2.9045643153527	0	0	0	0.4149377593361	0	32.3651452282158	1.2448132780083	0.829875518672199	0	0.4149377593361	0	0	0	0.4149377593361	0.4149377593361	0	0.4149377593361	0.4149377593361	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	34	"AWI"	34	4587	4787	4678	0	0	2.85714285714286	18.4126984126984	0.952380952380952	0	0.952380952380952	0.317460317460317	0	2.53968253968254	0	0	0	0	0	0	6.66666666666667	0	10.7936507936508	0.317460317460317	0	0	0.317460317460317	0.317460317460317	0	0.317460317460317	0	0.317460317460317	0	0	0.634920634920635	0	0	0	0.634920634920635	0	0	0	0	3.17460317460317	1.26984126984127	0	21.9047619047619	0	0	0	24.7619047619048	0.317460317460317	0.634920634920635	0	0.317460317460317	0	0.317460317460317	0	0.317460317460317	0	0	0	0.634920634920635	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	36	"AWI"	36	4610	4808	4700	0	0	3.84615384615385	16.6666666666667	0.961538461538462	0.32051282051282	0.32051282051282	0	0	2.24358974358974	0.32051282051282	0	0	0	0	0	10.2564102564103	0	6.73076923076923	0.32051282051282	0.32051282051282	0	0.32051282051282	0.32051282051282	0	0	0	0	0	0	0.32051282051282	0	0	0	0	0	0	0	0.32051282051282	0.641025641025641	0.961538461538462	0	27.5641025641026	0	0	0	23.7179487179487	0.641025641025641	0.641025641025641	0	0.32051282051282	0	0.32051282051282	0	0.32051282051282	0	0	0.961538461538462	0.32051282051282	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	38	"AWI"	38	4633	4830	4723	0	0	4.09556313993174	17.0648464163823	1.70648464163823	0	0.68259385665529	0.341296928327645	0	3.07167235494881	0.341296928327645	0	0	0	0	0	5.11945392491468	0	9.89761092150171	0	0	0	0.341296928327645	1.02389078498294	0	0.341296928327645	0	0	0	0	0.341296928327645	0	0	0	0.341296928327645	0	0	0	0	1.02389078498294	1.02389078498294	0	23.2081911262799	0	0	0	27.6450511945392	0.341296928327645	0.341296928327645	0	0.341296928327645	0	0.341296928327645	0	0.341296928327645	0	0	0.68259385665529	0	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	40	"AWI"	40	4656	4854	4746	0	0	2.8125	21.5625	1.25	0	0.3125	0	0	2.1875	0.3125	0	0	0	0	0	6.5625	0	5	0.625	0.3125	0	0.9375	0.625	0	0	0	0	0	0	0.3125	0.3125	0	0	0.3125	0	0	0	0	0.3125	3.125	0	28.4375	0	0.3125	0	21.875	0.625	0.3125	0	0	0	0	0	0	0.3125	0	0.9375	0.3125	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	42	"AWI"	42	4677	4880	4769	0	0.313479623824451	2.50783699059561	20.0626959247649	0.626959247648903	0	0.313479623824451	0	0	1.88087774294671	0.313479623824451	0	0	0.626959247648903	0	0	8.15047021943574	0	10.6583072100313	0	0	0	0.313479623824451	2.82131661442006	0	0	0	0	0	0	0.313479623824451	0	0	0	0.313479623824451	0	0	0	0.313479623824451	0.940438871473354	1.56739811912226	0	24.7648902821317	0	0	0	20.6896551724138	0.313479623824451	0.626959247648903	0	0.313479623824451	0	0	0	0.313479623824451	0	0	0.626959247648903	0.313479623824451	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	43	"AWI"	43	4688	4892	4780	0	0.29940119760479	3.59281437125748	18.562874251497	1.19760479041916	0.29940119760479	0.29940119760479	0	0	1.49700598802395	0.598802395209581	0	0	0.598802395209581	0	0	6.2874251497006	0	5.68862275449102	0.598802395209581	0.29940119760479	0	0.598802395209581	0.898203592814371	0	0.29940119760479	0	0.29940119760479	0	0.29940119760479	0.598802395209581	0	0	0.29940119760479	0.598802395209581	0	0	0	0	0.29940119760479	3.59281437125748	0	27.5449101796407	0	0.29940119760479	0	20.9580838323353	0.598802395209581	0.29940119760479	0	0.29940119760479	0	0.29940119760479	0	0.29940119760479	0.29940119760479	0.29940119760479	0.29940119760479	0.598802395209581	0	0.29940119760479
15975	24637	"Sauveterre"	46.54333	-1.80833	44	"AWI"	44	4699	4904	4791	0	0	3.52564102564103	20.5128205128205	0.32051282051282	0.32051282051282	0.961538461538462	0	0	2.56410256410256	0.32051282051282	0	0	0	0	0	6.41025641025641	0	3.52564102564103	0	0.32051282051282	0	0.32051282051282	0.641025641025641	0	0	0	0	0	0	0.32051282051282	0	0	0	0	0	0.32051282051282	0	0	0.641025641025641	3.52564102564103	0	25.9615384615385	0	0	0	26.2820512820513	0.641025641025641	0.641025641025641	0	0	0	0.641025641025641	0	0.32051282051282	0	0.32051282051282	0.32051282051282	0.32051282051282	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	45	"AWI"	45	4711	4916	4803	0	0.302114803625378	3.32326283987915	19.6374622356495	0.604229607250755	0.302114803625378	0.906344410876133	0	0	1.20845921450151	0.604229607250755	0	0	0	0	0	7.25075528700906	0	5.4380664652568	0	0.302114803625378	0	0.302114803625378	1.20845921450151	0	0	0	0	0	0	0.604229607250755	0.302114803625378	0	0	0.302114803625378	0	0	0.302114803625378	0	1.20845921450151	2.41691842900302	0.604229607250755	24.4712990936556	0	0	0	23.8670694864048	0.604229607250755	1.51057401812689	0	0	0	0.302114803625378	0	0.604229607250755	0	0	0.604229607250755	0.906344410876133	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	46	"AWI"	46	4722	4928	4814	0	0	2.52365930599369	17.3501577287066	0.630914826498423	0	0.630914826498423	0	0	0.630914826498423	0.946372239747634	0	0	0	0	0	4.73186119873817	0	7.25552050473186	0	0	0	0.315457413249211	0.630914826498423	0	0	0	0	0.315457413249211	0	0	0	0	0	0.315457413249211	0	0	0.315457413249211	0	0.946372239747634	2.8391167192429	0	31.2302839116719	0	0	0	24.6056782334385	0.630914826498423	1.57728706624606	0	0	0	0.315457413249211	0	0	0	0.315457413249211	0.630914826498423	0.315457413249211	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	47	"AWI"	47	4733	4940	4826	0	0	2.19298245614035	24.1228070175439	0.43859649122807	0	0.43859649122807	0	0	2.19298245614035	0.43859649122807	0	0	0	0	0	13.5964912280702	0	9.21052631578947	0.87719298245614	0	0	0	1.31578947368421	0	0	0	0	0	0	0.43859649122807	0	0	0	0	0	0	0	0	1.75438596491228	1.31578947368421	0	0	0	0	0	37.280701754386	1.75438596491228	0.43859649122807	0	0.43859649122807	0	0.43859649122807	0	0	0.43859649122807	0	0.43859649122807	0.43859649122807	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	48	"AWI"	48	4745	4952	4838	0	0	2.68456375838926	18.4563758389262	0	0	0.671140939597315	0	0	0	0	0	0	0	0	0	5.03355704697987	0	7.71812080536913	0	0	0	0.335570469798658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00671140939597	3.02013422818792	0	33.2214765100671	0	0	0	26.1744966442953	0.671140939597315	0	0	0	0	0	0	0	0	0	0.671140939597315	0.335570469798658	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	49	"AWI"	49	4756	4965	4850	0	0	5.01672240802676	18.0602006688963	1.00334448160535	0	1.00334448160535	0	0	2.0066889632107	0	0	0	0	0	0	16.7224080267559	0	1.33779264214047	0	0	0	0	0.334448160535117	0	0	0	0	0.334448160535117	0	0.334448160535117	0.334448160535117	0	0	0	0	0	0	0	0.334448160535117	4.34782608695652	0	26.4214046822742	0	0	0	20.066889632107	0.334448160535117	0.334448160535117	0	0	0	0.334448160535117	0	0	0	0	0.334448160535117	1.00334448160535	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	51	"AWI"	51	4779	4988	4873	0	0	2.75590551181102	34.251968503937	0.78740157480315	0	1.18110236220472	0	0	2.36220472440945	0.393700787401575	0	0	0	0	0	7.08661417322835	0	5.51181102362205	0.393700787401575	0.78740157480315	0	0.393700787401575	0.78740157480315	0	0	0	0.393700787401575	0.393700787401575	0	0.393700787401575	0.393700787401575	0	0	0	0	0	0.393700787401575	0.393700787401575	1.5748031496063	2.75590551181102	0.78740157480315	0	0	0.78740157480315	0	31.496062992126	1.18110236220472	0.78740157480315	0	0.393700787401575	0	0	0	0	0	0.393700787401575	0.393700787401575	0.393700787401575	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	53	"AWI"	53	4802	5011	4895	0	0	5.37313432835821	26.2686567164179	0.597014925373134	0	1.19402985074627	0	0	1.7910447761194	0.298507462686567	0	0	0	0	0	9.85074626865672	0	3.58208955223881	0.298507462686567	0	0	0.298507462686567	0.895522388059702	0	0.298507462686567	0	0	0.298507462686567	0.597014925373134	0.298507462686567	0	0	0	0	0	0	0	0	0.298507462686567	3.88059701492537	0	29.2537313432836	0	0.298507462686567	0	11.3432835820896	0.298507462686567	0.298507462686567	0	0	0	0.298507462686567	0	0.298507462686567	0	0.298507462686567	0.597014925373134	0.895522388059702	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	55	"AWI"	55	4826	5033	4919	0	0	2.12765957446809	44.2553191489362	1.27659574468085	0.425531914893617	0.851063829787234	0	0	0.851063829787234	0.425531914893617	0	0	0	0	0	7.65957446808511	0	5.53191489361702	0.425531914893617	0.425531914893617	0	0.425531914893617	0.851063829787234	0	0.425531914893617	0	0	0	0	0.851063829787234	0	0	0	0.851063829787234	0	0	0	0	1.27659574468085	3.40425531914894	0.851063829787234	0	0	0	0	24.2553191489362	0.425531914893617	0.425531914893617	0	0	0	0.425531914893617	0	0.425531914893617	0	0.425531914893617	0.425531914893617	0	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	57	"AWI"	57	4847	5058	4942	0	0	11.5264797507788	25.8566978193146	0.311526479750779	0	0.934579439252336	0	0	1.55763239875389	0	0	0	0	0	0	9.65732087227414	0	3.11526479750779	0	0.311526479750779	0	0.311526479750779	0.623052959501558	0	0.311526479750779	0	0	1.55763239875389	0	0.311526479750779	0	0	0	0.311526479750779	0	0	0	0.311526479750779	0.311526479750779	2.18068535825545	0.934579439252336	24.6105919003115	0	0	0	13.0841121495327	0.311526479750779	0.311526479750779	0	0	0	0	0	0.311526479750779	0	0	0.311526479750779	0.623052959501558	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	59	"AWI"	59	4868	5084	4965	0	0	0.952380952380952	38.4126984126984	0.952380952380952	0.317460317460317	0.317460317460317	0	0	0.317460317460317	0.317460317460317	0	0	0	0	0	5.07936507936508	0	2.22222222222222	0.317460317460317	0	0	0.317460317460317	0.634920634920635	0	0.317460317460317	0	0	0	0	0.317460317460317	0	0	0	0	0	0	0	0	1.58730158730159	1.9047619047619	0.634920634920635	20.6349206349206	0	0	0	20.952380952381	0.634920634920635	0.952380952380952	0	0.317460317460317	0	0	0	0.317460317460317	0	0	0.952380952380952	0.317460317460317	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	61	"AWI"	61	4890	5111	4989	0	0	2.76923076923077	36	0.615384615384615	0	0.307692307692308	0	0	0.307692307692308	0	0	0	0	0	0	4	0	2.15384615384615	0	0	0	0	0.307692307692308	0	0	0	0	0	0	0.615384615384615	0	0	0	0	0	0	0.307692307692308	0	1.84615384615385	7.38461538461539	0	26.7692307692308	0	0	0	13.5384615384615	0.615384615384615	0.615384615384615	0	0	0	0	0	0.307692307692308	0	0.615384615384615	0.307692307692308	0.615384615384615	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	63	"AWI"	63	4911	5135	5012	0	0.303951367781155	0.60790273556231	48.6322188449848	0.911854103343465	0.303951367781155	0.303951367781155	0	0	0.303951367781155	0.303951367781155	0	0	0	0	0	4.25531914893617	0.303951367781155	1.51975683890578	0.303951367781155	0.303951367781155	0	0.303951367781155	0	0	0.303951367781155	0	0	0	0	0.60790273556231	0	0	0	0	0	0	0	0.303951367781155	1.51975683890578	6.38297872340426	1.21580547112462	14.8936170212766	0	0	0	13.677811550152	0.303951367781155	0	0	0.303951367781155	0	0.303951367781155	0	0.60790273556231	0	0.303951367781155	0.303951367781155	0.303951367781155	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	65	"AWI"	65	4932	5161	5035	0	0	9.0625	29.6875	0.9375	0	0.625	0	0	0.625	0	0	0	0	0	0	11.875	0	3.75	0	0	0	0	0	0	0	0	0	0	0	0.3125	0	0	0	0	0	0	0	0	1.25	7.1875	0.625	17.5	0	0	0	13.75	0.3125	0.9375	0	0.3125	0	0	0	0	0	0	0.9375	0.3125	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	67	"AWI"	67	4955	5186	5058	0	0	3.2934131736527	34.4311377245509	1.19760479041916	0	1.19760479041916	0	0	1.79640718562874	0	0	0	0.598802395209581	0	0	13.1736526946108	0	2.39520958083832	0.598802395209581	0.898203592814371	0	0	0	0	0	0	0	0	0	0.598802395209581	0	0.29940119760479	0	0	0	0	0	0	0.898203592814371	8.68263473053892	0	18.2634730538922	0	0.29940119760479	0	8.98203592814371	0.29940119760479	0.29940119760479	0	0.29940119760479	0	0.29940119760479	0	0.29940119760479	0	0.29940119760479	0.29940119760479	0.29940119760479	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	69	"AWI"	69	4975	5211	5082	0	0	3.02114803625378	35.3474320241692	2.11480362537764	0	1.51057401812689	0	0	0.302114803625378	0.302114803625378	0	0	0.604229607250755	0	0	8.76132930513595	0	3.62537764350453	0.302114803625378	0.302114803625378	0	0.302114803625378	0.302114803625378	0	0	0	0	0	0	0.302114803625378	0	0	0	0	0	0	0	0	0.604229607250755	9.66767371601208	0	19.6374622356495	0	0.302114803625378	0	10.2719033232628	0.302114803625378	0.302114803625378	0	0	0	0.302114803625378	0	0.302114803625378	0	0	0.906344410876133	0.302114803625378	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	70	"AWI"	70	4985	5223	5093	0	0	1.78041543026706	41.2462908011869	2.9673590504451	0	0.890207715133531	0	0	0.29673590504451	0.593471810089021	0	0	1.18694362017804	0	0	8.30860534124629	0	0.593471810089021	0.29673590504451	0.593471810089021	0	0.29673590504451	0.29673590504451	0	0.29673590504451	0	0	0	0	0.29673590504451	0	0	0	0.29673590504451	0	0	0	0	0.593471810089021	9.19881305637982	0	20.1780415430267	0	0	0	7.71513353115727	0.29673590504451	0.29673590504451	0	0	0	0.29673590504451	0	0.29673590504451	0	0	0.593471810089021	0.29673590504451	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	71	"AWI"	71	4996	5235	5105	0	0	3.2051282051282	37.5	0	0	1.6025641025641	0	0	0	0	0	0	0	0	0	9.2948717948718	0	3.84615384615385	0	0	0	0.32051282051282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.641025641025641	10.2564102564103	0	20.8333333333333	0	0	0	10.8974358974359	0.32051282051282	0	0	0	0	0	0	0	0	0	0.961538461538462	0.32051282051282	0	0
15975	24637	"Sauveterre"	46.54333	-1.80833	72	"AWI"	72	5006	5248	5117	0	0	1.93548387096774	44.8387096774194	0	0	0.967741935483871	0	0	0	0	0	0	0	0	0	9.03225806451613	0	0.645161290322581	0	0	0	0.32258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645161290322581	10	0	21.9354838709677	0	0	0	8.38709677419355	0.32258064516129	0	0	0	0	0	0	0	0	0	0.645161290322581	0.32258064516129	0	0
