"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Ceratonia"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
14482	22678	"Las Pardillas Lake"	42.04363	-3.04588	10	"AWI"	10	11	379	162	0	0	0	0	5.35279805352798	0	0.72992700729927	0	0	0	0	0	0	0	0	0	0.48661800486618	0	1.94647201946472	0	7.05596107055961	0	0	3.89294403892944	0	0	0	9.7323600973236	1.21654501216545	0	0	0.97323600973236	0	0	0	0	50.8515815085158	0	0	5.35279805352798	0	0	11.6788321167883	0	0	0	0.24330900243309	0	0	0.48661800486618	0	0	0	0	0	0	0	0
14482	22678	"Las Pardillas Lake"	42.04363	-3.04588	18	"AWI"	18	137	600	335	0.5420054200542	0.2710027100271	0.5420054200542	0	2.9810298102981	0	2.4390243902439	0	0.2710027100271	0.2710027100271	0	0	0	0.5420054200542	0	0	0.5420054200542	0	6.77506775067751	0	8.13008130081301	0	0	5.14905149051491	0	0	0	5.96205962059621	3.7940379403794	0	0	1.6260162601626	0	0	0	0	30.6233062330623	0	1.0840108401084	11.9241192411924	0	0	13.0081300813008	0	0	0	0	0	0	3.2520325203252	0	0	0.2710027100271	0	0	0	0	0
14482	22678	"Las Pardillas Lake"	42.04363	-3.04588	27	"AWI"	27	291	822	528	0.557103064066852	0.557103064066852	0	0	2.50696378830084	0	3.34261838440111	0	0	0.557103064066852	0.278551532033426	0	0.278551532033426	0.278551532033426	0	0	0.278551532033426	0	17.5487465181058	0	3.89972144846797	0	0	4.17827298050139	0.278551532033426	0	0	2.22841225626741	1.39275766016713	0	0	0.278551532033426	0	0	0	0	31.4763231197772	0	0	11.6991643454039	0	0	14.4846796657382	0	0	0	0.557103064066852	0	0.278551532033426	2.50696378830084	0.278551532033426	0	0	0	0	0	0	0.278551532033426
14482	22678	"Las Pardillas Lake"	42.04363	-3.04588	35	"AWI"	35	438	1026	700	0	0	0.256410256410256	0	1.79487179487179	0	1.79487179487179	0	0	0.256410256410256	0	0	0.256410256410256	0	0	0	0.769230769230769	0	7.94871794871795	0	2.30769230769231	0	0	6.66666666666667	0	0	0	3.33333333333333	0.512820512820513	0	0	1.02564102564103	0	0	0	0	56.6666666666667	0	0	0	0	0	15.1282051282051	0	0	0	0	0	0	1.28205128205128	0	0	0	0	0	0	0	0
14482	22678	"Las Pardillas Lake"	42.04363	-3.04588	43	"AWI"	43	590	1212	873	0.26525198938992	0	0.795755968169761	0	1.3262599469496	0	1.59151193633952	0	0	0	0	0	0	0	0	0	0.795755968169761	0	7.16180371352785	0	1.06100795755968	0	0	5.30503978779841	0	0	0	2.12201591511936	0.530503978779841	0	0.26525198938992	0.26525198938992	0	0	0	0	61.2732095490716	0	0	0	0	0	14.8541114058355	0	0.530503978779841	0	0.26525198938992	0	0.26525198938992	1.06100795755968	0.26525198938992	0	0	0	0	0	0	0
14482	22678	"Las Pardillas Lake"	42.04363	-3.04588	50	"AWI"	50	720	1381	1025	0	0	0	0	1.4367816091954	0	2.01149425287356	0	0	0	0	0	0	0	0	0	0.862068965517241	0	4.02298850574713	0	4.02298850574713	0	0	6.03448275862069	0	0	0	4.31034482758621	0	0.28735632183908	0.28735632183908	0	0	0	0	0	62.9310344827586	0	0	0	0	0	13.2183908045977	0	0	0	0	0	0	0.574712643678161	0	0	0	0	0	0	0	0
14482	22678	"Las Pardillas Lake"	42.04363	-3.04588	57	"AWI"	57	854	1538	1176	0.879765395894428	0.293255131964809	0.293255131964809	0	1.75953079178886	0	2.05278592375367	0	0	0.586510263929619	0	0	0.293255131964809	0	0	0	0.586510263929619	0	8.79765395894428	0	5.27859237536657	0	0	8.50439882697947	0	0	0	1.17302052785924	0.293255131964809	0	0	1.17302052785924	0	0	0	0	47.8005865102639	0	0.879765395894428	0	0	0	16.7155425219941	0	0	0	0	0	0	2.05278592375367	0.586510263929619	0	0	0	0	0	0	0
14482	22678	"Las Pardillas Lake"	42.04363	-3.04588	63	"AWI"	63	970	1667	1302	0	0.955414012738854	0.955414012738854	0	2.54777070063694	0	2.22929936305732	0	0	1.27388535031847	0	0	0	0	0	0	1.27388535031847	0	15.6050955414013	0	2.54777070063694	0	0	7.00636942675159	0.318471337579618	0	0	4.14012738853503	0.955414012738854	0.318471337579618	0	0	0	0	0	0	34.3949044585987	0	0	0	0	0	21.0191082802548	0	0.636942675159236	0	0	0	0.318471337579618	3.18471337579618	0.318471337579618	0	0	0	0	0	0	0
14482	22678	"Las Pardillas Lake"	42.04363	-3.04588	75	"AWI"	75	1204	1937	1565	0.522193211488251	0.261096605744125	0.522193211488251	0	1.56657963446475	0	0.783289817232376	0	0	0.261096605744125	0	0	0	0	0	0	1.30548302872063	0.261096605744125	8.35509138381201	0	4.43864229765013	0	0	4.69973890339426	0.261096605744125	0	0	3.65535248041775	0.783289817232376	0.261096605744125	0	0.261096605744125	0	0	0	0	40.2088772845953	0	0	5.74412532637076	0	0	17.7545691906005	5.22193211488251	0	0	0	0	0	2.87206266318538	0	0	0	0	0	0	0	0
14482	22678	"Las Pardillas Lake"	42.04363	-3.04588	82	"AWI"	82	1359	2077	1709	0	0.303951367781155	0.303951367781155	0	2.43161094224924	0	4.86322188449848	0	0	0.303951367781155	0	0	0	0	0	0	2.12765957446809	0	10.3343465045593	0	4.55927051671733	0	0	5.77507598784195	0.303951367781155	0	0	3.03951367781155	0	0.303951367781155	0	0.303951367781155	0	0	0	0	30.0911854103343	0.303951367781155	0	0	0	0	26.1398176291793	3.3434650455927	0	0	0.60790273556231	0	0	3.95136778115502	0	0.303951367781155	0	0	0	0.303951367781155	0	0
