"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Melanthiaceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
3212	4170	"Kupena"	41.98333	24.33333	0	"AWI"	0	-148	22	-68	1.1444921316166	0	0.143061516452074	0.572246065808298	0	0	0	1.43061516452074	0	0	1.57367668097282	0	0.286123032904149	0	0.429184549356223	0	0	0	0.286123032904149	0	0.143061516452074	1.85979971387697	0	24.0343347639485	0	0	0	0	3.14735336194564	0	0.286123032904149	0	0.143061516452074	0.143061516452074	0	0	0.715307582260372	0	0	0	0	0	0	0.143061516452074	0	0	1.28755364806867	0	1.1444921316166	55.9370529327611	0	0	0	0	0	0	3.29041487839771	0	0	0	0	0.572246065808298	0	0.286123032904149	0	0	0	0	0.143061516452074	0	0.429184549356223	0.286123032904149	0	0	0.143061516452074	0	0
3212	4170	"Kupena"	41.98333	24.33333	5	"AWI"	5	472	1032	772	3.00353356890459	0	0.441696113074205	1.06007067137809	0	0	0	1.32508833922261	0	0	8.56890459363958	0	0.176678445229682	0	0.353356890459364	0	0	0	0	0	0.795053003533569	1.32508833922261	0.088339222614841	26.9434628975265	0.176678445229682	0.088339222614841	0	0	18.3745583038869	0	0.441696113074205	0	0.176678445229682	0.088339222614841	0	0	0.618374558303887	0	0	0	0	0	0	0	0	0	4.06360424028269	0	1.67844522968198	21.2897526501767	0	0	0	0	0	0	6.97879858657244	0	0.265017667844523	0	0.176678445229682	0.088339222614841	0	0	0	0	0	0.088339222614841	0	0	0.088339222614841	0.265017667844523	0.088339222614841	0.353356890459364	0	0	0.530035335689046
3212	4170	"Kupena"	41.98333	24.33333	10	"AWI"	10	1015	2126	1611	2.39651416122004	0	0.871459694989107	0.108932461873638	0	0	0	2.06971677559913	0	0	7.40740740740741	0	0.65359477124183	0	0.108932461873638	0	0	0	0	0	0.326797385620915	2.28758169934641	0	27.1241830065359	0	0	0	0	11.437908496732	0.65359477124183	0.108932461873638	0	0	0.326797385620915	0	0.326797385620915	0.65359477124183	0	0	0	0	0	0	0	0	0	3.48583877995643	0	4.79302832244009	24.1830065359477	0	0	0	0	0	0	9.47712418300654	0	0	0	0.217864923747277	0.217864923747277	0	0.108932461873638	0	0	0	0	0	0	0.217864923747277	0.435729847494553	0	0	0	0	0
3212	4170	"Kupena"	41.98333	24.33333	15	"AWI"	15	2092	4125	2994	16.1369193154034	0	0.366748166259169	0.122249388753056	0	0	0.122249388753056	1.58924205378973	0	0	4.64547677261614	0	0.733496332518337	0	0	0	0	0	0.244498777506112	0	0.366748166259169	9.90220048899755	0.122249388753056	16.3814180929095	0	0.122249388753056	0	0	5.13447432762836	1.34474327628362	0.122249388753056	0	0	0.244498777506112	0	0	0.733496332518337	0	0	0.122249388753056	0	0	0	0	0	0	1.9559902200489	0	2.56723716381418	11.2469437652812	0	0	0	0	0	0	19.559902200489	0	0	0	0.244498777506112	0.122249388753056	0.244498777506112	0.122249388753056	0.122249388753056	0	0	0.122249388753056	0	0	2.32273838630807	2.81173594132029	0	0	0	0	0
3212	4170	"Kupena"	41.98333	24.33333	20	"AWI"	20	2387	7086	4338	20.6508135168961	0.125156445556946	0.375469336670839	0.375469336670839	0	0	0	2.75344180225282	0	0	1.50187734668335	0	0.500625782227785	0	0	0	0	0	0.250312891113892	0	0.375469336670839	6.38297872340426	0.125156445556946	19.0237797246558	0	0.500625782227785	0	0	1.75219023779725	0	0	0	0	0.125156445556946	0	0	0.750938673341677	0	0	0	0	0	0	0	0	0	1.75219023779725	0	7.50938673341677	10.5131414267835	0	0	0	0	0	0	18.2728410513141	0	0	0	0.125156445556946	0.250312891113892	0	0.375469336670839	0	0	0	0	0	0	0.625782227784731	4.63078848560701	0	0	0.250312891113892	0	0.125156445556946
3212	4170	"Kupena"	41.98333	24.33333	25	"AWI"	25	4628	7268	5737	20.1892744479495	0	0.315457413249211	0.10515247108307	0	0	0.10515247108307	0.630914826498423	0	0	6.94006309148265	0	0.10515247108307	0	0	0	0	0	0	0	0	7.67613038906414	0	20.925341745531	0	0.10515247108307	0	0	0	3.89064143007361	0	0.10515247108307	0	0.10515247108307	0	0	0.630914826498423	0	0	0	0	0	0	0	0	0	1.99789695057834	0	3.36487907465825	5.78338590956888	0	0	0	0	0	0	17.2450052576236	0	0	0	0.315457413249211	0.210304942166141	0.10515247108307	0	0	0	0	0	0	0.210304942166141	3.04942166140904	5.88853838065195	0	0	0	0	0
3212	4170	"Kupena"	41.98333	24.33333	30	"AWI"	30	6191	7700	7227	1.88305252725471	0.198216055500496	0.396432111000991	0.297324083250743	0	0	0.0991080277502478	1.38751238850347	0	0	8.7215064420218	0	0.297324083250743	0	0.0991080277502478	0	0	0	0.198216055500496	0	0.0991080277502478	8.12685827552032	0	16.6501486620416	0	0	0	0	0.0991080277502478	3.86521308225966	0	0	0	0	0	0	0.693756194251734	0	0	0.495540138751239	0	0	0	0	0	0	4.45986124876115	0	1.38751238850347	5.35183349851338	0	0	0	0	0	0	34.5887016848365	0	0.198216055500496	0	0.396432111000991	0	0.0991080277502478	0	0	0	0	0	0	0.0991080277502478	3.17145688800793	6.54112983151635	0	0	0	0	0.0991080277502478
3212	4170	"Kupena"	41.98333	24.33333	35	"AWI"	35	7072	7817	7528	0.717948717948718	0.102564102564103	1.33333333333333	0.512820512820513	0	0	0	0.717948717948718	0	0	9.23076923076923	0	0	0.102564102564103	0.102564102564103	0	0	0	0	0	0.307692307692308	7.7948717948718	0.102564102564103	18.0512820512821	0	0.41025641025641	0	0	0	4	0	0	0	0	0	0	0.41025641025641	0	0	0.102564102564103	0	0	0	0	0	0	3.69230769230769	0	0.82051282051282	4.30769230769231	0	0	0	0	0	0	33.025641025641	0	0.102564102564103	0	0.82051282051282	0.102564102564103	0.102564102564103	0	0	0	0	0.102564102564103	0	0	5.12820512820513	7.7948717948718	0	0	0	0	0
3212	4170	"Kupena"	41.98333	24.33333	40	"AWI"	40	7484	8299	7860	0.102880658436214	0.205761316872428	0.51440329218107	0.411522633744856	0	0	0.51440329218107	1.23456790123457	0	0	5.04115226337449	0	0.102880658436214	0	0	0	0	0.205761316872428	0	0	0.102880658436214	7.30452674897119	0	25.1028806584362	0	0.411522633744856	0	0	0	0	0	0	0	0.102880658436214	0	0	1.85185185185185	0	0	0.205761316872428	0	0	0	0	0	0	4.93827160493827	0	0.51440329218107	3.90946502057613	0	0	0.102880658436214	0	0	0	35.3909465020576	0	0.102880658436214	0	0.205761316872428	0.308641975308642	0	0	0	0	0	0.205761316872428	0	0.102880658436214	3.18930041152263	7.40740740740741	0.102880658436214	0.102880658436214	0	0	0
3212	4170	"Kupena"	41.98333	24.33333	45	"AWI"	45	7670	8427	8015	0.0846740050804403	0	0.762066045723963	0.0846740050804403	0	0	0.254022015241321	1.35478408128704	0	0	2.28619813717189	0	0.0846740050804403	0.0846740050804403	0	0	0	0	0.0846740050804403	0	0.338696020321761	2.96359017781541	0	29.805249788315	0.0846740050804403	0.254022015241321	0	0	0.0846740050804403	0	0	0	0	0	0	0	0.677392040643522	0	0	0.338696020321761	0	0	0.169348010160881	0	0	0	1.69348010160881	0	0.0846740050804403	3.30228619813717	0	0	0.254022015241321	0	0	0	39.9661303979678	0	0.423370025402202	0	0.931414055884843	0.254022015241321	0.254022015241321	0	0	0	0	0	0	0.169348010160881	3.55630821337849	9.31414055884843	0	0	0	0	0
