"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Iridaceae"	"Lamiaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26060	45204	"Ferry Lane"	51.51194	0.19444	80	"AWI"	80	2511	2906	2718	0	0	8.33333333333333	1.53061224489796	0	1.70068027210884	0	0	0	0	0.850340136054422	0	0.850340136054422	0	0	0	0	3.06122448979592	29.0816326530612	0	0	0	0	0	0.170068027210884	0	0	0	0	0.340136054421769	0	0	0	0	0	0.510204081632653	0	0	45.9183673469388	0	0	0	3.40136054421769	0	0	0.340136054421769	0	2.55102040816327	0	0	0	0	0.170068027210884	0	0	0	0.340136054421769	0.850340136054422	0
26060	45204	"Ferry Lane"	51.51194	0.19444	88	"AWI"	88	2695	3172	3001	0	0.165562913907285	23.5099337748344	1.98675496688742	0	0.993377483443709	0.165562913907285	0.827814569536424	0.165562913907285	0	0.993377483443709	0	1.15894039735099	0.33112582781457	0	0	0	7.45033112582782	16.887417218543	0	0	0	0.165562913907285	0	0.165562913907285	0	0	0	0	0	0	0	0	0.165562913907285	0	1.32450331125828	0	0	29.9668874172185	0	0	0	9.10596026490066	0	0	0.496688741721854	0	1.49006622516556	0	0	0	0	0	0.827814569536424	0	0.33112582781457	0.662251655629139	0.33112582781457	0.33112582781457
26060	45204	"Ferry Lane"	51.51194	0.19444	96	"AWI"	96	2831	3393	3205	0	0	34.4339622641509	3.14465408805031	0	0	0	0.157232704402516	0	0	0.628930817610063	0	0.943396226415094	0	0	0	0	8.0188679245283	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157232704402516	4.24528301886792	0	0	26.1006289308176	0	0.314465408805031	0	10.6918238993711	0	0	0	0	1.41509433962264	0	0	0	0.157232704402516	0.157232704402516	0.157232704402516	0	0.157232704402516	0.628930817610063	0.157232704402516	0
26060	45204	"Ferry Lane"	51.51194	0.19444	104	"AWI"	104	2919	3439	3264	0	0	19.4545454545455	3.27272727272727	0	0.181818181818182	0	0	0.181818181818182	0	0.909090909090909	0	0.181818181818182	0	0	0	0	4.72727272727273	13.8181818181818	0	0	0	0	0	0.363636363636364	0	0	0	0	0.181818181818182	0	0	0	0	0	2	0	0	37.8181818181818	0	0	0	13.0909090909091	0	0	0.181818181818182	0	0.909090909090909	0	0	0	0	0	0.181818181818182	0	1.09090909090909	1.45454545454545	0	0
26060	45204	"Ferry Lane"	51.51194	0.19444	112	"AWI"	112	2985	3522	3314	0	0	17.4074074074074	5	0	0.37037037037037	0.37037037037037	0	0	0	1.2962962962963	0	0	0	0	0	0	7.40740740740741	13.3333333333333	0	0	0	0	0	1.2962962962963	0	0	0	0	0	0	0	0	0	0	3.7037037037037	0	0	28.1481481481481	0	0	0	17.037037037037	0	0	0.185185185185185	0	0.555555555555556	0	0	0.185185185185185	0	0	0.555555555555556	0	1.85185185185185	0.740740740740741	0.555555555555556	0
26060	45204	"Ferry Lane"	51.51194	0.19444	120	"AWI"	120	3043	3569	3359	0.380952380952381	0	13.1428571428571	4	0	0.19047619047619	0.19047619047619	0.19047619047619	0	0	0.571428571428571	0	0.19047619047619	0.380952380952381	0	0	0	12.3809523809524	14.4761904761905	0	0	0	0.380952380952381	0	0.380952380952381	0	0.19047619047619	0	0	0	0	0	0	0	0	2.85714285714286	0	0	28.3809523809524	0	0	0	16.952380952381	0	0	0.380952380952381	0	1.33333333333333	0	0	0	0	0.19047619047619	0	0	0.571428571428571	1.52380952380952	0.380952380952381	0.380952380952381
26060	45204	"Ferry Lane"	51.51194	0.19444	128	"AWI"	128	3088	3617	3401	0	0	12.9746835443038	4.58860759493671	0	0.474683544303797	0	0	0	0	0.316455696202532	0	0.632911392405063	0	0	0	0	10.9177215189873	25.9493670886076	0	0	0	0	0	0.158227848101266	0	0	0	0	0	0	0	0	0	0	3.48101265822785	0	0	21.8354430379747	0	0.474683544303797	0	11.7088607594937	0	0	0.158227848101266	0	0.632911392405063	0	0	0	0	0.158227848101266	1.10759493670886	0	2.05696202531646	2.37341772151899	0	0
26060	45204	"Ferry Lane"	51.51194	0.19444	132	"AWI"	132	3109	3647	3423	0	0.68259385665529	16.7235494880546	6.14334470989761	0	0.170648464163823	0.170648464163823	0.68259385665529	0	0	0.511945392491468	0	0.68259385665529	0	0	0	0	13.1399317406143	15.358361774744	0.341296928327645	0	0	0	0	1.36518771331058	0	0	0	0	0	0	0	0	0	0	1.19453924914676	0	0	18.9419795221843	0	0	0	18.259385665529	0	0	0	0	0.68259385665529	0	0	0	0	0	0.341296928327645	0.170648464163823	2.38907849829352	1.5358361774744	0.511945392491468	0
26060	45204	"Ferry Lane"	51.51194	0.19444	136	"AWI"	136	3148	3668	3443	0.350262697022767	0.175131348511384	25.2189141856392	3.32749562171629	0	0.175131348511384	1.57618213660245	0.175131348511384	0	0	1.0507880910683	0	1.40105078809107	0.175131348511384	0	0	0	15.7618213660245	8.40630472854641	0	0.175131348511384	0	0.175131348511384	0	0.175131348511384	0	0	0	0	0.350262697022767	0	0	0	0	0.525394045534151	1.40105078809107	0	0	17.338003502627	0	0	0	15.5866900175131	0	0	0.350262697022767	0	0.525394045534151	0	0	0	0	0.525394045534151	0.700525394045534	0	2.1015761821366	2.1015761821366	0.175131348511384	0
26060	45204	"Ferry Lane"	51.51194	0.19444	140	"AWI"	140	3186	3681	3465	0	0.278164116828929	36.3004172461752	5.42420027816412	0	0.695410292072323	0.278164116828929	0	0	0	1.11265646731572	0	0.278164116828929	0	0	0	0	9.31849791376912	9.31849791376912	0	0	0	0	0	0.973574408901252	0	0	0	0	0	0	0	0	0	0	0.556328233657858	0	0	19.6105702364395	0	0	0	11.5438108484006	0	0	0.417246175243394	0	0.417246175243394	0	0	0	0	0	0.556328233657858	0	0.834492350486787	1.80806675938804	0.278164116828929	0
26060	45204	"Ferry Lane"	51.51194	0.19444	141	"AWI"	141	3195	3685	3471	0	0.123762376237624	42.450495049505	2.72277227722772	0	0.247524752475248	0.371287128712871	0.742574257425743	0	0	1.48514851485149	0	0.495049504950495	0	0	0	0.123762376237624	10.519801980198	8.04455445544554	0.371287128712871	0	0	0	0.123762376237624	0.866336633663366	0	0	0	0	0	0	0	0	0	0	0.618811881188119	0	0.247524752475248	15.7178217821782	0	0	0	9.40594059405941	0	0	0	0	1.36138613861386	0	0.123762376237624	0	0	0	0.495049504950495	0	0.99009900990099	1.98019801980198	0.371287128712871	0
