"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14467	22648	"Pryskyricný dul"	50.89304	14.40634	0	"AWI"	0	-91	-47	-67	1.2531328320802	0	3.50877192982456	0.50125313283208	0	0.50125313283208	0	19.7994987468672	0	1.00250626566416	0.25062656641604	0	0	1.2531328320802	2.00501253132832	0	0	10.5263157894737	0.50125313283208	0	0	0	0	0	0	3.50877192982456	1.2531328320802	0	45.6140350877193	0	0	0	0	5.76441102756892	0	0	0	0	0.75187969924812	0	0	0	0	0	0.25062656641604	0.50125313283208	1.2531328320802
14467	22648	"Pryskyricný dul"	50.89304	14.40634	2	"AWI"	2	-69	-45	-54	0.632911392405063	0	0.949367088607595	0.316455696202532	0	0.316455696202532	0	17.7215189873418	0	0	0	0	0	2.53164556962025	1.89873417721519	0	0	19.620253164557	0	0.632911392405063	0	0	0.316455696202532	0	0	0.316455696202532	0.949367088607595	0	44.3037974683544	0	0	0	0	6.64556962025316	0	0	0	0	0.632911392405063	0	0	0	0.316455696202532	0	0	0.949367088607595	0.949367088607595
14467	22648	"Pryskyricný dul"	50.89304	14.40634	4	"AWI"	4	-48	-34	-44	0	0.616016427104723	5.54414784394251	0.410677618069815	0.205338809034908	1.23203285420945	0	18.2751540041068	0	0.82135523613963	0	0	0	0.82135523613963	0.616016427104723	0	0	3.28542094455852	0	0.410677618069815	0	0	0	0	0	0	1.23203285420945	0	59.7535934291581	0	0	0	0	2.25872689938398	0	0	0	0	0.205338809034908	0	0	0.410677618069815	0	0	0.410677618069815	0.410677618069815	3.08008213552361
14467	22648	"Pryskyricný dul"	50.89304	14.40634	6	"AWI"	6	-42	-20	-36	0	0	3.04878048780488	0.304878048780488	0	0.304878048780488	0	14.9390243902439	0	0.304878048780488	0	0	0	0.914634146341463	0	0	0	6.70731707317073	0	0.609756097560976	0	0	0	0	0	0	1.82926829268293	0	64.3292682926829	0	0	0	0	3.35365853658537	0	0	0	0	0	0	0	0	0	0	0.304878048780488	0	3.04878048780488
14467	22648	"Pryskyricný dul"	50.89304	14.40634	8	"AWI"	8	-38	-16	-30	0	0.609756097560976	7.31707317073171	0	0	0	0	24.390243902439	0	0.304878048780488	0	0	0	1.82926829268293	0.914634146341463	0	0	7.31707317073171	0	0.304878048780488	0	0	0	0	0	0	1.21951219512195	0	46.3414634146341	0	0	0	0	8.23170731707317	0	0	0	0	0.304878048780488	0	0	0	0.304878048780488	0	0.304878048780488	0	0.304878048780488
14467	22648	"Pryskyricný dul"	50.89304	14.40634	10	"AWI"	10	-33	-11	-24	1.25	0.5	3	0.25	0	1	0	39.25	0	1	0	0	0	0.5	0.5	0	0	5.25	0.25	1.25	0	0	0.25	0	0	0.25	0.25	0	21.25	0	0	0	1	8	0	0	0	0	0.25	0	0	0	0	0	0.25	0.25	14.25
14467	22648	"Pryskyricný dul"	50.89304	14.40634	12	"AWI"	12	-25	-3	-16	0.437636761487965	0	3.28227571115974	0.437636761487965	0	0.87527352297593	0	25.382932166302	0	0	0	0	0	2.40700218818381	0.437636761487965	0	0	1.09409190371991	0	0.218818380743982	0	0	0.218818380743982	0	0	0	0.87527352297593	0	60.3938730853392	0	0	0	0	3.06345733041575	0	0	0	0	0.218818380743982	0	0	0	0	0	0.437636761487965	0.218818380743982	0
14467	22648	"Pryskyricný dul"	50.89304	14.40634	14	"AWI"	14	-18	6	-7	0.232018561484919	0.232018561484919	3.24825986078886	0.464037122969838	0	1.39211136890951	0	24.5939675174014	0	0.464037122969838	0	0	0	1.39211136890951	1.85614849187935	3.24825986078886	0	1.16009280742459	0	0.696055684454756	0	0	0	0	0	0	0.696055684454756	16.0092807424594	38.7470997679814	0	0	0	0.464037122969838	2.78422273781903	0	0	0	0	0.464037122969838	0	0	0	0.696055684454756	0	0	0.232018561484919	0.928074245939675
14467	22648	"Pryskyricný dul"	50.89304	14.40634	16	"AWI"	16	-9	15	2	1.26582278481013	0.316455696202532	6.32911392405063	1.26582278481013	0.632911392405063	0	0	26.2658227848101	0	0	0	0	0	9.81012658227848	2.21518987341772	0	0	2.84810126582278	0.316455696202532	0	0	0	0.316455696202532	0	0	0.316455696202532	1.26582278481013	0	38.2911392405063	0	0	0	0.316455696202532	4.11392405063291	0	0	0	0	1.58227848101266	0	0	0	0	0	2.21518987341772	0.316455696202532	0
14467	22648	"Pryskyricný dul"	50.89304	14.40634	18	"AWI"	18	2	25	13	0	0	2.46913580246914	0	1.23456790123457	0	0	23.4567901234568	0	0	0	0	0	1.23456790123457	2.46913580246914	0	0	2.46913580246914	0	0	0	0	0	0	0	1.23456790123457	1.23456790123457	0	58.0246913580247	0	0	0	0	6.17283950617284	0	0	0	0	0	0	0	0	0	0	0	0	0
