"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16269	25217	"Font Carluze"	45.54083	2.34444	0	"AWI"	0	-122	39	-45	0.343642611683849	0	3.78006872852234	0.343642611683849	0.343642611683849	0.343642611683849	0	3.09278350515464	0.343642611683849	0	0	0	0	1.3745704467354	0	2.06185567010309	0	2.06185567010309	0	0.687285223367698	0	2.40549828178694	1.71821305841924	0	0	0	0	0	0	0	0	0	0	2.06185567010309	1.71821305841924	5.84192439862543	8.24742268041237	56.3573883161512	0	3.78006872852234	0.343642611683849	0	0	0	0	1.03092783505155	0.343642611683849	0	0	0.343642611683849	0	0.343642611683849	0.343642611683849	0.343642611683849	0	0
16269	25217	"Font Carluze"	45.54083	2.34444	1	"AWI"	1	-99	73	-16	0	0	5.30973451327434	0.294985250737463	0.294985250737463	0.294985250737463	0	8.55457227138643	0.294985250737463	0.294985250737463	0	0	0	0.589970501474926	0	2.06489675516224	0	5.6047197640118	0	0	0	5.89970501474926	0.294985250737463	0	0	0	0.294985250737463	0	0	0	0.294985250737463	0	0	0.294985250737463	0.294985250737463	2.3598820058997	0	52.8023598820059	0	6.19469026548673	0	0.589970501474926	0	0	0.589970501474926	4.42477876106195	0.294985250737463	0	0	0.589970501474926	0	0.589970501474926	0.294985250737463	0	0	0.294985250737463
16269	25217	"Font Carluze"	45.54083	2.34444	5	"AWI"	5	-51	310	93	1.17647058823529	0	11.1764705882353	0	0	0.294117647058824	0	9.11764705882353	1.17647058823529	2.05882352941176	0	0	0	0.882352941176471	0	4.11764705882353	0.294117647058824	2.94117647058824	0	1.17647058823529	0	7.94117647058823	0.294117647058824	0	0	0	0	0	0	0	0.588235294117647	0	0.294117647058824	0.588235294117647	0.588235294117647	4.11764705882353	0	35.5882352941176	0	5.29411764705882	0	2.05882352941176	0	0	0	6.17647058823529	0.294117647058824	0	0	0.294117647058824	0	1.47058823529412	0	0	0	0
16269	25217	"Font Carluze"	45.54083	2.34444	10	"AWI"	10	-18	638	226	0	0	0	0	0.961538461538462	0	0	7.69230769230769	0	0.961538461538462	0	0	0	6.73076923076923	0	2.88461538461538	0	5.76923076923077	0	0	0	0.961538461538462	0	0	0	0.961538461538462	0.961538461538462	0	0	0	1.92307692307692	0	0	0	0	0.961538461538462	0	0	0	13.4615384615385	0	1.92307692307692	0.961538461538462	0	0	43.2692307692308	0.961538461538462	0	0	0.961538461538462	0	0	5.76923076923077	1.92307692307692	0	0
16269	25217	"Font Carluze"	45.54083	2.34444	15	"AWI"	15	121	723	401	0.291545189504373	0	2.91545189504373	0	0.291545189504373	0.291545189504373	0	6.70553935860058	0.291545189504373	0.291545189504373	0	0	0	2.62390670553936	0	1.74927113702624	0	2.62390670553936	14.2857142857143	0	0	0.87463556851312	0.291545189504373	0.291545189504373	0	0	0.291545189504373	0	0	0	0.291545189504373	0	0	0.291545189504373	0	0.583090379008746	0	39.6501457725948	0	9.91253644314869	0	0.583090379008746	0	0	0	13.7026239067055	0.291545189504373	0	0	0	0	0	0.291545189504373	0.291545189504373	0	0
16269	25217	"Font Carluze"	45.54083	2.34444	20	"AWI"	20	194	879	569	0	0	3.125	0	1.78571428571429	0.446428571428571	0	50	0.446428571428571	1.33928571428571	0	0	0	0.446428571428571	0	1.33928571428571	0	4.46428571428571	8.03571428571429	0	0	4.91071428571429	0	0	0	0	0	0	0	0	0.446428571428571	1.78571428571429	0.446428571428571	0.446428571428571	0	0.446428571428571	0	0	0	12.0535714285714	0	1.78571428571429	0	3.57142857142857	0	0	0.446428571428571	0	0	0.892857142857143	0	0	0.446428571428571	0.892857142857143	0	0
16269	25217	"Font Carluze"	45.54083	2.34444	25	"AWI"	25	472	918	716	0.423728813559322	0	25	0.423728813559322	2.54237288135593	0	0	22.0338983050847	0	0.847457627118644	0	0	0	0.423728813559322	0	7.20338983050847	0	3.38983050847458	0	0	0	11.4406779661017	0	0	0	0.847457627118644	0	0	0	0	0	0	0	0.423728813559322	0	0.423728813559322	1.27118644067797	0	0	14.4067796610169	0	0.847457627118644	0.423728813559322	0	0	4.23728813559322	0.847457627118644	0	0.423728813559322	0	0	0.423728813559322	0.423728813559322	0	0.423728813559322	0.847457627118644
16269	25217	"Font Carluze"	45.54083	2.34444	30	"AWI"	30	635	1007	879	0	0	21.9081272084806	0	0.706713780918728	0	0	28.6219081272085	0	0.706713780918728	0	0	0	0	0	6.71378091872792	0	1.06007067137809	0	0	0	17.3144876325088	0	0	0	0.706713780918728	0.353356890459364	0	0	0	0.353356890459364	0	0	0.353356890459364	0	0.353356890459364	0.706713780918728	0	0	13.4275618374558	0	1.76678445229682	0.353356890459364	0	0	1.41342756183746	0.706713780918728	0	0	0.353356890459364	0	1.41342756183746	0	0.353356890459364	0.353356890459364	0
16269	25217	"Font Carluze"	45.54083	2.34444	35	"AWI"	35	782	1035	942	0	0	18.5074626865672	0	0.597014925373134	0.298507462686567	2.08955223880597	18.5074626865672	0	0.597014925373134	0	0	0	0.298507462686567	0	2.98507462686567	0	2.08955223880597	0	0	0	11.6417910447761	0.298507462686567	0	0	0.298507462686567	0	0	0	0.298507462686567	0	0.298507462686567	0	0.597014925373134	0	0.298507462686567	1.19402985074627	25.9701492537313	0	9.25373134328358	0	0.597014925373134	0	0	0	1.49253731343284	0.895522388059702	0	0	0.298507462686567	0	0.298507462686567	0.298507462686567	0	0	0
16269	25217	"Font Carluze"	45.54083	2.34444	40	"AWI"	40	862	1124	1013	0.471698113207547	0	31.6037735849057	0	0.943396226415094	0.471698113207547	0	16.5094339622642	0	0.471698113207547	1.41509433962264	0	0	0.943396226415094	0	4.71698113207547	0	3.77358490566038	0	0	0	12.2641509433962	0	0	0	0.471698113207547	0	0	0	0	0	1.88679245283019	0	0.471698113207547	0	0	3.30188679245283	0	0	8.9622641509434	0	0.943396226415094	0	0	0	7.07547169811321	0.943396226415094	0	0	0	0	0.943396226415094	0.471698113207547	0.943396226415094	0	0
