"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Grossulariaceae"	"Hypericaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Morus"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
23669	41469	"Burgaschisee"	47.16969	7.66823	366	"AWI"	366	2176	2671	2402	16	1	0	153	1	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	7	0	0	99	0	0	0	1	0	15	0	0	0	0	0	0	1	0	0	0	0	7	6	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	376	"AWI"	376	2259	2798	2504	22	2	0	234	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	1	0	0	84	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	23	0	0	40	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	4	6	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	386	"AWI"	386	2346	2888	2616	20	0	0	263	1	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	13	0	0	52	0	0	0	1	0	13	0	0	0	0	0	1	0	0	0	0	0	4	4	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	396	"AWI"	396	2445	2988	2727	12	1	0	318	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	119	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	1	32	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	6	3	1	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	406	"AWI"	406	2552	3084	2839	46	0	0	239	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	49	0	0	0	0	0	4	0	1	0	0	0	0	4	0	0	0	0	7	8	1	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	416	"AWI"	416	2678	3167	2953	41	3	0	193	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	9	0	0	59	0	0	0	0	0	5	2	0	0	0	0	0	10	0	0	0	0	19	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	426	"AWI"	426	2801	3243	3063	48	1	0	266	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	222	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	15	0	0	64	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	9	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	435	"AWI"	435	2955	3300	3159	22	2	0	203	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7	0	0	58	0	0	0	0	0	5	0	1	0	0	0	0	6	1	0	0	0	8	3	0	0	1
23669	41469	"Burgaschisee"	47.16969	7.66823	445	"AWI"	445	3141	3355	3261	20	0	0	323	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	1	0	0	0	0	0	107	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	0	0	48	0	0	0	0	0	6	0	0	0	0	0	1	4	0	0	0	0	4	4	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	455	"AWI"	455	3261	3522	3380	35	1	0	198	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	1	67	0	0	0	1	0	5	0	0	0	0	0	0	2	0	0	0	0	1	12	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	465	"AWI"	465	3350	3762	3526	48	1	0	243	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	39	0	0	0	0	0	16	0	0	0	0	0	0	1	1	0	0	0	5	7	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	475	"AWI"	475	3460	3913	3677	85	2	0	269	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	9	0	0	36	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	7	0	5	3	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	485	"AWI"	485	3599	4017	3825	53	1	0	209	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	10	0	0	44	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	3	1	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	495	"AWI"	495	3832	4115	3975	91	2	0	112	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	17	0	1	0	0	0	0	3	0	0	72	0	0	0	0	0	2	0	1	0	0	0	1	4	0	0	0	0	5	4	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	506	"AWI"	506	4006	4560	4194	89	2	0	180	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21	0	1	0	0	0	0	10	0	0	79	0	0	0	1	0	1	0	0	0	0	0	1	6	0	0	0	0	6	3	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	516	"AWI"	516	4137	4965	4465	93	1	0	209	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	3	0	0	89	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	10	0	10	3	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	525	"AWI"	525	4315	5138	4684	32	2	0	179	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	14	0	0	94	0	0	0	1	0	5	0	0	0	0	0	1	6	1	0	5	0	10	1	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	535	"AWI"	535	4521	5288	4948	12	1	0	231	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	35	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	10	0	0	58	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	3	2	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	545	"AWI"	545	4786	5451	5194	34	0	0	259	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	6	0	0	76	0	0	0	0	0	32	0	0	0	0	0	0	13	1	0	0	0	10	1	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	555	"AWI"	555	5254	5557	5451	56	2	0	295	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	6	0	0	58	0	0	0	0	0	17	0	0	0	0	0	0	6	0	0	0	0	12	1	0	0	1
23669	41469	"Burgaschisee"	47.16969	7.66823	565	"AWI"	565	5504	5893	5726	36	4	0	182	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	1	0	0	0	0	0	1	0	0	79	1	0	0	0	0	10	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	10	0	0	40	0	0	0	2	0	3	0	0	0	0	0	1	6	0	0	9	0	3	2	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	575	"AWI"	575	5872	6158	6006	25	3	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	28	0	0	67	0	0	0	0	0	2	0	0	0	0	0	0	8	1	0	0	0	21	1	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	585	"AWI"	585	6054	6540	6286	19	2	0	187	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	57	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	60	0	0	0	0	0	21	0	0	0	0	0	0	15	0	0	0	0	25	6	2	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	595	"AWI"	595	6219	6870	6543	13	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	168	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	40	0	0	0	0	0	4	0	0	0	0	0	1	14	0	0	0	0	33	1	1	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	607	"AWI"	607	6531	7083	6845	27	4	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	81	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	33	0	89	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	617	"AWI"	617	6994	7285	7123	5	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	83	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	104	0	1	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	627	"AWI"	627	7183	8016	7582	2	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	97	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	637	"AWI"	637	7649	8442	8092	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	647	"AWI"	647	8462	8695	8578	0	6	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	109	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	657	"AWI"	657	8658	9246	8978	0	7	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	100	1	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	664	"AWI"	664	8822	9504	9191	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	680.5	"AWI"	680.5	9201	10039	9615	0	3	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	1	106	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	11	0	96	1	1	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	690.5	"AWI"	690.5	9550.5	10218	9869.5	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	861	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	198	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	234	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	700.5	"AWI"	700.5	9784	10705	10251	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	535	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	39	0	1	0	1	0	2	0	1	0	0	0	1	0	1	0	5	0	122	0	2	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	710.5	"AWI"	710.5	10167	10973.5	10637	0	0	0	0	0	0	0	0	3	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	33	0	0	7	0	0	0	1	0	5	0	0	0	0	0	1	0	0	0	0	0	36	0	1	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	720.5	"AWI"	720.5	10756	11269	10969	0	0	0	0	0	0	0	0	7	0	0	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	33	0	0	6	0	0	0	1	0	14	0	0	0	0	0	1	0	1	0	0	0	1	2	2	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	731.5	"AWI"	731.5	10897.5	11784	11222.5	0	0	0	0	3	0	0	0	23	0	0	0	198	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	1	0	10	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	743.5	"AWI"	743.5	11087.5	12128	11527	0	0	0	0	3	0	0	0	36	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	14	0	0	1	0	0	0	5	0	9	0	0	0	0	0	1	0	6	0	0	0	0	1	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	753.5	"AWI"	753.5	11290.5	12394	11775	0	0	0	0	5	0	0	0	37	0	0	0	99	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	2	0	7	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	763.5	"AWI"	763.5	11491	12611	12027	0	0	0	0	3	0	0	0	36	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	773.5	"AWI"	773.5	11715.5	12834	12278.5	0	0	0	0	1	0	0	0	41	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	1	0	0	0	0	527	0	0	0	0	0	0	0	0	2	0	0	0	2	0	7	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	783.5	"AWI"	783.5	11978	13036.5	12520.5	0	0	0	0	4	0	0	0	33	0	0	0	77	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	6	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	788.5	"AWI"	788.5	12098	13138	12649	0	0	0	0	1	0	0	0	13	0	0	0	31	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	793.5	"AWI"	793.5	12296	13206.5	12765.5	0	0	0	0	3	0	0	0	42	0	0	0	145	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	4	0	6	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	798.5	"AWI"	798.5	12434.5	13292	12893.5	0	0	0	0	0	0	0	0	5	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	803.5	"AWI"	803.5	12649.5	13375.5	13007	0	0	0	0	0	0	0	0	10	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	50	0	0	2	0	0	0	1	0	5	0	0	0	0	0	1	0	2	0	0	0	0	7	1	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	808.5	"AWI"	808.5	12801.5	13501.5	13132	0	0	0	0	0	0	0	0	10	0	0	0	181	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	813.5	"AWI"	813.5	12937.5	13620	13265.5	0	0	0	0	1	0	0	0	4	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	15	0	0	1	0	0	0	3	0	10	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	818.5	"AWI"	818.5	13019	13802.5	13402.5	0	0	0	0	0	0	0	0	16	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	823.5	"AWI"	823.5	13164	13950	13538	0	0	0	0	1	0	0	0	15	0	0	0	414	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	1	0	1	0	3	0	23	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	828.5	"AWI"	828.5	13274	14102	13686	0	0	0	0	1	0	0	0	17	0	0	0	367	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	14	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	833.5	"AWI"	833.5	13494.5	14249.5	13824	0	0	0	0	2	0	0	0	15	0	0	0	316	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	1	0	2	0	24	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	838.5	"AWI"	838.5	13644.5	14412	13983.5	0	0	0	0	1	0	0	0	6	0	0	0	308	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	842.5	"AWI"	842.5	13737.5	14548	14097.5	0	0	0	0	0	0	0	0	14	0	0	0	47	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	848.5	"AWI"	848.5	13839	14823	14252	1	0	0	0	5	0	0	0	57	0	0	0	101	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	13	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	852	"AWI"	852	13938	14942	14356	0	0	0	0	2	0	0	0	63	0	0	0	115	0	2	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	33	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
23669	41469	"Burgaschisee"	47.16969	7.66823	858.5	"AWI"	858.5	14088.5	15124.5	14573.5	0	0	0	0	2	0	0	0	59	0	0	0	92	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	14	0	0	3	0	0	1	0	15	0	0	0	0	0	0	0	0
