"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Tamarix"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	0	"AWI"	0	-133	54	-56	0.58055152394775	0	1.45137880986938	0.145137880986938	1.45137880986938	0	0	0	3.62844702467344	0.725689404934688	0	0	0	0	0	0	0	0	6.67634252539913	0.145137880986938	0	0	0	0	1.74165457184325	0	1.74165457184325	0.290275761973875	0	0	0	0.290275761973875	0	0	0	1.74165457184325	0	0	0.58055152394775	74.455732946299	0	0	0	0	0	0	1.88679245283019	0	0.58055152394775	0	0	0	0.435413642960813	0.145137880986938	0	0	0.145137880986938	0	0	0	0	0.145137880986938	1.01596516690856	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	10	"AWI"	10	-26	1077	336	0.636942675159236	0	1.7515923566879	0	0.159235668789809	0	0	0	2.54777070063694	0.318471337579618	0	0	0	0	0.159235668789809	0	0	0	1.59235668789809	0.955414012738854	0	0	0	0	1.27388535031847	0	0.477707006369427	0	0.477707006369427	0	0	0	0	0	0	0.955414012738854	0.159235668789809	0	6.05095541401274	76.9108280254777	2.22929936305732	0	0	0	0	0	0.796178343949045	0	1.43312101910828	0	0	0.159235668789809	0.636942675159236	0	0.159235668789809	0	0	0	0	0	0	0.159235668789809	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	12.5	"AWI"	12.5	79	1139.5	478	0.719424460431655	0	0.839328537170264	0	0.239808153477218	0	0	0	1.67865707434053	0.119904076738609	0	0	0	0	0	0.119904076738609	0	0	1.43884892086331	0.119904076738609	0	0	0	0	1.07913669064748	0	0.239808153477218	0	0	0	0.119904076738609	0	0.119904076738609	0	0	2.27817745803357	0	0	3.23741007194245	82.8537170263789	2.39808153477218	0	0	0	0	0	1.3189448441247	0	0.479616306954436	0.119904076738609	0	0	0.479616306954436	0	0	0	0	0	0	0	0	0	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	15	"AWI"	15	146	1210	627	4.19161676646707	0	1.79640718562874	0	0.399201596806387	0	0.199600798403194	0	1.59680638722555	0.199600798403194	0	0.199600798403194	0	0	0	0	0	0	3.79241516966068	0.399201596806387	0.199600798403194	0	0	0	3.99201596806387	0	0	0	0	0	0.199600798403194	0	0.199600798403194	0	0	1.59680638722555	0	0	11.1776447105788	63.0738522954092	2.9940119760479	0	0	0	0	0	1.99600798403194	0	0.798403193612774	0	0	0	0.399201596806387	0	0	0	0	0	0	0	0	0	0.399201596806387	0	0.199600798403194
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	17.5	"AWI"	17.5	192.5	1306	771.5	7.21649484536082	0	1.54639175257732	0.515463917525773	0.257731958762887	0	0	0	0.77319587628866	0.257731958762887	0	0	0.257731958762887	0	0	0.257731958762887	0	0	2.31958762886598	0.515463917525773	0	0	0	0	3.35051546391753	0	0.257731958762887	0	0	0	0.257731958762887	0	0	0	0	1.54639175257732	0	0	20.6185567010309	52.0618556701031	4.63917525773196	0	0	0	0	0	1.54639175257732	0	1.03092783505155	0	0	0	0.257731958762887	0	0	0	0	0	0	0.257731958762887	0	0.257731958762887	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	20	"AWI"	20	233	1462	904	3.96825396825397	0	1.9047619047619	0.158730158730159	0.634920634920635	0	0.158730158730159	0	2.85714285714286	0.793650793650794	0	0	0.634920634920635	0	0.317460317460317	0.476190476190476	0	0	3.33333333333333	1.42857142857143	0	0	0.317460317460317	0	2.38095238095238	0	0.476190476190476	0	0	0	0.317460317460317	0	0	0	0	0.952380952380952	0.158730158730159	0	2.6984126984127	44.9206349206349	5.23809523809524	17.6190476190476	0	0	0	0.317460317460317	2.85714285714286	0	2.06349206349206	0	0	0.634920634920635	0.634920634920635	1.26984126984127	0	0	0	0	0	0	0	0.317460317460317	0	0	0.158730158730159
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	22.5	"AWI"	22.5	515.5	1498.5	1029	13.8059701492537	0.373134328358209	3.73134328358209	0	0.186567164179104	0	0.186567164179104	0	2.79850746268657	0.373134328358209	0	0	0.932835820895522	0	0	0	0	0	8.58208955223881	0.932835820895522	0	0	0	0	20.3358208955224	0	0.373134328358209	0	0	0	0.186567164179104	0	0	0	0	2.61194029850746	0	0	15.8582089552239	8.76865671641791	5.97014925373134	7.83582089552239	0	0	0	0	3.91791044776119	0	0.746268656716418	0	0	0	0.373134328358209	0.373134328358209	0	0	0	0.186567164179104	0	0	0.373134328358209	0.186567164179104	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	25	"AWI"	25	764	1551	1155	12.280701754386	0.292397660818713	7.01754385964912	0	0	0	0.292397660818713	0	6.4327485380117	1.16959064327485	0	0	0.292397660818713	0	0	0	0	0	14.327485380117	0.584795321637427	0	0	0	0	20.1754385964912	0	0.292397660818713	0	0	0	0.87719298245614	0	0	0	0	3.21637426900585	0	0	8.7719298245614	9.64912280701754	4.97076023391813	0	0	0	0	0.584795321637427	6.72514619883041	0	0.584795321637427	0	0	0	0.87719298245614	0.292397660818713	0	0	0	0	0	0	0	0.292397660818713	0	0	0
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	27.5	"AWI"	27.5	950.5	1617.5	1294.5	10.3194103194103	0	5.8968058968059	0	0.245700245700246	0	0.737100737100737	0	5.8968058968059	0	0.245700245700246	0	1.22850122850123	0	0	0	0	0	9.33660933660934	0.737100737100737	0	0	0	0	32.1867321867322	0	0.245700245700246	0	0	0	0.982800982800983	0.245700245700246	0.491400491400491	0	0	3.68550368550369	0	0	8.35380835380835	4.17690417690418	2.7027027027027	0	0	0	0	0.245700245700246	10.3194103194103	0	0.491400491400491	0	0	0.245700245700246	0.245700245700246	0	0	0	0	0	0	0	0	0.245700245700246	0	0.245700245700246	0.245700245700246
16139	24939	"Tourbière de Narbief"	47.08028	6.6975	30	"AWI"	30	1084	1731	1438	16.6240409207161	0	4.34782608695652	0.255754475703325	1.27877237851662	0	0.255754475703325	0	7.16112531969309	0	0	0	0	0	0	0	0	0	9.71867007672634	0.767263427109974	0.255754475703325	0	0	0	36.8286445012788	0	0	0	0	0	1.0230179028133	0	0	0	0	2.55754475703325	0	0	5.1150895140665	2.55754475703325	2.0460358056266	0	0	0	0	0	6.64961636828645	0	1.0230179028133	0	0	0	0.51150895140665	0.255754475703325	0.255754475703325	0	0.255754475703325	0	0	0	0	0.255754475703325	0	0	0
