"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Lythraceae"	"Olea"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"
14594	22876	"Lac de Lod"	45.8025	7.60972	250	"AWI"	250	239	835	473	0.595238095238095	0	2.97619047619048	0.595238095238095	0.595238095238095	1.78571428571429	2.38095238095238	1.19047619047619	0.595238095238095	0	6.54761904761905	0	1.78571428571429	0.595238095238095	0	1.19047619047619	5.95238095238095	0	0	0	0.595238095238095	0	0	0	2.38095238095238	4.76190476190476	1.19047619047619	1.78571428571429	0	0	0	0	0	0	0	0	1.19047619047619	45.8333333333333	0	0.595238095238095	0	3.57142857142857	0	2.38095238095238	0	0	8.33333333333333	0	0	0.595238095238095	0	0	0
14594	22876	"Lac de Lod"	45.8025	7.60972	270	"AWI"	270	288	891	518	0	0.862068965517241	0	0	6.03448275862069	8.62068965517241	10.3448275862069	0	0	0	3.44827586206897	0	0.862068965517241	0	0.862068965517241	0	1.72413793103448	0	0	0	0	0	0.862068965517241	0	0.862068965517241	0.862068965517241	0.862068965517241	1.72413793103448	0	0	0	0	0	0	0	0	2.58620689655172	43.9655172413793	0	0	0	1.72413793103448	0	2.58620689655172	0	0	10.3448275862069	0	0	0	0.862068965517241	0	0
14594	22876	"Lac de Lod"	45.8025	7.60972	280	"AWI"	280	304	911	539	0	0	0	0	4.95049504950495	6.93069306930693	7.92079207920792	0	0	0	0	0	2.97029702970297	0	0	0	0	0	0.99009900990099	0	0.99009900990099	0	0	0	0	0	0.99009900990099	0	0	0	0	0	0	0.99009900990099	0	0	0	64.3564356435644	0	0	0.99009900990099	0	0	0	0	0.99009900990099	4.95049504950495	0	0	1.98019801980198	0	0	0
14594	22876	"Lac de Lod"	45.8025	7.60972	290	"AWI"	290	323	945	561	0.3584229390681	0	0	0	1.4336917562724	1.4336917562724	0	0.716845878136201	0.3584229390681	0	32.258064516129	0	0	0.3584229390681	0.3584229390681	0	10.752688172043	0	0	0	0.3584229390681	0	0	0	3.9426523297491	6.09318996415771	0	0.3584229390681	0	0	0	0	0	1.7921146953405	0	0	0	34.4086021505376	0	0	0	1.4336917562724	0.3584229390681	0	0	0.3584229390681	2.8673835125448	0	0	0	0	0	0
14594	22876	"Lac de Lod"	45.8025	7.60972	300	"AWI"	300	353	974	582	0	0	1.27388535031847	0.318471337579618	2.22929936305732	0.955414012738854	0.636942675159236	0.636942675159236	0	0	31.8471337579618	0.318471337579618	0	0.955414012738854	0	0	11.4649681528662	0	0	0	0.636942675159236	0	0	0	4.77707006369427	2.86624203821656	0	0.318471337579618	0	0	0.318471337579618	0	0	1.59235668789809	0	0	1.91082802547771	30.2547770700637	0.636942675159236	0	0	2.54777070063694	0	0.636942675159236	0	0.318471337579618	1.91082802547771	0.318471337579618	0	0	0	0.318471337579618	0
14594	22876	"Lac de Lod"	45.8025	7.60972	310	"AWI"	310	378	1001	604	0	0	1.81268882175227	0	3.02114803625378	0.906344410876133	0.604229607250755	0.906344410876133	0	0.302114803625378	35.3474320241692	0	0	0	0	0	4.83383685800604	0	0.302114803625378	0	0	0	0	0	4.53172205438066	3.92749244712991	0	0.302114803625378	0	0	0.604229607250755	0	0	1.51057401812689	0	0	1.81268882175227	32.9305135951662	0	0	0.302114803625378	2.11480362537764	0.302114803625378	0.906344410876133	0	0	2.11480362537764	0.302114803625378	0.302114803625378	0	0	0	0
14594	22876	"Lac de Lod"	45.8025	7.60972	320	"AWI"	320	401	1027	626	0	0.316455696202532	0	0.316455696202532	3.48101265822785	4.74683544303798	2.53164556962025	0.316455696202532	0.316455696202532	0	25.6329113924051	0	1.26582278481013	0.316455696202532	0	0	4.43037974683544	0	0	0	0.316455696202532	0	0	0	0.949367088607595	3.48101265822785	0	0.316455696202532	0	0	0	0	0	0.632911392405063	0	0	1.89873417721519	45.5696202531646	0	0	0	0	0	0.632911392405063	0	0	1.58227848101266	0	0.316455696202532	0.316455696202532	0	0	0.316455696202532
14594	22876	"Lac de Lod"	45.8025	7.60972	340	"AWI"	340	451	1086	668	0	0.363636363636364	0.727272727272727	0	3.27272727272727	2.18181818181818	5.45454545454545	0.727272727272727	0	0	11.2727272727273	0	0.727272727272727	0.363636363636364	0	0.363636363636364	12	0	0.363636363636364	0	0	0	0	0	1.81818181818182	1.81818181818182	0.727272727272727	1.09090909090909	0	0	0	0	0	1.09090909090909	10.1818181818182	0	0	37.4545454545455	0	0	0	1.45454545454545	0	1.09090909090909	0	1.09090909090909	3.63636363636364	0	0	0.363636363636364	0.363636363636364	0	0
14594	22876	"Lac de Lod"	45.8025	7.60972	350	"AWI"	350	482	1108	690	0	0.303030303030303	2.12121212121212	0	1.81818181818182	0.303030303030303	3.33333333333333	0.303030303030303	0.303030303030303	0.606060606060606	19.6969696969697	0	1.81818181818182	1.21212121212121	0	0.303030303030303	10	0	1.81818181818182	0	0	0	0	0	3.33333333333333	4.54545454545455	0.909090909090909	0.303030303030303	0	0	0	0	0.303030303030303	0.909090909090909	0	0	0	39.6969696969697	0	0	0.303030303030303	1.51515151515152	0	1.51515151515152	0	0	1.21212121212121	0.606060606060606	0	0.303030303030303	0.303030303030303	0	0.303030303030303
14594	22876	"Lac de Lod"	45.8025	7.60972	360	"AWI"	360	504	1133	713	0.340136054421769	0	0.680272108843537	1.70068027210884	5.78231292517007	0.680272108843537	13.6054421768707	0	0	0.340136054421769	5.10204081632653	0	4.42176870748299	0.340136054421769	0	0.340136054421769	0.680272108843537	0	0	0	0.340136054421769	0	0.340136054421769	0	0.340136054421769	1.02040816326531	0	0.340136054421769	0	0	0	0	0	1.02040816326531	0	0	0	60.5442176870748	0	0	0	0	0	1.02040816326531	0	0	0.680272108843537	0	0	0.340136054421769	0	0	0
14594	22876	"Lac de Lod"	45.8025	7.60972	370	"AWI"	370	521	1163	735	0	0	0	0.65359477124183	3.92156862745098	1.30718954248366	12.4183006535948	1.30718954248366	0	0	3.26797385620915	0	1.30718954248366	0.65359477124183	0.65359477124183	0	3.92156862745098	0	0	0	0	0	0	0	0	0.65359477124183	0.65359477124183	0	0	0	0.65359477124183	0	0	0.65359477124183	0	0	0	64.0522875816993	0	0	0	0.65359477124183	0	1.96078431372549	0	0	0.65359477124183	0	0	0	0.65359477124183	0	0
14594	22876	"Lac de Lod"	45.8025	7.60972	390	"AWI"	390	608	1210	780	0.649350649350649	0	0	0	3.24675324675325	0.649350649350649	4.54545454545455	0.324675324675325	0	0	16.2337662337662	0	0.649350649350649	0	0	0.649350649350649	4.54545454545455	0.324675324675325	0.649350649350649	0	0.974025974025974	0.324675324675325	0	0.324675324675325	2.92207792207792	2.27272727272727	0	0.649350649350649	0	0	0	0	0	1.94805194805195	8.44155844155844	0	1.62337662337662	38.961038961039	0	0	0	5.19480519480519	0.324675324675325	0.649350649350649	0	0	1.94805194805195	0	0	0.974025974025974	0	0	0
14594	22876	"Lac de Lod"	45.8025	7.60972	400	"AWI"	400	642	1230	807	0	0.75187969924812	0	0	0.75187969924812	1.12781954887218	0	0.75187969924812	0	0	20.3007518796992	0	0.37593984962406	0.37593984962406	0	0.37593984962406	7.5187969924812	0	0.37593984962406	0	0.75187969924812	0	0	0	2.25563909774436	3.00751879699248	0.37593984962406	0.37593984962406	0.37593984962406	0	0	0	0.37593984962406	2.25563909774436	12.406015037594	0	0	32.3308270676692	0	0	0	2.25563909774436	1.12781954887218	3.7593984962406	0	0	5.26315789473684	0	0	0.37593984962406	0	0	0
14594	22876	"Lac de Lod"	45.8025	7.60972	410	"AWI"	410	667	1256	835	0	0	1.64319248826291	0	0.469483568075117	1.17370892018779	1.40845070422535	1.40845070422535	0	0.234741784037559	17.8403755868545	0	0.469483568075117	0.704225352112676	0	0	6.10328638497653	0	0.469483568075117	0	0.938967136150235	0	0	0	1.64319248826291	8.68544600938967	0.234741784037559	0.469483568075117	0	0.234741784037559	0	0	0	0.704225352112676	10.093896713615	0.234741784037559	3.28638497652582	33.8028169014084	0	0.469483568075117	0	3.52112676056338	0	0.469483568075117	0	0	3.05164319248826	0	0	0.234741784037559	0	0	0
14594	22876	"Lac de Lod"	45.8025	7.60972	420	"AWI"	420	722	1325	899	0	0.251256281407035	16.5829145728643	0.251256281407035	0.251256281407035	6.78391959798995	0	20.1005025125628	0	0.251256281407035	7.53768844221105	0	0	0.251256281407035	0	1.25628140703518	0.50251256281407	0	0.251256281407035	0	6.53266331658291	0	0	0	1.75879396984925	1.00502512562814	0	0.251256281407035	0	0	0	0	0	3.51758793969849	0	0	1.25628140703518	19.5979899497487	0	0	0	6.28140703517588	0.50251256281407	0.50251256281407	0	0.251256281407035	4.02010050251256	0	0	0.251256281407035	0	0	0
14594	22876	"Lac de Lod"	45.8025	7.60972	430	"AWI"	430	755	1445	977	1.01010101010101	0	16.6666666666667	0.252525252525253	0	2.52525252525253	0	4.29292929292929	0	0	0.505050505050505	0	0	0.757575757575758	0	0.757575757575758	1.76767676767677	0	0	0	6.06060606060606	0	0	0	1.01010101010101	7.32323232323232	0	0	0	0	0	0	0	6.06060606060606	10.3535353535354	0	1.76767676767677	17.4242424242424	0	0	0	13.1313131313131	1.01010101010101	0.757575757575758	0	0	6.06060606060606	0.252525252525253	0	0	0	0.252525252525253	0
