"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"
23790	41212	"Aveley marshes"	51.49222	0.2225	9	"AWI"	9	1717	2553	2132	0	0	6.76328502415459	17.8743961352657	0	0.483091787439614	0	0	0.483091787439614	0	0	0	1.44927536231884	1.93236714975845	8.21256038647343	0.483091787439614	0	0	0	0	0	0	0	1.93236714975845	0.966183574879227	0	0	0	0	0	0	0	0	0	0.966183574879227	0	0	47.3429951690821	0	0	0	10.1449275362319	0	0	0	0	0	0	0	0	0	0	0.483091787439614	0.483091787439614	0
23790	41212	"Aveley marshes"	51.49222	0.2225	25	"AWI"	25	1830	2654	2289	0	0	6.27615062761506	28.0334728033473	1.67364016736402	0	0	0	0.418410041841004	0	0	0	0.418410041841004	4.18410041841004	7.53138075313808	0	0	0	0	0.418410041841004	0	0	0	0.836820083682008	0	0	0	0	0	0	0	0	0	0.836820083682008	2.51046025104602	0	0	43.0962343096234	0	0	0	3.34728033472803	0	0	0	0	0	0	0	0	0	0	0	0.418410041841004	0
23790	41212	"Aveley marshes"	51.49222	0.2225	41	"AWI"	41	2029	2722	2419	0	0.617283950617284	3.7037037037037	38.2716049382716	4.93827160493827	0	0.617283950617284	0	0	0	0	0	3.7037037037037	1.85185185185185	2.46913580246914	0	0	0	0	0	1.23456790123457	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85185185185185	0	0	29.6296296296296	0.617283950617284	0	0	9.25925925925926	0	0	0	0	0.617283950617284	0	0	0	0	0	0	0.617283950617284	0
23790	41212	"Aveley marshes"	51.49222	0.2225	57	"AWI"	57	2221	2805	2554	0	0	5.32786885245902	44.2622950819672	0.819672131147541	0.409836065573771	0	0	0	0	0	0	0.819672131147541	3.68852459016393	6.14754098360656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.819672131147541	4.50819672131148	0	0	24.1803278688525	0.409836065573771	0	0	6.9672131147541	0	0	0	0	0	0	0	0	0	0	0.819672131147541	0.819672131147541	0
23790	41212	"Aveley marshes"	51.49222	0.2225	73	"AWI"	73	2458	2869	2679	0	0	4.6875	1.5625	1.953125	0	1.171875	0	0.78125	0	0	0	0.78125	3.515625	38.28125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34375	0	0	34.375	0	0	0	9.765625	0	0	0	0	0	0	0	0	0	0	0.78125	0	0
23790	41212	"Aveley marshes"	51.49222	0.2225	81	"AWI"	81	2604	2924	2753	0	0	27.891156462585	0.340136054421769	1.36054421768707	0	0.340136054421769	0	0.340136054421769	0	0	0	0	5.10204081632653	8.84353741496599	0	0	0	0	2.38095238095238	0.340136054421769	0	0	0	0	0	0	0	0	0	0	0	0	0	0.680272108843537	0	0	33.3333333333333	0	0	0	15.9863945578231	0	0	0.340136054421769	0	2.04081632653061	0	0	0	0	0	0.680272108843537	0	0
23790	41212	"Aveley marshes"	51.49222	0.2225	89	"AWI"	89	2769	3006	2846	0	0	19.4139194139194	2.1978021978022	1.46520146520147	1.0989010989011	0.366300366300366	0	0.732600732600733	0	0	0	0	4.76190476190476	22.3443223443223	0	0	0	0	1.46520146520147	0	0	0	0	0	0	0	0.366300366300366	0	0	0	0	0	0	0	0	0	28.2051282051282	0	0.366300366300366	0	12.0879120879121	0	0	0.732600732600733	0	2.93040293040293	1.0989010989011	0	0	0	0	0.366300366300366	0	0
23790	41212	"Aveley marshes"	51.49222	0.2225	97	"AWI"	97	2791	3219	2937	0	0	39.4366197183099	1.76056338028169	1.05633802816901	0.352112676056338	1.05633802816901	0	0	0	0	0	0	5.28169014084507	12.3239436619718	0	0	0	0	0.704225352112676	0	0	0	0.352112676056338	0	0	0	0	0.352112676056338	0.352112676056338	0	0	0	0	0.704225352112676	0	0	20.0704225352113	0	0	0	13.7323943661972	0	0	0	0	2.11267605633803	0	0	0	0	0	0.352112676056338	0	0
23790	41212	"Aveley marshes"	51.49222	0.2225	105	"AWI"	105	2831	3445	3030	0	0	40	1.53846153846154	0.769230769230769	0.769230769230769	0	0	0.384615384615385	0	0	0	0.384615384615385	3.46153846153846	7.30769230769231	0	0.384615384615385	0	0	0.769230769230769	0	0	0.384615384615385	1.15384615384615	0	0	0	0	0	0	0	0	0	0	0.384615384615385	0	0	26.9230769230769	0	0	0	14.2307692307692	0	0	0	0	1.15384615384615	0	0	0	0	0	0	0	0
23790	41212	"Aveley marshes"	51.49222	0.2225	113	"AWI"	113	2914	3505	3150	0.348432055749129	0	34.8432055749129	1.04529616724739	0.348432055749129	0	1.39372822299652	0	0.348432055749129	0	0	0	0	4.52961672473868	5.22648083623693	0	0	0	0	1.04529616724739	0	0	0	0.348432055749129	0	0	0	0	0	0	0	0	0	0	0.696864111498258	0	0	27.8745644599303	0	0	0	18.4668989547038	0	0	0.348432055749129	0	0.696864111498258	0.696864111498258	0	0	0	0	1.04529616724739	0.696864111498258	0
