"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
26039	45137	"Iaz"	47.10833	22.66111	0	"AWI"	0	-135	26	-52	0.224719101123596	0	26.9662921348315	0	0.224719101123596	0.224719101123596	0.224719101123596	0	14.6067415730337	0.449438202247191	0	0	0.449438202247191	0	0	0	0	3.82022471910112	0	0	0	0	13.2584269662921	0	0	0	0.224719101123596	0	0	0	0	3.82022471910112	1.12359550561798	3.37078651685393	0	19.7752808988764	0	0.674157303370786	5.84269662921348	0.449438202247191	0	0	0	0	0	2.69662921348315	0.898876404494382	0	0	0.449438202247191	0	0.224719101123596
26039	45137	"Iaz"	47.10833	22.66111	5	"AWI"	5	-105	58	-6	0.174216027874564	0	31.0104529616725	1.91637630662021	1.04529616724739	0	0.871080139372822	0	11.6724738675958	0.348432055749129	0	0	0.174216027874564	0	0	0.348432055749129	0	4.52961672473868	0.174216027874564	0	0	0	14.6341463414634	0	0	0	0.522648083623693	0.348432055749129	0	0	0	3.31010452961672	0.696864111498258	2.9616724738676	0	12.5435540069686	0	0.522648083623693	5.92334494773519	0.522648083623693	0	0	0.174216027874564	1.74216027874564	0	2.26480836236934	0.522648083623693	0	0.174216027874564	0.174216027874564	0.522648083623693	0.174216027874564
26039	45137	"Iaz"	47.10833	22.66111	10	"AWI"	10	-88	106	41	0.229357798165138	0	26.1467889908257	1.37614678899083	1.37614678899083	0	1.14678899082569	0	9.40366972477064	0	0	0	0	0	0.229357798165138	0	0	6.65137614678899	0.917431192660551	0	0	0	18.1192660550459	0	0	0	0	0.458715596330275	0.229357798165138	0	0	2.29357798165138	0.688073394495413	1.60550458715596	0	13.302752293578	0	0.458715596330275	7.79816513761468	0.917431192660551	0	0	0	0.917431192660551	0	1.60550458715596	0	0	0.229357798165138	0	3.89908256880734	0
26039	45137	"Iaz"	47.10833	22.66111	15	"AWI"	15	-78	173	84	0	0.396825396825397	38.4920634920635	2.38095238095238	0.396825396825397	0.396825396825397	1.58730158730159	0	5.55555555555556	0	0	0	0	0	0	0	0	3.96825396825397	0.793650793650794	0	0	0	13.8888888888889	0.793650793650794	0	0	0.396825396825397	0.793650793650794	0	0	0	6.74603174603175	0.396825396825397	1.19047619047619	0	8.33333333333333	0	0	7.53968253968254	0	0	0	0.396825396825397	0	0	2.38095238095238	0	0.396825396825397	0.396825396825397	1.58730158730159	0.793650793650794	0
26039	45137	"Iaz"	47.10833	22.66111	20	"AWI"	20	-48	244	125	0.185873605947955	0	19.7026022304833	1.48698884758364	0.371747211895911	0	0.185873605947955	0	13.0111524163569	0	0	0	0	0	0.185873605947955	0	0	5.0185873605948	1.48698884758364	0.185873605947955	0	0	21.3754646840149	0	0	0	0.371747211895911	0	0	0	0	4.46096654275093	0.557620817843866	0.929368029739777	0	13.7546468401487	0	0.185873605947955	11.3382899628253	0.929368029739777	0	0	0.185873605947955	0.185873605947955	0	1.48698884758364	0	0	0.185873605947955	0.185873605947955	1.6728624535316	0.371747211895911
26039	45137	"Iaz"	47.10833	22.66111	25	"AWI"	25	-22	349	161	0.245700245700246	0	23.0958230958231	1.47420147420147	0.245700245700246	0	0.245700245700246	0	9.82800982800983	0.245700245700246	0	0	1.96560196560197	0	0	0.245700245700246	0	4.91400491400491	0.982800982800983	0	0	0	24.0786240786241	1.47420147420147	0	0	0.245700245700246	0.737100737100737	0	0	0	4.17690417690418	0.737100737100737	0.982800982800983	0	11.7936117936118	0.737100737100737	0.245700245700246	8.5995085995086	0.491400491400491	0	0	0.245700245700246	0	0	0	0	0	0.737100737100737	0	0.982800982800983	0.245700245700246
26039	45137	"Iaz"	47.10833	22.66111	30	"AWI"	30	0	426	195	0.196078431372549	0.196078431372549	13.7254901960784	2.35294117647059	0	0.196078431372549	0.784313725490196	0	9.6078431372549	0	0	0	0	0	0.392156862745098	0	0	8.43137254901961	2.74509803921569	0.196078431372549	0	0	25.6862745098039	0	0	0	0.196078431372549	0.588235294117647	0	0	0	1.56862745098039	0.196078431372549	0.784313725490196	0	14.3137254901961	0	0.196078431372549	12.156862745098	0.784313725490196	0	0.392156862745098	0.196078431372549	0.784313725490196	0	2.15686274509804	0	0	0	0.196078431372549	0.980392156862745	0
26039	45137	"Iaz"	47.10833	22.66111	35	"AWI"	35	18	523	229	0.214132762312634	0.214132762312634	11.3490364025696	0.428265524625268	0.642398286937901	0	0.856531049250535	0	7.70877944325482	0.214132762312634	0	0	0.856531049250535	0	0	0	0	10.2783725910064	3.21199143468951	0.214132762312634	0	0	32.1199143468951	0	0	0	0.214132762312634	0	0	0	0	2.78372591006424	0.642398286937901	2.35546038543897	0	16.2740899357602	0	0	7.28051391862955	0.642398286937901	0	0.214132762312634	0	0.428265524625268	0	0	0	0	0	0.642398286937901	0	0.214132762312634
26039	45137	"Iaz"	47.10833	22.66111	40	"AWI"	40	58	559	273	0.186567164179104	0.186567164179104	9.14179104477612	1.11940298507463	0.746268656716418	0	0.559701492537313	0	5.97014925373134	0	0	0	0	0	0	0	0	6.34328358208955	0.746268656716418	0	0	0	29.2910447761194	0.373134328358209	0	0	0	0	0	0	0	2.42537313432836	0.373134328358209	0.932835820895522	0	27.9850746268657	0	0	9.32835820895522	0.746268656716418	0	0.186567164179104	0	0	0	0.746268656716418	0.373134328358209	0	0.186567164179104	0.559701492537313	1.49253731343284	0
26039	45137	"Iaz"	47.10833	22.66111	45	"AWI"	45	85	603	317	0.286532951289398	0	8.02292263610315	0.573065902578797	0	0	1.71919770773639	0	4.01146131805158	0	0	0	0.286532951289398	0	0	0	0	9.45558739255014	0	0	0	0	53.5816618911175	0	0	0	0	0	0	0	0	6.59025787965616	0.859598853868195	0.859598853868195	0	0	0	0	12.3209169054441	0.286532951289398	0	0	0	0	0	0.573065902578797	0	0	0	0.573065902578797	0	0
