"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Eucalyptus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16662	26446	"Tauernmoos"	47.16688	12.65191	1	"AWI"	1	202	1179	727	0.506329127371149	0	7.9746837560956	0	0	0	0.379746845528362	0	3.92405049568987	0.126582281842787	0.126582281842787	0	0	0.506329127371149	0	0	1.77215194579902	24.9367095230291	0	0.126582281842787	0	0.379746845528362	0.253164563685575	0	0	0.506329127371149	0.126582281842787	0	0	0.379746845528362	0.253164563685575	0	0	26.7088595373358	20.3797473766888	0	8.73417696427923	0	0	0.506329127371149	0	0	0.126582281842787	0.506329127371149	0	0.253164563685575	0	0	0.253164563685575	0	0.126582281842787	0	0.126582281842787	0	0
16662	26446	"Tauernmoos"	47.16688	12.65191	10	"AWI"	10	531	1419	1018	0.581959271464591	0.290979635732296	9.2143551315227	0.19398642382153	0	0.0969932119107652	0.581959271464591	0	3.39476241687678	0.484966059553826	0.484966059553826	0	0	0.581959271464591	0	0	1.55189139057224	39.8642100953245	0	0	0	1.55189139057224	0	0	0	1.16391854292918	0.290979635732296	0	0	0.484966059553826	0.0969932119107652	0	0	21.920464411834	8.63239586005811	0	7.95344337668275	0	0	0.0969932119107652	0	0	0.0969932119107652	0	0	0	0	0	0	0	0.387972847643061	0	0	0	0
16662	26446	"Tauernmoos"	47.16688	12.65191	20	"AWI"	20	908	1680	1337	0.216684724174749	0	20.1516793482517	0.541711810436872	0	0	0.975081258786371	0	6.71722644941722	0	0.108342362087375	0	0	0.433369448349498	0.108342362087375	0.108342362087375	3.14192870718051	12.2426869158733	0	0	0	5.63380282854347	0	0	0	1.30010834504849	0.325027086262124	0.758396534611621	0	0.325027086262124	0	0	0	18.2015168306789	10.6175510712694	0	17.1180932098052	0	0	0.650054172524247	0	0	0	0	0	0	0	0.108342362087375	0	0	0	0.216684724174749	0	0	0
16662	26446	"Tauernmoos"	47.16688	12.65191	30	"AWI"	30	1319	1910	1647	1.07526881927175	0.29325513252866	22.0918866504924	0.0977517050164306	0	0	0.782013640131445	0	5.27859238551588	0.195503410032861	0.195503410032861	0	0	0.0977517050164306	0	0	3.71456501202969	14.4672532047472	0	0	0	14.8582600481188	0	0	0	0.782013640131445	0.29325513252866	0.195503410032861	0	0.29325513252866	0	0	0	9.67741937344578	1.46627563933748	0	22.6783968922439	0	0	1.36852395180041	0	0	0	0	0	0	0	0	0.0977517050164306	0	0	0	0	0	0
16662	26446	"Tauernmoos"	47.16688	12.65191	40	"AWI"	40	1775	2168	1953	4.72279260780287	0.102669404517454	15.2977412731006	0.205338809034908	0	0	0.616016427104723	0	0.924024640657084	0.102669404517454	0.308008213552361	0	0	0	0	0	1.3347022587269	6.98151950718686	0	0	0	3.28542094455852	0	0	0.102669404517454	0.82135523613963	0	0.102669404517454	0	0	0	0	0	34.0862422997947	14.6817248459959	0	15.4004106776181	0	0	0.718685831622177	0	0	0.102669404517454	0	0	0	0	0	0	0	0	0	0	0	0.102669404517454
16662	26446	"Tauernmoos"	47.16688	12.65191	50	"AWI"	50	2007	2629	2265	7.57097793316561	0	19.7686646032658	0.210304942587934	0	0	0.420609885175867	0	3.4700315527009	0.210304942587934	0.420609885175867	0	0	0.105152471293967	0	0	2.31335416790485	4.73186120822851	0	0	0	5.36277603599231	0.105152471293967	0	0	0.525762356469834	0	0	0	0	0	0	0	44.479495357348	9.25341747386908	0	0	0	0	0.210304942587934	0	0	0.210304942587934	0	0	0	0	0	0.210304942587934	0	0	0.420609885175867	0	0	0
16662	26446	"Tauernmoos"	47.16688	12.65191	60	"AWI"	60	2248	3015	2581	3.26530619023758	0.544217698372929	36.0544225172066	0	0	0	0.408163273779697	0	3.12925176564434	0	0.136054424593232	0	0	0	0	0	1.08843539674586	5.0340137099496	0	0	0	5.71428583291576	0	0.136054424593232	0	0.544217698372929	0	0	0	0.272108849186465	0	0	0	33.8775496476891	9.2517008723398	0	0	0	0	0.408163273779697	0	0	0	0	0	0	0	0	0	0	0.136054424593232	0	0	0	0
16662	26446	"Tauernmoos"	47.16688	12.65191	70	"AWI"	70	2505	3386	2903	5.57275528632586	0.154798757953496	37.151701908839	0	0	0	0.77399378976748	0	1.23839006362797	0.154798757953496	0.154798757953496	0	0	0	0	0	1.08359130567447	5.57275528632586	0	0	0	3.7151701908839	0	0	0	0.928792547720976	0	0	0	0.154798757953496	0	0	0	34.0557291118107	7.5851391397213	0	0	0	0	0.77399378976748	0	0	0	0	0	0	0	0	0	0.619195031813984	0	0	0	0.309597515906992	0
16662	26446	"Tauernmoos"	47.16688	12.65191	80	"AWI"	80	2763	3755	3226	4.02010051696181	0	30.4020101595237	0	0	0	1.25628141155057	0	1.75879409597912	0.502512564620226	0.37688442346517	0	0	0	0	0	2.0100502584809	8.91959802200901	0	0	0	7.91457289276856	0.125628141155057	0	0	0.628140705775283	0	0	0.125628141155057	0.251256282310113	0	0	0	30.5276383006787	10.1758789543262	0	0	0	0	0.753768846930339	0	0	0	0	0	0	0	0	0.125628141155057	0	0.125628141155057	0	0	0	0
16662	26446	"Tauernmoos"	47.16688	12.65191	90	"AWI"	90	3047	4114	3545	5.57986873080434	0.328227598485439	27.7899344632216	0.109409190800085	0	0	0.109409190800085	0	1.85995624360145	0	0.21881838160017	0	0	0	0	0	0.875273526400681	19.8030635348154	0	0	0	3.93873086880306	0.109409190800085	0	0	0.43763676320034	0	0	0.109409190800085	0.109409190800085	0	0	0	29.540481516023	8.09627970184335	0	0	0	0	0.21881838160017	0	0	0	0	0	0	0	0	0	0.547045954000425	0.109409190800085	0.109409190800085	0	0	0
