"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3504	4529	"Welney Washes"	52.51667	0.25	217	"AWI"	217	1949	2582	2186	0	10	7	0	0	1	0	3	0	0	0	0	0	20	14	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	16	0	0	0	1	0	2	0	0	0	0	0	0	3	0	0	0
3504	4529	"Welney Washes"	52.51667	0.25	221	"AWI"	221	2055	2623	2246	0	11	8	1	0	3	0	4	0	0	0	0	0	8	22	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	15	0	0	0	15	3	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0
3504	4529	"Welney Washes"	52.51667	0.25	223	"AWI"	223	2096	2646	2283	0	11	9	2	0	2	0	4	0	0	1	0	0	24	30	0	0	0	1	0	3	0	0	0	0	0	1	0	7	0	0	0	0	0	0	33	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0
3504	4529	"Welney Washes"	52.51667	0.25	225	"AWI"	225	2125	2669	2312	0	7	2	11	0	2	0	7	0	0	0	0	0	14	37	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	165	0	0	0	32	1	0	0	2	0	3	0	0	0	1	0	0	0	3	0	0
3504	4529	"Welney Washes"	52.51667	0.25	229	"AWI"	229	2160	2721	2363	0	5	3	5	0	0	0	3	0	0	0	0	0	3	62	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	203	0	0	0	14	0	0	0	7	0	1	0	0	0	1	0	0	0	0	0	0
3504	4529	"Welney Washes"	52.51667	0.25	233	"AWI"	233	2185	2789	2421	0	0	4	10	0	0	0	2	0	0	0	0	0	4	78	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	181	0	0	0	12	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
3504	4529	"Welney Washes"	52.51667	0.25	237	"AWI"	237	2205	2890	2478	0	4	7	1	0	0	0	1	0	0	0	0	0	6	84	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0
3504	4529	"Welney Washes"	52.51667	0.25	241	"AWI"	241	2222	3005	2534	0	5	5	1	0	0	0	2	0	0	1	0	0	7	46	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	21	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0
3504	4529	"Welney Washes"	52.51667	0.25	245	"AWI"	245	2293	3079	2605	0	5	2	1	0	1	0	2	0	4	0	0	0	5	19	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	6	0	0	0	7	0	102	0	0	0	0	0	0	0	1	0	0
3504	4529	"Welney Washes"	52.51667	0.25	249	"AWI"	249	2418	3104	2692	0	8	4	1	0	3	0	3	0	76	0	0	0	4	55	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	87	0	0	0	21	2	0	0	7	0	14	0	0	0	0	0	0	2	0	1	0
3504	4529	"Welney Washes"	52.51667	0.25	253	"AWI"	253	2539	3135	2779	0	7	2	0	0	1	0	4	0	73	0	0	0	15	105	0	0	0	0	0	3	0	0	0	1	0	0	0	2	0	0	0	0	0	1	33	2	0	0	1	0	4	0	0	0	0	0	0	0	0	2	0
3504	4529	"Welney Washes"	52.51667	0.25	257	"AWI"	257	2655	3164	2868	1	13	3	1	2	0	0	4	0	41	0	0	0	13	129	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	43	2	0	0	4	0	8	0	0	0	0	0	0	1	0	4	1
3504	4529	"Welney Washes"	52.51667	0.25	261	"AWI"	261	2758	3195	2957	0	19	15	1	0	1	0	6	0	19	0	0	0	14	109	0	0	0	2	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	33	0	0	0	3	0	17	0	0	0	0	0	0	0	3	2	0
3504	4529	"Welney Washes"	52.51667	0.25	265	"AWI"	265	2852	3240	3045	0	23	2	0	0	1	0	3	0	0	0	0	0	26	178	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	21	0	0	0	35	0	0	0	0	0	10	0	0	0	1	0	0	0	2	0	0
3504	4529	"Welney Washes"	52.51667	0.25	269	"AWI"	269	2929	3296	3135	0	31	1	0	1	3	0	7	0	0	0	0	0	30	143	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	33	0	0	0	48	0	0	0	0	0	10	0	0	0	0	0	0	0	2	3	0
3504	4529	"Welney Washes"	52.51667	0.25	273	"AWI"	273	2996	3381	3221	0	21	0	0	0	1	0	5	0	0	0	0	0	14	159	0	0	0	1	0	4	0	0	0	0	0	0	0	2	0	0	35	0	0	0	45	0	0	0	1	0	6	1	0	0	0	0	0	1	0	0	0
3504	4529	"Welney Washes"	52.51667	0.25	277	"AWI"	277	3086	3445	3294	0	7	3	1	0	1	0	4	0	0	0	0	0	20	94	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	28	0	0	0	33	1	0	0	1	0	2	0	0	0	0	0	0	2	1	0	0
3504	4529	"Welney Washes"	52.51667	0.25	281	"AWI"	281	3159	3514	3366	0	6	4	1	0	0	0	2	0	0	0	0	0	12	51	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
3504	4529	"Welney Washes"	52.51667	0.25	285	"AWI"	285	3209	3609	3438	0	6	1	2	0	1	0	1	0	0	1	0	0	18	60	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	3	0	2	0	0	0	0	0	0	1	3	0	0
3504	4529	"Welney Washes"	52.51667	0.25	289	"AWI"	289	3252	3716	3512	0	16	4	2	1	0	0	4	0	0	0	0	0	14	54	0	1	0	4	0	3	0	0	0	0	0	1	1	7	0	0	113	0	0	0	22	3	0	0	33	0	3	0	0	0	0	0	0	1	0	1	0
3504	4529	"Welney Washes"	52.51667	0.25	293	"AWI"	293	3278	3828	3587	0	62	3	6	0	1	0	5	0	0	0	0	0	26	23	0	0	0	2	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	39	2	0	0	0	0	6	1	0	0	1	0	0	0	0	2	0
3504	4529	"Welney Washes"	52.51667	0.25	297	"AWI"	297	3299	3945	3662	0	112	4	3	0	1	0	3	0	0	0	0	0	41	14	0	0	0	3	0	1	0	0	0	0	0	0	1	3	0	0	59	0	0	0	27	0	0	0	1	0	14	1	0	0	0	0	0	3	0	0	0
3504	4529	"Welney Washes"	52.51667	0.25	301	"AWI"	301	3318	4067	3735	0	146	0	0	0	2	0	8	0	0	0	0	0	49	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	0	0	2	0	37	0	0	0	0	0	0	2	0	1	1
3504	4529	"Welney Washes"	52.51667	0.25	305	"AWI"	305	3365	4154	3801	0	163	2	0	1	2	0	7	0	0	0	0	0	29	8	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	40	0	0	0	0	0	28	0	0	0	0	0	0	3	1	0	0
3504	4529	"Welney Washes"	52.51667	0.25	309	"AWI"	309	3465	4169	3849	0	28	1	0	0	2	0	6	0	1	0	0	0	24	20	0	0	0	0	0	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	71	0	0	0	0	0	24	0	0	0	0	0	0	13	0	0	0
3504	4529	"Welney Washes"	52.51667	0.25	313	"AWI"	313	3544	4187	3898	0	118	0	1	0	1	0	2	0	0	0	0	0	13	25	0	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	49	1	0	0	1	0	14	0	0	0	0	0	0	11	4	1	0
3504	4529	"Welney Washes"	52.51667	0.25	317	"AWI"	317	3622	4204	3945	0	77	4	3	0	2	0	4	0	3	0	0	0	19	27	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	74	0	0	0	28	0	0	0	6	0	35	0	0	0	0	0	0	5	5	5	1
3504	4529	"Welney Washes"	52.51667	0.25	321	"AWI"	321	3673	4229	3995	0	71	3	2	0	2	0	8	0	9	0	0	0	36	17	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	24	0	0	0	2	0	31	0	0	0	0	0	0	8	5	3	0
3504	4529	"Welney Washes"	52.51667	0.25	325	"AWI"	325	3716	4264	4054	0	65	9	0	0	1	0	0	0	0	0	0	0	35	30	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	30	0	0	0	7	0	29	0	0	0	0	1	0	4	1	1	0
3504	4529	"Welney Washes"	52.51667	0.25	329	"AWI"	329	3749	4315	4109	0	33	23	0	0	0	0	1	0	0	0	0	0	35	27	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	36	0	0	0	7	0	2	0	0	0	0	0	0	5	3	0	0
3504	4529	"Welney Washes"	52.51667	0.25	331	"AWI"	331	3769	4352	4133	0	27	49	0	1	1	0	6	0	0	0	0	0	40	16	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	55	0	0	0	1	0	1	0	0	0	0	0	0	7	4	0	0
3504	4529	"Welney Washes"	52.51667	0.25	335	"AWI"	335	3802	4418	4170	0	23	78	0	0	1	0	6	0	0	0	0	0	41	13	0	0	0	0	0	2	0	0	0	0	0	0	1	8	0	0	0	0	0	0	68	0	0	0	0	0	1	0	0	0	0	0	0	6	9	0	0
3504	4529	"Welney Washes"	52.51667	0.25	821	"AWI"	821	6234	6727	6488	0	42	4	1	0	0	0	4	0	0	0	0	0	101	35	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0
3504	4529	"Welney Washes"	52.51667	0.25	825	"AWI"	825	6276	6738	6507	0	42	5	0	0	0	0	3	0	0	0	0	0	132	34	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	67	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0
3504	4529	"Welney Washes"	52.51667	0.25	827	"AWI"	827	6295	6745	6517	0	45	3	0	1	0	0	3	0	0	0	0	0	137	36	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3504	4529	"Welney Washes"	52.51667	0.25	829	"AWI"	829	6313	6753	6527	0	33	30	0	0	0	0	6	0	0	0	0	0	133	34	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0
3504	4529	"Welney Washes"	52.51667	0.25	831	"AWI"	831	6331	6759	6537	0	21	64	0	0	1	0	4	0	0	0	0	0	72	54	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	43	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0
3504	4529	"Welney Washes"	52.51667	0.25	833	"AWI"	833	6344	6765	6546	0	22	59	0	0	0	0	1	0	0	0	0	0	59	54	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	38	0	0	0	61	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	0
3504	4529	"Welney Washes"	52.51667	0.25	835	"AWI"	835	6358	6772	6557	0	31	13	0	0	0	0	1	0	0	0	0	0	74	31	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	74	0	3	0	0	0	4	0	0	0	0	0	0	7	2	0	0
3504	4529	"Welney Washes"	52.51667	0.25	837	"AWI"	837	6369	6780	6567	0	32	1	0	0	0	0	1	0	0	0	0	0	42	56	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	71	0	7	0	11	0	45	0	0	0	0	0	0	6	1	0	0
3504	4529	"Welney Washes"	52.51667	0.25	839	"AWI"	839	6381	6789	6577	0	50	3	1	1	0	0	8	0	0	0	0	0	34	37	0	0	0	0	4	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	77	0	7	0	0	0	66	0	0	0	0	0	0	14	3	0	2
3504	4529	"Welney Washes"	52.51667	0.25	841	"AWI"	841	6388	6800	6589	0	55	5	2	0	1	0	4	0	0	0	0	0	28	42	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	76	0	1	0	4	0	48	0	0	0	0	0	0	17	1	0	2
3504	4529	"Welney Washes"	52.51667	0.25	843	"AWI"	843	6397	6809	6599	0	39	3	1	0	0	0	2	0	0	0	0	0	12	13	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	48	0	1	0	7	0	29	0	0	0	0	0	0	17	3	0	0
3504	4529	"Welney Washes"	52.51667	0.25	845	"AWI"	845	6404	6822	6610	0	22	1	0	0	0	0	2	0	0	0	0	0	12	111	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	60	0	4	0	3	0	35	0	0	0	0	1	0	13	9	0	0
3504	4529	"Welney Washes"	52.51667	0.25	847	"AWI"	847	6412	6835	6620	0	53	2	5	0	0	0	7	0	0	0	0	0	11	93	0	0	0	0	0	4	0	0	0	1	0	0	0	2	0	0	0	0	0	0	54	0	1	0	2	0	44	0	0	0	0	0	0	12	2	0	0
3504	4529	"Welney Washes"	52.51667	0.25	849	"AWI"	849	6418	6852	6629	0	38	8	0	1	1	0	2	0	0	0	0	0	27	57	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	71	0	0	0	1	0	45	0	0	0	0	0	0	17	3	1	0
3504	4529	"Welney Washes"	52.51667	0.25	851	"AWI"	851	6432	6864	6640	0	71	3	1	0	0	0	3	0	0	0	0	0	29	44	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	69	0	2	0	0	0	53	0	0	0	0	0	0	14	4	0	0
3504	4529	"Welney Washes"	52.51667	0.25	853	"AWI"	853	6454	6872	6653	0	72	2	1	1	4	0	6	0	0	0	0	0	18	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	91	0	0	0	0	0	0	24	10	0	0
3504	4529	"Welney Washes"	52.51667	0.25	857	"AWI"	857	6496	6885	6677	0	107	1	0	0	0	0	3	0	2	0	0	0	10	17	0	0	0	0	1	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	70	0	0	0	0	0	19	0	0	0	0	0	0	16	7	0	0
3504	4529	"Welney Washes"	52.51667	0.25	861	"AWI"	861	6528	6905	6702	0	79	2	1	0	1	0	5	0	1	0	0	0	17	18	0	0	0	0	0	7	0	0	0	1	0	0	0	4	0	0	0	0	0	0	91	0	0	0	6	0	24	0	0	0	0	0	0	10	4	0	0
3504	4529	"Welney Washes"	52.51667	0.25	865	"AWI"	865	6552	6930	6730	0	44	9	0	1	1	0	9	0	0	0	0	0	15	13	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	119	1	0	0	2	0	11	0	0	0	0	0	0	20	12	0	0
3504	4529	"Welney Washes"	52.51667	0.25	867	"AWI"	867	6563	6945	6744	0	10	49	0	1	1	0	1	0	0	1	0	1	15	26	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	67	0	0	0	0	0	3	0	0	0	0	0	0	4	3	0	0
3504	4529	"Welney Washes"	52.51667	0.25	869	"AWI"	869	6571	6961	6758	0	21	42	0	1	2	0	0	0	0	0	0	0	18	31	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	81	0	1	0	2	0	1	0	0	0	0	0	0	7	13	0	0
3504	4529	"Welney Washes"	52.51667	0.25	871	"AWI"	871	6581	6980	6772	0	27	13	0	3	0	0	1	0	0	0	0	0	28	51	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	82	0	0	0	1	0	1	0	0	0	0	0	0	7	13	0	0
3504	4529	"Welney Washes"	52.51667	0.25	873	"AWI"	873	6590	6999	6785	0	13	10	1	1	1	0	7	0	0	0	0	0	28	34	0	0	0	0	0	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0	126	0	0	0	1	0	2	0	0	0	0	0	0	12	11	0	0
3504	4529	"Welney Washes"	52.51667	0.25	875	"AWI"	875	6597	7024	6798	0	24	6	0	0	3	0	6	0	0	0	0	0	42	21	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	104	0	0	0	0	0	0	0	1	0	0	0	0	8	26	0	0
3504	4529	"Welney Washes"	52.51667	0.25	877	"AWI"	877	6602	7048	6810	0	62	10	0	1	2	0	5	0	0	0	0	0	50	10	0	0	0	0	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	86	0	0	0	0	0	1	0	0	0	0	0	0	14	25	0	0
3504	4529	"Welney Washes"	52.51667	0.25	881	"AWI"	881	6618	7092	6834	0	52	7	0	2	0	0	8	0	0	0	0	0	64	13	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	10	27	0	0
3504	4529	"Welney Washes"	52.51667	0.25	886	"AWI"	886	6668	7123	6879	0	52	9	0	3	1	0	11	0	0	0	0	0	75	4	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	6	24	0	0
3504	4529	"Welney Washes"	52.51667	0.25	890	"AWI"	890	6701	7151	6915	0	43	3	0	2	0	0	4	0	0	0	0	0	64	3	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	84	0	0	0	0	0	1	0	0	0	0	0	0	9	23	0	0
3504	4529	"Welney Washes"	52.51667	0.25	892	"AWI"	892	6714	7172	6933	0	55	4	2	1	0	0	3	0	0	0	0	0	51	2	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	88	0	0	0	0	0	1	0	0	0	0	0	0	10	20	0	0
3504	4529	"Welney Washes"	52.51667	0.25	893	"AWI"	893	6720	7187	6941	0	36	5	3	0	0	0	9	0	0	0	0	0	27	39	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	15	20	0	0
3504	4529	"Welney Washes"	52.51667	0.25	895	"AWI"	895	6730	7207	6957	0	38	1	0	0	0	0	5	0	0	0	0	0	40	54	0	0	0	0	0	3	0	0	0	0	0	1	0	8	0	0	0	0	0	0	71	0	0	0	3	0	2	0	0	0	0	0	0	11	11	0	0
3504	4529	"Welney Washes"	52.51667	0.25	897	"AWI"	897	6739	7237	6974	0	61	0	0	0	0	0	3	0	0	0	0	0	58	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	1	0	0	0	0	0	0	0	0	11	8	0	0
3504	4529	"Welney Washes"	52.51667	0.25	901	"AWI"	901	6756	7302	7007	0	63	1	6	0	0	0	5	0	0	0	0	0	18	54	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	50	0	0	0	6	0	3	0	0	0	0	0	0	22	14	0	0
3504	4529	"Welney Washes"	52.51667	0.25	905	"AWI"	905	6767	7374	7038	0	149	0	0	0	1	0	1	0	0	0	0	0	22	20	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	43	0	0	0	1	0	2	0	0	0	0	0	0	19	6	0	0
3504	4529	"Welney Washes"	52.51667	0.25	909	"AWI"	909	6780	7454	7068	0	137	1	0	0	0	0	0	0	0	0	0	0	46	11	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	44	0	1	0	0	0	0	0	0	0	0	0	0	24	8	0	0
3504	4529	"Welney Washes"	52.51667	0.25	911	"AWI"	911	6787	7498	7084	0	68	0	0	2	0	0	1	0	0	0	0	0	35	12	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	133	15	0	0
