"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3507	4533	"Willingham Mere"	52.340714	0.053948	46	"AWI"	46	-46	407	104	0	0	2.4390243902439	1.39372822299652	1.39372822299652	0	0.348432055749129	0	0.348432055749129	3.48432055749129	0	0	0	5.92334494773519	0	35.8885017421603	0.348432055749129	0	0	0	0	1.04529616724739	0	0	0.348432055749129	0	0	0	0	34.8432055749129	0	7.66550522648084	0.348432055749129	0	1.04529616724739	0	2.4390243902439	0	0	0	0	0	0.348432055749129	0	0	0.348432055749129
3507	4533	"Willingham Mere"	52.340714	0.053948	50	"AWI"	50	8	598	221	0	0	1.5625	0.3125	0.9375	0	0.3125	0	1.25	1.875	0	0	0	6.875	0	29.0625	0.3125	0	0	0.625	0	0.3125	0	0	0.3125	0.625	0	0.3125	0	43.75	0	10.3125	0	0	0	0	0.625	0	0	0	0.3125	0	0	0	0	0.3125
3507	4533	"Willingham Mere"	52.340714	0.053948	54	"AWI"	54	80	733	349	0	0	1.30293159609121	0.325732899022801	3.58306188925081	0	0.325732899022801	0	0.977198697068404	1.30293159609121	0	0	0	5.86319218241042	0	40.3908794788274	0	0	0	0.651465798045603	0	0.325732899022801	0	0	0	0	0	0.325732899022801	0	33.8762214983713	0	7.16612377850163	0.325732899022801	0	1.30293159609121	0	0.325732899022801	0	0	0	0	0.325732899022801	0	0	0.651465798045603	0.651465798045603
3507	4533	"Willingham Mere"	52.340714	0.053948	58	"AWI"	58	175	879	477	0	0	0.78740157480315	0.78740157480315	2.75590551181102	0	0	0	0.78740157480315	1.18110236220472	0.393700787401575	0	0	5.90551181102362	0	46.4566929133858	0	0	0	0.78740157480315	0.393700787401575	0	0	0	0	0	0	0.78740157480315	0	31.496062992126	0	5.11811023622047	0	0	0	0	1.96850393700787	0	0	0	0	0	0	0	0	0.393700787401575
3507	4533	"Willingham Mere"	52.340714	0.053948	62	"AWI"	62	271	1006	604	0	0.344827586206897	1.03448275862069	2.41379310344828	2.06896551724138	0	0.344827586206897	0	0.689655172413793	2.06896551724138	0	0	0	0.344827586206897	0	61.0344827586207	0	0	0	0.344827586206897	0.344827586206897	0.344827586206897	0	0	0	0	0	0.344827586206897	0	18.6206896551724	0	6.55172413793103	0	0	0.344827586206897	0	0	0	0	0	0	0	0	0.344827586206897	0	2.41379310344828
3507	4533	"Willingham Mere"	52.340714	0.053948	66	"AWI"	66	364	1145	726	0	0	1.49253731343284	0.746268656716418	1.49253731343284	0	0	0	0.746268656716418	1.49253731343284	0	0	0	0	0	48.5074626865672	0	0	0	0	0.746268656716418	0.746268656716418	0	0	0	0	0	1.49253731343284	0	26.865671641791	0	9.70149253731343	0	0	0	0	1.49253731343284	0	0	0	0	0	0	0	0	4.47761194029851
3507	4533	"Willingham Mere"	52.340714	0.053948	70	"AWI"	70	453	1283	849	0	0	1.18343195266272	1.18343195266272	7.10059171597633	0	0.591715976331361	0	1.18343195266272	4.73372781065089	0	0	0	0.591715976331361	0	32.5443786982249	0.591715976331361	0	0	0.591715976331361	0.591715976331361	2.36686390532544	0	0	0	0	0	2.36686390532544	0	26.6272189349112	0	8.28402366863905	0.591715976331361	0	0	0	1.18343195266272	1.18343195266272	0	0	0	0	0	1.18343195266272	0	5.32544378698225
3507	4533	"Willingham Mere"	52.340714	0.053948	74	"AWI"	74	567	1375	978	0	0	0.409836065573771	0.819672131147541	3.68852459016393	0	0	0	1.22950819672131	0.409836065573771	0	0	0	1.22950819672131	0	38.5245901639344	0	0	0	0	0.409836065573771	2.04918032786885	0	0	0.409836065573771	0	0	3.68852459016393	0	33.1967213114754	0	9.01639344262295	0	0	0	0	4.0983606557377	0	0.409836065573771	0.409836065573771	0	0	0	0	0	0
3507	4533	"Willingham Mere"	52.340714	0.053948	78	"AWI"	78	695	1464	1102	0	0	0.684931506849315	0.684931506849315	3.42465753424658	0	0.684931506849315	0	0	4.10958904109589	0.684931506849315	0	0	0.684931506849315	0	28.7671232876712	0	0	0	0	0	4.79452054794521	0	0	0	0.684931506849315	0	0.684931506849315	0	33.5616438356164	0	6.84931506849315	0	0	0.684931506849315	0	2.05479452054794	0	0	0	0	0	0	0	0	10.958904109589
3507	4533	"Willingham Mere"	52.340714	0.053948	82	"AWI"	82	811	1561	1222	0	0	3.37078651685393	1.12359550561798	3.37078651685393	0	0	0	2.80898876404494	2.80898876404494	0	0	0	2.80898876404494	0	57.3033707865169	0	0	0	0	3.37078651685393	0.561797752808989	0	0	0	0	0	1.12359550561798	0	0	0	12.3595505617978	0.561797752808989	0	0.561797752808989	0	7.86516853932584	0	0	0	0	0	0	0	0	0
