"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"	"Zygophyllaceae"
23495	40569	"Bibersee"	47.20675	8.46541	60	"AWI"	60	1141	2134	1742	6.42201834862385	0	16.697247706422	0	0	0	0	0	0	0	9.90825688073395	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0917431192661	0	0	16.5137614678899	0	0	0	0	0	9.54128440366972	0	0.36697247706422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4770642201835	0	0	0	0	0	0	0	0	0.18348623853211	17.2477064220184	0	0	0	0	0.18348623853211	0	0.18348623853211	0	0	0	0	0	0	0	0	0	0.18348623853211	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	65	"AWI"	65	1360	2186	1883	7.8	0	15.6	0.6	0	0	0.2	0.2	0	0	4.8	0	0.2	0	0	0	0	0	0	0	0	0	0	0	15.2	0	0	10.6	0	0	0	0	0	14.8	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8	0	0	0	0	0	0	0.2	0	0	21.4	0	0	0	0	0	0	0.4	0	0	0	0	0	0.2	0	0	0	0.8	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	70	"AWI"	70	1535	2272	2016	3.45489443378119	0	21.8809980806142	0	0	0	0	0.191938579654511	0	0	9.021113243762	0	0.191938579654511	0	0	0	0	0	0	0	0	0	0	0	15.3550863723608	0	0	6.52591170825336	0	0	0	0	0	25.5278310940499	0	0.575815738963532	0	0	0	0.191938579654511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.18234165067178	0	0	0	0	0	0	0.191938579654511	0	0.191938579654511	10.3646833013436	0	0	0	0	0.191938579654511	0	0.191938579654511	0	0	0	0	0	0	0	0	0	0.767754318618042	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	75	"AWI"	75	1904	2304	2138	1.6304347826087	0	37.6811594202899	0.36231884057971	0	0	0	0	0	0	14.1304347826087	0	0	0	0	0	0	0	0	0	0	0	0	0	16.8478260869565	0	0	8.69565217391304	0	0	0	0	0	4.89130434782609	0	1.08695652173913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6231884057971	0	0	0	0	0	0	0.181159420289855	0	0	9.42028985507246	0	0	0	0	0.181159420289855	0	0.72463768115942	0	0	0	0	0	0	0	0	0	0.36231884057971	0	0.181159420289855	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	80	"AWI"	80	2085	2445	2276	2.65486725663717	0	0	0	0	0	0	0.884955752212389	0	0	9.51327433628319	0	0	0	0	0	0	0	0	0	0	0	0	0	32.9646017699115	0	0	12.1681415929204	0	0	0	0	0	12.3893805309735	0.442477876106195	0.884955752212389	0	0	0	0	0	0	0.663716814159292	0	0	0	0	0	0	0	0	0	0	0	1.54867256637168	0	0	0	0	0	0	0	0	0	20.353982300885	0	0	0	0	0.221238938053097	0	4.20353982300885	0	0	0	0	0	0	0	0	0	0.442477876106195	0.663716814159292	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	85	"AWI"	85	2174	2596	2388	6.65236051502146	0	23.8197424892704	0.214592274678112	0	0	0	0	0	0	7.08154506437768	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8111587982833	0	0	8.58369098712446	0	0	0	0	0	13.3047210300429	0	0.214592274678112	0	0	0	0	0	0	0.214592274678112	0	0	0	0	0	0	0	0	0	0	0	5.36480686695279	0	0	0	0	0	0	0	0	0	14.8068669527897	0	0	0	0	0.429184549356223	0	0.643776824034335	0	0	0	0	0	0	0	0	0	0.858369098712446	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	90	"AWI"	90	2224	2786	2489	4.337899543379	0	21.4611872146119	0	0	0	0	0.45662100456621	0	0	2.51141552511416	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0593607305936	0	0	10.5022831050228	0	0	0	0	0	11.1872146118721	0	1.82648401826484	0	0	0	0	0	0	0.228310502283105	0	0	0	0	0	0	0	0	0	0	0	3.19634703196347	0	0	0	0	0	0	0	0	0	19.8630136986301	0	0	0	0	0.228310502283105	0	0	0	0	0	0	0	0.228310502283105	0	0	0.228310502283105	0.45662100456621	0.228310502283105	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	95	"AWI"	95	2398	2920	2622	8.6283185840708	0.221238938053097	23.2300884955752	0.221238938053097	0	0	0	0.221238938053097	0	0	4.64601769911504	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3805309734513	0	0	3.76106194690266	0	0	0	0	0	18.3628318584071	0	1.10619469026549	0	0	0	0	0	0	0	0	0	0	0	0.221238938053097	0	0	0	0	0	0	10.1769911504425	0	0	0	0	0	0	0	0	0	13.2743362831858	0	0	0	0	0	0	0.221238938053097	0	0	0	0	0	0.221238938053097	0	0	0.221238938053097	0.663716814159292	0	0	0	0.221238938053097	0
23495	40569	"Bibersee"	47.20675	8.46541	100	"AWI"	100	2638	2974	2791	4.81695568400771	0	23.2177263969172	0	0	0	0	0.192678227360308	0	0	6.74373795761079	0	0.0963391136801541	0	0	0	0	0	0	0	0	0	0	0	15.5105973025048	0	0	9.92292870905588	0	0	0	0	0	18.3044315992293	0	2.40847784200385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40847784200385	0	0	0	0	0	0	0.963391136801541	0	0.0963391136801541	13.4874759152216	0	0	0	0	0.192678227360308	0	1.0597302504817	0	0	0	0	0	0	0	0	0	0.385356454720617	0.192678227360308	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	105	"AWI"	105	2757	3079	2947	10.5042016806723	0	23.109243697479	0	0	0	0.630252100840336	0.210084033613445	0	0	6.51260504201681	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9075630252101	0	0	3.15126050420168	0	0	0	0	0	22.6890756302521	0	0.210084033613445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714	0	0	0	0	0	0	0	0	0	6.51260504201681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210084033613445	0.210084033613445	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	110	"AWI"	110	2811	3104	2986	8.36653386454183	0.199203187250996	21.7131474103586	0	0	0	0.199203187250996	0.597609561752988	0	0	4.38247011952191	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5219123505976	0	0	3.18725099601594	0	0	0	0	0	24.7011952191235	0	0.597609561752988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38247011952191	0	0	0	0	0	0	0	0	0	10.7569721115538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19521912350598	0	0.199203187250996	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	115	"AWI"	115	2844	3171	3024	13.4146341463415	0	19.5121951219512	0	0	0	0	0.203252032520325	0	0	7.52032520325203	0	0	0	0	0	0	0	0	0	0	0.203252032520325	0	0	14.4308943089431	0	0	5.69105691056911	0	0	0	0	0	19.5121951219512	0	0.813008130081301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.73983739837398	0	0	0	0	0	0	0	0	0	8.94308943089431	0	0	0	0	0	0	0.203252032520325	0	0	0	0	0	0	0	0.203252032520325	0	0.609756097560976	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	120	"AWI"	120	2877	3196	3051	4.55717970765262	0.0859845227858985	30.3525365434222	0.0859845227858985	0	0	0	0.343938091143594	0	0	7.22269991401548	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0567497850387	0	0	8.16852966466036	0	0	0	0	0	16.7669819432502	0	2.32158211521926	0	0	0	0	0	0	0.0859845227858985	0	0	0	0	0.0859845227858985	0	0	0	0	0	0	2.66552020636285	0	0	0	0	0	0	0.515907136715391	0	0	7.05073086844368	0	0	0	0	0.0859845227858985	0	0.945829750644884	0	0	0	0	0	0	0	0	0.0859845227858985	0.429922613929493	0.0859845227858985	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	125	"AWI"	125	2896	3228	3078	5.97014925373134	0	29.8507462686567	0	0	0	0	0.149253731343284	0	0	6.11940298507463	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2089552238806	0	0	7.3134328358209	0	0	0	0	0	20.1492537313433	0	1.49253731343284	0	0	0	0.149253731343284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94029850746269	0	0	0	0	0	0	0	0	0	6.56716417910448	0	0	0.149253731343284	0	0	0	0	0	0	0	0	0	0	0	0.149253731343284	0	1.64179104477612	0	0.149253731343284	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	130	"AWI"	130	2925	3259	3105	4.52961672473868	0.348432055749129	25.9581881533101	0	0	0	0	0.174216027874564	0	0	5.4006968641115	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4668989547038	0	0	4.52961672473868	0	0	0	0	0	26.1324041811847	0	2.09059233449477	0	0	0	0	0	0	0.174216027874564	0	0	0	0	0	0	0	0	0	0	0	2.78745644599303	0	0	0	0	0	0	0	0	0	8.71080139372822	0	0	0	0	0	0	0.174216027874564	0	0	0	0	0	0	0	0	0	0.522648083623693	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	135	"AWI"	135	2957	3282	3131	10.8262108262108	0	0	0	0	0	0	0.56980056980057	0	0	4.84330484330484	0	0	0	0	0	0	0	0	0	0	0	0	0	22.7920227920228	0	0	10.5413105413105	0	0	0	0	0	29.3447293447293	0	4.27350427350427	0	0	0	0.284900284900285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55840455840456	0	0	0	0	0	0	0	0	0	10.5413105413105	0	0	0	0	0	0	0.284900284900285	0	0	0	0	0	0	0	0	0.284900284900285	0.854700854700855	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	140	"AWI"	140	2981	3313	3156	3.17892824704814	0.0908265213442325	26.6121707538601	0	0	0	0	0.181653042688465	0	0	4.54132606721163	0	0.0908265213442325	0	0	0	0	0	0	0	0	0	0	0	16.802906448683	0	0	9.53678474114441	0	0	0	0	0	23.2515894641235	0	3.17892824704814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17983651226158	0	0	0	0	0	0	0.36330608537693	0	0	7.99273387829246	0	0	0.0908265213442325	0	0.0908265213442325	0	0.817438692098093	0	0	0	0	0	0	0	0.0908265213442325	0.181653042688465	0.544959128065395	0.181653042688465	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	145	"AWI"	145	3006	3338	3181	6.65499124343257	0.175131348511384	27.4956217162872	0	0	0	0	0.175131348511384	0	0	3.67775831873905	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7110332749562	0	0	7.18038528896672	0	0	0	0	0	25.2189141856392	0	2.62697022767075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27670753064799	0	0.175131348511384	0	0	0	0	0	0	0	8.40630472854641	0	0	0.350262697022767	0	0	0	0.525394045534151	0	0	0	0	0	0	0	0	0	0.350262697022767	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	150	"AWI"	150	3021	3372	3206	6.50994575045208	0	25.497287522604	0	0	0	0	0.723327305605787	0	0	3.43580470162749	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0831826401447	0	0	6.32911392405063	0	0	0	0	0	22.7848101265823	0	3.25497287522604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43580470162749	0	0	0	0	0	0	0	0	0	7.95660036166365	0	0	0	0	0	0	0.54249547920434	0	0	0	0	0	0	0	0.180831826401447	0	1.08499095840868	0.180831826401447	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	155	"AWI"	155	3060	3393	3233	5.8055152394775	0.290275761973875	26.8505079825835	0	0	0	0	0.290275761973875	0	0	4.20899854862119	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2873730043541	0	0	4.644412191582	0	0	0	0	0	26.4150943396226	0.145137880986938	2.17706821480406	0	0	0	0.145137880986938	0	0	0	0	0	0	0	0.145137880986938	0	0	0	0	0	0	2.322206095791	0	0	0	0	0	0	0.145137880986938	0	0	7.25689404934688	0	0	0	0	0	0	0.435413642960813	0	0	0	0	0	0.145137880986938	0	0	0.145137880986938	0.145137880986938	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	160	"AWI"	160	3086	3418	3258	2.8393966282165	0.0887311446317657	32.209405501331	0	0	0	0	0.354924578527063	0	0	3.28305235137533	0	0.177462289263531	0	0	0	0	0	0	0	0	0	0	0	14.3744454303461	0	0	7.45341614906832	0	0	0	0	0	23.7799467613132	0	3.3717834960071	0	0	0	0.0887311446317657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77462289263531	0	0	0	0	0	0	0.177462289263531	0	0	8.60692102928128	0	0	0.0887311446317657	0	0.177462289263531	0	0.62111801242236	0	0	0	0	0	0	0	0.0887311446317657	0.0887311446317657	0.354924578527063	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	165	"AWI"	165	3123	3445	3284	7.57341576506955	0.309119010819165	27.2024729520866	0	0	0	0	0.618238021638331	0	0	3.70942812982998	0	0	0	0	0	0	0	0	0	0	0	0	0.154559505409583	17.4652241112828	0	0	6.18238021638331	0	0	0	0	0	21.3292117465224	0	2.47295208655332	0.154559505409583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.63678516228748	0	0	0	0	0	0	0	0	0	6.80061823802164	0	0	0	0	0.309119010819165	0	0.927357032457496	0	0	0	0	0	0	0	0	0	0.154559505409583	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	170	"AWI"	170	3147	3474	3311	4.08472012102874	0	29.803328290469	0	0	0	0	0.453857791225416	0	0	6.5052950075643	0	0.151285930408472	0	0	0	0	0	0	0	0	0	0	0	17.8517397881997	0	0	8.16944024205749	0	0	0	0	0	12.8593040847201	0	4.8411497730711	0	0	0	0.302571860816944	0	0	0	0	0	0	0	0.302571860816944	0	0	0	0	0	0	3.47957639939486	0	0	0	0	0	0	0.151285930408472	0	0	9.68229954614221	0	0	0	0	0.151285930408472	0	0.453857791225416	0	0	0	0	0	0	0	0	0	0.605143721633888	0.151285930408472	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	175	"AWI"	175	3180	3505	3336	7.21153846153846	0.240384615384615	0	0.240384615384615	0	0	0	0.240384615384615	0	0	10.8173076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	28.125	0	0	10.5769230769231	0	0	0	0	0	16.3461538461538	0.240384615384615	2.40384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32692307692308	0	0	0	0	0	0	0	0	0	17.0673076923077	0	0	0	0	0.240384615384615	0	0.961538461538462	0	0	0	0	0	0.240384615384615	0	0	0	0.721153846153846	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	180	"AWI"	180	3225	3521	3361	4.03800475059382	0.118764845605701	36.4608076009501	0	0	0	0	0.831353919239905	0	0	4.15676959619953	0	0.118764845605701	0	0	0	0	0	0	0	0	0	0	0	20.0712589073634	0	0	6.65083135391924	0.118764845605701	0	0	0	0	8.90736342042755	0	1.90023752969121	0	0	0	0.118764845605701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08788598574822	0	0	0	0	0	0	0.237529691211401	0	0	11.520190023753	0	0	0	0	0	0	0.950118764845606	0	0	0	0	0	0	0.118764845605701	0	0.118764845605701	0.356294536817102	0	0.118764845605701	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	185	"AWI"	185	3253	3543	3385	7.61904761904762	0	30.0952380952381	0	0	0	0	0.571428571428571	0	0	5.14285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	18.6666666666667	0	0	4.95238095238095	0	0	0	0	0	12.952380952381	0.19047619047619	1.71428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19047619047619	0	0	0	0	0	0	0	0	0	12.1904761904762	0	0	0	0	0	0	0.952380952380952	0	0	0	0	0	0	0	0	0	0.571428571428571	0	0	0	0.19047619047619	0
23495	40569	"Bibersee"	47.20675	8.46541	190	"AWI"	190	3299	3561	3407	7.94824399260628	0.184842883548983	30.6839186691312	0	0	0	0	0.369685767097967	0	0	2.40295748613678	0	0.184842883548983	0	0	0	0	0	0	0	0	0	0	0	16.4510166358595	0	0	5.17560073937153	0	0	0	0	0	15.1571164510166	0	1.47874306839187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17560073937153	0	0	0	0	0	0	0	0	0	12.5693160813309	0	0	0	0	0	0	1.47874306839187	0	0	0	0	0	0	0	0	0.184842883548983	0.369685767097967	0.184842883548983	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	195	"AWI"	195	3332	3584	3429	7.38007380073801	0.18450184501845	23.8007380073801	0	0	0	0	1.29151291512915	0	0	4.98154981549815	0	0.18450184501845	0	0	0	0	0	0	0	0	0	0	0	19.1881918819188	0	0	4.24354243542435	0	0	0	0	0	16.9741697416974	0	0.922509225092251	0	0	0	0.18450184501845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4280442804428	0	0	0	0	0	0	0	0	0	14.5756457564576	0	0	0	0	0	0	1.1070110701107	0	0	0	0	0	0	0	0	0.3690036900369	0.18450184501845	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	200	"AWI"	200	3368	3604	3464	6.46298472385429	0	15.3936545240893	0	0	0	0	1.05757931844888	0	0	3.40775558166862	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0317273795535	0	0.117508813160987	7.2855464159812	0	0	0	0	0	16.0987074030552	0.235017626321974	5.28789659224442	0	0	0	0	0	0	0.117508813160987	0	0	0	0	0.117508813160987	0	0	0	0	0	0	2.46768507638073	0	0	0	0	0	0	0	0	0	16.9212690951821	0	0	0	0	0	0	1.41010575793185	0	0	0	0	0	0.117508813160987	0	0	0	0.117508813160987	0.352526439482961	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	205	"AWI"	205	3390	3646	3506	12.719298245614	0.43859649122807	0	0	0	0	0	1.97368421052632	0	0	4.82456140350877	0	0	0	0	0	0	0	0	0	0	0	0	0	23.4649122807018	0	0	4.3859649122807	0	0	0	0	0	22.1491228070175	0	0.219298245614035	0	0	0	0	0	0	0	0	0	0	0	0.219298245614035	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	21.2719298245614	0	0	0	0	0	0	1.53508771929825	0	0	0	0	0	0	0.219298245614035	0	0.657894736842105	0.657894736842105	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	210	"AWI"	210	3428	3689	3546	6.81399631675875	0	20.073664825046	0	0	0	0	0.368324125230203	0	0	3.86740331491713	0	0	0.184162062615101	0	0	0	0	0	0	0	0	0	0	19.3370165745856	0	0	2.20994475138122	0	0	0	0	0	18.7845303867403	0	0.736648250460405	0	0	0	0.368324125230203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68324125230203	0	0	0	0	0	0	0	0	0	22.4677716390424	0	0	0	0	0.184162062615101	0	0.184162062615101	0	0	0	0	0	0	0.184162062615101	0.184162062615101	0.184162062615101	0	0.184162062615101	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	215	"AWI"	215	3464	3712	3590	4	0	27.52	0	0	0	0	0.8	0	0	4.96	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	1.12	0	0	0	0	0	16	0	1.12	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0.16	0	0.8	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	220	"AWI"	220	3491	3753	3627	6.06896551724138	0.275862068965517	26.0689655172414	0	0	0	0	1.37931034482759	0	0	2.75862068965517	0	0	0	0	0	0	0	0	0	0	0	0	0	20.6896551724138	0	0	3.03448275862069	0	0	0	0	0	15.7241379310345	0.137931034482759	3.58620689655172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03448275862069	0	0	0	0	0	0	0.137931034482759	0	0	14.4827586206897	0	0	0	0	0	0	1.10344827586207	0	0	0	0	0	0	0	0	0.275862068965517	0.689655172413793	0.551724137931034	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	225	"AWI"	225	3542	3776	3663	7.63239875389408	0	26.3239875389408	0	0	0	0	1.4018691588785	0	0	2.49221183800623	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6822429906542	0	0	3.27102803738318	0	0	0	0	0	27.8816199376947	0	0.778816199376947	0	0	0	0	0	0	0	0	0	0	0	0.155763239875389	0	0	0	0	0	0	4.04984423676012	0	0	0	0	0	0	0	0	0	12.6168224299065	0	0	0	0	0.155763239875389	0	0.311526479750779	0	0	0	0	0	0.155763239875389	0	0	0.311526479750779	0.623052959501558	0.155763239875389	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	230	"AWI"	230	3567	3812	3702	10.56	0.16	32.48	0	0	0	0	2.24	0	0	2.88	0	0.32	0	0	0	0	0	0	0	0	0	0	0	14.72	0	0	1.44	0	0	0	0	0	21.12	0	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	7.2	0	0	0	0	0.16	0	0.48	0	0	0	0	0	0.16	0	0.16	0.16	0.48	0.16	0	0	0.16	0
23495	40569	"Bibersee"	47.20675	8.46541	235	"AWI"	235	3590	3837	3724	12.7831715210356	0.323624595469256	32.0388349514563	0	0	0	0	2.26537216828479	0	0	2.42718446601942	0	0.161812297734628	0	0	0	0	0	0	0.161812297734628	0	0	0	0	10.6796116504854	0	0	1.61812297734628	0	0	0	0	0	23.1391585760518	0.161812297734628	0.647249190938511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20711974110032	0	0	0	0	0	0	0	0	0	8.41423948220065	0	0	0	0	0	0	0.323624595469256	0	0	0	0	0	0	0	0	0	0.647249190938511	0	0	0	0	0
23495	40569	"Bibersee"	47.20675	8.46541	240	"AWI"	240	3612	3861	3743	9.91869918699187	0	42.1138211382114	0	0	0	0	1.46341463414634	0	0	1.6260162601626	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3821138211382	0	0	1.6260162601626	0	0	0	0	0	17.7235772357724	0	3.73983739837398	0	0	0	0	0	0	0.16260162601626	0	0	0	0	0	0	0	0	0	0	0	2.27642276422764	0	0	0	0	0	0	0	0	0	6.01626016260163	0	0	0	0	0.16260162601626	0	0	0	0	0	0	0	0	0	0	0.650406504065041	0.650406504065041	0.32520325203252	0	0	0.16260162601626	0
