"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Juniperus"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	100	"AWI"	100	3102	3482	3330	20.2572347266881	0	9.32475884244373	0	0	0	0	0	0	3.21543408360129	0	0	0	0	0	0	0	5.46623794212219	0	0	0	0	0	0	41.1575562700965	0	0.964630225080386	0	0	0	0	0	4.82315112540193	4.82315112540193	0	0	0	0	0	0	9.0032154340836	0.643086816720257	0	0	0	0	0	0	0	0	0	0	0.321543408360129	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	110	"AWI"	110	3301	3579	3455	24.9336870026525	0.26525198938992	13.262599469496	0	0	0	0	0.530503978779841	0	4.77453580901857	0	0	0	0	0	0	0	6.36604774535809	0.530503978779841	0	0	0	0	0	33.1564986737401	0	1.59151193633952	0	0	0	0	0	5.30503978779841	1.3262599469496	0	0	0	0	0	0	5.83554376657825	0.530503978779841	0	0	0	0	0	0	0	0	0	0.795755968169761	0.795755968169761	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	120	"AWI"	120	3419	3765	3574	27.0516717325228	0	6.38297872340426	0	0	0	0.303951367781155	0	0	2.73556231003039	0	0	0	0	0	0	0	6.99088145896657	0.911854103343465	0	0	0.911854103343465	0	0	44.3768996960486	0	0.303951367781155	0	0	0	0	0	4.25531914893617	0.911854103343465	0	0	0	0	0	0	3.3434650455927	0	0	0	0	0	0	0	0	0	0	0.303951367781155	1.21580547112462	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	130	"AWI"	130	3505	3842	3676	41.5384615384615	0	7.43589743589744	0	0	0	0	0	0	1.02564102564103	0	0	0	0	0	0	0	6.41025641025641	0.256410256410256	0	0	2.30769230769231	0	0	29.2307692307692	0	0.769230769230769	0	0	0	0	0	4.35897435897436	1.02564102564103	0	0	0	0	0	0	4.87179487179487	0	0	0	0	0	0	0	0	0	0	0.256410256410256	0.512820512820513	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	140	"AWI"	140	3557	3984	3772	25.5591054313099	0.638977635782748	6.0702875399361	0	0	0	0	0	0	1.59744408945687	0	0	0	0	0	0	0	6.0702875399361	0.319488817891374	0	0	0.638977635782748	0	0	40.2555910543131	0	1.59744408945687	0	0	0	0	0	6.0702875399361	1.2779552715655	0	0	0	0	0	0	9.58466453674121	0	0	0	0	0	0	0	0	0	0	0.319488817891374	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	150	"AWI"	150	3724	4048	3883	42.3529411764706	0.784313725490196	3.92156862745098	0	0	0	0	0	0	2.35294117647059	0	0	0	0	0	0	0	4.70588235294118	0	0	0	0	0	0	35.2941176470588	0	1.96078431372549	0	0	0	0	0	3.52941176470588	1.56862745098039	0	0	0	0	0	0	3.13725490196078	0	0	0	0	0	0	0	0	0	0	0.392156862745098	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	160	"AWI"	160	3789	4179	3995	43.2835820895522	0	4.72636815920398	0	0	0	0	0.497512437810945	0	0.746268656716418	0	0	0	0	0	0	0	13.9303482587065	0.248756218905473	0	0	0	0	0	29.1044776119403	0	0.248756218905473	0	0	0	0	0	2.7363184079602	0.746268656716418	0	0	0	0	0	0	3.48258706467662	0	0	0	0	0	0	0	0	0	0	0.248756218905473	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	170	"AWI"	170	3912	4270	4093	47.8802992518703	0.249376558603491	4.73815461346633	0	0	0	0	0	0	4.98753117206983	0	0	0	0	0	0	0	3.99002493765586	0	0	0	0	0	0	25.4364089775561	0	0.249376558603491	0	0	0	0	0	8.22942643391521	1.49625935162095	0	0	0	0.249376558603491	0	0	1.99501246882793	0	0	0	0	0	0	0	0	0	0	0.498753117206983	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	180	"AWI"	180	4010	4337	4191	57.6832151300236	0	6.14657210401891	0	0	0	0.236406619385343	0	0	1.41843971631206	0	0	0	0	0	0	0	5.20094562647754	0.236406619385343	0	0	0	0	0	17.4940898345154	0	0.472813238770686	0	0	0	0	0	9.69267139479905	0	0	0	0	0.236406619385343	0	0	0.709219858156028	0	0	0	0	0	0	0	0	0	0	0	0.472813238770686	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	190	"AWI"	190	4109	4443	4278	45.823927765237	0	5.19187358916479	0	0	0	0	0	0	2.48306997742664	0	0	0	0	0	0	0	8.57787810383747	0.225733634311512	0	0	0	0	0	25.5079006772009	0	0	0	0	0	0	0	5.64334085778781	0.90293453724605	0	0	0	0	0	0	4.06320541760722	0	0	0	0	0	0	0	0	0	0	0.90293453724605	0.677200902934537	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	200	"AWI"	200	4208	4532	4377	38.5740402193784	0.182815356489945	5.30164533820841	0	0	0	0.182815356489945	0	0	2.19378427787934	0.182815356489945	0	0	0	0	0	0	7.31261425959781	0.548446069469835	0	0	0	0	0	30.7129798903108	0	0.182815356489945	0	0.182815356489945	0	0	0.182815356489945	4.93601462522852	3.6563071297989	0	0	0	0.182815356489945	0	0	4.38756855575868	0	0	0	0	0	0	0	0	0	0	0.36563071297989	0.731261425959781	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	210	"AWI"	210	4253	4723	4457	62.4454148471616	0	5.89519650655022	0	0	0	0	0	0	1.52838427947598	0	0	0	0	0	0	0	5.67685589519651	0	0	0	0	0	0	16.1572052401747	0	0	0	0	0	0	0	4.58515283842795	0.436681222707424	0	0	0	0	0	0	1.96506550218341	0	0	0	0	0	0	0	0	0	0	0.873362445414847	0.436681222707424	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	220	"AWI"	220	4351	4804	4565	45.1754385964912	0.219298245614035	7.23684210526316	0	0	0	0	0.219298245614035	0	1.53508771929825	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	21.4912280701754	0	0.219298245614035	0	0	0	0	0.219298245614035	3.28947368421053	1.97368421052632	0	0	0	0	0	0	5.04385964912281	0	0	0	0	0	0	0	0	0	0	0.219298245614035	0.657894736842105	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	230	"AWI"	230	4410	4941	4661	53.8961038961039	0.324675324675325	7.46753246753247	0	0.324675324675325	0	0	0	0	1.2987012987013	0	0	0	0	0	0	0	4.87012987012987	0	0	0	0	0	0	14.6103896103896	0	2.5974025974026	0	0	0	0	0	7.14285714285714	1.62337662337662	0	0	0	0	0	0	5.51948051948052	0	0	0	0	0	0	0	0	0	0	0	0.324675324675325	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	240	"AWI"	240	4497	5036	4754	68.4701492537313	0	2.98507462686567	0	0	0	0	0	0	4.85074626865672	0	0	0	0	0	0	0	4.2910447761194	0.186567164179104	0	0	0	0	0	14.365671641791	0	0.186567164179104	0	0	0	0	0	0.746268656716418	1.86567164179104	0	0	0	0	0	0	1.67910447761194	0	0	0	0	0	0	0	0	0	0	0.186567164179104	0.186567164179104	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	250	"AWI"	250	4565	5101	4837	64.0096618357488	0.241545893719807	4.34782608695652	0	0	0	0.241545893719807	0	0	0.72463768115942	0	0	0	0	0	0	0	6.76328502415459	0	0	0	0	0	0	15.9420289855072	0	0.483091787439614	0	0	0	0	0	3.14009661835749	1.69082125603865	0	0	0	0	0	0	1.20772946859903	0	0	0	0	0	0	0	0	0	0	0.483091787439614	0.72463768115942	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	260	"AWI"	260	4672	5201	4922	62.0512820512821	0	2.30769230769231	0	0	0	0	0	0	0.512820512820513	0	0	0	0	0	0	0	6.41025641025641	0	0	0	0	0	0	17.9487179487179	0	2.05128205128205	0	0	0	0	0	0.512820512820513	1.79487179487179	0	0	0	0.256410256410256	0	0	2.82051282051282	0	0	0	0	0	0	0	0	0	0	1.02564102564103	2.05128205128205	0	0.256410256410256	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	265	"AWI"	265	4772	5221	4966	34.8448687350835	0.477326968973747	9.78520286396181	0	0	0	0	0	0	4.77326968973747	0	0	0	0	0	0	0	10.7398568019093	0.477326968973747	0	0	0	0	0	22.673031026253	0	1.67064439140811	0	0	0	0	0	0.954653937947494	1.43198090692124	0	0	0	0	0	0	7.15990453460621	0	0	0	0	0	0	0	0	0.238663484486874	0	2.14797136038186	2.62529832935561	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	270	"AWI"	270	4852	5250	5011	61.0859728506787	0	3.16742081447964	0	0	0	0	0	0	0.904977375565611	0	0	0	0	0	0	0	4.29864253393665	0.226244343891403	0	0	0	0	0	23.3031674208145	0	0.904977375565611	0	0	0	0	0	1.13122171945701	0.904977375565611	0	0	0	0	0	0	2.03619909502262	0	0	0	0	0	0	0	0	0	0	0.904977375565611	1.13122171945701	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	276	"AWI"	276	4898	5326	5074	46.4373464373464	0	6.63390663390663	0	0	0	0	0	0	2.45700245700246	0	0	0	0	0	0	0	8.84520884520884	0	0	0	0	0	0	26.7813267813268	0	2.7027027027027	0	0	0	0	0	0.982800982800983	1.71990171990172	0	0	0	0	0	0	1.47420147420147	0	0	0	0	0	0	0	0	0	0	1.22850122850123	0.737100737100737	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	280	"AWI"	280	4918	5404	5125	68.8524590163934	0	1.63934426229508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27868852459016	0	0	0	0	0	0	15.5737704918033	0	0	0	0	0	0	0	0	2.45901639344262	0	0	0	0	0	0	8.19672131147541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	290	"AWI"	290	5112	5480	5272	74.0845070422535	0	7.32394366197183	0	0	0	0	0	0	0.563380281690141	0	0	0	0	0	0	0	5.07042253521127	0	0	0	0	0	0	5.91549295774648	0	1.69014084507042	0	0	0	0	0	0.28169014084507	1.12676056338028	0	0	0	0	0	0	1.69014084507042	0	0	0	0	0	0	0	0	0	0	1.40845070422535	0.845070422535211	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	300	"AWI"	300	5226	5626	5411	60.8478802992519	0.249376558603491	6.98254364089776	0	0	0	0.249376558603491	0.249376558603491	0	2.24438902743142	0	0	0	0	0	0	0	6.48379052369077	0.498753117206983	0	0	0.498753117206983	0	0	4.48877805486284	0	1.24688279301746	0	0	0	0	0	1.49625935162095	2.49376558603491	0	0	0	0	0	0	9.47630922693267	0	0	0	0	0	0	0	0	0	0	0.997506234413965	1.49625935162095	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	310	"AWI"	310	5426	5777	5593	75.5952380952381	0	5.05952380952381	0	0	0	0	0	0	2.08333333333333	0	0	0	0	0	0	0	5.95238095238095	0.297619047619048	0	0	0	0	0	1.48809523809524	0	1.19047619047619	0	0	0	0	0	0	2.97619047619048	0	0	0	0	0	0	3.86904761904762	0	0	0	0	0	0	0	0	0	0	0.595238095238095	0.892857142857143	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	320	"AWI"	320	5629	5981	5801	48.4472049689441	0.62111801242236	6.83229813664596	0	0	0	0	0	0	1.86335403726708	0	0	0	0	0	0	0	18.6335403726708	0.62111801242236	0	0	0	0	0	3.1055900621118	0	3.1055900621118	0	0	0	0	0	0	1.24223602484472	0	0	0	0	0	0	11.1801242236025	0	0	0	0	0	0	0	0	0	0	3.72670807453416	0.62111801242236	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	325	"AWI"	325	5688	6130	5904	61.6091954022989	0.229885057471264	3.67816091954023	0	0	0	0	0.689655172413793	0	2.06896551724138	0	0	0.229885057471264	0	0	0	0	10.1149425287356	0.229885057471264	0	0	0	0	0	3.90804597701149	0	2.06896551724138	0	0.229885057471264	0	0.229885057471264	0.229885057471264	0.459770114942529	2.75862068965517	0	0	0	0	0	0.229885057471264	7.1264367816092	0	0	0	0	0	0	0.229885057471264	0	0	0	1.37931034482759	1.83908045977011	0	0.229885057471264	0.229885057471264
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	330	"AWI"	330	5802	6208	5995	35.7348703170029	0	7.78097982708934	0	0	0	0	0.576368876080692	0	4.61095100864553	0	0	0	0	0	0	0	20.4610951008646	0.288184438040346	0	0	1.15273775216138	0.288184438040346	0	2.01729106628242	0	3.45821325648415	0	0	0	0	0	0.576368876080692	0.576368876080692	0	0	0	0	0	0	13.8328530259366	0	0	0	0	0	0	0	0	0	0	3.45821325648415	5.18731988472623	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	340	"AWI"	340	6052	6314	6178	4.11764705882353	1.17647058823529	8.23529411764706	0	0	0	0	0	0	10	0	0	0	0	0	0	0	32.9411764705882	0	0	0	0	0	0	1.17647058823529	0	5.88235294117647	0	0	0	0	0	0	2.94117647058824	0	0	0	0	0	0	18.2352941176471	0	0	0	0	0	0	0	0	0	0	7.64705882352941	7.64705882352941	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	350	"AWI"	350	6174	6573	6358	1.76678445229682	1.41342756183746	10.9540636042403	0	0	0	0	0.706713780918728	0	8.8339222614841	0	0	0.353356890459364	0	0	0	0	10.6007067137809	1.06007067137809	0	0	3.18021201413428	0.353356890459364	0	3.53356890459364	0	9.54063604240283	0	0	0	0	0	0	6.36042402826855	0	0	0	0	0	0	20.4946996466431	0	0	0	0	0	0	0	0	0.353356890459364	0	13.0742049469965	7.06713780918728	0	0	0.353356890459364
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	360	"AWI"	360	6311	6673	6476	0	0.53475935828877	9.62566844919786	0	0	0	0.267379679144385	0.267379679144385	0	6.95187165775401	0	0	0	0	0	0	0	24.0641711229947	0.267379679144385	0	0	0	0	0	0	0	10.9625668449198	0	0	0	0	0	0	1.8716577540107	0	0	0	0	0	0	23.2620320855615	0	0	0	0	0.267379679144385	0	0	0	0.267379679144385	0	9.89304812834225	11.4973262032086	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	370	"AWI"	370	6356	6909	6585	0.245098039215686	0.735294117647059	6.61764705882353	0	0.245098039215686	0	0.245098039215686	0.245098039215686	0	5.3921568627451	0	0	0	0	0	0	0	31.1274509803922	0.245098039215686	0	0	0	0.245098039215686	0	0.735294117647059	0	10.2941176470588	0	0	0	0	0	0.735294117647059	3.43137254901961	0	0	0	0.245098039215686	0	0	22.7941176470588	0	0	0	0	0	0	0	0	1.22549019607843	0	8.82352941176471	6.12745098039216	0.245098039215686	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	380	"AWI"	380	6424	7059	6693	0.209205020920502	1.04602510460251	7.32217573221757	0	0	0	0	0.209205020920502	0	5.85774058577406	0	0	0	0	0	0	0	24.0585774058577	0.418410041841004	0	0	2.71966527196653	0	0	0.836820083682008	0	5.02092050209205	0	0	0	0	0	0.627615062761506	0.836820083682008	0	0	0	0	0	0	23.0125523012552	0	0	0	0	0	0	0	0	11.5062761506276	0	8.15899581589958	8.15899581589958	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	390	"AWI"	390	6480	7177	6793	0.917431192660551	0.458715596330275	11.0091743119266	0	0	0	0.229357798165138	0	0	8.94495412844037	0	0.229357798165138	0	0	0	0	0	28.4403669724771	0.229357798165138	0	0	0	0	0	1.14678899082569	0	3.44036697247706	0	0	0	0	0	0.688073394495413	4.35779816513761	0	0	0	0	0	0	20.6422018348624	0	0	0	0	0	0	0	0	0	0	9.63302752293578	9.63302752293578	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	400	"AWI"	400	6546	7336	6885	32	1	10	0	0	0	0	0	0	5	0	0	0	0	0	0	0	17	1	0	0	0	0	0	13	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	410	"AWI"	410	6633	7392	6990	3.41614906832298	1.86335403726708	6.2111801242236	0	0	0	0.31055900621118	0	0	3.72670807453416	0	0	0	0	0	0	0	23.2919254658385	0	0	0	0	0	0	0.62111801242236	0	11.4906832298137	0	0	0	0	0	0.62111801242236	2.79503105590062	0	0	0	0	0	0	25.1552795031056	0	0	0	0	0	0.31055900621118	0	0	0	0	10.5590062111801	9.62732919254658	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	420	"AWI"	420	6692	7501	7089	0.673400673400673	0	7.40740740740741	0	0	0	0	0	0	7.74410774410774	0	0	0	0	0	0	0	24.9158249158249	1.34680134680135	0	0	9.42760942760943	0	0	0.336700336700337	0	4.71380471380471	0	0	0	0	0	0	4.71380471380471	0	0	0	0	0	0	17.1717171717172	0	0	0	0	0	0	0	0	0	0	13.4680134680135	8.08080808080808	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	430	"AWI"	430	6792	7553	7188	2.24719101123596	0	5.2434456928839	0	0	0	0	0.749063670411985	0	6.36704119850187	0	0	0	0	0	0	0	18.3520599250936	1.12359550561798	0	0	0	0	0	0	0	8.23970037453183	0	0	0	0	0	4.8689138576779	4.11985018726592	0	0	0	0	0	0	27.3408239700375	0	0	0	0	0	0	0	0	0	0	12.3595505617978	8.98876404494382	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	440	"AWI"	440	6863	7641	7292	0.625	0.9375	2.5	0	0	0	0	0	0	7.5	0	0	0	0.3125	0	0	0	21.875	4.0625	0	0	0	0	0	0	0	13.125	0	0	0	0	0	0	2.8125	0	0	0	0	0	0	29.375	0	0	0	0	0	0	0	0	0	0	8.75	8.125	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	450	"AWI"	450	6993	7713	7392	0.79155672823219	0.527704485488127	3.95778364116095	0	0	0	0	0	0	6.59630606860158	0	0.527704485488127	0	0	0	0	0	23.7467018469657	5.0131926121372	0	0	0	0.263852242744063	0	0.263852242744063	0	12.664907651715	0	0	0	0	0	0	5.0131926121372	0	0	0	0	0	0	20.3166226912929	0	0	0	0	0	0	0.263852242744063	0	0	0	10.2902374670185	9.76253298153034	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	460	"AWI"	460	7110	7767	7492	0.641025641025641	0	5.76923076923077	0	0	0	0	0.641025641025641	0	6.41025641025641	0	0	0	0	0	0	0	8.97435897435897	7.05128205128205	0	0	0	0	0	0.32051282051282	0	12.5	0	0	0	0	0	0	5.76923076923077	0	0	0	0	0	0	22.1153846153846	0	0	0	0	0	0	0	0	0	0	15.3846153846154	14.4230769230769	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	470	"AWI"	470	7266	7848	7599	1.80505415162455	0.36101083032491	4.69314079422383	0	0	0	0	0	0	5.41516245487365	0	0	0	0	0	0	0	25.6317689530686	8.66425992779783	0	0	0	0	0	0.72202166064982	0	7.22021660649819	0	0	0	0	0	0	6.49819494584837	0	0	0	0	0.36101083032491	0	16.6064981949458	0	0	0	0	0	0	0.36101083032491	0	0	0	11.5523465703971	10.1083032490975	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	480	"AWI"	480	7548	7902	7711	0	0.50761421319797	6.09137055837564	0	0	0	0.253807106598985	0	0	5.83756345177665	0	0	0.253807106598985	0	0	0	0	29.6954314720812	4.56852791878173	0	0	0	0	0	0	0	7.86802030456853	0	0	0	0	0	0.50761421319797	6.09137055837564	0	0	0	0	0	0	17.5126903553299	0	0	0	0	0	0	0	0	0	0.253807106598985	10.6598984771574	9.89847715736041	0	0	0
14542	22791	"Breitnau-Neuhof"	47.92904	8.06643	490	"AWI"	490	7645	8046	7837	0.90293453724605	0.90293453724605	2.03160270880361	0	0	0	0.225733634311512	0	0	5.64334085778781	0	0	0	0	0	0	0	28.6681715575621	1.58013544018059	0	0	0	0	0	0.225733634311512	0	7.2234762979684	0	0	0	0	0	0.677200902934537	7.44920993227991	0	0	0	0	0	0	21.2189616252822	0	0	0	0	0.225733634311512	0	0	0	0	0	11.5124153498871	11.2866817155756	0.225733634311512	0	0
