"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
23855	41351	"Saham  Mere"	52.58139	0.80639	2446	"AWI"	2446	5903	6437	6183	20.2105263157895	0.105263157894737	0	0.315789473684211	0.105263157894737	0	0	0	0	0	0	0	61.8947368421053	0	0	0	0	0	0	0.842105263157895	0	0	0	0	0	0	0	0	0.210526315789474	0.210526315789474	0	0	0	0	0	0	11.1578947368421	0	0	0	0	0.315789473684211	0.526315789473684	0	0	0	0	2.42105263157895	0	0.947368421052632	0.631578947368421	0	0.105263157894737
23855	41351	"Saham  Mere"	52.58139	0.80639	2454	"AWI"	2454	6115	6530	6297	15.3765690376569	0.104602510460251	0	0.209205020920502	0	0	0	0	0	0	0	0	42.5732217573222	0	0.523012552301255	0	0	0.104602510460251	0	1.04602510460251	0	0	0	0	0	0.104602510460251	0	0	0.418410041841004	0.313807531380753	0	0	0	0	0	0	26.5690376569038	0	0	0	0.209205020920502	0.313807531380753	0	0	0	0	0	7.42677824267782	0	3.55648535564854	1.15062761506276	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2456	"AWI"	2456	6200	6577	6348	17.8929765886288	0	0	0.0836120401337793	0.0836120401337793	0	0	0	0	0	0	0	39.38127090301	0	0.250836120401338	0	0	0	0	2.67558528428094	0	0	0	0	0	0	0	0	0.0836120401337793	0	0	0	0	0	0	0	23.9966555183947	0	0	0	0	1.08695652173913	0	0	0	0	0	10.0334448160535	0	2.09030100334448	2.25752508361204	0	0.0836120401337793
23855	41351	"Saham  Mere"	52.58139	0.80639	2458	"AWI"	2458	6233	6626	6400	11.0582639714625	0	0	0.713436385255648	0	0	0	0	0	0	0	0	22.4732461355529	0	0.118906064209275	0	0	0	0	6.42092746730083	0	0	0	0	0	0	0	0	0.237812128418549	0	0	0	0	0	0	0	32.2235434007134	0	0	0	0.237812128418549	0	0	0	0	0.118906064209275	0	17.0035671819263	0	3.80499405469679	5.58858501783591	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2460	"AWI"	2460	6256	6717	6450	18.0297397769517	0	0	0.371747211895911	0.185873605947955	0	0	0	0	0	0	0.0929368029739777	29.8327137546468	0	0.557620817843866	0	0	0	0	3.71747211895911	0	0	0	0	0	0	0	0	0.185873605947955	0	0	0	0	0	0	0	22.7695167286245	0	0	0	0	0.650557620817844	0.0929368029739777	0	0	0	0	12.2676579925651	0	4.46096654275093	6.59851301115242	0	0.185873605947955
23855	41351	"Saham  Mere"	52.58139	0.80639	2462	"AWI"	2462	6279	6842	6497	21.4548802946593	0	0	0.460405156537753	0.0920810313075506	0	0	0	0	0	0	0	31.3996316758748	0	0.276243093922652	0	0	0	0	4.23572744014733	0	0	0	0	0	0	0	0	0.276243093922652	0	0	0	0	0	0	0	28.6372007366482	0	0	0	0	0.0920810313075506	0	0	0	0	0	2.48618784530387	0	3.68324125230203	6.9060773480663	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2470	"AWI"	2470	6416	7116	6745	21.9148936170213	0.106382978723404	0	0.851063829787234	0.212765957446809	0	0	0	0	0	0	0	29.1489361702128	0	0.74468085106383	0	0	0	0	6.59574468085106	0	0	0	0	0	0	0	0	0.212765957446809	0	0	0	0	0	0	0	29.2553191489362	0	0	0	0	0.319148936170213	0	0.106382978723404	0	0	0	0.106382978723404	0	3.29787234042553	7.12765957446809	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2478	"AWI"	2478	6607	7360	7001	18.6991869918699	0.101626016260163	0	0.304878048780488	0.203252032520325	0	0	0	0	0	0	0	27.8455284552846	0	0.508130081300813	0	0	0	0	5.48780487804878	0	0	0	0	0	0	0	0	0.711382113821138	0	0	0	0	0	0	0	31.5040650406504	0	0	0	0	0	0	0.101626016260163	0	0	0	0	0	4.77642276422764	9.75609756097561	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2486	"AWI"	2486	6861	7513	7258	27.4509803921569	0	0	0.490196078431373	0.0980392156862745	0	0	0	0	0	0	0	26.4705882352941	0	0.392156862745098	0	0	0	0	5.58823529411765	0	0	0	0	0	0	0	0	0.294117647058824	0	0	0	0	0	0	0	24.4117647058824	0	0	0	0	0.294117647058824	0	0.0980392156862745	0	0	0	0.490196078431373	0	3.23529411764706	10.6862745098039	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2490	"AWI"	2490	7150	7546	7371	22.6546906187625	0.199600798403194	0	0.499001996007984	0.0998003992015968	0	0	0	0	0	0	0	30.1397205588822	0	0.199600798403194	0	0	0	0	3.0938123752495	0	0	0	0.0998003992015968	0	0	0	0	0.399201596806387	0	0	0	0	0	0	0	28.6427145708583	0	0	0	0	0.199600798403194	0.199600798403194	0.0998003992015968	0	0	0	0	0	3.99201596806387	9.4810379241517	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2494	"AWI"	2494	7333	7638	7491	17.6946410515672	0.101112234580384	0	0.606673407482305	0.202224469160768	0	0	0	0	0	0	0	27.8058645096057	0	0.404448938321537	0	0	0	0	3.94337714863498	0	0	0	0	0	0	0	0	1.11223458038423	0	0	0	0	0	0	0	33.4681496461072	0	0	0	0	0.202224469160768	0	0.101112234580384	0	0	0	0.101112234580384	0	4.34782608695652	9.90899898887765	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2498	"AWI"	2498	7484	7958	7726	16.7342799188641	0.101419878296146	0	0.50709939148073	0.202839756592292	0	0	0	0	0	0	0	40.5679513184584	0	0.50709939148073	0	0	0	0	1.62271805273834	0	0	0	0	0	0	0	0	0.50709939148073	0	0	0	0	0	0	0	26.9776876267748	0	0	0	0	0.405679513184584	0	0.101419878296146	0	0	0	0	0	5.0709939148073	6.69371196754564	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2506	"AWI"	2506	7761	8619	8184	19.757688723206	0	0	0.0931966449207828	0	0	0	0	0	0	0	0	47.0643056849953	0	0.65237651444548	0	0	0	0	0.0931966449207828	0	0	0	0	0	0	0	0	1.02516309412861	0	0	0	0	0	0	0	16.5890027958993	0	0	0	0	0	0	0.0931966449207828	0	0	0	0	0	3.54147250698975	11.0904007455732	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2510	"AWI"	2510	8096	8704	8396	27.0700636942675	0	0	0.424628450106157	0	0	0	0	0	0	0	0	38.5350318471338	0	0.424628450106157	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06157112526539	0	0	0	0	0	0	0	17.7282377919321	0	0	0	0	0.106157112526539	0	0	0	0	0	0	0	2.33545647558386	12.3142250530786	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2514	"AWI"	2514	8335	8871	8614	11.2789526686808	0	0	0.100704934541793	0	0	7.45216515609265	0	0	0	0	0	51.3595166163142	0	0.503524672708963	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3091641490433	0	0	0	0	0	0	0	17.4219536757301	0	0	0	0	0.100704934541793	0	0.201409869083585	0	0	0	0	0	1.3091641490433	8.96273917421954	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2518	"AWI"	2518	8458	8927	8687	5.49707602339181	0	0	0.350877192982456	0	0	0	0	0	0	0	0	55.672514619883	0	0.584795321637427	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05263157894737	0	0	0	0	0	0	0	23.625730994152	0	0	0	0	0.467836257309942	0	0	0	0	0	0	0	0.818713450292398	11.9298245614035	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2522	"AWI"	2522	8527	9025	8771	1.16896918172157	0	0	0.318809776833156	0	0	7.65143464399575	0	0	0	0	0	56.8544102019129	0	0.743889479277364	0	0	0	0	0.212539851222104	0	0	0	0	0	0	0	0	2.97555791710946	0	0	0	0	0	0	0	18.0658873538788	0	0	0	0	0.106269925611052	0.106269925611052	0	0	0	0	0	0	0.850159404888417	10.9458023379384	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2530	"AWI"	2530	8636	9182	8899	1.51057401812689	0.100704934541793	0	0.201409869083585	0	0	8.1570996978852	0	0	0	0	0	59.6173212487412	0	0.604229607250755	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41691842900302	0	0	0	0	0	0	0	18.8318227593152	0	0	0	0	0.503524672708963	0	0	0	0	0	0	0	0	7.95568982880161	0	0.100704934541793
23855	41351	"Saham  Mere"	52.58139	0.80639	2538	"AWI"	2538	8726	9314	9009	0.579710144927536	0	0	0.772946859903382	0.0966183574879227	0	0	0	0	0	0	0	69.5652173913043	0	0.579710144927536	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51207729468599	0	0	0	0	0	0	0	18.1642512077295	0	0	0	0	0.386473429951691	0.289855072463768	0	0	0	0	0	0	0.193236714975845	6.85990338164251	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2546	"AWI"	2546	8831	9434	9119	0.0920810313075506	0	0	0.460405156537753	0	0	0	0	0	0	0	0	76.9797421731123	0	0.460405156537753	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13075506445672	0	0	0	0	0	0	0	9.66850828729282	0	0	0	0	0.368324125230203	0	0	0	0	0	0	0	0.0920810313075506	8.65561694290976	0	0.0920810313075506
23855	41351	"Saham  Mere"	52.58139	0.80639	2554	"AWI"	2554	8921	9534	9235	0.0980392156862745	0	0	0.294117647058824	0	0	0	0	0	0	0	0	69.8039215686274	0	0.0980392156862745	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72549019607843	0	0	0	0	0	0	0	14.6078431372549	0	0	0	0	0.196078431372549	0.0980392156862745	0	0	0	0	0	0	0	11.078431372549	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2562	"AWI"	2562	9041	9610	9343	0	0	0	0.610997963340122	0	0	0	0	0	0	0	0	74.745417515275	0	0.305498981670061	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58248472505092	0	0	0	0	0	0	0	13.2382892057026	0	0	0	0	0.610997963340122	0	0	0	0	0	0	0	0	5.90631364562118	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2570	"AWI"	2570	9181	9694	9444	0	0	0	0.0910746812386157	0	0	0	0	0	0	0	0	76.5938069216758	0	0.182149362477231	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73588342440801	0	0	0	0	0	0	0	12.4772313296903	0	0	0	0	0.273224043715847	0	0.0910746812386157	0	0	0	0	0	0	5.46448087431694	0	0.0910746812386157
23855	41351	"Saham  Mere"	52.58139	0.80639	2578	"AWI"	2578	9348	9778	9539	0	0	0	0.444839857651246	0	0	0	0	0	0	0	0	77.3131672597865	0	0.266903914590747	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7153024911032	0	0	0	0	0	0	0	11.2989323843416	0	0	0	0	0.355871886120996	0	0	0	0	0	0	0	0	5.51601423487545	0	0.0889679715302491
23855	41351	"Saham  Mere"	52.58139	0.80639	2586	"AWI"	2586	9511	9867	9635	0	0	0	0.0843881856540084	0	0	0	0	0	0	0	0	78.8185654008439	0	0.421940928270042	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72573839662447	0	0	0	0	0	0	0	9.36708860759494	0	0	0	0	0.337552742616034	0	0	0	0	0	0	0	0	6.24472573839662	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2594	"AWI"	2594	9565	9978	9723	0	0	0	0	0	0	0	0	0	0	0	0	82.7832292595896	0	0.267618198037467	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17395182872435	0	0	0	0	0	0	0	6.95807314897413	0	0	0	0	0.356824264049955	0	0	0	0	0	0	0	0	4.46030330062444	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2597	"AWI"	2597	9591	10006	9756	0	0	0	0	0	0	0	0	0	0	0	0	82.262443438914	0	0.180995475113122	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98642533936652	0	0	0	0	0	0	0	7.23981900452489	0	0	0	0	0.180995475113122	0	0	0	0	0	0	0	0	7.05882352941176	0	0.0904977375565611
23855	41351	"Saham  Mere"	52.58139	0.80639	2608	"AWI"	2608	9659	10147	9869	0.872938894277401	0	0	0.387972841901067	0	0	0	0	0	0	0	0	70.5140640155189	0	0.387972841901067	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2007759456838	0	0	0	0	0	0	0	15.6159068865179	0	0	0	0	0.387972841901067	0	0	0	0	0	0.0969932104752667	0	0.193986420950533	8.34141610087294	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2616	"AWI"	2616	9717	10253	9948	0.110864745011086	0	0	0.554323725055432	0	0	0	0	0	0	0	0	70.3991130820399	0	0.665188470066519	0	0	0	0	0.110864745011086	0	0	0	0	0	0	0	0	3.88026607538803	0	0	0	0	0	0	0	16.4079822616408	0	0	0	0	0	0.110864745011086	0	0	0	0	0	0	0	7.64966740576497	0	0.110864745011086
23855	41351	"Saham  Mere"	52.58139	0.80639	2624	"AWI"	2624	9780	10349	10033	0	0	0	0.191021967526266	0	0	0	0	0	0	0	0	74.3075453677173	0	0.286532951289398	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9665711556829	0	0	0	0	0	0	0	14.7086914995224	0	0	0	0	0.191021967526266	0.0955109837631328	0	0	0	0	0	0	0	5.2531041069723	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2632	"AWI"	2632	9853	10434	10114	0	0	0	0.108813928182807	0	0	0	0	0	0	0	0	76.6050054406964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65832426550598	0	0	0	0	0	0	0	11.5342763873776	0	0	0	0	0.544069640914037	0	0	0	0	0	0	0	0	5.44069640914037	0	0.108813928182807
23855	41351	"Saham  Mere"	52.58139	0.80639	2640	"AWI"	2640	9932	10525	10199	0	0	0	0.389483933787731	0.0973709834469328	0	0	0	0	0	0	0	76.728334956183	0	0.292112950340798	0	0	0	0	0	0	0	0	0	0	0	0	0	4.47906523855891	0	0	0	0	0	0	0	10.5160662122687	0	0	0	0	0.584225900681597	0.0973709834469328	0	0	0	0	0	0	0	6.71859785783836	0	0.0973709834469328
23855	41351	"Saham  Mere"	52.58139	0.80639	2648	"AWI"	2648	10027	10609	10282	0	0	0	0.204290091930541	0	0	0	0	0	0	0	0	79.5709908069459	0	0.204290091930541	0	0	0	0	0	0	0	0	0	0	0	0	0.102145045965271	2.55362614913177	0	0	0	0	0	0	0	9.3973442288049	0	0	0	0	0.102145045965271	0.204290091930541	0	0	0	0	0	0	0	7.55873340143003	0	0.102145045965271
23855	41351	"Saham  Mere"	52.58139	0.80639	2656	"AWI"	2656	10114	10704	10363	0	0	0	0.595238095238095	0	0	0	0	0	0	0	0	79.0674603174603	0	0.496031746031746	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76984126984127	0	0	0	0	0	0	0	7.93650793650794	0	0	0	0	0.595238095238095	0	0	0	0	0	0	0	0	7.44047619047619	0	0.0992063492063492
23855	41351	"Saham  Mere"	52.58139	0.80639	2664	"AWI"	2664	10197	10826	10446	0	0	0	0.3125	0	0	0	0	0	0	0	0	78.75	0	0.416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8125	0	0	0	0	0	0	0	8.125	0	0	0	0	0.3125	0	0	0	0	0	0	0	0	9.27083333333333	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2672	"AWI"	2672	10304	10949	10532	0	0	0	0	0.10183299389002	0	0	0	0	0	0	0	76.2729124236252	0	0.10183299389002	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46232179226069	0	0	0	0	0	0	0	8.75763747454175	0	0	0	0	0.814663951120163	0.10183299389002	0	0	0	0	0	0	0	10.2851323828921	0	0.10183299389002
23855	41351	"Saham  Mere"	52.58139	0.80639	2680	"AWI"	2680	10387	11034	10635	0	0	0	0.0937207122774133	0	0	0	0	0	0	0	0	81.1621368322399	0	0.187441424554827	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46766635426429	0	0	0	0	0	0	0	4.2174320524836	0	0	0	0	0.28116213683224	0	0	0	0	0	0	0	0	10.5904404873477	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2688	"AWI"	2688	10463	11150	10742	0	0	0	0	0.105596620908131	0	0	0	0	0	0	0	86.4836325237592	0	0.211193241816262	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79514255543823	0	0	0	0	0	0	0	4.32946145723337	0	0	0	0	0.105596620908131	0	0	0	0	0	0	0	0	6.96937697993664	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2696	"AWI"	2696	10543	11274	10852	0	0	0	0	0.102774922918808	0	0	0	0	0	0	0	78.2117163412127	0	0.411099691675231	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83042137718397	0	0	0	0	0	0	0	4.11099691675231	0	0	0	0	0.616649537512847	0	0	0	0	0	0	0	0	11.7163412127441	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2698	"AWI"	2698	10569	11301	10881	0	0	0	0	0	0	0	0	0	0	0	0	82.6530612244898	0	0.834879406307978	0	0	0	0	0	0	0	0	0.0927643784786642	0	0	0	0	4.9165120593692	0	0	0	0	0	0	0	2.04081632653061	0	0	0	0	1.11317254174397	0	0	0	0	0	0	0	0	8.34879406307978	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2716	"AWI"	2716	10789	11564	11136	0.23121387283237	0	0	0	0.23121387283237	0	0	0	0	0	0	0.115606936416185	84.2774566473988	0	0.46242774566474	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69942196531792	0	0	0	0	0	0	0	1.84971098265896	0	0	0	0	0.46242774566474	0	0	0	0	0	0	0	0	8.55491329479769	0	0.115606936416185
23855	41351	"Saham  Mere"	52.58139	0.80639	2720	"AWI"	2720	10847	11609	11194	0	0	0	0	0	0	0	0	0	0	0	0	82.8143021914648	0	0.807381776239908	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5363321799308	0	0	0	0	0	0	0	2.30680507497117	0	0	0	0	0.461361014994233	0	0	0	0	0	0	0	0	7.95847750865052	0	0.115340253748558
23855	41351	"Saham  Mere"	52.58139	0.80639	2724	"AWI"	2724	10883	11674	11251	0	0	0	0	0	0	15.5268022181146	0	0	0	0	0	73.1053604436229	0	0.462107208872458	0	0	0	0	0	0	0	0	0.184842883548983	0	0	0	0	3.14232902033272	0	0	0	0	0	0	0	0.924214417744917	0	0	0	0.184842883548983	0.462107208872458	0	0	0	0	0	0	0.0924214417744917	0	5.91497227356747	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2728	"AWI"	2728	10957	11715	11310	0	0	0	0	0.285442435775452	0	31.2083729781161	0	0	0	0	0	56.1370123691722	0	0.475737392959087	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42530922930542	0	0	0	0	0	0	0	0.380589914367269	0	0	0	0	1.14176974310181	0	0	0	0	0	0	0	0	6.94576593720266	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2732	"AWI"	2732	11007	11775	11369	0	0	0	0	0	0	0	0	0	0	0	0	81.8318318318318	0	0.900900900900901	0	0	0	0	0	0	0	0	0.15015015015015	0	0	0	0	5.85585585585586	0	0	0	0	0	0	0	0.750750750750751	0	0	0	0	1.8018018018018	0	0	0	0	0	0	0	0	8.55855855855856	0	0.15015015015015
23855	41351	"Saham  Mere"	52.58139	0.80639	2736	"AWI"	2736	11063	11827	11426	0.0881057268722467	0.0881057268722467	0	0	0.176211453744493	0	61.4096916299559	0	0	0	0	0	27.2246696035242	0	1.23348017621145	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31718061674009	0	0	0	0	0	0.176211453744493	0.0881057268722467	0.881057268722467	0	0	0	0	1.3215859030837	0	0	0	0	0	0	0	0	2.90748898678414	0	0.0881057268722467
23855	41351	"Saham  Mere"	52.58139	0.80639	2740	"AWI"	2740	11122	11879	11486	0	0	0	0	0.671140939597315	0	0	0	0	0	0	0	73.1543624161074	0	3.35570469798658	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0805369127517	0	0	0	0	0	0	0	1.34228187919463	0	0	0	0	4.25055928411633	0	0	0	0	0	0	0	0	4.69798657718121	0	0.447427293064877
23855	41351	"Saham  Mere"	52.58139	0.80639	2742	"AWI"	2742	11147	11907	11514	0	0	0	0	0.182315405651778	0	59.3436645396536	0	0	0	0	0	28.8058340929809	0	1.09389243391067	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64630811303555	0	0	0	0	0	0.273473108477666	0	0.546946216955333	0	0	0	0	1.640838650866	0	0	0	0	0	0	0	0	4.46672743846855	0	0
23855	41351	"Saham  Mere"	52.58139	0.80639	2744	"AWI"	2744	11170	11941	11543	0	0	0	0	0.19588638589618	0	54.4564152791381	0	0	0	0	0	32.615083251714	0.0979431929480901	0.979431929480901	0	0	0	0	0	0	0	0	0.0979431929480901	0	0	0	0	4.11361410381978	0	0	0	0	0	0	0	0.783545543584721	0	0	0	0	1.46914789422135	0	0	0	0	0	0	0	0	5.19098922624878	0	0
