"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cercis"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Frankeniaceae"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Malus"	"Malvaceae"	"Myrtus"	"Olea"	"Oleaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15736	24161	"Abant Gölü"	40.6	31.28333	230	"AWI"	230	799	1389	1031	2.31362467866324	0	3.34190231362468	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25706940874036	0	0	0	0.25706940874036	0	0	0	0.25706940874036	0	0	0.77120822622108	0	0	3.59897172236504	0	0	0.51413881748072	0	0	0	5.91259640102828	0	0	0	0	0	0	0.77120822622108	0	0	0	0	0	0	0	0	0	0	0	0	3.08483290488432	0	0	48.0719794344473	0	0	0.51413881748072	17.4807197943445	0	0	0	0	0	10.2827763496144	0.25706940874036	0	0	0	0	1.2853470437018	0	0	0.25706940874036	0	0	0	0	0	0.25706940874036	0	0.25706940874036	0.25706940874036	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	250	"AWI"	250	855	1702	1195	3.66350067842605	0	2.17096336499322	0	0	0	0	1.08548168249661	0	0	0	0.67842605156038	0	0	0	0	0.135685210312076	0	0	0	0.135685210312076	0	0	0	0	0	0	1.35685210312076	0	0.135685210312076	32.8358208955224	0	0	0	0	0	0	4.20624151967436	0	0	0	0	0	0	0.542740841248304	0	0	0	0.135685210312076	0	0	0	0.135685210312076	0.135685210312076	0	0.135685210312076	0	1.89959294436906	0	0.135685210312076	31.3432835820896	0	0	0.271370420624152	6.7842605156038	0	0	0	0	0	9.22659430122117	0.135685210312076	0	0	0	0	2.03527815468114	0	0	0.135685210312076	0	0	0	0	0	0	0	0.542740841248304	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	270	"AWI"	270	964	1939	1361	4.80109739368999	0	1.37174211248285	0	0	0	0	0	0	0	0	0.137174211248285	0	0	0	0	0	0	0	0	0.137174211248285	0	1.78326474622771	0	0	0	0	0.823045267489712	0.137174211248285	0	42.5240054869685	0	0	0	0	0	0	0.548696844993141	0	0	0	0	0	0	0.274348422496571	0	0	0	0	0	0.137174211248285	0	0.137174211248285	0	0	0.685871056241427	0	0.548696844993141	0	0	32.3731138545953	0.137174211248285	0	0.274348422496571	4.52674897119342	0	0	0	0	0	7.54458161865569	0.137174211248285	0	0	0	0	0.274348422496571	0	0	0.137174211248285	0	0	0	0	0	0	0.137174211248285	0.274348422496571	0	0	0	0	0.137174211248285
15736	24161	"Abant Gölü"	40.6	31.28333	290	"AWI"	290	1044	2145	1540	0.894454382826476	0	1.07334525939177	0	0	0	0	1.25223613595707	0	0	0	0	0	0	0	0	1.07334525939177	0	0	0	0	0	0	0	0	0	0	0.715563506261181	0	0	31.484794275492	0.178890876565295	0	0.715563506261181	0	0	0	4.83005366726297	0	0	0	0	0	0	1.25223613595707	0	0	0.178890876565295	0	0	0	0	0.178890876565295	0	0	0	0	0	0	0.178890876565295	21.2880143112701	0.35778175313059	0	0.715563506261181	15.742397137746	0	0	0	0	0	16.2790697674419	0.178890876565295	0	0	0.178890876565295	0	0.35778175313059	0	0	0.178890876565295	0	0	0	0	0	0	0	0.35778175313059	0	0	0	0	0.35778175313059
15736	24161	"Abant Gölü"	40.6	31.28333	310	"AWI"	310	1190	2291	1704	1.9471488178025	0	1.52990264255911	0	0	0	0	0.834492350486787	0	0	0	0.139082058414465	0	0	0	0	0.278164116828929	0	0	0	0	0	0	0	0	0	0	0.834492350486787	0	0.139082058414465	53.8247566063978	0.139082058414465	0	0	0	0	0	2.64255910987483	0	0	0	0	0	0	0.278164116828929	0	0	0	0	0	0	0	0	0	0	0	0	0.834492350486787	0	0	29.9026425591099	0	0	0.278164116828929	0	0	0	0	0	0	5.84144645340751	0.139082058414465	0	0	0	0	0.139082058414465	0	0	0	0	0	0	0	0	0.139082058414465	0	0	0	0	0.139082058414465	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	330	"AWI"	330	1285	2473	1866	1.84563758389262	0	2.85234899328859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.503355704697987	0	0	0	0	0	0	1.1744966442953	0	0.335570469798658	7.5503355704698	0.167785234899329	0	0	0	0	0	1.1744966442953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335570469798658	0	0	0	0	0	0	0	80.8724832214765	0	0	0.671140939597315	0	0	0	0	0	0	2.01342281879195	0	0	0	0	0	0	0	0	0	0	0	0.167785234899329	0	0	0	0	0.335570469798658	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	350	"AWI"	350	1453	2612	2037	1.96078431372549	0	2.17864923747277	0	0.217864923747277	0	0	1.30718954248366	0	0	0	0.65359477124183	0	0	0	0	0.217864923747277	0	0	0	1.74291938997821	0	0	0	0.217864923747277	0	0	1.08932461873638	0.217864923747277	1.30718954248366	20.0435729847495	0	0	0	0	0	0	1.74291938997821	0	0	0	0	0	0	0.65359477124183	0	0	0	0	0	0	0	0.65359477124183	0	0	0	0	1.74291938997821	0	0	54.4662309368192	0	0	0.65359477124183	2.17864923747277	0	0	0	0	0	5.44662309368192	0	0	0	0	0	1.08932461873638	0	0	0	0	0	0	0	0	0	0	0.217864923747277	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	370	"AWI"	370	1576	2780	2206	3.7344398340249	0	1.2448132780083	0	0	0	0	0	0	0	0	0.138312586445367	0	0	0	0	0.553250345781466	0	0	0	0.691562932226833	0	0.276625172890733	0	0.276625172890733	0	0	0.276625172890733	0	0	33.195020746888	0	0	0	0	0	0	11.7565698478562	0	0	0	0	0	0	1.38312586445367	0	0	0	0	0	0	0	0.276625172890733	0	0	0	0	1.6597510373444	0	0	36.7911479944675	0	0	0	0	0	0	0	0	0	7.33056708160443	0.4149377593361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	390	"AWI"	390	1776	2870	2378	3.74707259953162	0	1.87353629976581	0	0	0	0	0	0	0	0	0.234192037470726	0	0	0.234192037470726	0	0.468384074941452	0	0	0	0.702576112412178	0	0.234192037470726	0	0.234192037470726	0	0	1.63934426229508	0	0	17.3302107728337	0	0	0	0	0	0	15.2224824355972	0	0	0	0	0	0	2.81030444964871	0	0	0	0	0	0	0	1.17096018735363	0	0	0	0	0	0	0	42.6229508196721	0.468384074941452	0	0.468384074941452	0	0	0	0	0	0	8.66510538641686	0.468384074941452	0	0	0	0	0.702576112412178	0	0	0	0	0	0	0	0	0.234192037470726	0	0.234192037470726	0	0.234192037470726	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	410	"AWI"	410	1943	3007	2551	3.61904761904762	0	0.761904761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761904761904762	0	0	0	1.71428571428571	0	0.19047619047619	0	0.380952380952381	0	0	1.33333333333333	0	0	32.5714285714286	0	0	0	0	0	0	10.2857142857143	0	0	0	0	0	0	3.04761904761905	0	0	0.19047619047619	0.19047619047619	0	0	0	2.47619047619048	0	0	0	0	3.42857142857143	0	0	30.8571428571429	0	0	0.19047619047619	0	0	0	0	0	0	6.47619047619048	0.380952380952381	0	0	0	0	0.571428571428571	0	0	0	0	0	0.19047619047619	0	0	0	0	0.380952380952381	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	430	"AWI"	430	2176	3092	2719	1.58730158730159	0.0992063492063492	0.892857142857143	0	0	0	0	0	0	0	0	0.297619047619048	0	0	0	0	0.0992063492063492	0	0	0	1.19047619047619	0	0.198412698412698	0	0.198412698412698	0	0	0.992063492063492	0	0	63.0952380952381	0.0992063492063492	0	0	0	0	0	4.76190476190476	0	0	0	0	0	0	1.09126984126984	0	0	0	0	0	0	0	0.198412698412698	0	0	0.0992063492063492	0	1.48809523809524	0	0	14.484126984127	0	0	0.297619047619048	0	0	0	0	0	0	6.15079365079365	0.297619047619048	0	0	0	0	0.595238095238095	0	0.0992063492063492	0.992063492063492	0	0	0.0992063492063492	0	0	0.0992063492063492	0.0992063492063492	0.297619047619048	0	0	0	0	0.0992063492063492
15736	24161	"Abant Gölü"	40.6	31.28333	450	"AWI"	450	2431	3208	2879	2.2108843537415	0	3.2312925170068	0	0	0	0	2.38095238095238	0	0	0	0.680272108843537	0	0	0	0	0	0	0	0	0.510204081632653	0	0.340136054421769	0	0	0	0	2.89115646258503	0	0	47.6190476190476	0	0	0	0	0	0	1.19047619047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170068027210884	0	0	0	0	0	0	0	29.9319727891156	0	0	0	0	0	0	0	0	0	5.27210884353742	0.170068027210884	0	0	0	0	0.680272108843537	0	0	1.70068027210884	0.170068027210884	0	0	0	0	0.170068027210884	0.170068027210884	0.510204081632653	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	470	"AWI"	470	2799	3285	3018	2.23577235772358	1.01626016260163	0.813008130081301	0	0	0	0	1.6260162601626	0	0	0	1.21951219512195	0	0	0	0	0	0	0	0	0.203252032520325	0	0	0	0	0	0	6.09756097560976	0	0	55.4878048780488	0	0	0	0	0	0	0.609756097560976	0	0	0	0	0	0.203252032520325	0	2.4390243902439	0	0	0	0	0	0	0.609756097560976	0	0	0	0	4.0650406504065	0	0	11.3821138211382	0.203252032520325	0	0	0	0	0	0	0	0	3.65853658536585	0.203252032520325	0	0	0	0	1.21951219512195	0	0	4.0650406504065	0.203252032520325	0	1.6260162601626	0	0	0.203252032520325	0	0.203252032520325	0	0	0.203252032520325	0	0.203252032520325
15736	24161	"Abant Gölü"	40.6	31.28333	490	"AWI"	490	2970	3455	3197	5.6	0	0.8	0	0	0	0	0	0	0	0	3.73333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.86666666666667	0	0	39.2	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.8666666666667	0	0	0	0	0	0	0	0	0.266666666666667	7.46666666666667	0	0	0	0	0	1.6	0	0	0.8	0.266666666666667	0	1.86666666666667	0	0	0.266666666666667	0.266666666666667	0.533333333333333	0	0	0	0	0.266666666666667
15736	24161	"Abant Gölü"	40.6	31.28333	510	"AWI"	510	3040	3824	3371	12.9589632829374	0	1.29589632829374	0	0	0	0	0	0	0	0	0.215982721382289	0	0	0	0	0	0	0	0	0	0.431965442764579	0	0	0	0	0	1.9438444924406	0	0	19.0064794816415	0	0	0	0	0	0	3.88768898488121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.6846652267819	0	0	0.215982721382289	10.5831533477322	0	0	0	0	0	5.83153347732181	0	0	0.215982721382289	0	0	0.647948164146868	0	0	1.07991360691145	0	0	0	0	0	0	0	0	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	530	"AWI"	530	3205	4028	3578	12.7450980392157	0	0.326797385620915	0	0.326797385620915	0	0	0	0	0	0	1.30718954248366	0	0	0	0	0	0	0	0	0	0	0	0	0.326797385620915	0	0	3.26797385620915	0	0.65359477124183	24.5098039215686	0	0	0	0	0	0	5.55555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90196078431373	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	8.16993464052288	0	0	0	0	0	1.96078431372549	0	0	1.30718954248366	0	0	0	0	0	0.326797385620915	0.326797385620915	0.65359477124183	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	550	"AWI"	550	3316	4216	3804	17.7215189873418	0	1.26582278481013	0	0	0	0	0	0	0	0	6.0126582278481	0	0	0.316455696202532	0	0	0	0	0	0.632911392405063	0	0	0	0	0	0	9.81012658227848	0	0	7.27848101265823	0	0	0	0	0	0	1.89873417721519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.5949367088608	0	0	0	0	0	0	0	0	0	4.74683544303798	0	0	0	0	0	0.949367088607595	0	0	14.873417721519	0	0	0.632911392405063	0	0	0	0.316455696202532	0	0	0	0.316455696202532	0	0.632911392405063
15736	24161	"Abant Gölü"	40.6	31.28333	570	"AWI"	570	3633	4323	3990	6.97674418604651	0	0.996677740863787	0	0	0	0	0	0	0	0	10.9634551495017	0	0	0	0	0	0	0	0	0.332225913621262	0	0	0	0	0	0	10.9634551495017	0	0	8.97009966777409	0	0	0	0	0	0	6.64451827242525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332225913621262	0	0	0	0	13.6212624584718	0	0	19.9335548172757	0	0	0	0	0	0	0	0	0	4.98338870431894	0	0	0	0	0	1.32890365448505	0	0	6.64451827242525	0.332225913621262	0	1.32890365448505	0	0	0.332225913621262	0.996677740863787	1.66112956810631	0	0	0.332225913621262	0	2.32558139534884
15736	24161	"Abant Gölü"	40.6	31.28333	590	"AWI"	590	3858	4477	4190	10.9090909090909	0	1.81818181818182	0	0.363636363636364	0	0	0	0	0	0	7.63636363636364	0	0	0.363636363636364	0	0	0	0	0	0	0.727272727272727	0	0	0	0	0	10.9090909090909	0	0	10.1818181818182	0	0	0	0	0	0	5.45454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.63636363636364	0	0	19.6363636363636	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1.09090909090909	0	0	12.3636363636364	0	0	1.09090909090909	0	0	0	0	4.72727272727273	0	0	0	0	1.09090909090909
15736	24161	"Abant Gölü"	40.6	31.28333	610	"AWI"	610	4206	5024	4509	21.2765957446809	0	1.06382978723404	0	0	0	0	0	0	0	0	3.19148936170213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80141843971631	0	0.354609929078014	9.57446808510638	0	0	0	0	0	0	6.73758865248227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2836879432624	0	0	29.0780141843972	0	0	0	0	0	0	0	0	0	3.90070921985816	0	0	0	0	0	1.06382978723404	0	0	1.77304964539007	0	0	1.77304964539007	0	0.354609929078014	0	0.354609929078014	1.41843971631206	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	625	"AWI"	625	4268	5764	4727	12.1338912133891	0.418410041841004	2.92887029288703	0	0	0	0.418410041841004	0	0	0	0	10.4602510460251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8995815899582	0	0	7.11297071129707	0	0	0	0	0	0	7.53138075313808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8786610878661	0	0	23.4309623430962	0	0	0.418410041841004	0	0	0	0	0	0	2.92887029288703	0	0	0	0	0	0	0	0	0.418410041841004	0	0	0	0	0.836820083682008	0	0.418410041841004	2.92887029288703	0	0	0	0	0.836820083682008
15736	24161	"Abant Gölü"	40.6	31.28333	650	"AWI"	650	4484	6507	5235	11.2903225806452	0.537634408602151	1.0752688172043	0	0	0	0	0	0	0	0	5.37634408602151	0	0	0	0	0.537634408602151	0	0	0	0	0	0	0	0	0	0	11.2903225806452	0	0	5.37634408602151	0	0	0	0	0	0	6.98924731182796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3655913978495	0	0	30.6451612903226	0	0	0	0	0	0	0	0	0	5.37634408602151	0	0	0.537634408602151	0	0	2.68817204301075	0	0	1.0752688172043	0	0	1.0752688172043	0	0	0	1.0752688172043	2.68817204301075	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	660	"AWI"	660	4540	6921	5418	17.032967032967	0	4.3956043956044	0	0	0	0	0	0	0	0	7.69230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3846153846154	0	1.0989010989011	6.59340659340659	0	0	0	0	0	0	5.49450549450549	0.549450549450549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.3736263736264	0	0	0	0	0	0	0	0	0	2.74725274725275	0	0	0	0	0	0	0	0	1.64835164835165	0	0	1.0989010989011	0	0	0	0.549450549450549	8.79120879120879	0	0	0	0	0.549450549450549
15736	24161	"Abant Gölü"	40.6	31.28333	680	"AWI"	680	4773	7337	5812	14.4486692015209	0	2.6615969581749	0	0	0	0	0	0	0	0	2.28136882129278	0	0	0.760456273764259	0	0	0	0	0	0.380228136882129	0	0	0	0	0	0	14.0684410646388	0	0	7.60456273764259	0	0	0	0	0	0	9.1254752851711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.7984790874525	0	0	0.380228136882129	0	0	0	0	0	0	3.80228136882129	0	0	0	0	0	1.52091254752852	0	0	6.08365019011407	0	0	0.380228136882129	0	0	0	1.52091254752852	4.18250950570342	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	700	"AWI"	700	4926	7973	6194	14	0	0.8	0	0	0	0	0	0	0	0	9.2	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	14.4	0	0	8.8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.8	0	0	0	0	0	0	0	0	0	5.2	0	0	0.4	0	0	1.6	0	0	7.2	0	0	0.4	0	0	0	0.4	3.6	0	0	0	0	0.8
15736	24161	"Abant Gölü"	40.6	31.28333	720	"AWI"	720	5279	8266	6591	26.1682242990654	0	1.55763239875389	0	0	0	0	0	0	0	0	5.29595015576324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.78816199376947	0	0	14.9532710280374	0	0	0	0	0	0	7.78816199376947	0.311526479750779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.2990654205607	0	0	0	0	0	0	0	0	0	5.60747663551402	0	0	0	0.311526479750779	0	0.623052959501558	0	0	2.49221183800623	0	0	0.311526479750779	0	0	0	0.623052959501558	1.86915887850467	0	0	0	0	0
