"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
26054	45192	"Ayoó de Vidriales"	42.12611	-6.07028	1	"AWI"	1	-120	39	-39	0	3.86100386100386	1.15830115830116	0	0	0	0	0	0	0	1.93050193050193	0	0	0	0	0	0	0	0	0	0.386100386100386	0	20.0772200772201	0	0	0	0	0	0.772200772200772	0.386100386100386	0	0	0.386100386100386	0	0	0	0	0	0	0	0	0	1.15830115830116	0	0	0	0	11.5830115830116	0	0	0	37.0656370656371	1.93050193050193	0	0	0.386100386100386	11.969111969112	3.08880308880309	0	0	0.386100386100386	2.7027027027027	0	0	0	0	0.772200772200772	0	0	0	0	0	0	0
26054	45192	"Ayoó de Vidriales"	42.12611	-6.07028	4	"AWI"	4	-92	148	13	0	5.24590163934426	1.31147540983607	0	0	0	0.655737704918033	0	0	0	2.29508196721311	0	1.9672131147541	0	0	0	0	0.327868852459016	1.31147540983607	0	0.655737704918033	0	15.0819672131148	0	0	0	0	0	0	0.983606557377049	0	0.327868852459016	0	0	0	0	0	0	0	0	0	0	0.655737704918033	0	0	0	0	4.91803278688525	0	0	0	40.655737704918	0	0	0	0.655737704918033	15.7377049180328	2.29508196721311	0	0	0	3.60655737704918	0	0.327868852459016	0	0	0.327868852459016	0	0	0.327868852459016	0	0	0	0.327868852459016
26054	45192	"Ayoó de Vidriales"	42.12611	-6.07028	8	"AWI"	8	-71	329	79	0	3.57142857142857	0.510204081632653	0.255102040816327	0	0	1.53061224489796	0	0	0	1.53061224489796	0	2.29591836734694	0.255102040816327	0	0	0	0.510204081632653	0	0.255102040816327	0.510204081632653	0	18.8775510204082	0	25	0	0	0	0.255102040816327	0.510204081632653	0	0	0.255102040816327	0	0	0	0	0	0	0.255102040816327	0	0	0.510204081632653	0	0	0	0	2.80612244897959	0.255102040816327	0	0	27.5510204081633	0	0	0	0	7.39795918367347	2.80612244897959	0	0	0	1.27551020408163	0	0	0	0	0.76530612244898	0	0	0	0.255102040816327	0	0	0
26054	45192	"Ayoó de Vidriales"	42.12611	-6.07028	12	"AWI"	12	-25	435	147	0.346020761245675	3.80622837370242	0.346020761245675	0.346020761245675	0	0	0.69204152249135	0	0	0	1.03806228373702	0	1.3840830449827	0.346020761245675	0	0	0	0	1.03806228373702	0.346020761245675	0.346020761245675	0	23.5294117647059	0	0	0	0	0	0	0.346020761245675	0	0	0	0	0	0	0	0	0	0	0	0	1.73010380622837	0	0	0	0	5.5363321799308	0	0	0	35.2941176470588	0	0	0	1.03806228373702	16.6089965397924	3.80622837370242	0	0	0.346020761245675	1.03806228373702	0	0	0	0	0.69204152249135	0	0	0	0	0	0	0
26054	45192	"Ayoó de Vidriales"	42.12611	-6.07028	16	"AWI"	16	9	480	217	0	2.9810298102981	0.2710027100271	0	0	0	0.2710027100271	0	0	0	0.2710027100271	0	1.0840108401084	0	0	0	0	0.5420054200542	0.813008130081301	0.2710027100271	0.2710027100271	0	18.6991869918699	0	28.4552845528455	0	0	0	0.2710027100271	0.5420054200542	0	0	0	0	0	0	0	0	0	0	0	0	0.813008130081301	0	0	0	0	1.6260162601626	0	0	0	30.0813008130081	0	0	0	0.2710027100271	7.58807588075881	1.8970189701897	0	0	0	2.710027100271	0	0	0	0	0.2710027100271	0	0	0	0	0	0	0
26054	45192	"Ayoó de Vidriales"	42.12611	-6.07028	20	"AWI"	20	32	536	287	0	5.78231292517007	0.340136054421769	0	0	0	1.36054421768707	0	0	0	0.680272108843537	0	1.70068027210884	0.340136054421769	0	0	0	0.680272108843537	0	0.340136054421769	0	0.340136054421769	22.4489795918367	0	0	0	0	0	0	0	0	0	0	0	0	1.02040816326531	0	1.02040816326531	0	0	0	0	1.36054421768707	0	0	0	0	3.74149659863946	0	3.74149659863946	0	42.8571428571429	0	0	0	0	9.52380952380952	1.02040816326531	0	0	0	1.02040816326531	0	0	0	0	0.680272108843537	0	0	0	0	0	0	0
26054	45192	"Ayoó de Vidriales"	42.12611	-6.07028	24	"AWI"	24	145	558	350	0	1.80722891566265	0.602409638554217	0	0	0	1.80722891566265	0	0	0	0.903614457831325	0	0.903614457831325	0	0	0	0	0.602409638554217	0	0	0	0	12.3493975903614	0	23.7951807228916	0	0	0	0.301204819277108	0.602409638554217	0	0	0	0	0	0	0.301204819277108	0	0	0	0	0.301204819277108	1.20481927710843	0	0	0	0	4.51807228915663	0.301204819277108	0	0	39.1566265060241	0	0	0	0	6.92771084337349	1.20481927710843	0	0	0	1.20481927710843	0	0	0	0	1.20481927710843	0	0	0	0	0	0	0
26054	45192	"Ayoó de Vidriales"	42.12611	-6.07028	28	"AWI"	28	181	586	415	0	2.1978021978022	0.549450549450549	0.549450549450549	0	0	1.37362637362637	0	0	0	0	0	1.0989010989011	0	0	0	0	0.274725274725275	0	0	0	0	16.4835164835165	0	22.2527472527473	0	0	0	0.274725274725275	0.549450549450549	0	0	0.274725274725275	0	0	0	0	0.274725274725275	0	0	0	0	0.549450549450549	0	0	0	0.274725274725275	3.57142857142857	0	0	0	34.8901098901099	0	0.274725274725275	0	0.549450549450549	10.1648351648352	1.0989010989011	0	0	0	2.1978021978022	0	0	0	0	0.274725274725275	0	0	0	0	0	0	0
26054	45192	"Ayoó de Vidriales"	42.12611	-6.07028	32	"AWI"	32	264	627	478	0	3.25	0.5	0.25	0	0	0.75	0	0	0	2	0	0	0.5	0	0	0	0	0.5	0.25	0	0	8	0	31.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0.25	1.5	0	2.25	0	31.25	0	0.25	0	0.25	11	2.5	0	0	0	2	0	0	0	0	0.75	0	0	0	0	0	0	0
26054	45192	"Ayoó de Vidriales"	42.12611	-6.07028	36	"AWI"	36	387	644	542	0	2.73972602739726	0.45662100456621	0.45662100456621	0	0	0.45662100456621	0	0	0	0.91324200913242	0	0	0	0	0	0	0	1.82648401826484	0.45662100456621	0	0	9.1324200913242	0	0	0	0	0	0	1.82648401826484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73972602739726	0	3.19634703196347	0	48.8584474885845	0	0	0	0.45662100456621	18.7214611872146	1.36986301369863	0	0	0	4.5662100456621	0	0	0	0	1.82648401826484	0	0	0	0	0	0	0
