"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3410	4418	"Lac de Siguret"	44.61361	6.55694	320	"AWI"	320	3822	8067	6314	15	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	321	"AWI"	321	3934	8120	6407	22	0	0	1	0	2	0	57	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	201	0	0	0	0	0	0	0	25	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	322	"AWI"	322	4015	8214	6493	17	0	0	0	0	2	0	81	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	324	"AWI"	324	4421	8338	6677	18	0	0	1	0	2	0	10	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	326	"AWI"	326	4772	8439	6858	2	2	0	0	0	5	0	28	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	1	0	0	2	3	1	0	0	1	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	328	"AWI"	328	5025	8594	7046	22	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	2	5	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	330	"AWI"	330	5310	8765	7239	28	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	1	0	0	1	1	0	0	0	0	0	0	0	1	4	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	332	"AWI"	332	5753	8861	7394	15	0	0	0	0	4	0	21	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	251	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	334	"AWI"	334	6236	8976	7545	28	1	0	0	0	5	0	14	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	338	"AWI"	338	6845	9257	7895	14	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	340	"AWI"	340	7129	9393	8117	6	1	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	1	0	0	1	0	0	0	4	6	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	344	"AWI"	344	7479	10009	8561	3	0	0	0	0	2	0	12	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	38	0	0	0	0	0	0	1	0	0	0	0	0	0	5	4	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	346	"AWI"	346	7658	10348	8777	1	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	348	"AWI"	348	7853	10556	9026	1	0	0	0	1	1	0	31	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	74	1	0	0	0	0	1	0	1	0	0	0	0	0	2	10	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	350	"AWI"	350	8003	10814	9273	0	0	0	3	0	17	0	21	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	352	"AWI"	352	8125	11166	9509	0	0	0	0	1	12	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	354	"AWI"	354	8343	11409	9745	0	0	0	3	0	10	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	356	"AWI"	356	8582	11559	9993	0	0	0	0	1	14	0	17	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	358	"AWI"	358	8758	11743	10233	0	0	0	3	1	8	0	23	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	360	"AWI"	360	8902	12015	10471	0	0	0	1	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	362	"AWI"	362	9178	12206	10704	0	0	0	3	4	18	0	33	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	364	"AWI"	364	9425	12346	10939	0	0	0	2	2	13	0	15	0	0	0	0	0	1	0	1	0	0	1	4	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	366	"AWI"	366	9589	12545	11206	0	0	0	1	0	12	0	15	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	4	0	1	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	368	"AWI"	368	9724	12829	11452	0	0	0	7	2	21	0	20	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	370	"AWI"	370	10101	12902	11667	0	0	0	4	1	18	0	6	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	374	"AWI"	374	10554	13162	12108	0	0	0	0	2	34	0	16	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	376	"AWI"	376	10730	13418	12304	0	0	0	1	3	20	0	12	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	378	"AWI"	378	10920	13566	12455	0	0	0	2	0	7	0	17	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	5	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	380	"AWI"	380	11037	13732	12601	0	0	0	2	0	8	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	382	"AWI"	382	11153	13994	12743	0	0	0	5	0	4	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	384	"AWI"	384	11303	14199	12875	0	0	0	4	2	9	0	11	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	386	"AWI"	386	11475	14344	13017	0	0	0	1	0	12	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	388	"AWI"	388	11605	14506	13160	0	0	0	2	0	19	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	390	"AWI"	390	11708	14716	13308	0	0	0	2	1	14	0	8	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	392	"AWI"	392	11866	14857	13435	0	0	0	2	1	10	0	13	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	394	"AWI"	394	12033	14970	13574	0	0	0	8	1	16	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	396	"AWI"	396	12156	15134	13723	0	0	0	3	0	9	0	5	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	398	"AWI"	398	12265	15289	13863	0	0	0	3	1	19	0	7	0	0	0	0	0	0	0	1	0	1	5	1	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	399	"AWI"	399	12344	15340	13931	0	0	0	5	0	10	0	8	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	400	"AWI"	400	12497	15383	14006	0	0	0	1	1	7	0	7	0	0	0	0	0	0	0	2	0	0	4	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	402	"AWI"	402	12642	15495	14158	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	404	"AWI"	404	12792	15596	14320	0	0	0	1	0	4	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	406	"AWI"	406	12910	15769	14457	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	408	"AWI"	408	13142	15855	14593	0	0	0	1	1	4	0	27	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	410	"AWI"	410	13322	15989	14747	0	0	0	0	0	4	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	412	"AWI"	412	13449	16127	14891	0	0	0	0	0	4	0	12	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	414	"AWI"	414	13620	16262	15036	0	0	0	1	1	4	0	24	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	415	"AWI"	415	13726	16303	15100	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	418	"AWI"	418	13981	16444	15317	0	0	0	1	0	6	0	17	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	420	"AWI"	420	14097	16609	15472	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	422	"AWI"	422	14276	16735	15612	0	0	0	0	1	2	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	424	"AWI"	424	14481	16808	15739	0	0	0	0	0	6	0	12	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	426	"AWI"	426	14717	16925	15877	0	0	0	0	0	5	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	428	"AWI"	428	14877	17096	16014	0	0	0	0	0	4	0	12	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	430	"AWI"	430	15143	17233	16179	0	0	0	0	0	6	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	432	"AWI"	432	15418	17355	16368	0	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	434	"AWI"	434	15566	17561	16558	0	0	0	2	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	436	"AWI"	436	15683	17909	16731	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	438	"AWI"	438	15938	18180	16972	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
3410	4418	"Lac de Siguret"	44.61361	6.55694	440	"AWI"	440	16100	18505	17220	0	0	0	1	0	13	0	20	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	3	0	0	0	0	1	0	0	0	0	0
