"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3145	4092	"Hirvilampi"	60.62404	24.25122	0	"AWI"	0	-142	21	-64	0	0	5.63514804202483	0.0955109837631328	0	0.0955109837631328	0	38.2043935052531	0	0	0	0	0	0.191021967526266	1.05062082139446	0	0	0	0	0	0	0	0	0	0	0.191021967526266	7.92741165234002	44.6991404011461	0	0	0.0955109837631328	0	0.764087870105062	0	0	0	0.0955109837631328	0.191021967526266	0	0.382043935052531	0	0	0.0955109837631328	0.286532951289398	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	5	"AWI"	5	-48	382	111	0	0	5.4005400540054	0	0	0.27002700270027	0	36.1836183618362	0	0	0	0	0	0.27002700270027	0.63006300630063	0	0	0	0	0	0	0	0.09000900090009	0	0	0	6.3006300630063	46.3546354635464	0.27002700270027	3.06030603060306	0.09000900090009	0	0.54005400540054	0	0	0	0	0.18001800180018	0	0.18001800180018	0	0	0	0.18001800180018	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	7.5	"AWI"	7.5	11.5	529	217.5	0	0	4.34332988624612	0	0.103412616339193	0	0	36.0910031023785	0	0	0	0	0.206825232678387	0.413650465356774	0	0	0	0	0	0	0.103412616339193	0	0	0	0	0.31023784901758	9.72078593588418	46.6390899689762	0	0.827300930713547	0	0	0.93071354705274	0	0	0	0	0	0.103412616339193	0	0	0	0	0.206825232678387	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	10	"AWI"	10	51	746	320	0	0	3.77358490566038	0	0	0.099304865938431	0	38.1330685203575	0	0	0	0	0	0.496524329692155	0.595829195630586	0	0	0	0	0	0	0	0	0	0	0.198609731876862	10.9235352532274	44.8857994041708	0	0	0.099304865938431	0	0.595829195630586	0	0	0	0	0	0	0	0	0	0	0.198609731876862	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	12.5	"AWI"	12.5	111	931.5	424	0	0	4.73372781065089	0	0.19723865877712	0.0986193293885602	0	30.0788954635108	0	0	0	0	0	0.0986193293885602	0.493096646942801	0	0	0	0.0986193293885602	0	0	0	0	0	0	0.0986193293885602	19.1321499013807	43.3925049309665	0	0	0.0986193293885602	0	0.986193293885602	0	0	0	0	0	0	0.29585798816568	0	0	0	0.19723865877712	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	15	"AWI"	15	171	1075	540	0	0	4.66269841269841	0	0	0.297619047619048	0	36.1111111111111	0.0992063492063492	0	0	0	0	0.297619047619048	0.0992063492063492	0	0	0	0	0.0992063492063492	0.0992063492063492	0	0	0	0	0.0992063492063492	21.5277777777778	35.515873015873	0	0	0.0992063492063492	0.0992063492063492	0.496031746031746	0	0	0	0	0	0	0.198412698412698	0	0	0.0992063492063492	0.0992063492063492	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	17.5	"AWI"	17.5	229	1252.5	646.5	0.099304865938431	0.099304865938431	2.28401191658391	0	0.099304865938431	0	0	18.4707050645482	0	0	0	0	0.099304865938431	0.198609731876862	0.099304865938431	0	0	0	0	0.198609731876862	0	0	0.099304865938431	0	0	0.099304865938431	30.4865938430983	46.8718967229394	0	0	0.099304865938431	0	0.198609731876862	0	0.099304865938431	0	0	0.099304865938431	0.099304865938431	0	0	0	0	0.198609731876862	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	20	"AWI"	20	313	1357	762	0	0.0998003992015968	1.59680638722555	0	0	0	0	32.3353293413174	0	0	0	0	0	0.399201596806387	0.199600798403194	0	0	0	0	0	0	0	0	0	0	0.0998003992015968	20.5588822355289	44.0119760479042	0	0	0	0	0.598802395209581	0	0	0	0	0	0	0	0	0	0	0.0998003992015968	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	22.5	"AWI"	22.5	377	1504	876	0	0	6.06060606060606	0	0.0977517106549365	0.195503421309873	0	44.672531769306	0	0	0	0	0	0.879765395894428	0.391006842619746	0	0	0	0	0	0	0	0	0	0	0.293255131964809	17.6930596285435	27.663734115347	0	0	0	0	0.977517106549365	0	0.0977517106549365	0	0	0.0977517106549365	0	0	0	0	0.195503421309873	0.684261974584555	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	25	"AWI"	25	473	1600	994	0	0.099304865938431	6.35551142005958	0	0	0.397219463753724	0	47.2691161866931	0	0	0	0	0	0.397219463753724	0.099304865938431	0	0	0	0	0	0.397219463753724	0	0	0	0	0.198609731876862	16.583912611718	27.408142999007	0	0	0	0	0.397219463753724	0	0	0	0	0	0.099304865938431	0.099304865938431	0	0	0	0.198609731876862	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	27.5	"AWI"	27.5	544.5	1732	1109	0	0	10.7495069033531	0.19723865877712	0.0986193293885602	0.19723865877712	0	29.3885601577909	0	0	0	0	0	0.394477317554241	0.394477317554241	0	0	0	0	0	0	0	0	0	0	0.493096646942801	17.3570019723866	39.3491124260355	0	0	0	0	0.493096646942801	0	0.0986193293885602	0	0	0.29585798816568	0	0	0	0	0.19723865877712	0.29585798816568	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	30	"AWI"	30	673	1827	1224	0	0	7.981220657277	0	0.0938967136150235	0.563380281690141	0	42.1596244131455	0	0	0	0	0	0.563380281690141	0	0	0	0	0	0.0938967136150235	0.28169014084507	0	0	0	0	0.469483568075117	25.6338028169014	20.2816901408451	0	0	0	0	1.03286384976526	0	0	0	0	0	0	0.28169014084507	0	0	0.28169014084507	0.28169014084507	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	32.5	"AWI"	32.5	766	1952	1341.5	0	0	5.67164179104478	0	0.099502487562189	0.099502487562189	0	41.2935323383085	0	0	0	0	0	0.497512437810945	0.099502487562189	0	0	0	0	0	0.398009950248756	0	0	0	0.099502487562189	0	20.6965174129353	30.0497512437811	0	0	0.199004975124378	0	0.497512437810945	0	0	0	0	0	0	0	0	0	0	0.298507462686567	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	35	"AWI"	35	889	2049	1460	0	0	8.05970149253731	0	0	0.099502487562189	0	44.0796019900498	0	0	0	0	0	0.398009950248756	0	0	0	0	0	0	0.099502487562189	0	0	0	0	0.199004975124378	18.2089552238806	26.7661691542289	0	0	0	0	1.09452736318408	0	0.199004975124378	0	0	0	0	0	0	0	0.199004975124378	0.597014925373134	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	37.5	"AWI"	37.5	987	2130	1577	0	0	8.54870775347912	0	0.198807157057654	0.198807157057654	0	35.3876739562624	0	0	0	0	0.099403578528827	0.596421471172962	0	0	0	0	0	0	0.298210735586481	0	0	0	0	0.099403578528827	22.1669980119284	30.5168986083499	0	0	0.298210735586481	0	0.695825049701789	0	0	0	0	0	0	0	0	0	0.397614314115308	0.497017892644135	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	40	"AWI"	40	1097	2233	1694	0	0	5.22167487684729	0	0.0985221674876847	0.197044334975369	0	34.8768472906404	0	0	0	0	0	0.985221674876847	0	0	0	0	0	0	0.0985221674876847	0	0	0	0	0	32.6108374384236	24.1379310344828	0	0	0.197044334975369	0	1.08374384236453	0	0	0	0	0	0	0.197044334975369	0	0	0.0985221674876847	0.197044334975369	0	0
