"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Larix"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
15732	24164	"Úpské rašelinište"	50.736004	15.70752	1	"AWI"	1	-110	49	-25	0.142857142857143	0	0	5.14285714285714	0.428571428571429	0.142857142857143	1.85714285714286	0	6	0	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	0	0.428571428571429	18	0.142857142857143	0	3.42857142857143	0	0	0	0	0	0.285714285714286	27.8571428571429	31.1428571428571	0.714285714285714	0	0	0	3.14285714285714	0	0	0	0	0	0.142857142857143	0.142857142857143	0	0.142857142857143	0	0	0.285714285714286	0
15732	24164	"Úpské rašelinište"	50.736004	15.70752	2	"AWI"	2	-87	79	1	0.460122699386503	0	0	6.13496932515337	0.153374233128834	0	0.613496932515337	0	6.90184049079755	0.153374233128834	0.613496932515337	0	0	0	0.153374233128834	0	0	0.766871165644172	20.2453987730061	0.153374233128834	0	1.22699386503067	0	0	0	0	0	0.766871165644172	10.2760736196319	29.2944785276074	1.07361963190184	17.0245398773006	0	0	3.52760736196319	0	0	0	0	0	0.153374233128834	0	0	0	0.153374233128834	0	0.153374233128834	0
15732	24164	"Úpské rašelinište"	50.736004	15.70752	3	"AWI"	3	-72	119	26	0.695410292072323	0	0	3.33796940194715	0.278164116828929	0.139082058414465	0.834492350486787	0	12.5173852573018	0	1.39082058414465	0	0	0	0	0	0	0.417246175243394	26.9819193324061	0	0	1.80806675938804	0	0	0	0	0	0.278164116828929	6.39777468706537	23.5048678720445	0.556328233657858	15.7162726008345	0	0	3.33796940194715	0	0	0	0	0	0.139082058414465	0	0	0	0	0	1.66898470097357	0
15732	24164	"Úpské rašelinište"	50.736004	15.70752	4	"AWI"	4	-58	164	51	0.629722921914358	0	0	2.01511335012594	0	0	1.13350125944584	0	10.831234256927	0	0.251889168765743	0	0	0	1.00755667506297	0.125944584382872	0	0.503778337531486	31.4861460957179	0	0	1.63727959697733	0	0	0.125944584382872	0.125944584382872	0	0.629722921914358	6.54911838790932	21.2846347607053	0.377833753148615	16.3727959697733	0	0	2.51889168765743	0	0	0	0	0	0.629722921914358	0	0	0	0.125944584382872	0	1.63727959697733	0
15732	24164	"Úpské rašelinište"	50.736004	15.70752	5	"AWI"	5	-47	214	75	0.616649537512847	0	0	1.13052415210689	0.411099691675231	0.205549845837616	0.308324768756423	0	6.98869475847893	0.102774922918808	0.205549845837616	0	0	0	1.23329907502569	0.102774922918808	0.102774922918808	0.205549845837616	45.3237410071942	0.205549845837616	0	1.95272353545735	0	0.102774922918808	0	0	0.102774922918808	0.205549845837616	7.29701952723535	14.1829393627955	0	14.2857142857143	0	0	2.15827338129496	0	0	0	0.102774922918808	0	0.719424460431655	0	0	0	0.308324768756423	0	1.3360739979445	0.102774922918808
15732	24164	"Úpské rašelinište"	50.736004	15.70752	6	"AWI"	6	-6	229	114	0.476947535771065	0	0	1.11287758346582	0.397456279809221	0.238473767885533	0.635930047694754	0	4.92845786963434	0	0.238473767885533	0	0	0	1.58982511923688	0.158982511923688	0	0.158982511923688	56.7567567567568	0.0794912559618442	0.0794912559618442	0.95389507154213	0	0	0.158982511923688	0	0	0.238473767885533	3.10015898251192	9.30047694753577	1.27186009538951	15.5802861685215	0	0	1.4308426073132	0	0	0	0	0	0.397456279809221	0	0	0	0	0	0.715421303656598	0
15732	24164	"Úpské rašelinište"	50.736004	15.70752	7	"AWI"	7	26	247	154	0.708215297450425	0.0708215297450425	0.0708215297450425	0.56657223796034	0.28328611898017	0.141643059490085	0.354107648725212	0	4.03682719546742	0	0.141643059490085	0	0	0	1.06232294617564	0.141643059490085	0	0.56657223796034	65.1558073654391	0.28328611898017	0	0.708215297450425	0.141643059490085	0	0.141643059490085	0	0	0.141643059490085	1.34560906515581	7.5070821529745	1.06232294617564	12.5354107648725	0	0	1.77053824362606	0	0	0	0.0708215297450425	0	0.212464589235128	0.141643059490085	0	0	0.0708215297450425	0	0.56657223796034	0
15732	24164	"Úpské rašelinište"	50.736004	15.70752	8	"AWI"	8	53	270	196	0.490998363338789	0.0818330605564648	0	0.818330605564648	0.654664484451719	0.572831423895254	0.409165302782324	0	2.70049099836334	0	0.16366612111293	0	0.0818330605564648	0	0.0818330605564648	0	0	0.409165302782324	53.518821603928	0.736497545008183	0	0.490998363338789	0	0	0.245499181669394	0	0	0.0818330605564648	4.00981996726678	15.6301145662848	0.900163666121113	14.5662847790507	0	0	1.6366612111293	0	0	0	0.0818330605564648	0	0.490998363338789	0.16366612111293	0	0	0.16366612111293	0.245499181669394	0.572831423895254	0
15732	24164	"Úpské rašelinište"	50.736004	15.70752	9	"AWI"	9	72	301	235	1.24223602484472	0	0	0.62111801242236	0.5175983436853	0.10351966873706	1.24223602484472	0	3.83022774327122	0	0.20703933747412	0	0.10351966873706	0	0.10351966873706	0	0	1.44927536231884	45.7556935817805	0.10351966873706	0	1.13871635610766	0	0	0.31055900621118	0	0	0	4.03726708074534	20.703933747412	1.34575569358178	12.8364389233954	0	0	2.5879917184265	0	0	0	0	0	0.31055900621118	0.10351966873706	0	0.10351966873706	0	0.5175983436853	0.72463768115942	0
15732	24164	"Úpské rašelinište"	50.736004	15.70752	10	"AWI"	10	92	350	270	1.37142857142857	0	0	0.342857142857143	0.228571428571429	0.342857142857143	0.914285714285714	0	5.6	0	0.114285714285714	0	0	0	0	0.342857142857143	0	1.71428571428571	29.4857142857143	0.457142857142857	0	1.02857142857143	0.342857142857143	0	0.114285714285714	0	0	0	4.57142857142857	30.2857142857143	1.6	16.8	0	0	3.88571428571429	0	0	0	0.114285714285714	0	0	0	0	0	0.114285714285714	0.228571428571429	0	0
