"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Dioscoreaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Melanthiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
26062	45210	"Chalkney wood"	51.91361	0.72333	0.4	"AWI"	0.4	-93.8	-51.6	-67.8	0	0.490677134445535	1.4720314033366	0.883218842001963	0	0	0	0.392541707556428	0.392541707556428	0	25.2208047105005	0	0.98135426889107	0	0	0	13.0520117762512	2.94406280667321	0.392541707556428	0	0	1.57016683022571	0.785083415112856	0	1.86457311089303	0	0	3.33660451422964	0	0.098135426889107	0.098135426889107	0	0	0	0	0	7.75269872423945	0	0	0.98135426889107	0.196270853778214	8.04710500490677	0	0.098135426889107	0	16.3886162904809	2.74779195289499	0	0	0	1.76643768400393	0	0	0.490677134445535	0.588812561334642	0.196270853778214	0.392541707556428	0	4.02355250245339	0.686947988223749	1.66830225711482
26062	45210	"Chalkney wood"	51.91361	0.72333	3.6	"AWI"	3.6	-71	-45.2	-57.2	0.105596620908131	0	1.68954593453009	0.950369588173178	0	0	0	0.422386483632524	0.211193241816262	0	25.4487856388596	0	0.739176346356917	0	0	0	7.60295670538543	6.12460401267159	0.527983104540655	0	0	0.105596620908131	0.527983104540655	0	2.21752903907075	0.105596620908131	0.105596620908131	0	0	0	0.105596620908131	0	0	0	0	0	7.81414994720169	0	0	0.844772967265047	0.422386483632524	10.0316789862724	0	0	0	21.9640971488912	2.00633579725449	0	0.211193241816262	0	2.53431890179514	0	0.105596620908131	0	0.316789862724393	0.316789862724393	0	0	4.4350580781415	1.26715945089757	0.739176346356917
26062	45210	"Chalkney wood"	51.91361	0.72333	6.9	"AWI"	6.9	-58.4	-36.2	-47.3	0	0.19723865877712	1.18343195266272	0.788954635108481	0	0	0	0	1.57790927021696	0	26.8244575936884	0	0.493096646942801	0	0	0	10.8481262327416	2.76134122287968	0.690335305719921	0	0	0.0986193293885602	0	0	2.465483234714	0	0	1.28205128205128	0	0	0	0	0	0	0	0.19723865877712	6.80473372781065	0	0	0.690335305719921	0.29585798816568	10.3550295857988	0	0	0	19.4280078895464	1.9723865877712	0	0	0	2.9585798816568	0.591715976331361	0	0	0.591715976331361	0.19723865877712	0	0	5.22682445759369	0.887573964497041	0.591715976331361
26062	45210	"Chalkney wood"	51.91361	0.72333	10	"AWI"	10	-53	-25	-40	0.1	0.9	2.2	1	0	0	0	0.1	0.7	0	26.8	0	2.1	0	0	0	10.6	3.2	1	0	0	0	0.6	0	3.2	0	0	1.6	0	0	0.3	0	0	0.2	0	0	6.6	0	0.1	0.4	0	8.9	0	0	0	18.9	1.8	0	0	0	2.3	0	0	0	0.1	0.4	0.2	0	4.1	1	0.6
26062	45210	"Chalkney wood"	51.91361	0.72333	13.2	"AWI"	13.2	-39.4	-13.8	-27.2	0	0.306435137895812	0.715015321756895	0.612870275791624	0.102145045965271	0	0	0	0.817160367722165	0	32.9928498467824	0	0.817160367722165	0	0	0	12.7681307456588	2.55362614913177	0.715015321756895	0	0	0.306435137895812	0	0	2.04290091930541	0	0	0	0	0	0	0	0.102145045965271	0	0	0	3.98365679264556	0	0	0.612870275791624	0	10.0102145045965	0	0	0	18.5903983656793	0.919305413687436	0	0	0	3.37078651685393	0.715015321756895	0	0.102145045965271	0.817160367722165	0.204290091930541	0.102145045965271	0	3.77936670071502	1.02145045965271	0.919305413687436
26062	45210	"Chalkney wood"	51.91361	0.72333	14.9	"AWI"	14.9	-36.1	-1.8	-20.4	0	0	1.35265700483092	0.772946859903382	0	0	0.193236714975845	0.579710144927536	0	0	23.4782608695652	0	0.386473429951691	0	0	0	11.9806763285024	2.51207729468599	0.386473429951691	0	0	0.289855072463768	0.966183574879227	0.289855072463768	2.02898550724638	0	0	3.09178743961353	0	0	0.0966183574879227	0	0	0	0	0	6.95652173913043	0	0	0.966183574879227	0	10.8212560386473	0	0	0	22.2222222222222	2.22222222222222	0	0.0966183574879227	0	1.93236714975845	0	0	0.0966183574879227	0.289855072463768	0.193236714975845	0	0	3.86473429951691	1.35265700483092	0.579710144927536
26062	45210	"Chalkney wood"	51.91361	0.72333	16.4	"AWI"	16.4	-25.6	3.99999999999999	-11.6	0	0.307062436028659	0.716479017400205	0.716479017400205	0	0	0	0.409416581371546	0.614124872057318	0	26.7144319344933	0	0.307062436028659	0	0.204708290685773	0	16.171954964176	2.2517911975435	0.511770726714432	0	0	0.409416581371546	1.22824974411464	0	1.5353121801433	0	0.102354145342886	0	0	0	0.204708290685773	0	0	0	0	0	3.88945752302968	0	0	0.614124872057318	0	11.4636642784033	0	0	0	20.675537359263	1.5353121801433	0	0.102354145342886	0.921187308085977	2.55885363357216	0.102354145342886	0	0	0.409416581371546	0.204708290685773	0	0	2.96827021494371	0.614124872057318	1.5353121801433
26062	45210	"Chalkney wood"	51.91361	0.72333	21.3	"AWI"	21.3	-2.2	35.2	16.2	0	0	1.62767039674466	1.11902339776195	0	0	0	0.203458799593082	0.101729399796541	0	11.088504577823	0	0.203458799593082	0	0	0	12.1057985757884	2.95015259409969	0	0	0	0.203458799593082	0	0.203458799593082	1.22075279755849	0	0.101729399796541	0	0	0	0	0	0	0	0	0	1.93285859613428	0	0	1.32248219735504	0	14.852492370295	0	0	0	42.8280773143438	1.32248219735504	0	0	0	1.83112919633774	0.406917599186165	0	0	0.610376398779247	0.101729399796541	0.101729399796541	0	0.712105798575788	1.62767039674466	1.22075279755849
26062	45210	"Chalkney wood"	51.91361	0.72333	18	"AWI"	18	-17	13	-2	0	0.102669404517454	0.924024640657084	1.3347022587269	0	0	0.102669404517454	0	0	0	21.3552361396304	0	0.308008213552361	0	0	0	17.7618069815195	2.46406570841889	0.410677618069815	0	0	0.410677618069815	0	0	1.84804928131417	0	0	1.3347022587269	0	0	0	0	0	0	0	0	5.23613963039014	0	0	0.308008213552361	1.02669404517454	10.2669404517454	0	0	0	27.0020533880903	0.410677618069815	0	0	1.43737166324435	2.05338809034908	0	0	0	0.308008213552361	0.308008213552361	0.205338809034908	0	1.54004106776181	0.513347022587269	1.02669404517454
26062	45210	"Chalkney wood"	51.91361	0.72333	19.7	"AWI"	19.7	-11.9	28	8.2	0	0.100300902708124	2.10631895687061	1.30391173520562	0	0	0	0.200601805416249	0.200601805416249	0	17.8535606820461	0	0.702106318956871	0.100300902708124	0	0	10.0300902708124	2.70812437311936	0.401203610832498	0	0	0.601805416248746	0	0	1.40421263791374	0	0	1.20361083249749	0	0	0	0	0	0	0	0	3.20962888665998	0	0.100300902708124	0.200601805416249	0	12.7382146439318	0	0	0	38.4152457372116	1.10330992978937	0	0.100300902708124	0	1.30391173520562	0.601805416248746	0	0	0.300902708124373	0.200601805416249	0.100300902708124	0.100300902708124	0.702106318956871	0.902708124373119	1.00300902708124
