"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Apocynaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Datiscaceae"	"Elaeagnaceae"	"Ephedraceae"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Genista"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Malvaceae"	"Nitrariaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Paliurus"	"Papaveraceae"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Tamarix"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Violaceae"	"Vitaceae"	"Zygophyllaceae"
3155	4103	"Huleh"	33.10556	35.52833	1010	"AWI"	1010	10017	10853	10436	0	0	0	0.335570469798658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02013422818792	0.335570469798658	0	0	0	0	0.335570469798658	0	0	0	0	0	0	0	0	0	0	1.34228187919463	0	0	0.335570469798658	0	0	0	0.335570469798658	0	0	1.00671140939597	0	2.01342281879195	0.335570469798658	48.993288590604	0	0.335570469798658	0	0	28.1879194630872	8.05369127516778	0	0	0	2.68456375838926	0	0	0	0	0	0	1.00671140939597	0.335570469798658	0	0.335570469798658	0	0	0.671140939597315	0
3155	4103	"Huleh"	33.10556	35.52833	1205	"AWI"	1205	12700	13533	13088	0	0.21978021978022	0	0	0	0	0	0.659340659340659	0	0	0	0	0	0	0	0	0	0	0	0.21978021978022	0	0	0	0	0	0	2.41758241758242	0	0	0	2.41758241758242	0	0.21978021978022	0	0	0	0	0	0	0	0	0	0	2.63736263736264	0	0	4.17582417582418	0	0.21978021978022	0	0	0	0.21978021978022	2.85714285714286	0	0.21978021978022	0	31.4285714285714	0	0	0	0	45.7142857142857	4.3956043956044	0	0	0	1.0989010989011	0	0.43956043956044	0	0	0	0	0	0	0	0	0	0	0.43956043956044	0
3155	4103	"Huleh"	33.10556	35.52833	1210	"AWI"	1210	12753	13600	13152	0	0	0	0	0	0	0	0	0	0	0	0	0.32520325203252	0	0.16260162601626	0	0	0	0	0.16260162601626	0.32520325203252	0	0	0.16260162601626	0	0.16260162601626	2.4390243902439	0	0	0	0	0	0	0	0	0	0	0	0.16260162601626	0	0	0	0	1.78861788617886	0	0	1.95121951219512	0	0	0.16260162601626	0	0	0.813008130081301	2.4390243902439	0	0.48780487804878	0	25.5284552845528	0	0	0	0	57.2357723577236	3.41463414634146	0	0	0	0.975609756097561	0	0.32520325203252	0	0	0	0	0	0.16260162601626	0	0	0	0	0.813008130081301	0
3155	4103	"Huleh"	33.10556	35.52833	1215	"AWI"	1215	12846	13649	13204	0	0.124069478908189	0	0.124069478908189	0	0	0	0	0	0	0	0.124069478908189	0	0	0	0.124069478908189	0	0	0	0	0	0	0	0	0	0	2.72952853598015	0	0	0	3.34987593052109	0	0	0.124069478908189	0	0	0	0	0.124069478908189	0	0	0	0	2.60545905707196	0	0	0	0	0	0	0	0	0	2.72952853598015	0	0.124069478908189	0	35.6079404466501	0	0	0	0	46.5260545905707	1.1166253101737	0	0	0	0.86848635235732	1.86104218362283	0.620347394540943	0	0	0	0	0.124069478908189	0	0	0	0	0	0.992555831265509	0
3155	4103	"Huleh"	33.10556	35.52833	1220	"AWI"	1220	12901	13709	13262	0	0.256410256410256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.512820512820513	0	0	0	0	0	0	0.512820512820513	0	0	0	2.05128205128205	0	0	0	0	0	0	0	0	0	0	0	0	2.30769230769231	0	0	0	0	0	0	0	0	0	4.35897435897436	0	0.256410256410256	0	22.8205128205128	0	0	0	0	63.3333333333333	2.30769230769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28205128205128	0
3155	4103	"Huleh"	33.10556	35.52833	1225	"AWI"	1225	12999	13775	13316	0	0	0	0	0	0	0	0	0	0	0	0	0.212765957446809	0	0	0	0	0.638297872340425	0	0.425531914893617	0	0	0	0	0	0	6.38297872340426	0	0	0	0	0	0	0	0	0	0	0	0.212765957446809	0	0	0	0	0.212765957446809	0	0	7.23404255319149	0	0	0	0	0	1.27659574468085	1.70212765957447	0	0.212765957446809	0	30	0	0	0	0	44.0425531914894	5.95744680851064	0	0	0	1.06382978723404	0	0.212765957446809	0	0	0	0	0.212765957446809	0	0	0	0	0	0	0
3155	4103	"Huleh"	33.10556	35.52833	1230	"AWI"	1230	13066	13843	13373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.715563506261181	0	0.536672629695885	0	0	0	0	0	0	1.25223613595707	0	0	0	0.894454382826476	0	0.178890876565295	0	0	0	0	0	0.178890876565295	0	0	0	0	0.35778175313059	0	0	4.65116279069767	0	0	0	0	0.35778175313059	0.35778175313059	0.894454382826476	0	0.178890876565295	0	21.1091234347048	0	0	0	0	63.8640429338104	3.93559928443649	0	0	0	0	0	0.178890876565295	0	0	0	0	0	0.178890876565295	0	0	0	0	0.178890876565295	0
3155	4103	"Huleh"	33.10556	35.52833	1235	"AWI"	1235	13181	13905	13424	0	0	0	0	0	0	0	0	0.598802395209581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598802395209581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598802395209581	0	0	0.598802395209581	0	0	0	0	0	0	0.598802395209581	0	0	0	13.1736526946108	0	0	0	0	80.8383233532934	2.9940119760479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3155	4103	"Huleh"	33.10556	35.52833	1250	"AWI"	1250	13354	14253	13663	0	0	0	0	0	0.186219739292365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97951582867784	0.931098696461825	0	0	0.37243947858473	0	0.186219739292365	0	0	0	0	0	0	0	0	0	0	0.74487895716946	0	0.186219739292365	0	0	0	0	0	0	0.186219739292365	0.186219739292365	0	0.558659217877095	0	29.2364990689013	0	0	0	0	57.3556797020484	2.79329608938547	0	0	0	0.37243947858473	0	2.79329608938547	0	0	0	0	0	0	0	0	0	0	0.931098696461825	0
3155	4103	"Huleh"	33.10556	35.52833	1265	"AWI"	1265	13540	14624	13945	0	0	0	0.156985871271586	0	0	0	0	0	0	0	0	0.156985871271586	0	0	0	0	0	0	0.156985871271586	0	0	0	0	0	0	3.2967032967033	0.313971742543171	0	0	0	0	0.941915227629513	0	0	0	0	0	0	0	0	0	0	0.627943485086342	0.156985871271586	0	0	0	0	0	0	0	0	1.41287284144427	0	1.0989010989011	0	26.3736263736264	0	0	0	0	61.8524332810047	1.41287284144427	0	0	0	0	0	1.56985871271586	0	0	0	0	0.156985871271586	0	0	0	0	0	0.313971742543171	0
