"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15904	24481	"La Guérivière"	46.96361	-0.91917	100	"AWI"	100	2433	5403	3922	0	0	24.6753246753247	3.8961038961039	2.5974025974026	0	0	0	2.5974025974026	0	2.5974025974026	0	1.2987012987013	0	0	0	0	0	11.6883116883117	9.09090909090909	0	0	0	0	0	0	0	0	1.2987012987013	0	6.49350649350649	0	0	0	0	0	11.6883116883117	0	0	0	0	1.2987012987013	0	0	15.5844155844156	0	0	0	0	0	5.19480519480519	0	0	0	0	0	0	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	105	"AWI"	105	2592	5621	4114	0	0	46.875	0.625	13.125	0	0	0	4.375	0	0	0	0	0	0	0	0	0	6.875	3.75	0	0	0.625	0	0	0	0	0	0	0	3.125	0	0.625	0	0	1.25	14.375	1.25	0	0	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	110	"AWI"	110	2806	5776	4334	0	0	0	0	18.5897435897436	0	1.92307692307692	0	5.76923076923077	0	0	0	1.28205128205128	0	0	0	0	0	1.28205128205128	7.69230769230769	0	0	0	0	0	0.641025641025641	0	0	0	0	10.2564102564103	0	0.641025641025641	0	0	0	14.1025641025641	0	0	0	0	0	1.92307692307692	0	0	2.56410256410256	0	0	1.28205128205128	0	28.2051282051282	0	0	0	2.56410256410256	0	1.28205128205128	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	115	"AWI"	115	2953	5992	4539	0	0	13.2867132867133	1.3986013986014	14.6853146853147	0	1.3986013986014	0	7.69230769230769	0	0	0	0	0	0	0	0	0	5.59440559440559	14.6853146853147	0	0	0	0	0	1.3986013986014	0	0.699300699300699	0	0	4.89510489510489	0	0	0	0	0	10.4895104895105	0	0	0	0	0	0	0	0.699300699300699	4.89510489510489	0	0	0	0	13.986013986014	0	0	0	0	0	4.1958041958042	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	140	"AWI"	140	3942	6934	5583	0	0	0	0	28.1437125748503	0	1.79640718562874	0	7.78443113772455	0	0	0	0	0	0	0	0	0	8.98203592814371	5.38922155688623	0	0	0	0	0	0	0	0	0	0	6.58682634730539	0	0	0	0	0	29.940119760479	0.598802395209581	0	0	0	0	0	0	4.19161676646707	0	0	0	0	0	5.38922155688623	0	0	0	0.598802395209581	0	0.598802395209581	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	150	"AWI"	150	4412	7234	6001	0	0	0	0	26.4705882352941	0	1.47058823529412	0	13.2352941176471	0	0	0	1.47058823529412	0	1.47058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41176470588235	0	0	1.47058823529412	0	1.47058823529412	25	0	0	0	0	0	0	0	4.41176470588235	5.88235294117647	0	0	0	0	10.2941176470588	0	0	0	0	0	2.94117647058824	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	155	"AWI"	155	4607	7377	6217	0	0	1.43884892086331	0	14.3884892086331	0	2.15827338129496	0	4.31654676258993	0	1.43884892086331	0	0	0	0	0	0	0	3.59712230215827	11.5107913669065	0	0	0	0	0	0	0	0	0	0	7.19424460431655	0	0.719424460431655	0.719424460431655	0	0.719424460431655	28.7769784172662	0	0	0	0	0	2.87769784172662	0	2.87769784172662	0	0	0	0	7.9136690647482	7.9136690647482	0	0	0	0	0	1.43884892086331	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	160	"AWI"	160	4886	7484	6418	0	0	0	0.99009900990099	38.6138613861386	0	0	0	5.94059405940594	0	2.97029702970297	0.99009900990099	0	0	0	0	0	0.99009900990099	0.99009900990099	4.95049504950495	0	0	0	0	0	0	0	0	0	0	1.98019801980198	0	1.98019801980198	0	0	0	5.94059405940594	0	0	0	0	0	2.97029702970297	0	0.99009900990099	0	0	0	0	0	27.7227722772277	0	0	0	0	0	1.98019801980198	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	180	"AWI"	180	5930	7943	7249	0	0	2.8169014084507	0	16.9014084507042	0	0	0	5.63380281690141	0	0	0	1.40845070422535	0	0	0	0	0	2.8169014084507	14.0845070422535	0	0	0	0	0	0	0	0	0	0	5.63380281690141	0	0	0	0	0	22.5352112676056	1.40845070422535	0	0	0	0	0	0	8.45070422535211	0	0	0	0	0	15.4929577464789	0	0	0	0	0	2.8169014084507	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	200	"AWI"	200	7504	8291	7992	0	0	1.33333333333333	0	12	0	1.33333333333333	0	1.33333333333333	0	0	0	0	0	0	0	0	0	32	6	0	0	0.666666666666667	0	0	0	0	0	0	0	4.66666666666667	0	0	0	0	0	13.3333333333333	0	0	0	0	0	0	0	3.33333333333333	0	0	8	0.666666666666667	0	12.6666666666667	0	0	0	0.666666666666667	0	1.33333333333333	0	0	0.666666666666667	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	205	"AWI"	205	7970	8378	8176	0	0	2.67857142857143	5.35714285714286	0.892857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	62.5	0.892857142857143	0	0	0	0	0	0	0.892857142857143	0	0	0	2.67857142857143	0	0	0	0.892857142857143	0	0.892857142857143	0.892857142857143	0	0	0	0	0	0	17.8571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67857142857143	0.892857142857143	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	210	"AWI"	210	8101	8715	8365	0	0	1.41509433962264	0.471698113207547	1.88679245283019	0	0	0	0	0	0.471698113207547	0	0	0	0	0	0	0	85.8490566037736	0.471698113207547	0	0	0	0	0	0	0	0	0	0	3.30188679245283	0	0	0	0	0	0.471698113207547	0	0	0	0	0	0.943396226415094	0	3.30188679245283	0	0	0	0	0	0	0	0	0	0	0	0.943396226415094	0	0	0.471698113207547	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	215	"AWI"	215	8176	9062	8528	0	0	0.851063829787234	0.851063829787234	1.27659574468085	0	0.851063829787234	0	0.425531914893617	0	0.851063829787234	0	0	0	0	0	0	0	66.3829787234042	3.40425531914894	0	0	0	0	0	0	0	0	0	0	3.82978723404255	0	0	0.425531914893617	0	0.425531914893617	3.82978723404255	0.425531914893617	0	0	0	0	0	0	12.3404255319149	0	0	0	0.425531914893617	0	0.425531914893617	0	0	0	0	0	1.27659574468085	0.851063829787234	0	0.851063829787234	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	220	"AWI"	220	8225	9501	8683	0	0	0	1.28205128205128	0.854700854700855	0	0	0	0	0	0.427350427350427	0.854700854700855	0	0	0	0	0	0	81.1965811965812	0.854700854700855	0	0	0	0	0	0	0	0	0	0	2.13675213675214	0.427350427350427	0	0	0	0	0.427350427350427	0.854700854700855	0	0	0	0.427350427350427	0	0	7.26495726495727	0	0	0	0	0	0.427350427350427	0	0	0	0.427350427350427	0	0.854700854700855	0.427350427350427	0.427350427350427	0.427350427350427	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	225	"AWI"	225	8348	9684	8871	0	0	0.403225806451613	2.01612903225806	0.403225806451613	0	0	0	0.806451612903226	0	0	0	0	0	0	0	0	0	80.6451612903226	1.20967741935484	0	0	0	0	0	0	0	0	0	0	2.01612903225806	0	0	0	0	0	3.2258064516129	0	0	0	0	0	0	0	5.24193548387097	0	0	0	0	0	0	0	0	0	0	0	1.20967741935484	0.403225806451613	0	2.41935483870968	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	230	"AWI"	230	8431	9862	9060	0	0.3584229390681	0.716845878136201	0	1.4336917562724	0	0.716845878136201	0	0.3584229390681	0	0.3584229390681	0	0	0	0.3584229390681	0	0	0	77.0609318996416	0.3584229390681	0	0	0	0	0	0	0	0	0	0	2.8673835125448	0	0.3584229390681	0	0.3584229390681	0	3.584229390681	0	0	0	0	0	0	0	8.60215053763441	0	0	0	0	0	0	0	0	0	0.716845878136201	0	0.716845878136201	0	0	0.716845878136201	0	0	0.3584229390681
15904	24481	"La Guérivière"	46.96361	-0.91917	235	"AWI"	235	8538	10100	9240	0	0	0.355871886120996	0.355871886120996	2.13523131672598	0	0.711743772241993	0	0	0	0.355871886120996	0	0.355871886120996	0	0	0	0	0	83.2740213523132	0	0	0	0	0	0	0	0	0	0	0	0.711743772241993	0	0	0	0	0	1.06761565836299	0	0	0	0	0	0	0	8.89679715302491	0	0	0	0	0	0	0	0	0	0.355871886120996	0	0.355871886120996	0	0	1.06761565836299	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	240	"AWI"	240	8702	10189	9430	0	0.355871886120996	0	0	0.711743772241993	0	0.711743772241993	0	1.06761565836299	0	0.355871886120996	0	0	0	0	0	0	0	78.2918149466192	0.355871886120996	0	0	0	0	0	0	0	0	0	0	2.13523131672598	0	0	0	0	0	2.84697508896797	0.355871886120996	0	0	0	0	0	0	9.9644128113879	0	0	0	0	0.711743772241993	0	0	0	0	0.355871886120996	0	0.711743772241993	0	0.355871886120996	0.355871886120996	0	0	0.355871886120996
15904	24481	"La Guérivière"	46.96361	-0.91917	245	"AWI"	245	8795	10329	9624	0	0	0.826446280991736	0.413223140495868	2.06611570247934	0	0.413223140495868	0	0	0	0	0	0	0	0.413223140495868	0	0	0	70.2479338842975	0.826446280991736	0	0	0	0	0	0	0	0	0	0	2.47933884297521	0	0	0	0	0	2.89256198347107	0	0	0	0	0	0	0	17.3553719008264	0	0	0	0	0	0.413223140495868	0	0	0	0	0	0.413223140495868	0	0.413223140495868	0.826446280991736	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	250	"AWI"	250	9036	10465	9813	0	0	0	0	3.09734513274336	0	0.884955752212389	0	0.884955752212389	0	0	0.442477876106195	0	0	0.442477876106195	0	0	0	67.2566371681416	0.442477876106195	0	0	0.442477876106195	0	0	0	0	0	0	0	4.86725663716814	0	0	0	0	0	2.21238938053097	0	0	0	0	0	0	0	16.3716814159292	0	0	0	0	0	0.442477876106195	0	0	0	0	0	0.884955752212389	0	0	1.32743362831858	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	255	"AWI"	255	9227	10549	10014	0	0	0.816326530612245	0	4.08163265306122	0	0	0	0.816326530612245	0	0	0.816326530612245	0	0	0.408163265306122	0	0	0	73.469387755102	0.816326530612245	0	0	0	0	0	0	0	0	0	0	3.26530612244898	0	0.408163265306122	0	0	0	7.34693877551021	0	0	0	0	0	0	0	4.08163265306122	0	0	0	0	0	0.408163265306122	0	0	0	0	0	0.816326530612245	0	0.816326530612245	1.22448979591837	0.408163265306122	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	260	"AWI"	260	9372	10711	10218	0	0.409836065573771	0	0.409836065573771	1.22950819672131	0	0.819672131147541	0	0	0	0.819672131147541	0.409836065573771	0	0	0	0	0	0	79.9180327868852	1.22950819672131	0	0	0.409836065573771	0	0	0	0	0	0	0	1.22950819672131	0	0	0	0.409836065573771	0.409836065573771	0.819672131147541	0	0	0	0	0	0	0	7.78688524590164	0	0	0	0	0	0	0	0.409836065573771	0	0	0	1.63934426229508	0	0.819672131147541	0.819672131147541	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	265	"AWI"	265	9800	10764	10379	0	0.37593984962406	0	0.75187969924812	1.8796992481203	0.37593984962406	1.12781954887218	0	0.37593984962406	0	0	0	0	0	0	0	0	0	64.6616541353383	1.12781954887218	0	0	0	0	0	0	0	0	0	0	6.01503759398496	0	0.37593984962406	0	0.37593984962406	0.37593984962406	3.38345864661654	0	0	0	0	0	0	0	13.5338345864662	0	0	0	0	1.8796992481203	0	0	0	0	0.37593984962406	0	1.12781954887218	0	0.75187969924812	1.12781954887218	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	270	"AWI"	270	10142	10846	10542	0	0	0	0	7.35930735930736	0	0.865800865800866	0	0.865800865800866	0	0	0	0	0	0.865800865800866	0	0	0	55.8441558441558	1.73160173160173	0	0	0	0	0	0	0.432900432900433	0	0	0	4.76190476190476	0	0.865800865800866	0	0.432900432900433	0	3.03030303030303	0	0	0	0	0	0	0	19.4805194805195	0	0	0	0	0	0.432900432900433	0	0	0.432900432900433	0	0	0.865800865800866	0	0.432900432900433	0.865800865800866	0.432900432900433	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	275	"AWI"	275	10284	10958	10678	0	0	0.50251256281407	1.00502512562814	15.5778894472362	0	6.53266331658291	0	5.52763819095477	0	0	0.50251256281407	0	0	0	0	0	0	16.5829145728643	1.00502512562814	0	0	0	0	0.50251256281407	0	0	0	0	0	6.53266331658291	0	0.50251256281407	0	0	0	3.51758793969849	0	0	0	0	0	1.50753768844221	0	32.6633165829146	0	0	0	0	2.01005025125628	1.00502512562814	0	0	0	0.50251256281407	0	2.01005025125628	0	0	1.00502512562814	0.50251256281407	0	0.50251256281407
15904	24481	"La Guérivière"	46.96361	-0.91917	280	"AWI"	280	10360	11009	10737	0	0.62111801242236	0	0.62111801242236	23.6024844720497	0	3.72670807453416	0	6.2111801242236	0	0	0.62111801242236	0	0	0	0	0	0	4.34782608695652	0	0	0	0.62111801242236	0	0	0.62111801242236	0	0	0	0	24.8447204968944	0	1.24223602484472	0	0	0	9.3167701863354	0	0	0	0	0	0	0	16.7701863354037	0	0	0	0	2.48447204968944	0.62111801242236	0	0	0	1.24223602484472	0	1.24223602484472	0	0.62111801242236	0.62111801242236	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	285	"AWI"	285	10413	11090	10797	0	0.628930817610063	0	1.25786163522013	30.8176100628931	0	3.14465408805031	0	9.43396226415094	0.628930817610063	0	0	0	0	0	0	0	0	1.88679245283019	1.88679245283019	0	0	0.628930817610063	0	1.25786163522013	0	0	0	0	0	4.40251572327044	0	0.628930817610063	0	0	0	19.4968553459119	0	0	0	0	0	2.51572327044025	0	11.9496855345912	0	0.628930817610063	0	0.628930817610063	1.88679245283019	2.51572327044025	0.628930817610063	0	0	0.628930817610063	0	1.25786163522013	0	0	0	1.25786163522013	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	290	"AWI"	290	10481	11146	10850	0.558659217877095	0	0	0.558659217877095	31.2849162011173	0	6.14525139664804	0	3.91061452513966	1.11731843575419	0	1.11731843575419	0	0	1.11731843575419	0	0	0.558659217877095	3.35195530726257	3.35195530726257	0	0	0.558659217877095	0	0.558659217877095	0	0	0	0	0	7.26256983240224	0	0	0	0	0	19.5530726256983	0	0	0	0	0	2.79329608938547	0	5.02793296089385	2.23463687150838	0	0	0.558659217877095	0	3.35195530726257	0	0	0	0	0	1.11731843575419	0.558659217877095	0	0.558659217877095	1.11731843575419	1.11731843575419	0.558659217877095
15904	24481	"La Guérivière"	46.96361	-0.91917	295	"AWI"	295	10542	11203	10905	0	0.602409638554217	0	1.20481927710843	28.9156626506024	0	3.01204819277108	0	4.81927710843374	1.20481927710843	1.20481927710843	0.602409638554217	0	0	1.20481927710843	0	0	1.20481927710843	6.02409638554217	2.40963855421687	0	0	1.20481927710843	0	0	0	0	1.20481927710843	0	0	12.6506024096386	0	0	0	0	0	19.2771084337349	0.602409638554217	0	0	0	0	1.20481927710843	0	1.20481927710843	1.80722891566265	0	0	1.20481927710843	0	1.80722891566265	0	0	0	1.20481927710843	0	1.80722891566265	0	0	0.602409638554217	1.20481927710843	0	0.602409638554217
15904	24481	"La Guérivière"	46.96361	-0.91917	300	"AWI"	300	10609	11272	10957	0	1.23456790123457	0	1.23456790123457	37.037037037037	0	4.32098765432099	0	5.55555555555556	1.23456790123457	0.617283950617284	1.23456790123457	0	0	1.23456790123457	0	0	0	1.23456790123457	15.4320987654321	0	0	0	0	0	0	0	0	0	0	4.93827160493827	0	1.85185185185185	0	0	0	12.3456790123457	0	0	0	0	0	2.46913580246914	0	1.23456790123457	2.46913580246914	0	0	0.617283950617284	0	0	0.617283950617284	0	0	0	0	1.23456790123457	0	0	0	1.23456790123457	0	0.617283950617284
15904	24481	"La Guérivière"	46.96361	-0.91917	305	"AWI"	305	10674	11315	11011	0	0.704225352112676	0	1.40845070422535	29.5774647887324	0	9.15492957746479	0	4.92957746478873	1.40845070422535	1.40845070422535	0.704225352112676	0	0	0.704225352112676	0	0	0	2.11267605633803	3.52112676056338	0	0	0	0	0.704225352112676	0	1.40845070422535	0	0	0	11.9718309859155	0	0	0	0.704225352112676	0	11.2676056338028	0.704225352112676	0	0	0	0	3.52112676056338	0	1.40845070422535	0	0	0	0	4.92957746478873	4.22535211267606	0	0	0	0	0	2.11267605633803	0	0	0	1.40845070422535	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	310	"AWI"	310	10743	11379	11064	0	0	0	0.719424460431655	33.8129496402878	0	3.59712230215827	0	6.47482014388489	0	0	0	0	0	0.719424460431655	0	0	0	1.43884892086331	15.1079136690647	0	0	0	0	0	0	0	0	0	0	2.15827338129496	0	0	0	0	0	21.5827338129496	1.43884892086331	0	0	0	0	0	0	0.719424460431655	2.15827338129496	0	0	0.719424460431655	0	7.19424460431655	0	0	0	1.43884892086331	0	0.719424460431655	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	315	"AWI"	315	10821	11437	11124	0	1.16279069767442	0	1.16279069767442	19.7674418604651	0	5.81395348837209	0	8.13953488372093	0.581395348837209	0	0	0	0	1.16279069767442	0	2.32558139534884	0	3.48837209302326	11.046511627907	0	0	1.16279069767442	0	0	0	0	1.16279069767442	0	0	3.48837209302326	0	1.16279069767442	0	0	0	19.1860465116279	0	1.74418604651163	0	0	0	2.90697674418605	0.581395348837209	0	2.32558139534884	0	0	1.16279069767442	0	5.81395348837209	0	0	0	1.74418604651163	0	1.74418604651163	0	0	0	0.581395348837209	0	0.581395348837209
15904	24481	"La Guérivière"	46.96361	-0.91917	320	"AWI"	320	10901	11490	11186	0	0	0	0	16.9642857142857	0	1.78571428571429	0	5.35714285714286	0	0.892857142857143	0	0	0	1.78571428571429	0	0	0	6.25	4.46428571428571	0	0	0	0	0	0	0	0	0	0	3.57142857142857	0	1.78571428571429	0	0	0	22.3214285714286	0	0	0	0	0	0	0	1.78571428571429	0	0	0	0.892857142857143	0	27.6785714285714	0	0	0	0	0	4.46428571428571	0	0	0	0	0	0
15904	24481	"La Guérivière"	46.96361	-0.91917	325	"AWI"	325	10952	11569	11244	0	0	0	1.92307692307692	19.2307692307692	0	0.961538461538462	0	3.84615384615385	0	1.92307692307692	0	0	0	0.961538461538462	0	0	0	0	6.73076923076923	0	0	0	0	0	0	0	0	0	0	5.76923076923077	0	0.961538461538462	0	0	0	18.2692307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	36.5384615384615	0	0	0	0.961538461538462	0	1.92307692307692	0	0	0	0	0	0
