"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Arbutus"	"Asteraceae"	"Brassicaceae"	"Cistaceae"	"Ericales"	"Fabaceae"	"Juniperus"	"Lamiaceae"	"Olea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Scrophulariaceae"	"Thymelaeaceae"	"Urticaceae"
14477	22667	"Canaleja"	40.9	-2.45	89	"AWI"	89	5132	5870	5521	3.47222222222222	2.5462962962963	3.00925925925926	10.4166666666667	1.85185185185185	5.09259259259259	4.86111111111111	2.5462962962963	2.5462962962963	1.62037037037037	10.4166666666667	3.47222222222222	0.925925925925926	3.00925925925926	16.6666666666667	4.86111111111111	15.5092592592593	0.925925925925926	1.62037037037037	2.5462962962963	2.08333333333333
14477	22667	"Canaleja"	40.9	-2.45	94	"AWI"	94	6473	7185	6834	2.05479452054794	2.05479452054794	4.79452054794521	10.958904109589	1.59817351598174	7.53424657534247	2.96803652968037	4.79452054794521	2.96803652968037	1.36986301369863	8.21917808219178	4.10958904109589	0.684931506849315	2.96803652968037	12.7853881278539	7.53424657534247	14.6118721461187	1.14155251141552	1.82648401826484	2.96803652968037	2.05479452054794
14477	22667	"Canaleja"	40.9	-2.45	95	"AWI"	95	6770	7425	7093	3.38983050847458	3.10734463276836	3.67231638418079	4.80225988700565	2.54237288135593	1.41242937853107	1.12994350282486	1.41242937853107	3.67231638418079	2.25988700564972	16.6666666666667	6.21468926553672	1.69491525423729	4.51977401129944	10.1694915254237	6.21468926553672	22.316384180791	1.69491525423729	1.12994350282486	0.564971751412429	1.41242937853107
14477	22667	"Canaleja"	40.9	-2.45	100	"AWI"	100	8071	8782	8405	9.1304347826087	5.65217391304348	2.17391304347826	4.78260869565217	4.78260869565217	2.60869565217391	1.73913043478261	2.60869565217391	6.52173913043478	3.47826086956522	2.60869565217391	6.95652173913043	3.04347826086957	0	0	6.08695652173913	31.7391304347826	3.04347826086957	2.17391304347826	0.869565217391304	0
14477	22667	"Canaleja"	40.9	-2.45	110	"AWI"	110	10635	11500	11031	8.46774193548387	6.04838709677419	2.01612903225806	7.25806451612903	1.61290322580645	3.2258064516129	0.806451612903226	1.20967741935484	6.45161290322581	2.01612903225806	1.61290322580645	4.43548387096774	4.43548387096774	0.403225806451613	0	10.8870967741935	35.4838709677419	1.61290322580645	1.20967741935484	0.806451612903226	0
14477	22667	"Canaleja"	40.9	-2.45	112	"AWI"	112	11093	12089	11558	9.02255639097744	2.63157894736842	0.75187969924812	4.88721804511278	1.8796992481203	0.75187969924812	0.37593984962406	1.12781954887218	3.00751879699248	2.25563909774436	3.00751879699248	12.781954887218	3.00751879699248	0	0	12.0300751879699	37.9699248120301	3.00751879699248	1.12781954887218	0	0.37593984962406
