"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"
3233	4199	"Le Grand Lemps"	45.47333	5.41667	1350	"AWI"	1350	7589	9559	8589	0	0	0	0	0	0.246913580246914	0	0.246913580246914	0	0	0	0.246913580246914	0	71.6049382716049	1.48148148148148	0	0	0.246913580246914	0	0	0.246913580246914	0	0	0	0	2.71604938271605	0	0	1.97530864197531	0	13.0864197530864	0.246913580246914	0	0	0	0	0	0	0	0	0	0.246913580246914	7.40740740740741
3233	4199	"Le Grand Lemps"	45.47333	5.41667	1355	"AWI"	1355	7821	9784	8815	0	0	0	0	0.259067357512953	0.518134715025907	0	1.29533678756477	0	0	0	0	0	77.979274611399	0.259067357512953	0	0	0.259067357512953	0	0	0	0.518134715025907	0	0	0	1.03626943005181	0	0	1.81347150259067	0	8.54922279792746	0	0.77720207253886	0	0	0	0	0	0	0.259067357512953	0	1.03626943005181	5.44041450777202
3233	4199	"Le Grand Lemps"	45.47333	5.41667	1360	"AWI"	1360	8040	10013	9044	0	0	0	0	0	0.248138957816377	0	0.496277915632754	0	0	0	0	0	74.4416873449131	0.744416873449132	0	0	0	0	0	0	0	0	0	0	1.48883374689826	0	0	3.47394540942928	0	9.92555831265509	0	0.248138957816377	0	0	0.248138957816377	0	0	0	0	0	1.24069478908189	7.44416873449131
3233	4199	"Le Grand Lemps"	45.47333	5.41667	1365	"AWI"	1365	8293	10247	9269	0	0	0	0	0.4149377593361	0.622406639004149	0	0.829875518672199	0	0	0	0	0	61.8257261410788	0.829875518672199	0	0	0	0	0	0	0	0	0	0	1.45228215767635	0	0	3.3195020746888	0	14.5228215767635	0.20746887966805	0.4149377593361	0	0	0.4149377593361	0	0	0	0	0	1.2448132780083	13.9004149377593
3233	4199	"Le Grand Lemps"	45.47333	5.41667	1370	"AWI"	1370	8510	10485	9497	0.19723865877712	0	0	0	0.394477317554241	0.394477317554241	0	1.18343195266272	0	0	0	0	0	60.3550295857988	1.77514792899408	0	0	0	0	0	0	0	0	0	0	1.57790927021696	0	0	2.36686390532544	0	14.792899408284	0	0	0	0	0.19723865877712	0	0	0	0	0	1.9723865877712	14.792899408284
3233	4199	"Le Grand Lemps"	45.47333	5.41667	1375	"AWI"	1375	8742	10705	9722	0	0	0	0	0	0.214132762312634	0	0.856531049250535	0	0	0	0	0	65.9528907922912	0.642398286937901	0	0	0	0	0	0	0	0	0	0	2.56959314775161	0	0	4.49678800856531	0	13.7044967880086	0	0	0	0	0.214132762312634	0.642398286937901	0	0	0	0	0.642398286937901	10.0642398286938
3233	4199	"Le Grand Lemps"	45.47333	5.41667	1380	"AWI"	1380	8983	10917	9945	0.204498977505113	0.204498977505113	0	0	0	0.204498977505113	0	1.02249488752556	0	0	0	0	0	65.0306748466258	0.81799591002045	0	0	0	0	0	0	0.204498977505113	0	0	0	2.24948875255624	0	0	1.43149284253579	0	15.9509202453988	0	0	0	0	0	0	0	0	0	0	0.81799591002045	11.8609406952965
3233	4199	"Le Grand Lemps"	45.47333	5.41667	1385	"AWI"	1385	9191	11149	10175	0	0	0	0	0.321543408360129	0.643086816720257	0	2.57234726688103	0	0	0	0	0	56.2700964630225	0	0	0	0	0	0	0	0	0	0	0	4.18006430868167	0	0	3.21543408360129	0	10.9324758842444	0	0	0	0	0.321543408360129	0	0	0	0	0	0	21.5434083601286
3233	4199	"Le Grand Lemps"	45.47333	5.41667	1388	"AWI"	1388	9349	11270	10307	0	0	0	0	0.845665961945032	0	0	2.11416490486258	0	0	0	0	0	65.3276955602537	0.634249471458774	0	0	0	0	0	0	0.422832980972516	0	0	0	0.634249471458774	0	0	2.32558139534884	0	11.2050739957717	0.211416490486258	0	0	0.211416490486258	0.422832980972516	0	0	0	0	0.211416490486258	0.211416490486258	15.2219873150106
3233	4199	"Le Grand Lemps"	45.47333	5.41667	1390	"AWI"	1390	9442	11351	10398	0	0.18796992481203	0	0	0	0	0	1.69172932330827	0	0	0	0	0	58.2706766917293	0.56390977443609	0	0	0	0	0	0	0.18796992481203	0	0	0	2.81954887218045	0	0.18796992481203	2.63157894736842	0	12.0300751879699	0	0	0	0	0	0.18796992481203	0	0	0	0	0.18796992481203	21.0526315789474
3233	4199	"Le Grand Lemps"	45.47333	5.41667	1395	"AWI"	1395	9671	11570	10619	0	0	0	0	0.189035916824197	0.378071833648393	0	2.83553875236295	0	0	0	0	0	58.0340264650284	0.56710775047259	0	0	0	0	0	0	0.378071833648393	0	0	0	4.72589792060491	0	0	3.02457466918715	0	10.9640831758034	0	0	0	0	0.56710775047259	0.378071833648393	0	0	0	0	0	17.9584120982987
3233	4199	"Le Grand Lemps"	45.47333	5.41667	1400	"AWI"	1400	9920	11766	10838	0.210970464135021	0.421940928270042	0	0	0	0.210970464135021	0	1.05485232067511	0	0	0	0	0	61.1814345991561	0.210970464135021	0	0	0	0	0	0	0.843881856540084	0	0	0	3.58649789029536	0	0	2.10970464135021	0	11.6033755274262	0.210970464135021	0	0	0	0.210970464135021	0.210970464135021	0	0	0	0.210970464135021	0	17.7215189873418
