"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15993	24673	"La boire Torse"	47.38667	-1.07	5	"AWI"	5	-76	185	32	0	9.55882352941176	0	3.67647058823529	0	0.735294117647059	0	0	0.735294117647059	0	0.735294117647059	0.735294117647059	3.67647058823529	0	0	0.735294117647059	0	0	2.94117647058824	0	25.7352941176471	0.735294117647059	0	0	0	0.735294117647059	1.47058823529412	0	0	0	0	0.735294117647059	0.735294117647059	0	0	0	0	0	0	0	0.735294117647059	0	6.61764705882353	6.61764705882353	0	0	0	0	25	1.47058823529412	0	0	0	0	2.20588235294118	0	0	0	0.735294117647059	0	0.735294117647059	0.735294117647059	0	1.47058823529412	0
15993	24673	"La boire Torse"	47.38667	-1.07	10	"AWI"	10	-59	387	102	0	4.21940928270042	0.421940928270042	1.26582278481013	0	0.843881856540084	0	11.3924050632911	0.421940928270042	0	2.10970464135021	0	5.90717299578059	0	1.26582278481013	0.421940928270042	0	0	2.9535864978903	0	26.1603375527426	0.843881856540084	0	0	1.26582278481013	0.421940928270042	0.843881856540084	0	0	0	0	0.421940928270042	0	0	0	0	0	0	0	0	0.843881856540084	0	1.68776371308017	8.0168776371308	0	0	0	0	11.8143459915612	1.26582278481013	0	0	0.421940928270042	8.86075949367089	2.9535864978903	0	0	0	0	0	0.421940928270042	2.10970464135021	0	0.421940928270042	0
15993	24673	"La boire Torse"	47.38667	-1.07	15	"AWI"	15	-41	592	169	0	5.41666666666667	0.833333333333333	0.416666666666667	0	0.833333333333333	0	15.8333333333333	0.416666666666667	0	0.833333333333333	0.416666666666667	5.41666666666667	0	2.08333333333333	0	0	0	6.25	0	10.8333333333333	1.66666666666667	0	0	0	2.08333333333333	0.416666666666667	0	0	0	0	1.25	1.66666666666667	0	0	0	0.416666666666667	0	0	0	0	0	2.91666666666667	7.91666666666667	0	0	0	0	24.5833333333333	4.16666666666667	0	0	0	0	1.25	0	0	0	1.25	0	0.416666666666667	0.416666666666667	0	0	0
15993	24673	"La boire Torse"	47.38667	-1.07	20	"AWI"	20	17	668	252	0	6.282722513089	0.523560209424084	1.57068062827225	0	0	0	14.6596858638743	0.523560209424084	0	4.18848167539267	0.523560209424084	8.90052356020942	0	1.04712041884817	0	0	0	5.23560209424084	0	19.3717277486911	0.523560209424084	0	0	0	0.523560209424084	0.523560209424084	0	0	0	0	0.523560209424084	1.04712041884817	0.523560209424084	0.523560209424084	0	0	0	0	0	0.523560209424084	0	2.09424083769634	13.0890052356021	0	0	0	0	14.6596858638743	0.523560209424084	0	0	0	0	0.523560209424084	0	0	0	0	0	0.523560209424084	0.523560209424084	0	0	0.523560209424084
15993	24673	"La boire Torse"	47.38667	-1.07	25	"AWI"	25	52	737	337	0	3.96825396825397	1.19047619047619	2.77777777777778	0	0	0	0	0.396825396825397	1.98412698412698	0.793650793650794	0.396825396825397	5.15873015873016	0	0.396825396825397	0	0	0	2.77777777777778	0	9.92063492063492	1.19047619047619	0.396825396825397	0	0	0.396825396825397	0	0	0	0	0	0	1.19047619047619	0.396825396825397	0.396825396825397	0	0	0	0	0	0	0	4.36507936507936	9.52380952380952	41.2698412698413	0	0	0	8.73015873015873	0.793650793650794	0	0	0	0	0.396825396825397	0	0	0	0	0	0.396825396825397	0.396825396825397	0	0	0.396825396825397
15993	24673	"La boire Torse"	47.38667	-1.07	30	"AWI"	30	79	828	416	0	5.33333333333333	0.666666666666667	3.33333333333333	0	2.66666666666667	0	0	0	0	2	2	8.66666666666667	0	5.33333333333333	0.666666666666667	0	0	4	0	11.3333333333333	0.666666666666667	0	0	0	2.66666666666667	0	0	0	0	0	0.666666666666667	0.666666666666667	0.666666666666667	0	0	0	0	0	0	0	0	2.66666666666667	20	0	0	0	0	17.3333333333333	6	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0.666666666666667	0	0.666666666666667	0
15993	24673	"La boire Torse"	47.38667	-1.07	35	"AWI"	35	152	896	502	0.413223140495868	7.02479338842975	0.826446280991736	1.65289256198347	0	0	0	0	0.826446280991736	0	2.06611570247934	0	2.06611570247934	0	4.54545454545455	0.413223140495868	0	0	4.13223140495868	0	21.4876033057851	1.2396694214876	0	0	0	3.71900826446281	1.2396694214876	0	0	0	0	2.47933884297521	1.65289256198347	0	0	0	0	0	0	0	0	0	2.89256198347107	5.37190082644628	0	0	0	0	30.9917355371901	3.30578512396694	0	0	0.826446280991736	0	0.413223140495868	0	0	0	0	0	0	0.413223140495868	0	0	0
15993	24673	"La boire Torse"	47.38667	-1.07	40	"AWI"	40	216	936	597	0	2.46913580246914	0.617283950617284	2.46913580246914	0	0.617283950617284	0	0	0.617283950617284	0	0	0	9.87654320987654	0	0.617283950617284	0	0	0	9.87654320987654	0	17.2839506172839	1.85185185185185	0	0	0	0	0	0	0	0	0	0.617283950617284	0	0	0	0	0	0	0	0	0	0	2.46913580246914	12.962962962963	0	0	0	0	19.1358024691358	0.617283950617284	0	0	0	13.5802469135802	2.46913580246914	0	0	0	0	0	0.617283950617284	0.617283950617284	0	0	0.617283950617284
15993	24673	"La boire Torse"	47.38667	-1.07	45	"AWI"	45	265	1002	697	0	5.21739130434783	0.869565217391304	1.73913043478261	0	0.434782608695652	0	10.4347826086957	1.30434782608696	0	2.17391304347826	0.434782608695652	1.30434782608696	0	2.60869565217391	0	0	0	5.65217391304348	0	13.9130434782609	2.17391304347826	0	0	0	0.434782608695652	0	0	0	0	0	1.73913043478261	0.434782608695652	0	0	0	0.434782608695652	0	0	0	0	0	5.65217391304348	6.52173913043478	0	0	0	0	20	2.17391304347826	0	0	0.434782608695652	10.8695652173913	1.73913043478261	0	0	0	0	0.434782608695652	0	0.434782608695652	0	0	0.434782608695652
15993	24673	"La boire Torse"	47.38667	-1.07	50	"AWI"	50	389	1066	776	0	1.94552529182879	0.389105058365759	0.389105058365759	0	0.778210116731518	0	10.1167315175097	0.389105058365759	0	0.778210116731518	0.778210116731518	3.11284046692607	0	1.16731517509728	0.389105058365759	0	1.16731517509728	2.72373540856031	0	38.5214007782101	0.778210116731518	0	0	0	0.389105058365759	0	0	0	0	0	0.389105058365759	0.389105058365759	0	0.389105058365759	0	0	0	0	0	0.389105058365759	0	1.94552529182879	7.39299610894942	0	2.33463035019455	0	0	18.2879377431907	0.389105058365759	0	0	0	1.55642023346304	1.16731517509728	0	0	0	0	0	0.389105058365759	1.16731517509728	0	0	0
15993	24673	"La boire Torse"	47.38667	-1.07	55	"AWI"	55	544	1096	853	0	1.74672489082969	1.31004366812227	1.74672489082969	0.436681222707424	0.436681222707424	0	0	0	0	1.31004366812227	0	1.74672489082969	0	0.436681222707424	0	0	0	4.36681222707424	0	54.1484716157205	0	0	0	0	0.436681222707424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74672489082969	3.05676855895197	0	0	0	0	24.8908296943231	1.31004366812227	0	0	0	0	0	0	0	0	0	0	0	0.873362445414847	0	0	0
15993	24673	"La boire Torse"	47.38667	-1.07	60	"AWI"	60	648	1128	935	0	4.34782608695652	0.790513833992095	1.18577075098814	0	0.395256916996047	0	8.300395256917	0.395256916996047	0	0.395256916996047	0	0.790513833992095	0	0.395256916996047	0.395256916996047	0	0	1.97628458498024	0	50.197628458498	0.395256916996047	0	0	0	0.395256916996047	0	0	0	0	0	0.395256916996047	0.790513833992095	0	0	0	0	0	0	0	0	0	0.395256916996047	5.92885375494071	0	0	0	0	13.0434782608696	5.53359683794466	0	0	0	1.58102766798419	0.395256916996047	0	0	0	0	0	0.395256916996047	0.395256916996047	0	0.395256916996047	0.395256916996047
15993	24673	"La boire Torse"	47.38667	-1.07	65	"AWI"	65	769	1189	1014	0.588235294117647	2.35294117647059	1.76470588235294	2.35294117647059	0	0	0	0	0.588235294117647	0	0	0	0.588235294117647	0	1.17647058823529	0	0	0	1.17647058823529	0	28.2352941176471	0.588235294117647	0	0	0	1.76470588235294	0.588235294117647	0	0	0	0	1.17647058823529	0	0	0	0	0	0	0	0	0	0	0.588235294117647	7.05882352941176	0	0	0	0	30.5882352941176	15.8823529411765	0	0	0	0	0.588235294117647	0	0	0	0	0	0	1.76470588235294	0	0	0.588235294117647
15993	24673	"La boire Torse"	47.38667	-1.07	70	"AWI"	70	952	1223	1082	0	3.19148936170213	1.59574468085106	3.72340425531915	0	0	0	0	0.531914893617021	0	2.12765957446809	0	1.06382978723404	0	1.06382978723404	0	0	0	1.06382978723404	0	27.1276595744681	0.531914893617021	0	0	0	1.06382978723404	0.531914893617021	0	0	0	0	0.531914893617021	0.531914893617021	0	0	0.531914893617021	0	0	0	0	0	0	1.06382978723404	6.38297872340426	0	0	0	0	30.8510638297872	4.25531914893617	0	0	0.531914893617021	5.85106382978723	2.65957446808511	0	0	0	0	0	0.531914893617021	2.12765957446809	0	0	0.531914893617021
15993	24673	"La boire Torse"	47.38667	-1.07	75	"AWI"	75	1024	1297	1159	0.921658986175115	2.30414746543779	0.460829493087558	0.460829493087558	0	0	0	0	0	0	4.60829493087558	0.460829493087558	1.84331797235023	0	0.460829493087558	0	0	0	3.68663594470046	0	29.9539170506912	0	0	0	0	0	1.38248847926267	0	0	0	0.460829493087558	0	0.921658986175115	0	0	0	0	0	0	0	0	0	0.460829493087558	4.14746543778802	0	0	0	0	23.963133640553	0.460829493087558	0	0	0	4.14746543778802	15.668202764977	0	0	0	0	0	0	3.2258064516129	0	0	0
15993	24673	"La boire Torse"	47.38667	-1.07	80	"AWI"	80	1067	1465	1227	0	5.30612244897959	0.816326530612245	1.63265306122449	0	0.816326530612245	0	0	0.408163265306122	4.08163265306122	5.71428571428571	0	0.408163265306122	0	0	0	0	0	6.12244897959184	0	33.0612244897959	0.408163265306122	0	0	0	0.816326530612245	1.63265306122449	0	0	0	0	0.408163265306122	1.22448979591837	0	0	0	0	0.408163265306122	0	0	0	0	1.63265306122449	6.53061224489796	0	0	0	0	18.7755102040816	1.22448979591837	0	0	0	1.22448979591837	7.34693877551021	0	0	0	0	0	0	0	0	0	0
