"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
14506	22723	"Loch Ashik"	57.25	-5.83333	0	"AWI"	0	-146	28	-56	2.7027027027027	0	0	0	0	0	6.30630630630631	0	0	0	6.30630630630631	47.4474474474475	0	0	0	0	6.60660660660661	0	0	0	0	0	1.2012012012012	0	27.9279279279279	0	0	0	0.600600600600601	0	0	0	0	0.600600600600601	0	0	0	0	0.3003003003003	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	20	"AWI"	20	76	684	315	9.86460348162476	0	0	0	0	0	12.1856866537718	0	0.386847195357834	0	31.7214700193424	13.1528046421663	0	0	0	0	10.4448742746615	0	0	0.580270793036751	0	0	2.70793036750484	0	14.5067698259188	0.193423597678917	0	0	1.1605415860735	0	0	0	0	0.967117988394584	0	0	0	0	2.12765957446809	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	40	"AWI"	40	377	1155	721	10.9489051094891	0	0.145985401459854	0	0.145985401459854	0	11.8248175182482	0	0.583941605839416	0	36.6423357664234	12.1167883211679	0	0	0	0	5.83941605839416	0	0	0	0	0	2.91970802919708	0	15.3284671532847	0	0	0	1.60583941605839	0	0	0	0	0.437956204379562	0	0	0	0	1.45985401459854	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	60	"AWI"	60	720	1588	1130	12.7629733520337	0	0	0	0	0	13.1837307152875	0	0	0	33.6605890603086	8.835904628331	0	0	0	0	9.25666199158485	0	0	0.561009817671809	0	0	2.945301542777	0	16.5497896213184	0	0	0	1.26227208976157	0	0	0	0	0	0	0	0	0	0.981767180925666	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	80	"AWI"	80	1118	1986	1546	8.35443037974684	0	0.253164556962025	0	0.253164556962025	0	12.4050632911392	0	0.506329113924051	0	32.9113924050633	17.7215189873418	0	0	0	0	6.83544303797468	0	0	0.506329113924051	0	0	2.53164556962025	0	15.4430379746835	0	0	0	1.77215189873418	0	0	0	0	0.506329113924051	0	0	0	0	0	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	100	"AWI"	100	1507	2363	1958	9.02612826603325	0	0	0	0	0	0	0	0.237529691211401	0	42.0427553444181	20.4275534441805	0	0	0.475059382422803	0	6.41330166270784	0	0	1.42517814726841	0	0	1.90023752969121	0	16.8646080760095	0	0	0	1.18764845605701	0	0	0	0	0	0	0	0	0	0	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	120	"AWI"	120	1962	2720	2363	5.93368237347295	0	0	0	0	0	12.0418848167539	0	0.523560209424084	0	45.3752181500873	13.0890052356021	0	0	0	0	5.93368237347295	0	0	0.174520069808028	0	0	1.04712041884817	0	13.6125654450262	0	0	0	1.74520069808028	0	0	0	0	0.523560209424084	0	0	0	0	0	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	130	"AWI"	130	2221	2883	2564	5.94679186228482	0	0	0	0	0	7.66823161189358	0	0	0	47.7308294209703	17.0579029733959	0	0	0.156494522691706	0	3.91236306729264	0	0	0.625978090766823	0	0	0.625978090766823	0	14.3974960876369	0	0	0	1.56494522691706	0	0	0	0	0	0	0	0	0	0.312989045383412	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	140	"AWI"	140	2510	3048	2756	5.03597122302158	0	0	0	0	0	3.80267214799589	0	0	0	67.2147995889003	8.42754367934224	0	0	0.102774922918808	0	3.28879753340185	0	0	0.308324768756423	0	0	0.719424460431655	0	9.55806783144913	0	0	0	0.92497430626927	0	0	0	0	0.308324768756423	0	0	0	0	0.308324768756423	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	150	"AWI"	150	2793	3361	2982	12.551724137931	0	0	0	0	0	11.0344827586207	0	0.275862068965517	0	19.7241379310345	18.6206896551724	0	0	0.137931034482759	0.137931034482759	5.37931034482759	0	0	0.413793103448276	0	0	1.93103448275862	0	26.3448275862069	0	0	0	1.93103448275862	0	0	0	0	0.413793103448276	0	0	0	0	0.96551724137931	0.137931034482759	0
14506	22723	"Loch Ashik"	57.25	-5.83333	160	"AWI"	160	2968	3710	3293	13.2325141776938	0	0	0	0	0	13.2325141776938	0	0	0	17.5803402646503	14.3667296786389	0	0	0	0	5.2930056710775	0	0	0	0	0	1.70132325141777	0	31.3799621928166	0	0	0	2.07939508506616	0	0	0	0	0.189035916824197	0	0.189035916824197	0	0	0.756143667296786	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	170	"AWI"	170	3216	3996	3603	13.8888888888889	0	0	0.198412698412698	0.198412698412698	0	0	0	0	0	24.2063492063492	19.8412698412698	0	0	0.198412698412698	0	4.76190476190476	0	0	0.396825396825397	0	0	1.98412698412698	0	27.3809523809524	0	0	0	6.54761904761905	0	0	0	0	0.198412698412698	0	0	0	0	0.198412698412698	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	180	"AWI"	180	3523	4248	3914	15.2027027027027	0	0	0	0	0	11.6554054054054	0	0	0	20.2702702702703	25	0	0	0.506756756756757	0	4.22297297297297	0	0	0	0	0	4.05405405405405	0	14.6959459459459	0	0	0	3.20945945945946	0	0	0	0	0.337837837837838	0	0.168918918918919	0	0	0.675675675675676	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	190	"AWI"	190	3887	4446	4212	7.95698924731183	0	0	0	0	0	10.1075268817204	0	0	0	23.6559139784946	28.3870967741935	0	0	0.645161290322581	0	6.66666666666667	0	0	0.21505376344086	0	0.21505376344086	2.36559139784946	0	13.3333333333333	0	0	0	4.94623655913978	0	0	0	0	0.43010752688172	0	0	0	0	1.0752688172043	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	195	"AWI"	195	4123	4533	4345	12.1661721068249	0	0	0	0	0	6.82492581602374	0	0	0	9.19881305637982	5.93471810089021	0	0	0.593471810089021	0	3.85756676557863	0	0	0	0	0	44.8071216617211	0	14.2433234421365	0	0	0	2.07715133531157	0	0	0	0	0	0	0	0	0	0.29673590504451	0	0
14506	22723	"Loch Ashik"	57.25	-5.83333	200	"AWI"	200	4222	4673	4455	12.8140703517588	0	0	0.251256281407035	0	0	0	0	0	0	12.8140703517588	5.0251256281407	0	0	0	0	3.51758793969849	0	0.753768844221105	0	0	2.76381909547739	48.9949748743719	0	6.28140703517588	0	0	0	4.02010050251256	0	0	0	0	0.753768844221105	0	0.50251256281407	0	0.251256281407035	1.00502512562814	0.251256281407035	0
