"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	441	"AWI"	441	-110	76	-26	0	18.4593023255814	0.145348837209302	0.436046511627907	1.01744186046512	0	36.6279069767442	1.01744186046512	0	0.726744186046512	0	0	0	0	0.290697674418605	2.32558139534884	0	0	0	0	0.436046511627907	0	1.88953488372093	0	0	0	0	0.145348837209302	6.1046511627907	23.9825581395349	0.436046511627907	0	0	0.145348837209302	0	1.45348837209302	0	0	0	0	3.05232558139535	0	0.436046511627907	0	0	0	0.290697674418605	0.581395348837209	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	447	"AWI"	447	-69	363	65	0.149253731343284	22.6865671641791	0.597014925373134	0.298507462686567	2.38805970149254	0	0	0.895522388059702	0	0.597014925373134	0	0	0	0	0.746268656716418	3.43283582089552	0	0	0	0	0	0	2.53731343283582	0	0	0	0	0.149253731343284	8.80597014925373	31.044776119403	0.597014925373134	15.0746268656716	0	0.149253731343284	0	2.08955223880597	0	0	0	0	5.97014925373134	0.298507462686567	0.149253731343284	0	0	0.298507462686567	0	1.04477611940299	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	451	"AWI"	451	-55	582	126	0	18.649885583524	0.45766590389016	0.11441647597254	0.45766590389016	0.5720823798627	33.8672768878719	0.80091533180778	0	1.02974828375286	0	0	0	0	0.91533180778032	1.83066361556064	0	0.11441647597254	0.11441647597254	0	0	0	0.22883295194508	0	0	0	0	0	6.75057208237986	25.1716247139588	0	0	0	0.34324942791762	0	1.1441647597254	0	0	0	0.11441647597254	5.49199084668192	0.22883295194508	0	0	0	0.22883295194508	0.34324942791762	1.02974828375286	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	459	"AWI"	459	-32	1027	247	0.285306704707561	18.2596291012839	0	0.14265335235378	1.14122681883024	0.570613409415121	0	0.713266761768902	0	1.28388017118402	0	0	0	0	1.85449358059914	3.13837375178317	0	0.427960057061341	0	0	0	0	0.570613409415121	0	0	0	0	0.14265335235378	10.1283880171184	30.527817403709	0.285306704707561	19.5435092724679	0	0	0	0.998573466476462	0	0	0	0	7.70328102710414	0.427960057061341	0	0	0	0.285306704707561	0.855920114122682	0.713266761768902	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	465	"AWI"	465	48	1157	371	0	14.1732283464567	0.224971878515186	0	1.68728908886389	0	32.6209223847019	1.23734533183352	0	0	0	0	0	0.224971878515186	1.23734533183352	1.91226096737908	1.12485939257593	0	0	0	0	0.112485939257593	0.337457817772778	0	0	0	0	0	8.66141732283465	29.5838020247469	0	0	0	0	0	1.12485939257593	0	0	0	0	4.83689538807649	0.337457817772778	0	0	0	0.224971878515186	0.224971878515186	0.112485939257593	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	471	"AWI"	471	94	1270	507	0	12.2211445198836	0	0	0.678952473326867	0	28.5160038797284	0.387972841901067	0	1.454898157129	0	0	0	0.193986420950533	0.775945683802134	1.84287099903007	0	0	0.0969932104752667	0	0.0969932104752667	0.0969932104752667	0.0969932104752667	0	0	0	0	0.193986420950533	8.53540252182347	22.5994180407371	0	15.8098933074685	0	0.2909796314258	0	1.55189136760427	0	0	0	0	3.39476236663434	0.5819592628516	0	0	0	0.2909796314258	0.2909796314258	0	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	477	"AWI"	477	121	1451	628	0	21.8861209964413	0.177935943060498	0	1.95729537366548	0	0	1.06761565836299	0	0	0	0	0	0	2.13523131672598	3.38078291814947	0	0	0	0	0	0	0.533807829181495	0	0	0	0	0.177935943060498	15.3024911032028	42.5266903914591	0	0	0	0.177935943060498	0	1.95729537366548	0	0	0	0	6.93950177935943	0.533807829181495	0	0	0	0.177935943060498	0.177935943060498	0.889679715302491	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	480	"AWI"	480	157	1532	687	0	13.1395348837209	0.232558139534884	0.232558139534884	1.3953488372093	0	36.2790697674419	0.581395348837209	0	1.16279069767442	0	0	0	0	1.51162790697674	1.3953488372093	0	0	0	0.116279069767442	0	0	0.116279069767442	0	0	0	0	0.232558139534884	9.65116279069767	27.3255813953488	0	0	0	0.348837209302326	0	1.16279069767442	0	0	0	0.116279069767442	4.18604651162791	0.232558139534884	0.116279069767442	0	0	0.116279069767442	0.116279069767442	0.232558139534884	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	485	"AWI"	485	249	1565	792	0	17.7152317880795	0.33112582781457	0.33112582781457	1.65562913907285	0	0	1.15894039735099	0	0.993377483443709	0	0	0	0	2.48344370860927	3.80794701986755	0	0	0	0	0.662251655629139	0	1.15894039735099	0	0	0	0	0	17.7152317880795	42.3841059602649	0	0	0	0.33112582781457	0	2.64900662251656	0	0	0	0	5.79470198675497	0.165562913907285	0.33112582781457	0	0	0.165562913907285	0	0.165562913907285	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	490	"AWI"	490	305	1643	893	0	23.0252100840336	0.168067226890756	0.336134453781513	1.51260504201681	0	0	0.840336134453782	0	0	0	0.504201680672269	0	0	2.01680672268908	4.03361344537815	1.84873949579832	0	0.168067226890756	0	0.168067226890756	0	1.00840336134454	0	0	0	0	0	13.4453781512605	42.3529411764706	0.336134453781513	0	0	0.840336134453782	0	1.00840336134454	0	0	0	0	5.71428571428571	0.168067226890756	0	0	0	0.168067226890756	0.168067226890756	0.168067226890756	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	495	"AWI"	495	354	1744	994	0	14.2034548944338	0	0.0959692898272553	0.863723608445297	0	35.7965451055662	0.959692898272553	0	0	0	0	0	0	1.15163147792706	1.91938579654511	1.34357005758157	0	0	0	0.0959692898272553	0	1.15163147792706	0	0.0959692898272553	0	0	0.0959692898272553	10.0767754318618	24.3761996161228	0	0	0	0.383877159309021	0	1.63147792706334	0	0.0959692898272553	0	0	4.12667946257198	0.479846449136276	0.0959692898272553	0	0	0.191938579654511	0.575815738963532	0.191938579654511	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	500	"AWI"	500	413	1860	1097	0	15.4535274356103	0.111982082866741	0.111982082866741	0.559910414333707	0	37.2900335946249	0.671892497200448	0	0.335946248600224	0	0	0	0	1.45576707726764	2.01567749160134	0.447928331466965	0	0	0	0.335946248600224	0	0	0	0	0.223964165733483	0	0.111982082866741	10.0783874580067	24.8600223964166	0	0	0	0.223964165733483	0	2.12765957446809	0	0	0	0	2.46360582306831	0.223964165733483	0.223964165733483	0	0	0	0.335946248600224	0.335946248600224	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	505	"AWI"	505	495	1933	1192	0	15.6650246305419	0.0985221674876847	0	0.295566502463054	0	38.0295566502463	1.08374384236453	0	0	0	0	0	0	3.05418719211823	1.18226600985222	0	0	0	0	0.197044334975369	0	0.0985221674876847	0	0	0	0	0.492610837438424	8.3743842364532	25.8128078817734	0	0	0	0.394088669950739	0	1.57635467980296	0	0	0	0	1.87192118226601	0.295566502463054	0	0	0	0.492610837438424	0.788177339901478	0.0985221674876847	0.0985221674876847
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	510	"AWI"	510	555	2011	1302	0	20.5936920222635	0.556586270871985	0	1.2987012987013	0	0	1.85528756957328	0	0.556586270871985	0	0	0	0	2.78293135435993	1.2987012987013	0	0	0	0	0.556586270871985	0	0	0	0	0	0	0.742115027829314	17.9962894248609	39.8886827458256	0	0	0	1.11317254174397	0	4.08163265306122	0	0	0	0	3.33951762523191	0.927643784786642	0.185528756957328	0	0	0.185528756957328	1.66975881261596	0	0.371057513914657
