"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Myrica"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"
3006	3913	"Belle Lake"	52.18333	-7.03333	280	"AWI"	280	7224	8050	7609	0	0	0	0.258397932816538	0	0	0	0	0	0	0	19.3798449612403	1.03359173126615	0	0	0	0	0	1.55038759689922	0	0	0.258397932816538	0	33.3333333333333	0	0	2.32558139534884	0	0	33.5917312661499	0	0	0	0	3.10077519379845	0	0	0	0	0.258397932816538	4.90956072351421	0
3006	3913	"Belle Lake"	52.18333	-7.03333	290	"AWI"	290	7702	8229	7976	0.191570881226054	0	0	0.383141762452107	0	0	0	0	0	0	0	26.0536398467433	3.63984674329502	0	0	0	0	0	2.10727969348659	0.191570881226054	0	0	0	21.455938697318	0	0	2.4904214559387	0	0	35.823754789272	0	0	0	0	1.53256704980843	0	0	0.191570881226054	0	0	5.93869731800766	0
3006	3913	"Belle Lake"	52.18333	-7.03333	299	"AWI"	299	7940	8541	8239	0	0	0	0.555555555555556	0	0	0	0	0	0	0	46.6666666666667	6.11111111111111	0	0	0	0	0	1.38888888888889	0.555555555555556	0	0	0	13.3333333333333	0	0	1.11111111111111	0	0	22.2222222222222	0.277777777777778	0	0	0	1.66666666666667	0	0	0	0	0	6.11111111111111	0
3006	3913	"Belle Lake"	52.18333	-7.03333	308	"AWI"	308	8073	9032	8455	0	0	0	0.3003003003003	0	0	0	0	0	0	0	24.9249249249249	7.80780780780781	0	0	0	0	0.3003003003003	2.7027027027027	0	0	0	0	14.1141141141141	0	0	2.1021021021021	0	0	38.1381381381381	0	0	0	0.3003003003003	1.8018018018018	0	0	0	0	0	7.50750750750751	0
3006	3913	"Belle Lake"	52.18333	-7.03333	318	"AWI"	318	8191	9370	8701	0	0	0	0.598802395209581	0	0	0	0	0	0	0	38.9221556886228	5.38922155688623	0	0	0	0	0	2.09580838323353	0	0	0	0	15.8682634730539	0	0	2.39520958083832	0	0	27.2455089820359	0	0	0	0	1.49700598802395	0	0	0	0	0	5.98802395209581	0
3006	3913	"Belle Lake"	52.18333	-7.03333	329	"AWI"	329	8401	9635	8971	0	0	0	0.597014925373134	0	0	0	0	0	0	0	41.1940298507463	6.56716417910448	0	0	0.298507462686567	0	0	1.7910447761194	0	0	0	0	7.46268656716418	0	0	2.98507462686567	0	0	33.7313432835821	0	0	0	0	1.7910447761194	0	0	0.298507462686567	0	0	3.28358208955224	0
3006	3913	"Belle Lake"	52.18333	-7.03333	338	"AWI"	338	8572	9830	9198	0	0	0	0	0	0	0	0	0	0	0	45.8563535911602	3.86740331491713	0	0	0	0	0	0.828729281767956	0	0	0	0	6.62983425414365	0	0	1.65745856353591	0	0	33.9779005524862	0	0	0	0	1.65745856353591	0	0	0	0	0	5.52486187845304	0
3006	3913	"Belle Lake"	52.18333	-7.03333	349	"AWI"	349	8827	10070	9466	0	0	0.204918032786885	0.409836065573771	0	0	0	0	0	0	0	46.7213114754098	1.84426229508197	0	0	0	0	0	0.409836065573771	0.204918032786885	0	0	0	6.9672131147541	0	0	1.22950819672131	0	0	32.5819672131148	0	0	0	0.204918032786885	1.02459016393443	0	0	0	0	0	8.19672131147541	0
3006	3913	"Belle Lake"	52.18333	-7.03333	368	"AWI"	368	9314	10391	9945	0	0	0	0.705882352941177	0	0	0	0	0	0	0	41.8823529411765	1.41176470588235	0	0	0	0	0	1.41176470588235	0	0	0	0	9.64705882352941	0	0	0.470588235294118	0	0	35.2941176470588	0	0	0	0	0.235294117647059	0	0	0.705882352941177	0	0	8.23529411764706	0
3006	3913	"Belle Lake"	52.18333	-7.03333	380	"AWI"	380	9769	10569	10207	0	0	0	0.472813238770686	0	0	0	0	0	0	0	59.5744680851064	0.709219858156028	0	0	0	0	0	0.945626477541371	0	0	0	0	2.60047281323877	0	0	0.236406619385343	0	0	26.7139479905437	0	0	0	0	1.6548463356974	0	0	0	0	0	7.09219858156028	0
3006	3913	"Belle Lake"	52.18333	-7.03333	382	"AWI"	382	9821	10614	10255	0	0	0	0.28735632183908	0	0	0	0	0	0	0	52.0114942528736	0.862068965517241	0	0	0.28735632183908	0	0	0.862068965517241	0	0	0	0	3.73563218390805	0	0	0.574712643678161	0	0	35.3448275862069	0	0	0	0.28735632183908	1.4367816091954	0	0	0.28735632183908	0	0	4.02298850574713	0
3006	3913	"Belle Lake"	52.18333	-7.03333	388	"AWI"	388	10039	10717	10409	0	0	0	0.0968054211035818	0.0968054211035818	0	0	0	0	0	0	58.0832526621491	0.387221684414327	0	0	0.0968054211035818	0	0	0.774443368828654	0.968054211035818	0	0	0	2.71055179090029	0	0	2.03291384317522	0	0	29.2352371732817	0	0	0	0	2.1297192642788	0	0	0.0968054211035818	0.0968054211035818	0	3.1945788964182	0
3006	3913	"Belle Lake"	52.18333	-7.03333	394	"AWI"	394	10174	10922	10569	0	0	0	0	0	0	0	0	0	0	0	65.1090342679128	2.02492211838006	0	0	0.311526479750779	0	0	0.155763239875389	8.72274143302181	0	0.155763239875389	0	2.33644859813084	0	0	5.45171339563863	0	0	4.20560747663551	0	0	0	1.4018691588785	9.03426791277258	0	0	0.934579439252336	0.155763239875389	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	396	"AWI"	396	10214	11018	10618	0	0.240963855421687	0.240963855421687	0	0	0	0	0	0	0	0	31.3253012048193	4.09638554216868	0	0	0	0	0	1.20481927710843	22.8915662650602	0	0	0	1.44578313253012	0	0	15.9036144578313	0	0	1.20481927710843	0	0	0	3.13253012048193	15.421686746988	0	0.240963855421687	0.240963855421687	1.44578313253012	0	0.72289156626506	0.240963855421687
3006	3913	"Belle Lake"	52.18333	-7.03333	399	"AWI"	399	10275	11057	10681	0	0	0	0	0	0	0	0	0	0	0	3.81944444444444	4.16666666666667	0	0	0	0	0	0.347222222222222	55.9027777777778	0	0	0	0.694444444444444	0	0	15.625	0	0	0.347222222222222	0	0	0	4.16666666666667	13.8888888888889	0	0	0	1.04166666666667	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	402	"AWI"	402	10333	11112	10743	0	0	0	0	0.119904076738609	0	0	0	0	0	0	0	0.599520383693046	0	0	0	0	0	0.119904076738609	88.0095923261391	0	0	0	0.359712230215827	0	0	5.63549160671463	0	0	0.119904076738609	0.239808153477218	0	0.119904076738609	0.839328537170264	3.47721822541966	0	0	0	0.359712230215827	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	408	"AWI"	408	10417	11306	10854	0	0	0.289855072463768	0	0	0	0	0	0	0.289855072463768	0	0	5.79710144927536	0	0	0	0	0	0.579710144927536	24.0579710144928	0	0	0	2.31884057971015	0	0	51.0144927536232	0	0	0	0.869565217391304	0	0.289855072463768	7.82608695652174	3.18840579710145	0.289855072463768	0	0	3.18840579710145	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	414	"AWI"	414	10500	11414	10953	0	0	0.321543408360129	0	0.321543408360129	1.28617363344051	0	0	0	0	0.643086816720257	0.643086816720257	14.7909967845659	0	0	0	0	0	1.28617363344051	8.68167202572347	0	0	0	1.60771704180064	0	0	46.6237942122186	0	0	0.321543408360129	5.46623794212219	0	0	13.1832797427653	3.21543408360129	0.643086816720257	0	0	0.964630225080386	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	418	"AWI"	418	10541	11510	11016	0	0	0	0	1.3986013986014	2.44755244755245	0	0.34965034965035	0	0.34965034965035	0	0	17.8321678321678	0	0	0	0	0	1.3986013986014	6.64335664335664	0	0	0	1.74825174825175	0	0	43.006993006993	0	0	0	0	0	0.699300699300699	19.2307692307692	2.7972027972028	0.34965034965035	0	0	1.74825174825175	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	436	"AWI"	436	10785	11870	11305	0	0.303030303030303	0	0	3.93939393939394	0	0	1.21212121212121	0	0	0	0.909090909090909	18.4848484848485	0.303030303030303	0	0	0	0	0.909090909090909	11.8181818181818	0	0	0	0.606060606060606	0	0.303030303030303	34.8484848484849	0	0	0	1.81818181818182	0	2.12121212121212	13.9393939393939	4.24242424242424	0	0	0	3.93939393939394	0	0.303030303030303	0
3006	3913	"Belle Lake"	52.18333	-7.03333	439	"AWI"	439	10833	11906	11356	0	0.56980056980057	0	0	2.56410256410256	0	0	0	0	2.56410256410256	0	0	13.960113960114	0	0	0	0	0	1.13960113960114	30.7692307692308	0	0	0	0	0	0	26.4957264957265	0	0	0.284900284900285	1.70940170940171	0	1.13960113960114	7.69230769230769	7.12250712250712	0.284900284900285	0	0	3.7037037037037	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	448	"AWI"	448	10940	12092	11503	0	0.546448087431694	0.546448087431694	0	3.00546448087432	0	0	0.273224043715847	0	0.819672131147541	0.273224043715847	0	18.0327868852459	0	0	0	0	0	0.819672131147541	22.9508196721311	0	0	0	0.546448087431694	0	0	36.3387978142077	0	0	0	1.09289617486339	0	1.63934426229508	7.92349726775956	2.45901639344262	0.273224043715847	0	0	2.45901639344262	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	458	"AWI"	458	11102	12233	11668	0.292397660818713	0.292397660818713	0.584795321637427	0	0.87719298245614	1.16959064327485	0	0	0	1.16959064327485	0.292397660818713	0	30.4093567251462	0	0	0	0	0	2.33918128654971	4.97076023391813	0	0	0	1.75438596491228	0	0	43.859649122807	0	0	0.292397660818713	1.16959064327485	0	0.87719298245614	7.01754385964912	1.46198830409357	0	0	0	1.16959064327485	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	468	"AWI"	468	11263	12394	11829	0.31055900621118	0.31055900621118	0.31055900621118	0	3.41614906832298	1.24223602484472	0	0	0	0.93167701863354	0.31055900621118	0	15.2173913043478	0	0	0	0	0	2.17391304347826	12.7329192546584	0	0	0	1.86335403726708	0	0	48.1366459627329	0	0	0.31055900621118	0.62111801242236	0	0.62111801242236	9.93788819875776	0.93167701863354	0	0	0	0.62111801242236	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	478	"AWI"	478	11419	12550	11992	0	0	0.311526479750779	0	1.24610591900312	0	0	0.311526479750779	0	1.86915887850467	0	0	12.1495327102804	0	0	0	0.311526479750779	0	0.934579439252336	18.0685358255452	0	0	0.311526479750779	0.311526479750779	0	0	39.8753894080997	0	0	0	0.934579439252336	0	0.934579439252336	16.1993769470405	2.80373831775701	0.311526479750779	0	0	3.11526479750779	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	488	"AWI"	488	11577	12718	12155	0	0	0.593471810089021	0	9.49554896142433	0	0	0	0	0.29673590504451	0	0	7.41839762611276	0	0	0	0	0	0.890207715133531	20.4747774480712	0	0	0	0.593471810089021	0	0	42.433234421365	0	0	0	1.18694362017804	0	1.18694362017804	10.6824925816024	2.67062314540059	0.29673590504451	0	0	1.78041543026706	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	499	"AWI"	499	11759	12878	12336	0	0	1.2987012987013	0	1.94805194805195	0.974025974025974	3.57142857142857	2.92207792207792	0	2.27272727272727	0.324675324675325	0.324675324675325	38.6363636363636	0	0	0	0	0	2.92207792207792	0.649350649350649	0	0	0	0.974025974025974	0	0	28.5714285714286	0	0	0	0.324675324675325	0	0.649350649350649	11.3636363636364	0.649350649350649	0	0	0	1.62337662337662	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	508	"AWI"	508	11959	12996	12478	0	0.275482093663912	0.826446280991736	0	1.65289256198347	1.10192837465565	0	0.550964187327824	0	1.92837465564738	0	0	19.2837465564738	0.275482093663912	0	0	0	0	2.75482093663912	10.7438016528926	0	0	0	0.550964187327824	0	0.275482093663912	43.5261707988981	0.550964187327824	0	0.275482093663912	0	0	1.10192837465565	9.64187327823691	1.10192837465565	0	0	0	3.58126721763085	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	519	"AWI"	519	12197	13163	12677	0	0	1.69491525423729	0	0.282485875706215	0	3.10734463276836	0.282485875706215	0	0	0.282485875706215	0	17.5141242937853	0	0	0	0.282485875706215	0	2.54237288135593	8.75706214689266	0	0	0	1.41242937853107	0	0	56.7796610169492	0	0	0	0	0	0.564971751412429	6.21468926553672	0.282485875706215	0	0	0	0	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	529	"AWI"	529	12398	13445	12913	0.277777777777778	0	0	0	0	0.555555555555556	3.05555555555556	0	0	0.277777777777778	0	0	23.6111111111111	0	0	0	0	0	3.33333333333333	3.61111111111111	0	0	0	3.33333333333333	0	0	53.3333333333333	0	0	0.277777777777778	0.277777777777778	0	1.94444444444444	4.72222222222222	0.555555555555556	0	0	0	0.833333333333333	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	540	"AWI"	540	12633	13927	13203	0	0	0	0	0.84985835694051	0	0	0	0	0	0	0	13.0311614730878	0	0	0	0	0	1.98300283286119	13.314447592068	0	0	0	0.28328611898017	0	0	63.1728045325779	0	0	0	0.28328611898017	0	1.41643059490085	4.53257790368272	0.84985835694051	0	0	0	0.28328611898017	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	549	"AWI"	549	12817	14207	13451	0	0	0	0	0.309597523219814	0	0	0.309597523219814	0	0.619195046439629	0	0.309597523219814	11.4551083591331	0	0	0	0.928792569659443	0	0	11.1455108359133	0	0	0	0	0	0	65.6346749226006	0	0	0	0.619195046439629	0	2.1671826625387	4.95356037151703	0.619195046439629	0	0	0	0.928792569659443	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	558	"AWI"	558	13102	14444	13697	0.324675324675325	0.649350649350649	0.324675324675325	0	0.324675324675325	0	0	0	0	0	0	0	8.11688311688312	0	0	0	0	0	1.2987012987013	31.8181818181818	0	0	0	0	0	0	43.5064935064935	0	0	0.324675324675325	0.974025974025974	0	1.2987012987013	5.51948051948052	4.22077922077922	0	0	0	1.2987012987013	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	560	"AWI"	560	13144	14511	13749	0	0.1669449081803	0.500834724540901	0	0	0	0	0	0	0	0	0	6.51085141903172	0	0	0	0.1669449081803	0	0.667779632721202	53.5893155258765	0	0	0	0.1669449081803	0	0	27.8797996661102	0	0	0.1669449081803	0.500834724540901	0	0.333889816360601	4.67445742904841	2.00333889816361	0	0	0	2.67111853088481	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	564	"AWI"	564	13233	14671	13854	0	0	1.07296137339056	0	0.214592274678112	0	1.71673819742489	0	0	0	0	0	3.21888412017167	0	0	0	0	0	0.214592274678112	71.8884120171674	0	0	0	0.214592274678112	0	0	12.0171673819742	0	0	0	0	0	1.07296137339056	3.21888412017167	1.931330472103	0	0	0	3.21888412017167	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	566	"AWI"	566	13286	14706	13901	0	0	0	0	0.50761421319797	0.761421319796954	0	0	0	0	0	0	6.85279187817259	0	0	0	0	0	0.50761421319797	60.9137055837564	0.253807106598985	0	0	0	0	0	16.751269035533	0	0	0	0	0	0.761421319796954	8.12182741116751	3.55329949238579	0	0	0	1.01522842639594	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	570	"AWI"	570	13375	14828	14000	0	0.589970501474926	0.294985250737463	0	7.07964601769912	1.76991150442478	0	0.294985250737463	0	0	0.294985250737463	0	6.48967551622419	0	0	0	0	0	3.24483775811209	5.30973451327434	0.294985250737463	0	0.589970501474926	0	0	0	27.1386430678466	0	0	0	0.884955752212389	0	0.294985250737463	40.4129793510324	4.71976401179941	0	0	0	0.294985250737463	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	572	"AWI"	572	13413	14899	14052	0.727272727272727	0.363636363636364	0	0	4.72727272727273	2.18181818181818	0	0.363636363636364	0	0.363636363636364	0	0.363636363636364	10.1818181818182	0	0	0	0	0	2.54545454545455	0.363636363636364	0	0	0	1.09090909090909	0	0	37.0909090909091	0	0	0	0	0	0	36	2.18181818181818	0.363636363636364	0	0	1.09090909090909	0	0	0
3006	3913	"Belle Lake"	52.18333	-7.03333	576	"AWI"	576	13465	15054	14142	0.851063829787234	0	0	0	10.6382978723404	0	6.80851063829787	0	0	2.12765957446809	1.70212765957447	0.425531914893617	12.3404255319149	0	0	0	0	0	4.25531914893617	0.851063829787234	0	0	0	5.53191489361702	0	0	31.4893617021277	0	0	0	0	0	0	17.8723404255319	4.68085106382979	0	0	0	0.425531914893617	0	0	0
