"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Ilex"	"Indeterminable"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
23871	41384	"Horsemarsh Sewer"	51.05194	0.82667	76	"AWI"	76	2907	3551	3219	0	52.3168908819133	0.298953662182362	0	0.298953662182362	0	0.298953662182362	0	12.5560538116592	0.448430493273543	0	0	0	0	13.1539611360239	4.63378176382661	0	0	0	0.149476831091181	0.298953662182362	0.149476831091181	0.149476831091181	0.896860986547085	0	0.149476831091181	0	0.448430493273543	0	0	0.149476831091181	0.448430493273543	0	4.93273542600897	0	5.68011958146487	0	0	0	0	0	1.64424514200299	0	0	0.298953662182362	0.149476831091181	0.298953662182362	0.149476831091181	0	0
23871	41384	"Horsemarsh Sewer"	51.05194	0.82667	84	"AWI"	84	3074	3621	3321	0.144092219020173	56.4841498559078	0.288184438040346	0	0.576368876080692	0.144092219020173	0.288184438040346	0	7.49279538904899	1.00864553314121	0	0	0	0	11.8155619596542	3.1700288184438	0	0	0	0	0.144092219020173	0.576368876080692	0.144092219020173	1.29682997118156	0	0	0	0.432276657060519	0	0	0.144092219020173	0.432276657060519	0	3.89048991354467	0.288184438040346	7.92507204610951	0	0	0	0	0	2.59365994236311	0	0	0	0	0.576368876080692	0	0	0.144092219020173
23871	41384	"Horsemarsh Sewer"	51.05194	0.82667	92	"AWI"	92	3161	3756	3422	0	34.8880597014925	0	0	0	0	0	0	40.4850746268657	0	0.373134328358209	0	0	0	5.59701492537313	2.61194029850746	0	0	0	0	0	0.186567164179104	0	1.49253731343284	0	0	0	0.373134328358209	0	0	0.373134328358209	0	0	2.05223880597015	0	9.14179104477612	0	0	0	0	0	0.559701492537313	0	0	0	0	1.86567164179104	0	0	0
23871	41384	"Horsemarsh Sewer"	51.05194	0.82667	100	"AWI"	100	3257	3863	3552	0	43.6666666666667	0	0	0.166666666666667	0.666666666666667	0	0	17.5	1.33333333333333	0	0	0	0	12.3333333333333	1	0	0	0	0	0	0.833333333333333	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0.666666666666667	0.166666666666667	15.1666666666667	0	0	0	0	0	4.33333333333333	0	0	0	0	0.666666666666667	0.333333333333333	0	0
23871	41384	"Horsemarsh Sewer"	51.05194	0.82667	108	"AWI"	108	3348	4039	3672	0	45.6597222222222	0.173611111111111	0	0.173611111111111	0	0	0	10.5902777777778	0	0.520833333333333	0	0	0	13.7152777777778	2.25694444444444	0	0	0	0	0	0.694444444444444	0	0.694444444444444	0	0	0	0.173611111111111	0	0	0	0	0	1.04166666666667	0.347222222222222	21.0069444444444	0	0	0	0	0	0.868055555555556	0	0.173611111111111	0	0	1.90972222222222	0	0	0
23871	41384	"Horsemarsh Sewer"	51.05194	0.82667	116	"AWI"	116	3458	4125	3804	0	48.9112227805695	0.16750418760469	0	0.16750418760469	0.16750418760469	0	0	14.070351758794	0.16750418760469	0	0	0	0	11.2227805695142	1.6750418760469	0	0	0	0	0	0.16750418760469	0	0.50251256281407	0	0	0	0	0	0	0	0	0	2.01005025125628	0.16750418760469	18.5929648241206	0	0	0	0	0	1.00502512562814	0	0	0	0	0.837520938023451	0	0	0.16750418760469
23871	41384	"Horsemarsh Sewer"	51.05194	0.82667	124	"AWI"	124	3582	4241	3929	0	40.6679764243615	0	0	0.196463654223969	0.196463654223969	0	0	16.1100196463654	0.982318271119843	0	0	0	0	10.0196463654224	5.30451866404715	0	0	0	0	0	0.196463654223969	0	0.392927308447937	0	0	0	0.392927308447937	0	0	0	0	0	1.76817288801572	0.196463654223969	17.4852652259332	0.196463654223969	0	0	0.589390962671906	0	3.53634577603143	0	0	0	0	1.57170923379175	0.196463654223969	0	0
23871	41384	"Horsemarsh Sewer"	51.05194	0.82667	132	"AWI"	132	3734	4306	4061	0	51.3245033112583	0.165562913907285	0	0.33112582781457	0.165562913907285	0	0	7.6158940397351	0.662251655629139	0	0	0	0	14.4039735099338	1.15894039735099	0	0	0	0	0	0.993377483443709	0	0.33112582781457	0	0	0	0	0	0	0	0	0	0.496688741721854	0.496688741721854	18.3774834437086	0	0	0	0	0	2.48344370860927	0	0	0	0	0.496688741721854	0.33112582781457	0	0.165562913907285
23871	41384	"Horsemarsh Sewer"	51.05194	0.82667	140	"AWI"	140	3896	4395	4171	0	55.6028368794326	0	0	0.283687943262411	0.141843971631206	0	0	8.36879432624113	0.141843971631206	0	0	0	0	12.9078014184397	0.567375886524823	0	0	0	0	0	0.567375886524823	0	0.709219858156028	0	0	0	0	0	0	0.567375886524823	0	0	0.567375886524823	0	17.1631205673759	0.141843971631206	0	0	0	0	0.851063829787234	0	0	0	0	1.13475177304965	0.283687943262411	0	0
23871	41384	"Horsemarsh Sewer"	51.05194	0.82667	148	"AWI"	148	4008	4478	4280	0	41.2429378531073	0	0	0.376647834274953	0	0	0	13.3709981167608	0.188323917137476	0	0	0	0	10.1694915254237	2.25988700564972	0	0	0	0	0	1.31826741996234	0	0.564971751412429	0	0	0	0	0	0	0	0	0	1.88323917137476	0.753295668549906	24.2937853107345	0	0	0	0	0	1.69491525423729	0	0	0	0	1.69491525423729	0.188323917137476	0	0
