"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
3227	4187	"Lavau"	47.34194	-1.93417	25	"AWI"	25	3	1466	541	0	0	8.77598152424942	0.92378752886836	0	0	0.23094688221709	0	1.15473441108545	0	0.23094688221709	0	0	0	0	1.38568129330254	2.77136258660508	8.54503464203233	0	0.46189376443418	0.69284064665127	0	0	0	0	0	0.23094688221709	0.23094688221709	0	47.3441108545035	0	0.23094688221709	0	0.46189376443418	0	0	19.1685912240185	0.23094688221709	0	0	0	5.77367205542725	0.23094688221709	0	0	0	0	0.46189376443418	0	0	0	0	0.23094688221709	0.23094688221709	0
3227	4187	"Lavau"	47.34194	-1.93417	30	"AWI"	30	17	1774	663	0	0	10.3244837758112	0.589970501474926	0	0.294985250737463	0.294985250737463	0	2.65486725663717	0	0	0	0	0	0	2.65486725663717	0.589970501474926	2.06489675516224	0	0	0.884955752212389	0	0	0.294985250737463	0	0	0.589970501474926	0	0	10.6194690265487	0	0	0	0.589970501474926	0	0	59.5870206489675	0	0	0	0	5.89970501474926	0.589970501474926	0	0	0	0	0.884955752212389	0	0	0	0	0.589970501474926	0	0
3227	4187	"Lavau"	47.34194	-1.93417	35	"AWI"	35	31	2079	784	0	0	9.77917981072555	0.630914826498423	0.946372239747634	0	0.630914826498423	0	1.26182965299685	0	0	0	0.315457413249211	0	0	1.89274447949527	0.946372239747634	0.946372239747634	0	0	1.26182965299685	0	0	0	0	0	0.315457413249211	0.315457413249211	0	10.7255520504732	0	0	0	0.315457413249211	0	0	58.3596214511041	0	0	0	0.630914826498423	7.57097791798107	0.315457413249211	0.630914826498423	0	0.630914826498423	0	1.26182965299685	0	0	0	0	0.315457413249211	0	0
3227	4187	"Lavau"	47.34194	-1.93417	40	"AWI"	40	131	2238	906	0	0	6.17760617760618	0.386100386100386	0.386100386100386	0	0.386100386100386	0	0.772200772200772	0	0	0	0	0	0	0.772200772200772	0.386100386100386	0	0	0	1.15830115830116	0.386100386100386	0	0	0	0	0.386100386100386	0.386100386100386	0	11.1969111969112	0	0.386100386100386	0	0.772200772200772	0	0	65.2509652509653	0	0	0	0.772200772200772	8.10810810810811	0	0	0	0.772200772200772	0	0.772200772200772	0	0	0	0	0.386100386100386	0	0
3227	4187	"Lavau"	47.34194	-1.93417	45	"AWI"	45	268	2285	1045	0	0.540540540540541	10.2702702702703	0.540540540540541	2.7027027027027	0	0.540540540540541	2.7027027027027	7.02702702702703	0	0	0	0.540540540540541	0	0	3.78378378378378	2.16216216216216	0	0	0.540540540540541	8.64864864864865	0	0	0	0	0	0	0.540540540540541	0	20.5405405405405	0	0	0	0.540540540540541	0	0	0	0	0	0	2.16216216216216	34.5945945945946	0	0	0	0.540540540540541	0	0.540540540540541	0	0	0	0	0.540540540540541	0	0
3227	4187	"Lavau"	47.34194	-1.93417	50	"AWI"	50	370	2335	1184	0	0	5.82278481012658	0.253164556962025	0.506329113924051	0.253164556962025	0.506329113924051	0	4.05063291139241	0	0	0	0	0	0	1.77215189873418	2.78481012658228	0.759493670886076	0	0	1.77215189873418	0.506329113924051	0	0	0	0	0	0	0.253164556962025	24.0506329113924	0	0.253164556962025	0	0.253164556962025	0	0	48.6075949367089	0	0	0	0	6.83544303797468	0	0	0	0	0	0.506329113924051	0	0	0	0	0.253164556962025	0	0
3227	4187	"Lavau"	47.34194	-1.93417	55	"AWI"	55	452	2391	1337	0	0	5.73065902578797	0	0	0	0	0	4.01146131805158	0	0	0	0	0	0	2.00573065902579	11.4613180515759	0	0	0	1.14613180515759	0.573065902578797	0	0	0	0	0	0	0	19.4842406876791	0	0	0	0.286532951289398	0	0	38.10888252149	0	0	0	0	15.7593123209169	0	0	0	0.573065902578797	0	0.573065902578797	0	0	0	0	0.286532951289398	0	0
3227	4187	"Lavau"	47.34194	-1.93417	60	"AWI"	60	518	2440	1488	0	0	4.8780487804878	0.696864111498258	0.696864111498258	0	0.348432055749129	0	0.696864111498258	0	0	0	0	0	0	1.74216027874564	18.815331010453	0	0	0	1.04529616724739	0.348432055749129	0	0.348432055749129	0	0	0	0.348432055749129	0	0	0	0.348432055749129	0	0.348432055749129	0	0	37.2822299651568	0	0	0.348432055749129	0	10.4529616724739	0.348432055749129	0	0	0	0	19.8606271777003	0	0.348432055749129	0	0	0.696864111498258	0	0
3227	4187	"Lavau"	47.34194	-1.93417	65	"AWI"	65	575	2513	1630	0	0	2.51256281407035	0.50251256281407	0.50251256281407	0	0	0	6.28140703517588	0	0	0	0	0	0	0.753768844221105	5.27638190954774	0.753768844221105	0	0	0.251256281407035	0	0	0	0	0	0	0.50251256281407	0	36.9346733668342	0	0	0	0.251256281407035	0	0	34.6733668341709	0	0	0.251256281407035	0	8.04020100502512	0.251256281407035	0.251256281407035	0	0.251256281407035	0	0.753768844221105	0	0.50251256281407	0	0	0.251256281407035	0.251256281407035	0
3227	4187	"Lavau"	47.34194	-1.93417	70	"AWI"	70	642	2652	1764	0	0	7.14285714285714	0.680272108843537	0	0	0	0	7.48299319727891	0	0.340136054421769	0	0	0	0.340136054421769	0	1.02040816326531	0	0	0	0	1.02040816326531	0	0	0	0	0	0.340136054421769	0	13.6054421768707	0	0	0	0	0	0	57.8231292517007	0	0	0	0	8.84353741496599	0.340136054421769	0	0	0.340136054421769	0	0.680272108843537	0	0	0	0	0	0	0
