"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Taxus"	"Ulmus"
9699	14291	"Reenadinna Wood"	52.00161	-9.544508	2	"AWI"	2	-44	751	163	1.81818181818182	0.363636363636364	0	0.727272727272727	0	2.54545454545455	0.363636363636364	0	0	8.72727272727273	0	2.18181818181818	0	0	0	4	0	1.09090909090909	12.7272727272727	0	0	0	1.81818181818182	0	0	2.54545454545455	0	0	0	0	6.18181818181818	0.727272727272727	53.8181818181818	0.363636363636364
9699	14291	"Reenadinna Wood"	52.00161	-9.544508	6	"AWI"	6	120	1669	611	0.645161290322581	0	0	1.29032258064516	0	2.58064516129032	1.93548387096774	0	0	14.1935483870968	0	3.2258064516129	0	0	0	3.87096774193548	0	0.645161290322581	29.0322580645161	0	0	1.29032258064516	3.2258064516129	0	0	5.16129032258065	0	0	0	0	22.5806451612903	0	9.03225806451613	1.29032258064516
9699	14291	"Reenadinna Wood"	52.00161	-9.544508	10	"AWI"	10	348	2060	1080	1.36054421768707	0	0	0.340136054421769	0	3.06122448979592	0.680272108843537	0	0	10.5442176870748	0.340136054421769	1.70068027210884	0	0	0	3.06122448979592	0	0.340136054421769	13.265306122449	0	0	0.340136054421769	2.72108843537415	0	0	3.06122448979592	0	0	0	0	8.50340136054422	0	50.6802721088435	0
9699	14291	"Reenadinna Wood"	52.00161	-9.544508	14	"AWI"	14	713	2382	1533	2.64150943396226	0	0	0	0	0.377358490566038	0.377358490566038	0	0	9.43396226415094	0	1.13207547169811	0	0	0	1.88679245283019	0.377358490566038	1.13207547169811	20.377358490566	0	0	0	1.50943396226415	0	0	0.377358490566038	0	0	3.0188679245283	0	1.13207547169811	0.377358490566038	55.4716981132075	0.377358490566038
9699	14291	"Reenadinna Wood"	52.00161	-9.544508	16	"AWI"	16	864	2558	1754	1.83150183150183	0.366300366300366	0	6.95970695970696	0	5.49450549450549	0.366300366300366	0	0.366300366300366	0	0	1.46520146520147	0	0	0	2.1978021978022	0	1.46520146520147	22.7106227106227	0	0	1.0989010989011	5.49450549450549	0	0	2.93040293040293	0	0	0.366300366300366	0	15.3846153846154	0	31.1355311355311	0.366300366300366
9699	14291	"Reenadinna Wood"	52.00161	-9.544508	17	"AWI"	17	1045	2613	1860	1.53846153846154	0	0	1.02564102564103	0	13.3333333333333	1.02564102564103	0	0	1.02564102564103	0	1.02564102564103	0	0	0	0.512820512820513	0	2.05128205128205	17.9487179487179	0	0	0	1.02564102564103	0	0	7.17948717948718	0	0	0	0	1.53846153846154	0	50.7692307692308	0
9699	14291	"Reenadinna Wood"	52.00161	-9.544508	18	"AWI"	18	1172	2671	1975	3.1496062992126	0	0	0.393700787401575	0	2.36220472440945	1.18110236220472	0	0.393700787401575	9.44881889763779	0	8.66141732283465	0	0	0	0.78740157480315	0	1.18110236220472	14.1732283464567	0	0	0.78740157480315	3.1496062992126	0	0	0.78740157480315	0	0	0	0	7.48031496062992	0	46.0629921259843	0
9699	14291	"Reenadinna Wood"	52.00161	-9.544508	22	"AWI"	22	1834	2912	2414	4.19161676646707	0	0	0.598802395209581	0	1.19760479041916	2.39520958083832	0	2.39520958083832	23.3532934131737	0	9.58083832335329	0	9.58083832335329	0	0.598802395209581	0	1.79640718562874	17.3652694610778	0	0	2.39520958083832	0	0	5.38922155688623	1.79640718562874	0	0	0	0	0.598802395209581	0	15.5688622754491	1.19760479041916
9699	14291	"Reenadinna Wood"	52.00161	-9.544508	25	"AWI"	25	2378	3106	2769	7.54716981132075	0	0	1.25786163522013	0	10.062893081761	0	0	0	5.0314465408805	0	0	0	0	0	0	0	0	42.1383647798742	0	0	0	0	0	0	8.80503144654088	0	0	0	0	20.7547169811321	0	1.25786163522013	3.14465408805031
9699	14291	"Reenadinna Wood"	52.00161	-9.544508	26	"AWI"	26	2565	3242	2907	3.26086956521739	0	0	1.08695652173913	0	1.08695652173913	0	0	1.08695652173913	36.9565217391304	0	9.78260869565217	0	0	0	1.08695652173913	0	1.08695652173913	16.304347826087	0	0	0	0	0	0	1.08695652173913	0	0	0	0	1.08695652173913	0	26.0869565217391	0
