"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
14524	22757	"Plešné jezero"	48.775332	13.864648	33	"AWI"	33	435	1782	1264	170	0	0	0	0	0	2	0	0	0	0	0	0	0	0	13	3	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	2	2	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	36	"AWI"	36	487	1878	1370	134	2	0	1	0	0	1	0	0	1	0	0	0	0	0	11	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	1	1	1	1
14524	22757	"Plešné jezero"	48.775332	13.864648	39	"AWI"	39	673	1947	1475	102	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	1	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	2	2	0
14524	22757	"Plešné jezero"	48.775332	13.864648	42	"AWI"	42	946	1973	1577	88	1	44	0	0	0	1	0	0	0	0	1	0	1	0	9	1	0	0	0	0	119	4	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	2	3	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	45	"AWI"	45	1214	2009	1678	82	0	0	0	0	0	2	0	0	0	0	0	0	0	0	90	3	0	0	0	0	86	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	48	"AWI"	48	1457	2059	1778	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	1	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	51	"AWI"	51	1674	2157	1885	97	1	0	0	0	0	1	0	0	0	0	0	0	1	0	9	2	0	0	0	0	116	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	54	"AWI"	54	1789	2284	1997	93	1	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	117	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	1	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	57	"AWI"	57	1877	2405	2106	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	12	107	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	1	1	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	60	"AWI"	60	1949	2523	2213	172	0	33	0	0	0	4	0	49	1	0	0	0	0	0	11	3	0	0	0	0	90	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	1	1	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	81	"AWI"	81	2379	3587	2938	113	0	0	0	0	0	0	0	32	0	0	0	0	0	0	24	0	0	0	0	0	106	7	0	0	0	0	0	0	0	0	0	2	114	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	2	2	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	108	"AWI"	108	3869	4231	4047	123	1	0	0	0	0	3	0	33	0	0	0	0	0	0	37	1	0	0	0	0	74	4	0	0	0	0	0	0	0	1	0	2	121	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	4	2	2	0
14524	22757	"Plešné jezero"	48.775332	13.864648	126	"AWI"	126	4410	5176	4810	83	0	0	0	0	0	0	0	43	1	0	0	0	0	0	65	1	0	0	0	0	95	4	0	0	0	0	0	0	0	0	0	1	137	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	1	7	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	153	"AWI"	153	5484	6322	5862	78	0	0	0	0	0	0	0	0	1	0	1	0	0	0	25	3	0	0	0	0	63	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	2	2	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	184	"AWI"	184	5969	8368	7158	14	0	0	0	0	0	1	0	0	2	0	0	0	0	0	36	1	0	0	0	0	84	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	6	13	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	202	"AWI"	202	6427	8836	7882	1	0	0	0	0	0	1	0	105	0	0	0	0	0	0	74	2	0	0	0	0	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	15	33	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	232	"AWI"	232	8791	9379	9111	3	0	0	0	0	0	3	0	54	0	0	0	0	0	0	65	1	0	0	0	0	60	23	0	0	0	0	0	0	0	0	0	1	195	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	13	27	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	259	"AWI"	259	9474	11977	10489	0	0	0	1	0	0	1	0	42	0	0	0	0	0	0	91	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	4	17	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	262	"AWI"	262	9659	12092	10657	3	0	0	0	0	1	0	0	37	0	0	0	0	0	0	74	1	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	11	18	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	271	"AWI"	271	9988	12351	11204	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	215	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	6	17	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	280	"AWI"	280	10406	12742	11722	47	1	0	0	0	0	4	0	130	0	0	0	0	1	0	40	3	0	0	0	0	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	9	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	283	"AWI"	283	10780	12781	11902	1	0	0	0	0	0	1	0	149	0	0	0	0	0	0	23	3	0	0	0	0	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	292	"AWI"	292	11791	12951	12458	0	0	0	3	0	0	23	0	110	0	2	0	0	0	1	4	12	0	0	0	0	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	301	"AWI"	301	12415	13176	12869	0	0	2	2	0	0	9	0	169	1	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	304	"AWI"	304	12613	13218	12954	0	0	0	1	0	0	18	0	308	0	1	0	0	0	1	6	15	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	506	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	4	0	1	1	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	313	"AWI"	313	12903	13550	13214	0	0	0	0	0	0	14	0	97	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	322	"AWI"	322	13076	13789	13395	0	0	0	8	0	0	30	0	196	0	0	0	0	0	10	3	7	1	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	1	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	325	"AWI"	325	13121	13881	13449	0	0	0	2	0	0	34	0	75	0	0	0	0	0	4	0	20	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	74	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	328	"AWI"	328	13158	13959	13504	0	0	0	2	0	0	31	0	51	0	0	0	0	0	12	1	30	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	331	"AWI"	331	13182	14059	13562	0	0	0	6	0	0	38	0	46	1	0	0	0	0	9	5	6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	12	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	334	"AWI"	334	13212	14163	13615	0	0	0	3	0	0	60	0	86	2	0	0	0	0	10	0	36	2	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	3	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	337	"AWI"	337	13296	14212	13697	0	0	2	0	0	0	28	0	136	1	0	0	0	0	3	0	15	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	142	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	340	"AWI"	340	13348	14291	13784	0	0	0	4	0	0	28	0	48	0	0	0	0	0	4	6	29	0	3	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	6	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	343	"AWI"	343	13390	14385	13867	0	0	0	10	0	0	47	0	100	1	1	0	0	0	20	3	21	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	5	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	346	"AWI"	346	13425	14494	13947	0	0	4	5	0	0	118	0	39	2	0	0	0	0	16	2	13	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	355	"AWI"	355	13608	14834	14175	0	0	0	3	0	0	40	0	42	3	0	0	0	0	14	0	54	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	71	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	364	"AWI"	364	13843	14956	14469	0	0	0	10	0	0	36	0	67	1	0	0	0	0	6	8	53	0	0	0	0	0	0	1	0	17	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	4	1	0
14524	22757	"Plešné jezero"	48.775332	13.864648	373	"AWI"	373	14074	15192	14738	0	0	2	1	0	0	49	0	89	1	0	0	0	0	7	14	22	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	9	0	0	2	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	382	"AWI"	382	14452	15337	15003	0	0	0	8	0	0	43	0	36	2	0	0	0	0	15	11	59	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	391	"AWI"	391	14685	15637	15241	0	0	0	10	0	0	66	0	33	6	0	0	0	0	22	2	43	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	6	0	0	2	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	400	"AWI"	400	15007	15780	15448	0	0	3	16	0	0	89	0	27	2	0	0	0	0	29	1	23	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	406	"AWI"	406	15148	15947	15587	0	0	0	1	0	0	56	0	191	0	0	0	0	0	2	2	10	1	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	15	0	1	1	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	415	"AWI"	415	15383	16113	15779	0	0	11	3	0	0	37	0	37	5	0	0	0	0	19	3	41	3	2	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	424	"AWI"	424	15524	16408	15957	0	0	0	8	0	0	27	0	78	4	0	0	0	0	10	20	37	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	5	1	0
14524	22757	"Plešné jezero"	48.775332	13.864648	445	"AWI"	445	15806	16900	16338	0	0	6	4	0	0	69	0	94	0	0	0	0	0	15	15	24	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	11	0	1	2	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	454	"AWI"	454	15989	16985	16510	0	0	0	5	0	0	29	0	61	2	0	0	0	0	14	3	46	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	1	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	463	"AWI"	463	16094	17164	16677	0	0	0	6	0	0	32	0	23	0	0	0	0	0	4	3	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	472	"AWI"	472	16361	17251	16832	0	0	2	8	0	0	65	0	73	1	0	0	0	0	11	2	31	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	480	"AWI"	480	16503	17390	16981	0	0	0	11	0	0	112	0	40	7	0	0	0	0	23	0	20	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	481	"AWI"	481	16510	17413	17001	0	0	0	12	0	0	57	0	14	3	0	0	0	0	9	3	9	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	3	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	499	"AWI"	499	16892	17882	17337	0	0	0	22	0	0	159	0	122	4	1	0	0	0	45	0	21	0	3	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	1	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	508	"AWI"	508	17041	18193	17517	0	0	0	21	0	0	87	0	51	4	0	0	0	0	28	0	13	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	215	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	8	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	517	"AWI"	517	17119	18676	17692	0	0	0	8	0	0	70	0	48	2	0	0	0	0	15	0	15	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	13	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	526	"AWI"	526	17243	18968	17875	0	0	0	14	0	0	90	0	47	5	0	0	0	0	16	0	44	0	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	183	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	535	"AWI"	535	17330	19310	18072	0	0	0	11	0	0	24	0	3	2	0	0	0	0	10	0	26	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	544	"AWI"	544	17492	19600	18264	0	0	3	10	0	0	72	0	22	6	0	0	0	0	11	1	29	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	15	0	0	1	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	556	"AWI"	556	17628	20027	18539	0	0	0	5	0	0	60	0	0	3	0	0	0	0	16	3	56	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	1	0
