"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Lamiaceae"	"Larix"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"
3083	4017	"Dlinnoe"	62.31667	33.85	275	"AWI"	275	1870	3534	2640	0	0	0	0.45662100456621	0	0	0	0	0	0.45662100456621	31.9634703196347	0	0	0	0.45662100456621	0	0	25.1141552511416	37.4429223744292	0	1.36986301369863	0	0.91324200913242	0.45662100456621	0.91324200913242	0	0	0	0	0	0	0.45662100456621
3083	4017	"Dlinnoe"	62.31667	33.85	300	"AWI"	300	2098	3841	2951	0.956937799043062	11.0047846889952	0	5.26315789473684	0.478468899521531	0	0	0	0	0.956937799043062	24.4019138755981	0	0	0	0	0.478468899521531	0	16.7464114832536	33.4928229665072	0	4.30622009569378	0	0.956937799043062	0	0.478468899521531	0	0	0	0	0	0	0.478468899521531
3083	4017	"Dlinnoe"	62.31667	33.85	325	"AWI"	325	2403	4054	3252	1.66666666666667	0	0.555555555555556	0	0	0	0	0	0	1.66666666666667	13.8888888888889	0	1.11111111111111	0.555555555555556	0	0.555555555555556	0	0	71.6666666666667	0	3.33333333333333	0	1.66666666666667	0.555555555555556	0.555555555555556	0	0	1.11111111111111	0	0	0	1.11111111111111
3083	4017	"Dlinnoe"	62.31667	33.85	350	"AWI"	350	2706	4256	3555	0.381679389312977	0	0	0	0.763358778625954	0	0	0	0	1.52671755725191	7.63358778625954	0	0.381679389312977	0	0	0.381679389312977	0	40.8396946564886	45.0381679389313	0	0	0	0	0	0	0	0.763358778625954	0	0	0	0	2.29007633587786
3083	4017	"Dlinnoe"	62.31667	33.85	375	"AWI"	375	3065	4467	3853	0.253807106598985	7.61421319796954	0.253807106598985	0	0.253807106598985	0	41.1167512690355	0	0	2.28426395939086	3.04568527918782	0	0	0	0	0	0	25.3807106598985	17.005076142132	0	0.253807106598985	0	1.01522842639594	0	0	0	0	0.50761421319797	0	0.253807106598985	0.253807106598985	0.50761421319797
3083	4017	"Dlinnoe"	62.31667	33.85	400	"AWI"	400	3472	4643	4151	0.404858299595142	14.5748987854251	0.404858299595142	0	1.21457489878543	0	0	0	0	2.83400809716599	5.66801619433198	0	0.404858299595142	0	0	0	0	29.1497975708502	40.4858299595142	0	1.21457489878543	0	2.02429149797571	0	0	0	0	0.809716599190283	0	0	0	0.809716599190283
3083	4017	"Dlinnoe"	62.31667	33.85	425	"AWI"	425	3977	4810	4462	1.05633802816901	19.0140845070423	0	0	1.05633802816901	0	0	0	0	4.92957746478873	3.87323943661972	0	0	0	0.352112676056338	0	0	33.4507042253521	30.6338028169014	0	2.46478873239437	0	2.11267605633803	0	0	0	0	0	0	0	0	1.05633802816901
3083	4017	"Dlinnoe"	62.31667	33.85	450	"AWI"	450	4447	5332	4816	0	17.4528301886792	0	0	0.943396226415094	0	0	0	0	2.35849056603774	5.66037735849057	0	0	0.471698113207547	0	0	0	34.4339622641509	31.1320754716981	0	1.41509433962264	0	0	0	0	0	0	0.943396226415094	0	0	0.943396226415094	4.24528301886792
3083	4017	"Dlinnoe"	62.31667	33.85	475	"AWI"	475	4705	6425	5342	0.619195046439629	15.7894736842105	0.309597523219814	0	0.619195046439629	0	0	0	0	2.47678018575851	3.40557275541796	0	0	0	0.309597523219814	0.309597523219814	0	28.4829721362229	41.7956656346749	0	0.619195046439629	0	0.928792569659443	0	0	0	0	0.309597523219814	0.309597523219814	0	0.309597523219814	3.40557275541796
3083	4017	"Dlinnoe"	62.31667	33.85	500	"AWI"	500	5032	7106	5954	0	22.8310502283105	0.45662100456621	0	0.91324200913242	0	0	0	0	4.10958904109589	5.93607305936073	0	0	0	0.45662100456621	0	0	24.2009132420091	31.0502283105023	0	2.28310502283105	0	0.45662100456621	0	0	0	0	1.36986301369863	0.45662100456621	0	0	5.47945205479452
3083	4017	"Dlinnoe"	62.31667	33.85	525	"AWI"	525	5475	7684	6586	0	0	0	0	1.5	0	0	0	0	5.5	7	0	1.5	0	0	0	0	32.5	39.5	0	3.5	0	0	0	1	0	0	0.5	0.5	0	1	6
3083	4017	"Dlinnoe"	62.31667	33.85	550	"AWI"	550	6066	8209	7224	0	0	0.157728706624606	0	0.315457413249211	0	74.1324921135647	0.157728706624606	0	1.57728706624606	3.47003154574132	0	0	0.315457413249211	0	0	0	2.99684542586751	10.8832807570978	0	1.57728706624606	0	0.157728706624606	0	0	0	0	1.10410094637224	0.315457413249211	0	0.157728706624606	2.6813880126183
3083	4017	"Dlinnoe"	62.31667	33.85	575	"AWI"	575	6731	8594	7854	0	0	0.813008130081301	0	1.6260162601626	0	0	0	0	2.4390243902439	8.13008130081301	0	0	1.6260162601626	0	0	0	7.31707317073171	58.5365853658537	0	9.75609756097561	0	0	0	0	0	0	0.813008130081301	2.4390243902439	0	0	6.50406504065041
3083	4017	"Dlinnoe"	62.31667	33.85	600	"AWI"	600	7759	8885	8408	0	0	0.555555555555556	0	2.22222222222222	0.555555555555556	0	0	0	2.22222222222222	6.11111111111111	0	0	1.11111111111111	0	0	0	1.66666666666667	71.1111111111111	0	6.66666666666667	0	1.11111111111111	0	0.555555555555556	0	0	0.555555555555556	0	0	0	5.55555555555556
3083	4017	"Dlinnoe"	62.31667	33.85	625	"AWI"	625	8520	9588	8951	0	0	0.980392156862745	0	0.490196078431373	0	0	0	0	0.490196078431373	14.2156862745098	0	0	0	0.490196078431373	0	0	2.45098039215686	67.156862745098	0	5.88235294117647	0	0.490196078431373	0.490196078431373	0.980392156862745	0	0	1.96078431372549	0.980392156862745	0	0	2.94117647058824
3083	4017	"Dlinnoe"	62.31667	33.85	650	"AWI"	650	8825	10360	9500	0.666666666666667	0	0.666666666666667	0	1.33333333333333	0	0	0	0	3.33333333333333	5.33333333333333	0	0	0	0	0	0	0.666666666666667	76.6666666666667	0	6	0	0.666666666666667	0	0	0	0	2.66666666666667	0	0	0.666666666666667	1.33333333333333
3083	4017	"Dlinnoe"	62.31667	33.85	675	"AWI"	675	9220	10978	10063	0	0	0	0	1.55038759689922	0	0	0	0	1.16279069767442	6.58914728682171	0	0.387596899224806	0.387596899224806	0	0	0	0	35.2713178294574	0	44.5736434108527	0.387596899224806	0.387596899224806	0	1.55038759689922	0.387596899224806	0	3.87596899224806	1.16279069767442	0	0	2.32558139534884
3083	4017	"Dlinnoe"	62.31667	33.85	700	"AWI"	700	9808	11423	10636	0.393700787401575	0	0	0	0.78740157480315	0	0	0	0	0.393700787401575	8.26771653543307	0	0	0	0	0	0	0.393700787401575	71.259842519685	0	13.7795275590551	0	0	0.393700787401575	0.393700787401575	0	0.393700787401575	1.5748031496063	0.393700787401575	0.393700787401575	0	1.18110236220472
3083	4017	"Dlinnoe"	62.31667	33.85	725	"AWI"	725	10343	11788	11173	0	0	4.34782608695652	0	8.69565217391304	0	0	0	0	1.24223602484472	4.34782608695652	0	0.62111801242236	2.48447204968944	0	0	0	0	9.3167701863354	0	59.0062111801242	0.62111801242236	0	2.48447204968944	0	0	0.62111801242236	3.1055900621118	2.48447204968944	0.62111801242236	0	0
3083	4017	"Dlinnoe"	62.31667	33.85	750	"AWI"	750	10668	12335	11522	0	0	6.83760683760684	0	12.8205128205128	0.854700854700855	0	0	0	1.70940170940171	1.70940170940171	0.854700854700855	2.56410256410256	0.854700854700855	0	0	0	0	17.0940170940171	0	46.1538461538462	0	0	0.854700854700855	0	0	0	1.70940170940171	1.70940170940171	2.56410256410256	0	1.70940170940171
3083	4017	"Dlinnoe"	62.31667	33.85	775	"AWI"	775	10940	12760	11816	0.699300699300699	0	8.39160839160839	0.699300699300699	29.3706293706294	1.3986013986014	0	0	0	2.0979020979021	6.99300699300699	0.699300699300699	3.4965034965035	0	0	0	0	0.699300699300699	21.6783216783217	0	13.2867132867133	0	0	2.0979020979021	0.699300699300699	0	0	4.1958041958042	0	2.7972027972028	0	0.699300699300699
3083	4017	"Dlinnoe"	62.31667	33.85	800	"AWI"	800	11218	13152	12093	0	0	6.20689655172414	0	41.3793103448276	0	0	0.689655172413793	1.37931034482759	3.44827586206897	6.89655172413793	1.37931034482759	3.44827586206897	0.689655172413793	0	0	0.689655172413793	1.37931034482759	16.551724137931	0	8.96551724137931	0	0	3.44827586206897	0.689655172413793	0.689655172413793	0	0.689655172413793	0	0	0	1.37931034482759
3083	4017	"Dlinnoe"	62.31667	33.85	825	"AWI"	825	11462	13549	12379	0	17.7304964539007	6.38297872340426	1.41843971631206	28.3687943262411	0	0	0	0	1.41843971631206	6.38297872340426	2.12765957446809	2.12765957446809	0.709219858156028	0	0	0	1.41843971631206	17.0212765957447	0	7.80141843971631	0	0	2.12765957446809	0	1.41843971631206	0.709219858156028	2.12765957446809	0	0.709219858156028	0	0
3083	4017	"Dlinnoe"	62.31667	33.85	850	"AWI"	850	11735	13927	12664	0	0	12.6760563380282	1.40845070422535	40.8450704225352	0	0	0	0	3.52112676056338	11.9718309859155	0.704225352112676	1.40845070422535	0.704225352112676	0	0	0	0.704225352112676	12.6760563380282	0	6.33802816901408	0	0.704225352112676	2.8169014084507	0	0	0	2.11267605633803	0	0.704225352112676	0	0.704225352112676
3083	4017	"Dlinnoe"	62.31667	33.85	875	"AWI"	875	12011	14355	12952	0	0	9.57446808510638	0.531914893617021	21.2765957446809	0.531914893617021	0	0	0.531914893617021	1.06382978723404	3.72340425531915	0	0.531914893617021	0	0	0	0	0	55.8510638297872	0	4.25531914893617	0	0.531914893617021	0.531914893617021	0	0	0	0.531914893617021	0	0.531914893617021	0	0
3083	4017	"Dlinnoe"	62.31667	33.85	900	"AWI"	900	12285	14762	13248	0	0	26.6666666666667	0	6.66666666666667	0	0	0	2.22222222222222	0	4.44444444444444	0	2.22222222222222	0	0	0	0	0	37.7777777777778	0	11.1111111111111	0	0	0	0	0	2.22222222222222	0	0	4.44444444444444	0	2.22222222222222
