"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3397	4402	"Saldropo"	43.05	-2.71667	55	"AWI"	55	43	1656	966	0	39	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	22	0	1	0	89	0	0	0	157	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	26	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1
3397	4402	"Saldropo"	43.05	-2.71667	60	"AWI"	60	103	1761	1021	0	35	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	25	0	1	0	125	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	55	10	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	65	"AWI"	65	157	1817	1087	0	28	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	29	0	0	0	90	0	0	0	138	2	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	70	"AWI"	70	205	1882	1147	0	30	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	17	0	0	0	107	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
3397	4402	"Saldropo"	43.05	-2.71667	75	"AWI"	75	248	1968	1204	0	27	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	16	0	0	0	79	0	0	0	155	3	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
3397	4402	"Saldropo"	43.05	-2.71667	80	"AWI"	80	284	2068	1258	0	31	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	22	0	2	0	79	0	0	0	164	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	27	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	85	"AWI"	85	334	2195	1316	1	33	0	0	0	5	0	9	0	0	1	0	0	0	0	1	0	25	0	1	0	91	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	33	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	90	"AWI"	90	396	2237	1379	0	30	2	1	0	3	0	6	0	1	0	0	0	0	0	0	0	23	0	1	0	95	0	0	0	190	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
3397	4402	"Saldropo"	43.05	-2.71667	95	"AWI"	95	446	2300	1444	0	33	0	0	0	10	0	8	0	0	0	0	0	0	0	0	0	35	0	4	0	0	0	0	0	167	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	46	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	100	"AWI"	100	495	2352	1504	1	39	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	20	0	1	0	56	0	0	0	120	1	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0	45	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	110	"AWI"	110	582	2517	1624	0	54	1	1	0	2	0	8	0	0	0	0	0	0	0	0	0	37	0	2	0	31	0	0	0	118	1	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	0	1	61	16	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	120	"AWI"	120	781	2635	1748	0	49	0	1	0	1	0	6	0	0	0	0	0	0	0	0	0	23	1	6	0	34	0	0	0	117	2	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
3397	4402	"Saldropo"	43.05	-2.71667	130	"AWI"	130	954	2761	1876	0	33	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	37	0	1	0	21	0	0	0	157	1	0	0	0	0	0	0	0	0	2	0	0	0	0	13	0	0	0	0	0	88	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	140	"AWI"	140	1077	2932	2012	0	40	1	0	0	1	0	10	0	0	0	0	0	0	0	0	0	25	0	1	0	23	0	0	0	140	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	91	15	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	150	"AWI"	150	1258	3039	2133	0	57	1	1	0	1	0	15	0	0	0	0	0	0	0	0	0	18	1	1	0	0	0	0	0	97	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	66	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	160	"AWI"	160	1363	3152	2261	0	24	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	39	0	3	0	104	0	0	0	95	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	52	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	165	"AWI"	165	1428	3225	2321	0	33	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	36	0	7	0	0	0	0	0	107	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	59	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
3397	4402	"Saldropo"	43.05	-2.71667	170	"AWI"	170	1475	3313	2383	0	20	1	0	0	1	0	6	0	0	0	0	0	0	0	0	0	30	0	3	0	45	0	0	0	151	1	1	0	0	0	0	0	0	2	0	0	0	0	0	16	0	0	0	0	0	56	23	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	180	"AWI"	180	1653	3384	2515	0	28	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	18	0	9	0	40	0	0	0	131	2	0	0	0	0	0	0	0	6	0	1	0	0	0	21	0	0	0	0	0	52	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	190	"AWI"	190	1745	3475	2645	0	27	0	3	0	4	0	15	0	0	0	0	0	0	0	0	0	19	0	6	0	44	0	0	0	127	2	0	1	0	0	0	1	0	0	0	0	0	0	0	22	0	0	0	0	0	76	0	0	0	0	0	1	1	0	0	0	0	7	2	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	200	"AWI"	200	1847	3602	2778	0	35	1	0	0	1	0	16	0	0	0	0	0	0	0	0	0	27	0	1	0	19	0	0	0	167	5	0	0	0	0	0	0	0	1	0	0	0	0	0	32	0	0	0	0	0	66	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	210	"AWI"	210	2062	3667	2904	1	39	1	0	1	4	0	18	0	1	0	0	0	0	0	0	0	26	0	0	0	43	0	0	0	126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	220	"AWI"	220	2191	3765	3039	0	36	0	1	0	2	0	9	0	0	0	0	0	0	0	0	0	24	0	3	1	73	0	0	0	111	3	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0	0	0	0	63	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	230	"AWI"	230	2335	3870	3167	0	25	0	0	0	2	0	20	0	0	0	0	0	0	0	0	0	47	0	16	0	18	0	0	0	162	3	0	0	0	0	0	0	0	0	1	0	0	0	0	8	1	0	0	0	0	36	18	0	0	0	1	0	0	0	1	0	0	2	2	0	0	1
3397	4402	"Saldropo"	43.05	-2.71667	235	"AWI"	235	2426	3896	3226	0	29	1	0	1	1	0	17	0	0	0	0	0	0	0	0	0	28	0	3	1	84	0	0	0	131	3	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	31	10	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	240	"AWI"	240	2494	3940	3288	0	30	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	31	0	2	0	85	0	0	0	116	0	1	0	0	0	0	1	0	0	0	0	0	0	0	27	0	0	0	0	0	65	14	0	0	0	0	0	0	0	2	0	0	1	3	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	250	"AWI"	250	2630	4057	3417	0	35	1	0	0	1	0	13	0	0	0	0	0	0	0	0	0	39	0	0	0	58	0	0	0	96	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	62	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	255	"AWI"	255	2686	4130	3484	0	26	0	0	1	1	0	14	0	0	0	0	0	0	0	0	0	35	1	0	0	0	0	0	0	102	2	1	0	0	0	0	0	0	1	1	0	0	0	0	29	0	0	0	0	0	55	5	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	260	"AWI"	260	2853	4151	3537	0	30	0	1	0	3	0	13	0	0	0	0	0	0	0	0	0	39	0	3	0	61	0	0	0	124	3	0	0	0	0	0	0	0	0	1	0	0	0	0	26	1	0	0	0	0	57	25	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	265	"AWI"	265	2989	4184	3586	0	51	0	1	1	1	0	26	0	0	0	0	0	1	0	0	0	56	1	0	0	67	0	0	0	98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	54	0	0	0	0	0	3	1	1	1	0	0	1	6	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	270	"AWI"	270	3105	4226	3639	0	51	0	0	0	1	0	17	0	0	0	0	0	0	0	0	0	76	0	8	0	48	0	0	0	94	5	0	0	0	0	0	0	0	0	2	0	0	0	0	23	0	0	0	0	0	70	0	0	0	0	0	1	0	1	1	0	0	0	3	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	275	"AWI"	275	3191	4276	3692	0	34	1	2	0	2	0	21	0	0	0	0	0	0	0	0	0	78	1	7	0	0	0	0	0	41	2	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	47	28	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	280	"AWI"	280	3281	4324	3753	0	51	0	1	0	0	0	31	0	0	0	0	0	0	0	0	0	93	0	9	0	24	0	0	0	30	5	0	0	0	0	0	0	0	0	0	2	0	0	0	17	1	2	0	0	0	75	19	0	1	0	0	0	1	1	2	0	1	1	4	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	285	"AWI"	285	3428	4392	3841	0	27	0	2	1	2	0	36	0	0	0	0	0	0	0	0	0	93	0	15	0	71	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	90	16	1	2	0	0	0	1	0	1	0	0	2	4	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	290	"AWI"	290	3680	4535	4002	0	15	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	55	0	48	0	59	0	0	1	4	3	0	0	0	0	0	0	0	0	0	1	0	0	0	39	0	0	0	0	0	30	0	0	2	0	0	0	12	0	3	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	295	"AWI"	295	3802	4752	4177	0	10	0	0	0	0	0	138	0	0	0	0	1	0	0	0	0	93	0	84	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	60	25	0	16	0	3	0	13	1	0	0	0	0	1	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	300	"AWI"	300	3866	5039	4340	0	8	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	120	0	87	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	66	25	2	14	0	0	0	21	2	0	0	0	0	2	0	0	1
3397	4402	"Saldropo"	43.05	-2.71667	305	"AWI"	305	3916	5409	4502	0	11	0	0	0	2	0	107	0	0	0	0	0	0	0	0	0	98	0	54	0	19	0	0	0	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	84	28	1	16	0	0	1	21	2	1	0	0	2	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	315	"AWI"	315	4244	6004	4908	0	5	0	2	1	0	0	41	0	0	0	0	1	0	0	0	0	49	0	29	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	7	59	19	0	0	0	1	0	148	0	0	2	0	0	2	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	320	"AWI"	320	4682	6093	5211	1	10	2	3	0	1	0	89	1	0	0	0	1	0	0	0	0	70	0	20	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	78	28	1	17	0	0	0	101	3	0	0	0	0	4	0	0	2
3397	4402	"Saldropo"	43.05	-2.71667	325	"AWI"	325	5103	6189	5511	1	12	0	1	1	1	4	36	0	0	0	0	1	0	0	0	0	86	0	14	0	2	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	91	13	0	18	0	0	0	63	0	2	0	0	0	4	0	1	0
3397	4402	"Saldropo"	43.05	-2.71667	330	"AWI"	330	5513	6279	5815	0	5	0	1	1	1	0	34	0	0	0	0	0	0	0	0	0	82	0	17	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	19	0	0	0	0	0	53	20	0	0	0	0	0	5	1	0	0	0	0	7	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	335	"AWI"	335	5897	6410	6120	0	4	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	65	0	62	0	0	0	0	0	0	4	1	0	0	0	0	0	0	8	1	0	0	0	0	27	0	0	0	0	0	82	0	3	0	0	0	3	1	1	2	0	0	0	1	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	340	"AWI"	340	6214	6652	6416	0	1	0	2	1	2	0	5	0	0	0	0	1	0	0	0	0	118	0	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	7	0	0	0	0	0	51	0	0	0	1	0	88	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	345	"AWI"	345	6343	7030	6634	0	0	0	3	0	0	11	6	0	0	0	0	2	0	0	1	5	115	0	6	0	0	0	0	0	0	0	6	0	0	0	0	1	0	6	0	0	0	0	0	44	0	0	0	1	0	120	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	350	"AWI"	350	6399	7554	6841	0	0	0	5	0	0	13	0	0	0	0	0	5	0	0	0	2	103	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	1	0	89	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	353	"AWI"	353	6426	7887	6960	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	4	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	355	"AWI"	355	6439	8109	7042	0	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	358	"AWI"	358	6456	8444	7167	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	360	"AWI"	360	6467	8663	7247	0	6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3397	4402	"Saldropo"	43.05	-2.71667	365	"AWI"	365	6499	9213	7452	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	370	"AWI"	370	6619	9609	7663	0	2	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	375	"AWI"	375	6821	9774	7917	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	380	"AWI"	380	6939	9925	8168	0	9	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	8	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	385	"AWI"	385	7037	10164	8424	0	0	0	1	0	3	0	2	0	0	0	1	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3397	4402	"Saldropo"	43.05	-2.71667	395	"AWI"	395	7197	10758	8885	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	400	"AWI"	400	7500	10953	9105	0	14	0	1	0	1	0	4	0	0	0	0	1	0	0	0	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	1	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3397	4402	"Saldropo"	43.05	-2.71667	405	"AWI"	405	7881	11070	9316	0	0	0	1	0	2	0	1	0	0	0	0	1	0	0	0	0	11	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	410	"AWI"	410	8202	11222	9536	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	413	"AWI"	413	8342	11301	9660	0	6	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	23	4	4	0	4	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	1	0	9	0	2	1	0	0	0	2	0	0	0	0	0	1	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	415	"AWI"	415	8420	11387	9748	0	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	14	0	0	0	2	0	10	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	418	"AWI"	418	8547	11500	9888	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	14	0	0	0	1	0	0	0	5	0	0	0	1	1	0	0	1	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	420	"AWI"	420	8613	11614	9979	0	1	0	2	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3397	4402	"Saldropo"	43.05	-2.71667	423	"AWI"	423	8709	11776	10115	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
