"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Melanthiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	871	"AWI"	871	6273	6691	6507	6.87285223367698	0	0	3.78006872852234	0	0	0	11.6838487972509	0	0	33.6769759450172	0	0	0	0	1.03092783505155	0	0	0	1.3745704467354	0.343642611683849	0	9.96563573883162	0	0	2.06185567010309	0	0	0	0	0	0	3.43642611683849	0	0	0	0	1.03092783505155	0	0	0	1.3745704467354	0	0	0	0	0.343642611683849	0	0	0	0	0	0	0	0	0	0	0	0	0.343642611683849	0	0	14.7766323024055	0	0	0	0	0	0.343642611683849	0	0	0	0.343642611683849	0	0	2.06185567010309	0.687285223367698	0.687285223367698	3.09278350515464	0.343642611683849	0.343642611683849	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	872	"AWI"	872	6280	6697	6513	7.93103448275862	0.344827586206897	0	4.13793103448276	0.344827586206897	0	0	10.3448275862069	0	0	22.4137931034483	0	0	0	0	0.344827586206897	0	0	0	0	0	0	13.1034482758621	0	0.344827586206897	2.06896551724138	1.03448275862069	0	0	0	0	0	1.03448275862069	0	0	0	0	0	0	0	0	1.03448275862069	0	0.344827586206897	0	0	0	0	0	0	0	0.344827586206897	0	0	0	0	16.2068965517241	0	0	0	0	0.344827586206897	9.6551724137931	0	0	0	1.03448275862069	0	0.689655172413793	0	0	0	0.689655172413793	0	0	0.689655172413793	0	1.37931034482759	4.13793103448276	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	873	"AWI"	873	6289	6702	6519	7.26950354609929	0	13.6524822695035	2.12765957446809	0	0	0	9.75177304964539	0	0	19.3262411347518	0	0	0	0	0.177304964539007	0	0	0	0	0	0	7.6241134751773	0.177304964539007	0	4.43262411347518	0	0	0	0	0	0	4.25531914893617	0	0	0	0	0.354609929078014	0	0	0	2.4822695035461	0	0.177304964539007	0	0	0	0	0	0	0	0.177304964539007	0	0	0	0	13.2978723404255	0	0	0.177304964539007	0	0	7.80141843971631	0	0	0	0	0	0.354609929078014	0	0	0	0.531914893617021	0	0	2.65957446808511	0.177304964539007	0.531914893617021	2.4822695035461	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	874	"AWI"	874	6295	6707	6525	7.02875399361022	0.319488817891374	0	1.91693290734824	0	0	0	14.6964856230032	0	0	17.2523961661342	0	0	0	0	0.638977635782748	0	0	0	0.319488817891374	0	0	15.0159744408946	0	0	4.15335463258786	0.319488817891374	0	0	0	0	0	1.91693290734824	0	0	0	0	0	0	0	0	1.2779552715655	0	0.638977635782748	0	0	0	0	0	0	0	0.958466453674121	0	0	0	0	16.6134185303514	0	0	0	0	0	9.58466453674121	0	0	0	0.319488817891374	0	0.319488817891374	0.319488817891374	0	0	0	0	0	1.59744408945687	0.319488817891374	0.958466453674121	3.19488817891374	0.319488817891374	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	875	"AWI"	875	6305	6713	6532	12.5	0.245098039215686	0	1.96078431372549	0	0	0	9.55882352941176	0	0	26.2254901960784	0	0	0	0	0	0	0	0	0	0	0	12.0098039215686	0	0	1.96078431372549	0	0	0	0	0	0	1.7156862745098	0	0	0	0	0.245098039215686	0	0	0	0.980392156862745	0	0.490196078431373	0	0	0	0	0	0	0	0	0	0	0	0	16.1764705882353	0	0	0	0	0	8.08823529411765	0	0	0	0.735294117647059	0	1.22549019607843	0	0	0	0.490196078431373	0	0	1.22549019607843	0	0.245098039215686	3.92156862745098	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	876	"AWI"	876	6311	6718	6538	8.16326530612245	0	15.8163265306122	1.87074829931973	0	0	0	8.6734693877551	0	0	19.5578231292517	0	0	0	0	0.170068027210884	0	0	0	0.170068027210884	0	0	10.8843537414966	0	0.170068027210884	0.680272108843537	0	0	0	0	0	0	2.38095238095238	0	0	0	0	0.850340136054422	0	0	0	2.55102040816327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2244897959184	0	0	0	0	0	9.35374149659864	0	0.170068027210884	0	0	0	0.680272108843537	0	0	0	0.170068027210884	0	0	1.70068027210884	0.170068027210884	0.170068027210884	4.08163265306122	0.340136054421769	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	877	"AWI"	877	6325	6720	6546	8.92018779342723	0	0	2.58215962441315	0	0	0	9.62441314553991	0	0	25.5868544600939	0	0	0	0	0.234741784037559	0	0	0	0	0	0	14.7887323943662	0.234741784037559	0	1.17370892018779	0	0	0	0	0	0	1.40845070422535	0	0	0	0	0.469483568075117	0	0	0	2.34741784037559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1455399061033	0	0	0	0	0	10.5633802816901	0	0	0	0	0	0.234741784037559	0	0	0	0	0	0	1.64319248826291	0.704225352112676	0.704225352112676	5.63380281690141	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	878	"AWI"	878	6341	6722	6553	16.4516129032258	0	0	2.90322580645161	0	0	0.32258064516129	8.70967741935484	0	0	22.5806451612903	0	0	0	0	0	0	0	0	0	0	0	11.6129032258065	0	0	1.29032258064516	0.32258064516129	0	0	0	0	0	4.19354838709677	0	0	0	0	0	0	0	0	2.25806451612903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.0967741935484	0	0	0	0	0	0.32258064516129	0	0	0	0.967741935483871	0	0	2.25806451612903	0	2.25806451612903	5.48387096774194	0.32258064516129	0.645161290322581	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	879	"AWI"	879	6357	6726	6559	10.1604278074866	0	0	1.60427807486631	0	0	0	6.95187165775401	0	0	24.331550802139	0	0.267379679144385	0	0	0.267379679144385	0	0	0	0	0	0	15.7754010695187	0	0.267379679144385	1.8716577540107	0	0	0	0	0	0	2.67379679144385	0	0	0	0	0.802139037433155	0	0	0	1.60427807486631	0	0	0	0	0	0	3.20855614973262	0	0	0.267379679144385	0	0	0	0	13.3689839572193	0	0	0	0	0	8.28877005347594	0	0	0	0	0	0.267379679144385	0	0	0	0.267379679144385	0	0	1.33689839572193	0.267379679144385	0.53475935828877	5.61497326203209	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	880	"AWI"	880	6373	6730	6566	8.24295010845987	0.650759219088937	0	3.90455531453362	0	0	0.216919739696312	8.67678958785249	0	0	16.9197396963124	0	0.650759219088937	0	0	0.216919739696312	0	0	0	0	0	0	16.7028199566161	0.216919739696312	0	0.867678958785249	0.433839479392625	0	0	0	0	0	1.95227765726681	0	0	0	0	1.30151843817787	0	0	0	1.7353579175705	0	0.433839479392625	0	0	0	0	0	0	0	0.216919739696312	0	0	0	0	18.0043383947939	0	0	0	0	0	10.1952277657267	0	0	0	0.867678958785249	0	0.216919739696312	0.216919739696312	0	0	0	0	0	2.60303687635575	0.216919739696312	0.650759219088937	3.03687635574837	0.433839479392625	0.216919739696312	0	0
