"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Loranthaceae"	"Lythraceae"	"Melanthiaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
3502	4527	"Vracov"	48.977644	17.199456	95	"AWI"	95	1075	1789	1402	21	1	75	8	1	0	0	108	0	0	0	0	0	4	0	0	0	0	0	12	68	0	0	0	0	119	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	70	0	8	0	0	0	0	0	2	0	30	0	0	3	0	3	0	1	3	0	5	4
3502	4527	"Vracov"	48.977644	17.199456	100	"AWI"	100	1127	1891	1473	8	1	63	4	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	8	15	0	0	0	0	131	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	39	0	7	0	0	0	0	0	5	0	130	0	0	0	0	4	0	2	2	0	7	1
3502	4527	"Vracov"	48.977644	17.199456	105	"AWI"	105	1234	1958	1541	3	1	63	10	0	0	0	22	0	0	0	0	0	7	0	0	0	0	0	27	51	0	0	0	0	115	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	13	0	0	0	0	0	0	1	45	0	0	1	0	15	0	1	2	0	8	5
3502	4527	"Vracov"	48.977644	17.199456	115	"AWI"	115	1410	2103	1674	1	4	73	11	0	0	0	31	0	0	0	0	0	1	0	0	0	0	0	23	64	0	0	0	0	46	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	19	0	0	0	0	0	0	0	24	0	0	0	0	3	0	0	5	0	21	2
3502	4527	"Vracov"	48.977644	17.199456	120	"AWI"	120	1482	2181	1741	3	0	81	6	0	0	0	55	0	0	0	0	0	2	0	0	0	1	0	44	135	0	0	0	0	77	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	8	0	0	0	0	0	0	0	25	0	0	0	0	7	0	0	4	0	8	1
3502	4527	"Vracov"	48.977644	17.199456	125	"AWI"	125	1698	2285	1842	2	4	82	8	0	0	0	55	0	0	0	0	0	10	0	0	0	0	0	33	81	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	26	0	0	0	0	0	0	0	38	0	0	1	0	3	0	0	6	0	31	2
3502	4527	"Vracov"	48.977644	17.199456	130	"AWI"	130	1750	2448	1955	12	6	69	3	0	0	0	43	0	0	0	0	0	4	0	0	0	0	0	45	180	0	0	0	0	142	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	75	0	0	0	0	0	0	2	28	0	0	0	0	11	0	2	6	0	8	0
3502	4527	"Vracov"	48.977644	17.199456	135	"AWI"	135	1882	2908	2243	23	5	89	0	0	0	0	15	0	0	0	0	0	6	0	0	1	0	0	77	312	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	73	0	0	0	0	0	0	0	19	0	0	5	0	10	0	6	12	0	15	2
3502	4527	"Vracov"	48.977644	17.199456	140	"AWI"	140	1947	3598	2491	2	9	122	2	0	0	0	62	0	0	0	0	0	11	0	0	0	0	0	115	122	0	0	0	0	58	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	44	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	32	0	23	7
3502	4527	"Vracov"	48.977644	17.199456	145	"AWI"	145	2092	3813	2848	2	2	78	0	0	0	0	63	0	0	0	0	0	2	0	0	0	0	0	70	62	0	0	0	0	60	1	9	1	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	45	0	0	0	0	0	0	1	56	0	0	1	0	1	0	1	18	0	22	2
3502	4527	"Vracov"	48.977644	17.199456	150	"AWI"	150	2163	4269	3148	4	5	94	9	2	0	0	33	0	0	0	0	0	4	0	0	0	0	0	112	91	0	0	0	0	21	1	10	0	0	0	0	1	0	0	0	0	0	1	0	0	0	11	0	52	0	0	0	0	0	0	0	96	0	0	0	0	4	0	4	13	0	23	2
3502	4527	"Vracov"	48.977644	17.199456	155	"AWI"	155	2420	4484	3504	15	2	76	2	0	0	0	18	0	0	0	0	0	15	0	0	0	0	0	48	215	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	93	0	0	0	0	0	0	0	22	0	0	2	0	4	0	1	20	0	36	8
3502	4527	"Vracov"	48.977644	17.199456	160	"AWI"	160	2571	4956	3826	1	3	70	0	0	0	0	32	0	0	0	0	0	8	0	0	0	0	0	88	296	0	0	0	0	13	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	5	0	28	0	0	0	0	0	0	0	17	0	0	2	0	3	0	1	20	0	41	3
3502	4527	"Vracov"	48.977644	17.199456	165	"AWI"	165	2857	5051	4130	0	2	69	2	0	0	1	43	0	0	0	0	0	8	0	0	0	0	0	120	128	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	17	0	0	0	0	0	1	0	26	0	0	2	0	2	0	4	22	0	37	2
3502	4527	"Vracov"	48.977644	17.199456	170	"AWI"	170	3057	5273	4421	2	1	66	1	0	0	0	33	0	0	0	0	0	4	0	0	0	0	0	110	113	0	0	0	0	8	1	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	45	0	0	0	0	0	0	0	11	0	0	2	0	4	0	3	13	0	44	4
3502	4527	"Vracov"	48.977644	17.199456	175	"AWI"	175	3979	5347	4749	1	0	29	0	0	0	0	16	0	0	0	0	0	3	0	0	0	0	0	89	102	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	22	0	0	0	0	0	0	0	8	0	0	0	0	4	0	5	20	0	41	3
3502	4527	"Vracov"	48.977644	17.199456	180	"AWI"	180	4516	5482	5156	2	1	23	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	10	311	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	2	0	0	2	0	1	0	2	19	0	22	0
3502	4527	"Vracov"	48.977644	17.199456	185	"AWI"	185	5326	5575	5445	0	0	24	2	0	0	0	24	0	0	0	0	0	3	0	0	0	0	0	62	59	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	1	1	10	0	0	1	0	2	0	10	14	0	30	1
3502	4527	"Vracov"	48.977644	17.199456	190	"AWI"	190	5407	6392	5736	4	0	18	2	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	129	95	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	26	0	0	2	0	0	0	6	9	0	45	2
3502	4527	"Vracov"	48.977644	17.199456	195	"AWI"	195	5592	6789	6138	0	0	20	0	0	0	0	48	0	0	0	0	0	2	0	0	0	0	0	150	48	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	21	0	0	0	0	0	0	0	12	0	0	4	0	5	0	1	8	0	48	7
3502	4527	"Vracov"	48.977644	17.199456	200	"AWI"	200	5673	7698	6459	0	0	21	2	0	0	0	46	0	0	0	0	0	4	0	0	0	0	0	51	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	7	0	0	3	0	2	0	4	8	0	19	0
3502	4527	"Vracov"	48.977644	17.199456	205	"AWI"	205	5938	7894	6895	0	0	9	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	13	106	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	15	0	8	0
3502	4527	"Vracov"	48.977644	17.199456	210	"AWI"	210	6056	8310	7261	0	1	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	23	157	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	11	0	22	0
3502	4527	"Vracov"	48.977644	17.199456	215	"AWI"	215	6709	8481	7711	0	0	8	1	0	0	0	22	0	0	0	0	0	6	0	0	0	0	0	26	77	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	5	0	0	1	0	2	0	1	8	0	9	3
3502	4527	"Vracov"	48.977644	17.199456	223	"AWI"	223	7594	8867	8391	1	0	12	1	0	0	0	15	0	0	0	0	0	4	0	0	0	0	0	46	76	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	6	0	19	0
3502	4527	"Vracov"	48.977644	17.199456	226	"AWI"	226	8113	8915	8595	1	0	11	0	0	0	0	25	0	0	0	0	0	3	0	0	0	0	0	29	14	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	5	0	0	5	0	3	0	2	4	0	33	1
3502	4527	"Vracov"	48.977644	17.199456	230	"AWI"	230	8671	9051	8879	1	0	29	1	0	0	0	38	0	0	0	0	0	6	0	0	0	0	0	71	31	0	0	0	0	4	0	6	0	0	0	0	0	1	0	1	0	2	0	0	0	0	1	0	21	428	0	0	0	0	1	0	6	0	0	0	0	1	0	5	6	0	27	5
3502	4527	"Vracov"	48.977644	17.199456	234	"AWI"	234	8852	9556	9207	0	0	23	5	0	7	0	46	0	0	0	0	0	14	0	0	0	0	0	67	8	0	0	0	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	3	0	0	1	0	5	0	5	3	0	23	4
3502	4527	"Vracov"	48.977644	17.199456	236	"AWI"	236	8893	9867	9371	0	0	22	3	0	6	0	51	0	0	0	0	0	4	0	0	0	0	0	52	17	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	2	0	4	8	0	47	3
3502	4527	"Vracov"	48.977644	17.199456	238	"AWI"	238	8920	10186	9533	0	0	3	1	0	0	0	33	0	0	0	0	0	10	0	0	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	4	0	9	0	0	15	8
3502	4527	"Vracov"	48.977644	17.199456	243	"AWI"	243	9423	10543	9951	0	0	7	3	0	0	0	44	0	0	0	0	0	4	0	0	0	0	0	12	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	7	0	4	0	10	0	0	23	5
3502	4527	"Vracov"	48.977644	17.199456	248	"AWI"	248	10124	10631	10384	0	0	9	2	0	0	0	41	0	0	0	0	0	2	0	0	0	0	0	19	14	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	6	0	5	0	6	0	0	23	4
3502	4527	"Vracov"	48.977644	17.199456	255	"AWI"	255	10463	10880	10694	0	0	4	3	0	0	0	62	0	0	0	0	0	5	0	0	0	0	0	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	2	0	7	1	0	19	2
3502	4527	"Vracov"	48.977644	17.199456	258	"AWI"	258	10517	11051	10764	0	0	18	5	0	0	0	57	0	0	0	0	0	20	0	0	0	0	0	62	20	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	6	0	0	0	0	5	0	2	3	0	57	0
3502	4527	"Vracov"	48.977644	17.199456	260	"AWI"	260	10539	11172	10809	0	0	11	3	0	0	0	59	0	0	0	0	0	7	0	0	0	0	0	13	50	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	1	0	0	0	0	2	0	2	0	0	18	0
3502	4527	"Vracov"	48.977644	17.199456	263	"AWI"	263	10623	11218	10884	0	0	5	1	0	0	0	42	0	251	0	7	0	0	0	0	0	0	0	21	29	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	4	0	0	4	0	5	0	7	0	0	13	3
3502	4527	"Vracov"	48.977644	17.199456	265	"AWI"	265	10654	11258	10935	0	0	8	1	0	0	0	60	0	311	0	4	0	0	0	0	0	0	0	22	17	0	0	0	0	0	4	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	8	0	4	1	0	16	10
3502	4527	"Vracov"	48.977644	17.199456	269	"AWI"	269	10705	11391	11034	0	0	9	1	0	0	0	40	0	214	0	0	0	1	0	0	0	0	0	17	24	0	0	0	0	0	2	1	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	9	0	9	2	0	6	5
3502	4527	"Vracov"	48.977644	17.199456	275	"AWI"	275	10938	11512	11165	0	0	14	1	0	0	0	17	0	274	0	0	0	3	0	0	0	0	0	14	33	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3	0	7	0	8	0	0	8	4
3502	4527	"Vracov"	48.977644	17.199456	280	"AWI"	280	11083	11653	11262	0	0	5	2	0	0	0	17	0	291	0	0	0	1	0	0	0	0	0	15	21	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	5	0	5	0	0	2	7
3502	4527	"Vracov"	48.977644	17.199456	288	"AWI"	288	11217	12217	11570	0	0	7	3	0	0	0	15	0	93	0	0	0	2	0	0	0	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	3	0	2	0	2	0	0	0	3
3502	4527	"Vracov"	48.977644	17.199456	291	"AWI"	291	11273	12448	11673	0	0	7	4	0	0	0	25	0	148	0	0	0	1	0	0	0	0	0	8	20	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	297	"AWI"	297	11393	12694	11905	0	0	5	4	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	4	49	0	0	0	0	0	0	2	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	5	672	0	0	0	0	0	0	0	0	0	2	0	3	0	4	0	0	0	2
3502	4527	"Vracov"	48.977644	17.199456	300	"AWI"	300	11428	12895	12017	0	0	6	4	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	1	22	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	305	"AWI"	305	11589	13027	12210	0	0	6	6	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	310	"AWI"	310	11680	13263	12397	0	0	0	3	0	0	0	43	0	0	0	0	0	0	0	3	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	771	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	315	"AWI"	315	11868	13420	12596	0	0	0	4	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	320	"AWI"	320	11978	13649	12795	0	0	5	7	0	0	0	48	0	0	0	0	0	0	0	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	325	"AWI"	325	12191	13761	13001	0	0	0	3	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	330	"AWI"	330	12320	13975	13202	0	0	0	5	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	335	"AWI"	335	12571	14062	13395	0	0	10	3	0	0	0	60	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
3502	4527	"Vracov"	48.977644	17.199456	340	"AWI"	340	12706	14237	13580	0	0	11	5	1	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	4	0
3502	4527	"Vracov"	48.977644	17.199456	345	"AWI"	345	12957	14310	13783	0	0	4	5	1	0	0	67	0	0	0	0	0	0	0	0	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	1	0	0	2	0	5	0	7	0	0	2	0
3502	4527	"Vracov"	48.977644	17.199456	350	"AWI"	350	13149	14459	13983	0	0	5	1	0	0	0	33	0	0	0	0	0	2	0	0	1	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	8	1	0	0	1
