"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26213	45707	"Lisletjønn"	59.34349	7.30483	537	"AWI"	537	-128	46	-44	0	2.74390243902439	0	0	0.304878048780488	0	0	0	0	0	0	0	0	0	4.26829268292683	0	0	0	0	0	0.304878048780488	0	0.914634146341463	0	0	0	0	1.82926829268293	0	2.13414634146341	82.6219512195122	0	0	0	0	0	1.21951219512195	0	0	0	0	0	0.304878048780488	0	0	0	0	0	0.609756097560976	2.74390243902439	0
26213	45707	"Lisletjønn"	59.34349	7.30483	545	"AWI"	545	-5	478	179	0	5.81395348837209	1.16279069767442	0	1.16279069767442	0	0	65.1162790697674	0.581395348837209	0	0	0	0.581395348837209	0.581395348837209	11.046511627907	0	0	0	1.16279069767442	0	0.581395348837209	0	2.90697674418605	0	0	0	0.581395348837209	1.74418604651163	0	2.90697674418605	0	0	0	0	0	0	1.74418604651163	0	0	0	0	0	0.581395348837209	0	0	0	0	0	0	1.74418604651163	0
26213	45707	"Lisletjønn"	59.34349	7.30483	553	"AWI"	553	139	743	418	0	3.42205323193916	0	0	0.760456273764259	0	0	74.9049429657795	0.380228136882129	0	0	0	1.90114068441065	0	8.36501901140684	0	0	0	0	0	0.380228136882129	0	2.28136882129278	0	0	0	0	1.52091254752852	0	1.52091254752852	0	0	0	0	0	0	1.90114068441065	0	0	0	0.380228136882129	0	1.14068441064639	0	0.380228136882129	0	0	0	0.380228136882129	0.380228136882129	0
26213	45707	"Lisletjønn"	59.34349	7.30483	561	"AWI"	561	339	971	661	0.434782608695652	4.34782608695652	0.869565217391304	0	0	0.434782608695652	0	68.2608695652174	0	0	0	0	0.869565217391304	0	9.56521739130435	0	0	0	0.869565217391304	0	0.869565217391304	0	0.869565217391304	0	0	0	0	3.47826086956522	0	1.73913043478261	0	0	0	0	0	0	3.47826086956522	0	0	0	0	0	0.869565217391304	0	0.434782608695652	0	0	0	0	2.60869565217391	0
26213	45707	"Lisletjønn"	59.34349	7.30483	569	"AWI"	569	601	1157	906	0	1.83299389002037	0	0	0.610997963340122	0	0	43.5845213849287	0	0	0	0	1.42566191446029	0	2.85132382892057	0	0	0	0.203665987780041	0	0.203665987780041	0	2.24032586558045	0	0	0	0	0.407331975560081	0.203665987780041	0	43.7881873727088	0	0	0	0	0	1.22199592668024	0	0	0	0	0	0.203665987780041	0	0	0	0	0	0.407331975560081	0.814663951120163	0
26213	45707	"Lisletjønn"	59.34349	7.30483	577	"AWI"	577	952	1299	1137	0	1.62790697674419	0.232558139534884	0	0.232558139534884	0	0	40	0	0.232558139534884	0	0	2.32558139534884	0	1.86046511627907	0	0	0	0.232558139534884	0	0.465116279069767	0	0.930232558139535	0	0	0	0	1.3953488372093	0.465116279069767	0	47.2093023255814	0	0	0	0	0	1.3953488372093	0	0	0	0	0	0	0	0	0	0	0	0.232558139534884	1.16279069767442	0
26213	45707	"Lisletjønn"	59.34349	7.30483	585	"AWI"	585	1079	1698	1338	0	5.21008403361345	0	0	0	0	0	34.2857142857143	0	0	0	0	1.34453781512605	0	3.36134453781513	0	0	0	0.840336134453782	0	0	0	0.336134453781513	0	0	0	0.336134453781513	0.504201680672269	0.168067226890756	0.336134453781513	49.7478991596639	0	0.168067226890756	0	0.168067226890756	0	1.68067226890756	0	0	0	0	0	0	0	0.168067226890756	0	0	0.336134453781513	0.336134453781513	0.672268907563025	0
26213	45707	"Lisletjønn"	59.34349	7.30483	593	"AWI"	593	1228	2008	1555	0	11.4942528735632	0	0	0	0	0	66.2068965517241	0	0	0	0	4.59770114942529	0	4.36781609195402	0	0	0	0.229885057471264	0	1.14942528735632	0	0.919540229885057	0	0	0	0	1.83908045977011	0.459770114942529	0	0	0	0	0	0	0	5.74712643678161	0	0	0	0	0	1.14942528735632	0	0	0	0	0	1.60919540229885	0.229885057471264	0
26213	45707	"Lisletjønn"	59.34349	7.30483	601	"AWI"	601	1379	2284	1775	0	7.71604938271605	0	0	0	0	0	0	0	0	0	0	1.85185185185185	0	5.8641975308642	0	0	0	0.617283950617284	0	0.617283950617284	0	1.54320987654321	0	0	0	0	1.23456790123457	0	0	75.6172839506173	0	0	0	0	0	3.08641975308642	0	0	0	0	0	0.617283950617284	0	0.308641975308642	0	0	0	0.925925925925926	0	0
26213	45707	"Lisletjønn"	59.34349	7.30483	609	"AWI"	609	1544	2539	1991	0	6.60194174757282	0.194174757281553	0	0.194174757281553	0	0	31.6504854368932	0	0	0	0	1.74757281553398	0	2.13592233009709	0	0	0	0.388349514563107	0	0	0	0.776699029126214	0	0	0	0	1.35922330097087	0	0.388349514563107	50.873786407767	0	0	0	0	0	2.52427184466019	0	0	0	0	0	0.388349514563107	0	0	0	0	0	0.194174757281553	0.58252427184466	0
