"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23667	40949	"Feuenried"	47.743308	8.902438	0	"AWI"	0	-95	70	-22	0	0	6.60377358490566	0.314465408805031	0	0	0	0	0	0	3.45911949685535	0	0.943396226415094	0	0	0	0	0	0.314465408805031	0	0	6.91823899371069	5.66037735849057	0	0	0	0	0	10.6918238993711	0	2.20125786163522	0	0	0	0	0.943396226415094	0	0	0	0	0	0	10.6918238993711	0	9.43396226415094	33.9622641509434	0	0	0	0	0.314465408805031	0	0	6.28930817610063	0	0	0	0	0	0	0	0	0	0	0	0	0.943396226415094	0.314465408805031	0	0
23667	40949	"Feuenried"	47.743308	8.902438	2.5	"AWI"	2.5	17.5	167	88.5	0.306748466257669	0.306748466257669	3.98773006134969	0.306748466257669	0	0	0	0.306748466257669	0	0	3.68098159509202	0	0.306748466257669	0	0	0	0	0	0	0.306748466257669	0	2.76073619631902	7.36196319018405	0	0	0	0	0	7.05521472392638	0	1.22699386503067	0	0	0	0	0	0.306748466257669	0	0	0	0	0	11.6564417177914	0	20.2453987730061	31.9018404907975	0	0	0	0	0	0	0	6.74846625766871	0	0	0.306748466257669	0	0.306748466257669	0	0	0	0	0	0	0	0.306748466257669	0	0.306748466257669	0
23667	40949	"Feuenried"	47.743308	8.902438	5	"AWI"	5	127	267	201	0.248138957816377	0	6.69975186104218	0.496277915632754	0	0	0	0.248138957816377	0	0	5.70719602977668	0	0.248138957816377	0	0	0	0	0	0.496277915632754	0	0	6.45161290322581	6.20347394540943	0	0	0	0	0	8.43672456575682	0	0.496277915632754	0	0	0	0	0.248138957816377	0.248138957816377	0	0	0	0	0	1.48883374689826	0	7.19602977667494	23.3250620347395	0	10.4218362282878	0	0	0	0	0	20.8436724565757	0	0	0	0	0.248138957816377	0	0	0	0	0	0	0	0	0.248138957816377	0	0
23667	40949	"Feuenried"	47.743308	8.902438	7.5	"AWI"	7.5	233	372.5	318.5	0	0.266666666666667	4.8	0	0	0	0	0.266666666666667	0	0	4.26666666666667	0	0	0	0	0.266666666666667	0	0	0	0	0	8.53333333333333	2.93333333333333	0	0	0	0	0	5.06666666666667	0	0.266666666666667	0	0	0	0	0.533333333333333	0	0	0	0	0	0	1.86666666666667	0	7.46666666666667	38.4	0	0	0	0	0	0	0.266666666666667	23.4666666666667	0	0	0.533333333333333	0	0	0	0	0	0	0	0	0	0	0	0.8	0
23667	40949	"Feuenried"	47.743308	8.902438	10	"AWI"	10	333	485	433	0.45766590389016	0.22883295194508	5.49199084668192	0	0	0	0	0	0	0	6.63615560640732	0	0.45766590389016	0	0	0.22883295194508	0	0	0.91533180778032	0	0	7.55148741418764	11.6704805491991	0	0	0	0	0	8.92448512585812	0	1.1441647597254	0	0	0	0	1.37299771167048	0.91533180778032	0	0	0	0	0	2.2883295194508	0	3.20366132723112	21.2814645308924	0	0	0	0	0	0	0	27.0022883295195	0	0	0	0	0.22883295194508	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	12.5	"AWI"	12.5	428.5	606.5	542.5	1.08695652173913	0	7.97101449275362	0	0	0	0	0	0	0	13.768115942029	0	0.36231884057971	0	0	1.44927536231884	0	0	0	0	0	15.2173913043478	5.07246376811594	0	0	0	0	0	9.42028985507246	0	0	0	0.36231884057971	0	0	0	2.53623188405797	0	0	0	0	0	6.52173913043478	0	0	25	0	0	0	0	0	0	0.36231884057971	9.05797101449275	0	0	0	0	1.81159420289855	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	15	"AWI"	15	522	729	650	0.97323600973236	0	5.10948905109489	0	0	0	0	0.24330900243309	0	0	5.83941605839416	0	0.24330900243309	0	0	0	0	0	0	0	0	12.6520681265207	17.2749391727494	0	0	0	0	0	4.37956204379562	0	0.24330900243309	0	0	0	0	0.72992700729927	0.72992700729927	0	0	0	0	0	1.21654501216545	0	2.4330900243309	7.78588807785888	0	22.8710462287105	0	0	0.24330900243309	0	0.24330900243309	14.8418491484185	0	0	0.24330900243309	0	1.70316301703163	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	17.5	"AWI"	17.5	613	853.5	758.5	0.251256281407035	0	4.02010050251256	0.251256281407035	0	0	0	0.50251256281407	0	0	6.53266331658291	0	0	0	0	0.50251256281407	0	0	0	0	0	7.53768844221105	25.3768844221106	0	0	0	0	0	7.03517587939699	0	0.251256281407035	0	0	0	0	0	4.2713567839196	0	0	0	0	0	2.51256281407035	0	1.50753768844221	2.01005025125628	0	17.8391959798995	0	0	0	0	0	16.0804020100502	0	0	0.50251256281407	0	2.01005025125628	0	0	0	0	0	0	0	0	0.50251256281407	0.50251256281407	0
23667	40949	"Feuenried"	47.743308	8.902438	20	"AWI"	20	693	930	831	1.50214592274678	0.214592274678112	5.5793991416309	0	0	0	0	1.07296137339056	0	0	2.78969957081545	0	0.214592274678112	0	0	0	0	0	0	0	0	8.36909871244635	33.0472103004292	0	0	0	0	0	7.93991416309013	0	0.643776824034335	0	0	0	0	0	0.429184549356223	0	0	0	0	0	1.71673819742489	0	2.36051502145923	1.931330472103	0	13.519313304721	0	0	0	0	0.214592274678112	16.5236051502146	0	0	0.214592274678112	0	0.643776824034335	0	0	0	0	0	0.214592274678112	0	0	0.858369098712446	0	0
23667	40949	"Feuenried"	47.743308	8.902438	22.5	"AWI"	22.5	741	1011	893.5	1.93905817174515	0	3.601108033241	0	0	0	0	0	0	0	0.277008310249307	0	0.277008310249307	0	0	0.554016620498615	0	0	0	0.277008310249307	0	11.0803324099723	11.6343490304709	0	0	0	0	0	17.7285318559557	0	0	0	0.277008310249307	0	0	0	0.831024930747922	0	0	0	0	0	3.8781163434903	0	1.66204986149584	2.21606648199446	0	13.8504155124654	0	0	0	0	0.554016620498615	26.0387811634349	0	0	0	0	3.32409972299169	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	25	"AWI"	25	772	1117	958	3.00751879699248	0.25062656641604	16.0401002506266	0.25062656641604	0	0	0	0.25062656641604	0	0	6.265664160401	0	0.25062656641604	0	0	0	0	0	0	0	0	8.02005012531328	19.2982456140351	0	0	0	0	0	12.0300751879699	0	1.2531328320802	0	0	0	0	0	0.25062656641604	0	0	0	0	0	1.50375939849624	0	2.25563909774436	2.00501253132832	0	15.0375939849624	0	0	0	0.25062656641604	0	9.52380952380952	0	0	0.25062656641604	0	0.75187969924812	0	0	0	0	0	0	0	0	1.2531328320802	0	0
23667	40949	"Feuenried"	47.743308	8.902438	27.5	"AWI"	27.5	795.5	1239	1015.5	3.8860103626943	0.259067357512953	16.3212435233161	0	0	0	0	0.77720207253886	0	0	6.21761658031088	0	0	0	0	0.259067357512953	0	0	0	0	0	10.880829015544	2.07253886010363	0	0	0	0	0	26.6839378238342	0	0.77720207253886	0	0	0	0	0	0	0	0	0	0	0	3.62694300518135	0	3.10880829015544	2.33160621761658	0	6.47668393782383	0	0	0	0	0	16.0621761658031	0	0	0	0	0.259067357512953	0	0	0	0	0	0	0	0	0	0	0
23667	40949	"Feuenried"	47.743308	8.902438	30	"AWI"	30	811	1360	1068	1.82291666666667	0	12.7604166666667	0	0.260416666666667	0	0	0	0	0	6.77083333333333	0	0	0	0	0.260416666666667	0	0	0	0	0	9.89583333333333	9.11458333333333	0	0	0	0	0	16.6666666666667	0	2.86458333333333	0	0	0	0	0.260416666666667	0.260416666666667	0	0	0	0	0	4.16666666666667	0	2.34375	2.08333333333333	0	17.96875	0	0	0	0	0	11.1979166666667	0	0	0.260416666666667	0	0.520833333333333	0	0	0	0	0	0	0	0	0.520833333333333	0	0
23667	40949	"Feuenried"	47.743308	8.902438	32.5	"AWI"	32.5	822.5	1483.5	1122	2.36559139784946	0	16.989247311828	0	0	0	0	0.21505376344086	0	0	15.2688172043011	0	0	0	0	0.21505376344086	0	0	0	0	0	10.752688172043	7.95698924731183	0	0	0	0	0	13.3333333333333	0	0.43010752688172	0	0	0	0	0	0.860215053763441	0	0	0	0	0	1.50537634408602	0	2.36559139784946	4.3010752688172	0	4.3010752688172	0	0	0	0	0	18.0645161290323	0	0	0	0	0.43010752688172	0	0	0	0	0	0	0	0.21505376344086	0.43010752688172	0	0
23667	40949	"Feuenried"	47.743308	8.902438	35	"AWI"	35	832	1611	1180	1.28865979381443	0	13.1443298969072	0.257731958762887	0	0	0	0.257731958762887	0	0	12.1134020618557	0	0	0	0	0.257731958762887	0	0	0	0	0	10.8247422680412	11.0824742268041	0	0	0	0	0	18.2989690721649	0	1.28865979381443	0	0	0	0	0.515463917525773	0	0	0	0	0	0	2.57731958762887	0	1.03092783505155	2.06185567010309	0	5.67010309278351	0	0	0	0	0.257731958762887	17.2680412371134	0	0	0	0	1.28865979381443	0	0	0	0	0	0	0	0.257731958762887	0	0	0.257731958762887
23667	40949	"Feuenried"	47.743308	8.902438	37.5	"AWI"	37.5	875	1701	1243	1.59574468085106	0	20.2127659574468	0.265957446808511	0	0	0	0.265957446808511	0	0	14.8936170212766	0	0	0	0	0.265957446808511	0	0	0.265957446808511	0	0	11.1702127659574	21.0106382978723	0	0	0	0	0	12.2340425531915	0	0.265957446808511	0	0	0	0	0	0	0	0	0	0	0	2.3936170212766	0	1.06382978723404	1.32978723404255	0	0	0	0	0	0	0	11.436170212766	0	0	0	0	1.06382978723404	0	0	0	0	0	0	0	0	0.265957446808511	0	0
