"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cercis"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Frankeniaceae"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Malus"	"Malvaceae"	"Myrtus"	"Olea"	"Oleaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Pterocarya"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15736	24161	"Abant Gölü"	40.6	31.28333	230	"AWI"	230	799	1389	1031	9	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	3	0	0	14	0	0	2	0	0	0	23	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	187	0	0	2	68	0	0	0	0	0	40	1	0	0	0	0	5	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	250	"AWI"	250	855	1702	1195	27	0	16	0	0	0	0	8	0	0	0	5	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	10	0	1	242	0	0	0	0	0	0	31	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	1	0	1	0	14	0	1	231	0	0	2	50	0	0	0	0	0	68	1	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	270	"AWI"	270	964	1939	1361	35	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	13	0	0	0	0	6	1	0	310	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	5	0	4	0	0	236	1	0	2	33	0	0	0	0	0	55	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	1
15736	24161	"Abant Gölü"	40.6	31.28333	290	"AWI"	290	1044	2145	1540	5	0	6	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	176	1	0	4	0	0	0	27	0	0	0	0	0	0	7	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	119	2	0	4	88	0	0	0	0	0	91	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2
15736	24161	"Abant Gölü"	40.6	31.28333	310	"AWI"	310	1190	2291	1704	14	0	11	0	0	0	0	6	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	1	387	1	0	0	0	0	0	19	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	215	0	0	2	0	0	0	0	0	0	42	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	330	"AWI"	330	1285	2473	1866	11	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	2	45	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	482	0	0	4	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	350	"AWI"	350	1453	2612	2037	9	0	10	0	1	0	0	6	0	0	0	3	0	0	0	0	1	0	0	0	8	0	0	0	1	0	0	5	1	6	92	0	0	0	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	250	0	0	3	10	0	0	0	0	0	25	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	370	"AWI"	370	1576	2780	2206	27	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	5	0	2	0	2	0	0	2	0	0	240	0	0	0	0	0	0	85	0	0	0	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0	0	12	0	0	266	0	0	0	0	0	0	0	0	0	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	390	"AWI"	390	1776	2870	2378	16	0	8	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	3	0	1	0	1	0	0	7	0	0	74	0	0	0	0	0	0	65	0	0	0	0	0	0	12	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	182	2	0	2	0	0	0	0	0	0	37	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	410	"AWI"	410	1943	3007	2551	19	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	9	0	1	0	2	0	0	7	0	0	171	0	0	0	0	0	0	54	0	0	0	0	0	0	16	0	0	1	1	0	0	0	13	0	0	0	0	18	0	0	162	0	0	1	0	0	0	0	0	0	34	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	430	"AWI"	430	2176	3092	2719	16	1	9	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	12	0	2	0	2	0	0	10	0	0	636	1	0	0	0	0	0	48	0	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	1	0	15	0	0	146	0	0	3	0	0	0	0	0	0	62	3	0	0	0	0	6	0	1	10	0	0	1	0	0	1	1	3	0	0	0	0	1
15736	24161	"Abant Gölü"	40.6	31.28333	450	"AWI"	450	2431	3208	2879	13	0	19	0	0	0	0	14	0	0	0	4	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	17	0	0	280	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	31	1	0	0	0	0	4	0	0	10	1	0	0	0	0	1	1	3	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	470	"AWI"	470	2799	3285	3018	11	5	4	0	0	0	0	8	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	30	0	0	273	0	0	0	0	0	0	3	0	0	0	0	0	1	0	12	0	0	0	0	0	0	3	0	0	0	0	20	0	0	56	1	0	0	0	0	0	0	0	0	18	1	0	0	0	0	6	0	0	20	1	0	8	0	0	1	0	1	0	0	1	0	1
15736	24161	"Abant Gölü"	40.6	31.28333	490	"AWI"	490	2970	3455	3197	21	0	3	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	147	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	1	28	0	0	0	0	0	6	0	0	3	1	0	7	0	0	1	1	2	0	0	0	0	1
15736	24161	"Abant Gölü"	40.6	31.28333	510	"AWI"	510	3040	3824	3371	60	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0	88	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	1	49	0	0	0	0	0	27	0	0	1	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	530	"AWI"	530	3205	4028	3578	39	0	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	2	75	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	102	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	6	0	0	4	0	0	0	0	0	1	1	2	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	550	"AWI"	550	3316	4216	3804	56	0	4	0	0	0	0	0	0	0	0	19	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	31	0	0	23	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	3	0	0	47	0	0	2	0	0	0	1	0	0	0	1	0	2
15736	24161	"Abant Gölü"	40.6	31.28333	570	"AWI"	570	3633	4323	3990	21	0	3	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	33	0	0	27	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	41	0	0	60	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	4	0	0	20	1	0	4	0	0	1	3	5	0	0	1	0	7
15736	24161	"Abant Gölü"	40.6	31.28333	590	"AWI"	590	3858	4477	4190	30	0	5	0	1	0	0	0	0	0	0	21	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	30	0	0	28	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	54	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	34	0	0	3	0	0	0	0	13	0	0	0	0	3
15736	24161	"Abant Gölü"	40.6	31.28333	610	"AWI"	610	4206	5024	4509	60	0	3	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	1	27	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	82	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	5	0	0	5	0	1	0	1	4	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	625	"AWI"	625	4268	5764	4727	29	1	7	0	0	0	1	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	17	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	56	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	7	0	0	0	0	2
15736	24161	"Abant Gölü"	40.6	31.28333	650	"AWI"	650	4484	6507	5235	21	1	2	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	0	0	10	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	57	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	5	0	0	2	0	0	2	0	0	0	2	5	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	660	"AWI"	660	4540	6921	5418	31	0	8	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	2	12	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	1	16	0	0	0	0	1
15736	24161	"Abant Gölü"	40.6	31.28333	680	"AWI"	680	4773	7337	5812	38	0	7	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	37	0	0	20	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	4	0	0	16	0	0	1	0	0	0	4	11	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	700	"AWI"	700	4926	7973	6194	35	0	2	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	36	0	0	22	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	4	0	0	18	0	0	1	0	0	0	1	9	0	0	0	0	2
15736	24161	"Abant Gölü"	40.6	31.28333	720	"AWI"	720	5279	8266	6591	84	0	5	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	48	0	0	0	0	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	18	0	0	0	1	0	2	0	0	8	0	0	1	0	0	0	2	6	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	740	"AWI"	740	5496	8719	6979	32	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	17	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	2	0	0	23	0	2	0	0	0	0	1	7	1	0	3	0	5
15736	24161	"Abant Gölü"	40.6	31.28333	760	"AWI"	760	5816	9042	7379	42	1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	72	0	0	29	0	0	0	0	0	0	10	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	5	0	0	11	0	0	9	0	0	0	3	12	0	0	0	0	1
15736	24161	"Abant Gölü"	40.6	31.28333	780	"AWI"	780	6129	9454	7784	43	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	75	0	0	62	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	1	0	0	0	0	0	0	12	1	0	0	0	0	2	0	0	24	0	0	1	0	0	0	4	12	0	0	0	0	2
15736	24161	"Abant Gölü"	40.6	31.28333	800	"AWI"	800	6496	9761	8214	30	1	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	94	0	0	32	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	5	0	0	21	0	0	0	0	0	0	7	9	0	0	0	0	1
15736	24161	"Abant Gölü"	40.6	31.28333	815	"AWI"	815	6752	10052	8526	71	0	2	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	56	0	0	44	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	6	0	0	32	0	0	2	0	0	0	7	9	0	0	2	0	1
15736	24161	"Abant Gölü"	40.6	31.28333	830	"AWI"	830	7051	10247	8827	45	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	12	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	3	0	0	18	0	0	1	0	0	0	3	9	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	845	"AWI"	845	7294	10533	9149	55	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	14	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	4	6	0	0	1	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	860	"AWI"	860	7699	10696	9432	43	1	3	0	1	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	52	0	0	20	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	5	0	0	3	0	0	1	0	0	0	5	9	0	0	0	0	1
15736	24161	"Abant Gölü"	40.6	31.28333	870	"AWI"	870	7930	10798	9647	103	1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	20	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	4	0	0	14	0	0	0	0	0	0	6	5	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	890	"AWI"	890	8357	11091	10060	89	1	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	42	0	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	51	0	0	0	0	0	0	0	3	0	35	0	0	0	0	0	5	0	0	21	0	0	2	0	0	0	5	15	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	910	"AWI"	910	8822	11276	10442	86	4	1	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	20	0	0	43	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	2	0	0	37	0	0	1	0	0	0	2	28	0	0	2	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	930	"AWI"	930	9531	11516	10803	133	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	12	0	0	11	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	27	1	0	0	0	0	2	0	0	19	0	0	2	0	0	0	1	11	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	940	"AWI"	940	10104	11582	10967	46	11	4	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	2	98	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	4	0	0	19	0	0	4	0	0	0	0	33	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	950	"AWI"	950	10541	11686	11140	103	16	5	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	1	73	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	50	0	0	0	1	0	5	0	0	32	0	0	5	0	0	0	0	25	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	955	"AWI"	955	10670	11776	11232	108	4	0	0	1	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	11	0	1	37	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	19	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	2	0	0	42	0	0	3	0	0	0	1	20	0	0	1	0	1
15736	24161	"Abant Gölü"	40.6	31.28333	960	"AWI"	960	10789	11849	11332	32	18	3	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	117	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	0	0	27	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	16	0	0	4	0	0	1	2	34	0	0	0	0	0
15736	24161	"Abant Gölü"	40.6	31.28333	965	"AWI"	965	10955	11897	11432	11	45	4	0	1	0	0	25	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	86	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	7	0	0	11	0	0	5	0	0	0	0	64	0	0	0	0	0
