"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14516	22751	"Straldzha mire"	42.629484	26.778668	2.5	"AWI"	2.5	2934	4502	3932	0	0	0	20.0589970501475	0	0	0	2.65486725663717	0	0	0	0	1.47492625368732	0	0	0	0	0.294985250737463	0.589970501474926	0	0	0	4.42477876106195	0	0	23.3038348082596	0	0	0	0	0	0	0.294985250737463	0	0	0	0.294985250737463	0	0.589970501474926	0	0	0	0	0	0	1.17994100294985	0	0	24.7787610619469	0	0	0	0	0	0	0	0	16.2241887905605	0	0	0	0	0	1.76991150442478	0	0	0	0	0	0.294985250737463	0	0.294985250737463	0.589970501474926	0.884955752212389	0	0
14516	22751	"Straldzha mire"	42.629484	26.778668	7.5	"AWI"	7.5	3595.5	4592	4172.5	0.954653937947494	0.238663484486874	0	22.1957040572792	0	0	0	3.34128878281623	0	0	0.238663484486874	0	0	0	0	0	0	0.238663484486874	0	0	0	0.238663484486874	1.90930787589499	0	0	27.9236276849642	0	0	0	0	0	0	0	0	0	0	0.477326968973747	0	0.238663484486874	0	0	0	0	0	0	1.19331742243437	0	2.86396181384248	17.6610978520286	0	0	0	0	0	0	0	0	16.7064439140811	0	0	0	0	0.238663484486874	0.477326968973747	0	0	0	0	0	0.238663484486874	0.238663484486874	1.43198090692124	0	0.954653937947494	0	0
14516	22751	"Straldzha mire"	42.629484	26.778668	12.5	"AWI"	12.5	4183.5	4727.5	4457	0.268817204301075	0.268817204301075	0	16.6666666666667	0	0	0	2.68817204301075	0	0	0	0	1.34408602150538	0	0	0	0	0.268817204301075	0	0	0	0.268817204301075	5.91397849462366	0	0	22.8494623655914	0	0	0	0	0	0.268817204301075	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537634408602151	0	0	12.9032258064516	0	0	0	0	0	0	0	0	33.6021505376344	0	0	0	0	0	0.537634408602151	0	0	0	0	0.268817204301075	0.537634408602151	0	0.806451612903226	0	0	0	0
14516	22751	"Straldzha mire"	42.629484	26.778668	17.5	"AWI"	17.5	4858.5	5333	5100.5	0.18796992481203	0	1.31578947368421	17.1052631578947	0	0	0	3.00751879699248	0	0	0.37593984962406	0	1.50375939849624	0	0	0	0	0	0.37593984962406	0	0	0	4.88721804511278	0	0	23.4962406015038	0	0	0	0	0	0.18796992481203	0.18796992481203	0	0	0	0	0	0	0	0	0	0	0	0	0.75187969924812	0	0	11.6541353383459	0	0	0	0	0	0	0	0	32.1428571428571	0	0	0	0	0	0.56390977443609	0.18796992481203	0	0	0	0	0	0	1.31578947368421	0.37593984962406	0.37593984962406	0	0
14516	22751	"Straldzha mire"	42.629484	26.778668	22.5	"AWI"	22.5	5253.5	6222.5	5773.5	0.167785234899329	0.167785234899329	0.838926174496644	6.3758389261745	0	0	0	2.3489932885906	0	0	0.167785234899329	0	0	0	0	0	0	0	0.167785234899329	0	0	0	13.0872483221477	0	0	10.738255033557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7248322147651	0	0	0	0	0	0	0	0	49.1610738255034	0	0	0	0	0	0.503355704697987	0	0	0	0	0	0.167785234899329	0	1.67785234899329	5.36912751677852	0.167785234899329	0	0.167785234899329
14516	22751	"Straldzha mire"	42.629484	26.778668	27.5	"AWI"	27.5	6235.5	6486.5	6353.5	0.158982511923688	0	1.11287758346582	2.06677265500795	0	0	0.158982511923688	2.86168521462639	0	0	0.95389507154213	0	0.95389507154213	0	0	0	0	0.158982511923688	0	0	0.158982511923688	0	9.5389507154213	0	0.158982511923688	8.74403815580286	0	0	0	0	0	0	0	0	0	0	0.317965023847377	0	0.317965023847377	0	0	0	0	0	0	0	0	1.27186009538951	7.94912559618442	0	0	0	0	0	0	0	0	54.5310015898251	0	0	0	0	1.11287758346582	0.158982511923688	0	0	0	0	0	0.317965023847377	0.317965023847377	1.4308426073132	5.08744038155803	0	0	0.158982511923688
14516	22751	"Straldzha mire"	42.629484	26.778668	32.5	"AWI"	32.5	6482.5	7442.5	6915	0	0.102354145342886	0.614124872057318	1.84237461617195	0	0	0	4.09416581371546	0	0	0.102354145342886	0	0.614124872057318	0	0	0	0	0.307062436028659	0	0	0	0	9.51893551688843	0	0.204708290685773	6.7553735926305	0	0	0	0	0	0.102354145342886	0	0	0.102354145342886	0.102354145342886	0.307062436028659	0	0.204708290685773	0	0	0	0	0	0	0	0	0	8.90481064483112	0	0	0	0	0	0	0	0	59.2630501535312	0	0	0	0	0.511770726714432	0.307062436028659	0.102354145342886	0	0	0	0	0	0.511770726714432	1.33060388945752	3.48004094165814	0.614124872057318	0	0
14516	22751	"Straldzha mire"	42.629484	26.778668	37.5	"AWI"	37.5	6713	8266	7331.5	0	0	0.955414012738854	3.18471337579618	0	0	0	4.61783439490446	0	0	0.636942675159236	0	0.955414012738854	0	0	0	0	0	0	0	0	0	10.5095541401274	0	0.159235668789809	7.32484076433121	0	0	0	0	0	0	0.318471337579618	0	0	0.159235668789809	0	0	0.796178343949045	0	0	0	0	0.159235668789809	0	0	0	1.11464968152866	7.80254777070064	0.159235668789809	0	0	0	0	0	0	0	51.4331210191083	0	0	0	0	1.27388535031847	0.159235668789809	0	0	0	0	0	0.159235668789809	0.796178343949045	2.22929936305732	4.93630573248408	0	0	0.159235668789809
14516	22751	"Straldzha mire"	42.629484	26.778668	42.5	"AWI"	42.5	6929	9158.5	7725	0	0	1.61870503597122	4.67625899280576	0	0	0	4.31654676258993	0	0	0.539568345323741	0	0.719424460431655	0	0	0	0	0	0	0	0	0	8.99280575539568	0	0	5.39568345323741	0	0	0	0	0	0.359712230215827	0.359712230215827	0	0	0	0	0	0.539568345323741	0	0	0	0	0	0.179856115107914	0	0	1.07913669064748	10.6115107913669	0.179856115107914	0	0	0	0	0	0	0.179856115107914	51.0791366906475	0	0	0	0	2.33812949640288	0	0	0	0	0	0	0.179856115107914	0.359712230215827	1.79856115107914	4.13669064748201	0.179856115107914	0	0.179856115107914
14516	22751	"Straldzha mire"	42.629484	26.778668	47.5	"AWI"	47.5	7419	9294.5	8363.5	0	0	1.57819225251076	2.58249641319943	0	0	0	6.59971305595409	0	0	0.573888091822095	0	0	0	0	0	0	0.430416068866571	0	0	0	0	10.3299856527977	0	0	8.75179340028694	0	0	0	0	0	0.430416068866571	0	0	0	0	0.286944045911047	0	0.143472022955524	0	0	0	0	0	0.143472022955524	0	0	0	10.1865136298422	0.143472022955524	0	0	0	0	0	0	0	48.9239598278336	0	0	0	0	0.717360114777618	0.286944045911047	0.143472022955524	0.143472022955524	0	0	0	0.430416068866571	0.860832137733142	1.00430416068867	4.44763271162123	0.860832137733142	0	0
