"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
27234	48668	"Flögeln Fischer"	53.66697	8.80243	171	"AWI"	171	4996	5547	5254	0	0	18.9686924493554	0	0	0.184162062615101	0	0	62.0626151012891	0	0	0	0	0	0	0	0	7.73480662983425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736648250460405	0	0	0	0	0	0	6.81399631675875	0	0	0	0	0.184162062615101	0	2.76243093922652	0.552486187845304	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	169	"AWI"	169	4954	5475	5201	0	0	34.703947368421	0.164473684210526	0.164473684210526	0	0.164473684210526	0	27.6315789473684	0	0	0	0	0	0	0	0	17.2697368421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61842105263158	0	0	0	0	0	0	10.5263157894737	0	0	0	0	0	0	3.61842105263158	2.13815789473684	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	170	"AWI"	170	4973	5518	5227	0	0	18.1981981981982	0	0	0	0	0	54.7747747747748	0	0	0	0	0	0	0	0	9.72972972972973	0.18018018018018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.900900900900901	0	0	0	0	0	0	12.972972972973	0	0	0	0	0	0	3.06306306306306	0.18018018018018	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	165	"AWI"	165	4858	5363	5093	0	0	41.8020679468242	0.738552437223043	0	0	0.147710487444609	0	13.1462333825702	0	0	0	0	0	0	0	0	21.2703101920236	3.98818316100443	0	0	0	0	0.443131462333826	0	0	0	0	0	0	0	0	0	0	0	0	4.43131462333826	0	0	0	0	0	0	10.4874446085672	0	0	0	0	0.147710487444609	0	1.92023633677991	1.47710487444609	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	137	"AWI"	137	4044	4636	4333	0	0	25.7839721254355	0.348432055749129	0	0	0	0	41.2891986062718	0	0	0	0	0	0	0	0	12.3693379790941	0.174216027874564	0	0	0.174216027874564	0	0.348432055749129	0	0	0	0	0	0	0	0	0	0	0	0	1.21951219512195	0	0	0	0	0	0	16.8989547038328	0	0	0	0	0	0	1.04529616724739	0.348432055749129	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	151	"AWI"	151	4423	5002	4711	0	0	33.3904109589041	0.342465753424658	0	0	0	0	31.8493150684932	0	0	0	0	0	0	0	0	11.8150684931507	1.02739726027397	0	0	0	1.02739726027397	0.171232876712329	0	0	0	0	0	0	0	0	0	0	0	0	4.62328767123288	0	0	0	0	0.171232876712329	0	14.8972602739726	0	0	0	0	0	0	0.513698630136986	0.171232876712329	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	159	"AWI"	159	4665	5199	4932	0	0	30.4964539007092	0.709219858156028	0	0	0.177304964539007	0	38.6524822695035	0	0	0	0	0	0	0	0	9.75177304964539	0.354609929078014	0	0	0.177304964539007	0	0.531914893617021	0	0	0	0	0	0	0	0.177304964539007	0	0	0	0	3.72340425531915	0	0	0	0	0	0	13.6524822695035	0	0	0	0.177304964539007	0	0	0.886524822695036	0.531914893617021	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	167	"AWI"	167	4911	5420	5149	0	0	38.1172839506173	0	0	0.154320987654321	0.154320987654321	0	13.8888888888889	0	0	0	0	0	0	0	0	19.2901234567901	3.08641975308642	0	0	0	0	0.308641975308642	0	0	0	0	0	0.154320987654321	0	0	0	0	0	0.154320987654321	2.62345679012346	0	0	0	0	0	0	15.4320987654321	0	0	0	0	0.308641975308642	0	4.62962962962963	1.69753086419753	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	133	"AWI"	133	3937	4526	4221	0	0	23.1578947368421	0.451127819548872	0	0	0	0	23.3082706766917	0	0	0	0	0	0	0	0	23.7593984962406	0.601503759398496	0	0	0.150375939849624	0	0.300751879699248	0	0	0	0	0	0	0	0	0	0	0	0	4.51127819548872	0	0	0	0	0	0	21.9548872180451	0	0	0	0	0.300751879699248	0	0.902255639097744	0.601503759398496	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	161	"AWI"	161	4730	5253	4985	0	0	44.3812233285918	0.284495021337127	0	0	0.42674253200569	0	23.3285917496444	0	0	0	0	0	0	0	0	13.371266002845	0.42674253200569	0	0	0	0	0.142247510668563	0	0	0	0	0	0	0	0	0	0	0	0	3.12944523470839	0	0	0	0	0	0	12.2332859174964	0	0	0	0.142247510668563	0.142247510668563	0	0.711237553342816	1.28022759601707	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	141	"AWI"	141	4148	4742	4441	0	0	25.7342657342657	0.699300699300699	0	0	0.13986013986014	0	40.5594405594406	0	0	0	0	0	0	0	0	14.6853146853147	0.559440559440559	0	0	0.13986013986014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65734265734266	0	0	0	0	0	0	13.006993006993	0	0	0	0	0.27972027972028	0	0.699300699300699	0.839160839160839	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	131	"AWI"	131	3891	4463	4170	0	0	28.7853577371048	0.499168053244592	0	0.166389351081531	0	0	24.6256239600666	0	0	0	0	0	0	0	0	14.6422628951747	0.831946755407654	0	0	0.332778702163062	0	0.665557404326123	0	0	0	0	0	0	0	0.665557404326123	0	0	0	0.166389351081531	3.16139767054908	0	0	0	0	0	0	23.1281198003328	0	0	0	0	0.332778702163062	0	1.33111480865225	0.665557404326123	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	81	"AWI"	81	2546	3068	2818	0	0	21.7479674796748	0.304878048780488	0	0	0	0	19.3089430894309	0	0	0	0	0	0	0	0	29.4715447154472	0.609756097560976	0	0	0.609756097560976	0	0	0	0	0	0	0	0	0	18.8008130081301	0	0	0.101626016260163	0.203252032520325	1.11788617886179	0	0	0	0	0	0	7.11382113821138	0	0	0	0	0.203252032520325	0	0.101626016260163	0.304878048780488	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	129	"AWI"	129	3845	4403	4114	0	0	37.5	0.333333333333333	0	0	0	0	23.3333333333333	0	0	0	0	0	0	0	0	14.6666666666667	0.666666666666667	0	0	0.333333333333333	0	0.166666666666667	0	0	0	0	0	0	0	0.833333333333333	0	0	0.333333333333333	0	3.83333333333333	0	0	0	0	0.166666666666667	0	15	0	0	0	0	0	0	2.5	0.333333333333333	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	117	"AWI"	117	3572	4027	3788	0	0	21.6346153846154	0.192307692307692	0	0	0	0	19.5192307692308	0	0	0	0	0	0	0	0	41.0576923076923	0.673076923076923	0	0	0	0	0.192307692307692	0	0	0	0	0	0	0	9.13461538461538	0	0	0	0	1.44230769230769	0	0	0	0	0	0	4.71153846153846	0	0.384615384615385	0	0.480769230769231	0	0	0.192307692307692	0.384615384615385	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	139	"AWI"	139	4098	4687	4387	0	0	27.8632478632479	0.170940170940171	0	0	0	0	36.9230769230769	0	0	0	0	0	0	0	0	12.991452991453	0.512820512820513	0	0	0.341880341880342	0	1.02564102564103	0	0	0	0	0	0	0	0.170940170940171	0	0	0.170940170940171	0	2.56410256410256	0	0	0	0	0.683760683760684	0	14.5299145299145	0	0	0	0	0.683760683760684	0	0.683760683760684	0.683760683760684	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	135	"AWI"	135	3988	4580	4276	0	0	23.2876712328767	0.856164383561644	0	0	0	0	40.7534246575342	0	0	0	0	0	0	0	0	10.4452054794521	0	0	0	0.513698630136986	0.342465753424658	0.171232876712329	0	0	0	0	0	0	0	0.856164383561644	0	0	0.171232876712329	0	2.56849315068493	0	0	0	0	1.71232876712329	0	16.0958904109589	0	0	0	0.171232876712329	0.513698630136986	0	0.856164383561644	0.684931506849315	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	143	"AWI"	143	4199	4800	4495	0.161290322580645	0	25.4838709677419	0.161290322580645	0	0	0.483870967741935	0	25.8064516129032	0	0	0	0	0	0	0	0	16.1290322580645	1.61290322580645	0	0	0	0.161290322580645	0.806451612903226	0	0	0	0	0	0	0	0.483870967741935	0	0	0.32258064516129	0	4.35483870967742	0	0	0	0	0	0	21.1290322580645	0	0	0	0.32258064516129	0	0	0.967741935483871	1.61290322580645	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	163	"AWI"	163	4795	5301	5038	0	0	46.1049284578696	0.158982511923688	0	0	0	0	10.1748807631161	0	0	0	0	0	0	0	0	17.4880763116057	2.38473767885533	0	0	0.158982511923688	0	0.95389507154213	0	0	0	0	0	0	0	0	0	0	0	0	2.22575516693164	0	0	0	0	0	0	17.4880763116057	0	0	0	0.476947535771065	0	0	0.95389507154213	1.4308426073132	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	145	"AWI"	145	4250	4853	4551	0	0	22.2789115646259	0.170068027210884	0.170068027210884	0.170068027210884	0.340136054421769	0	44.5578231292517	0	0	0	0	0	0	0	0	12.9251700680272	1.19047619047619	0	0	0	0	0.170068027210884	0	0	0	0	0	0	0	0	0	0	0.170068027210884	0	1.02040816326531	0	0	0	0	0	0	15.4761904761905	0	0	0	0	0	0	1.19047619047619	0.170068027210884	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	83	"AWI"	83	2610	3119	2881	0	0	19.6891191709845	0.0863557858376511	0	0	0.0863557858376511	0	16.4939550949914	0	0	0	0	0	0	0	0	34.1105354058722	2.15889464594128	0	0	0.518134715025907	0	0.172711571675302	0	0	0	0	0	0	0	20.0345423143351	0	0	0.0863557858376511	0	0.863557858376511	0	0	0	0	0	0	4.49050086355786	0	0	0	0.345423143350604	0.172711571675302	0	0.345423143350604	0.345423143350604	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	125	"AWI"	125	3745	4296	4002	0	0	24.8322147651007	0	0	0	0	0	34.8993288590604	0	0	0	0	0	0	0	0	24.1610738255034	0.134228187919463	0	0	0.134228187919463	0	0.536912751677852	0	0	0	0	0	0	0	1.74496644295302	0	0	0	0	2.14765100671141	0	0	0	0	0	0	10.0671140939597	0	0	0	0.134228187919463	0.134228187919463	0	0.939597315436242	0.134228187919463	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	155	"AWI"	155	4534	5102	4822	0	0	49.9124343257443	0.875656742556918	0	0	0	0	22.0665499124343	0	0	0	0	0	0	0	0	7.88091068301226	0.350262697022767	0	0	0	2.62697022767075	0.875656742556918	0	0	0	0	0	0	0	0.175131348511384	0	0	0	0.175131348511384	3.50262697022767	0	0	0	0	0.350262697022767	0	9.80735551663748	0	0	0	0.175131348511384	0	0	0.175131348511384	1.0507880910683	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	153	"AWI"	153	4481	5051	4766	0	0	40.8264462809917	0.495867768595041	0	0.330578512396694	0	0	25.7851239669421	0	0	0	0	0	0	0	0	13.2231404958678	0.330578512396694	0	0	0	1.48760330578512	0.661157024793388	0.495867768595041	0	0	0	0	0.330578512396694	0	0	0	0	0	0	2.64462809917355	0	0	0	0	0.661157024793388	0	12.0661157024793	0	0	0	0	0	0	0.495867768595041	0.165289256198347	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	149	"AWI"	149	4365	4952	4659	0	0	29.5726495726496	0.341880341880342	0	0	0	0	31.2820512820513	0	0	0	0	0	0	0	0	13.1623931623932	0.512820512820513	0	0	0.512820512820513	0.341880341880342	0.170940170940171	0	0	0	0	0	0	0	0.170940170940171	0	0	0	0.341880341880342	3.41880341880342	0	0	0	0	0	0	18.6324786324786	0	0	0	0	0.170940170940171	0	1.02564102564103	0.341880341880342	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	147	"AWI"	147	4309	4902	4604	0	0	26.5339966832504	0.33167495854063	0	0	0	0	27.1973466003317	0	0	0	0	0	0	0	0	16.0862354892206	0.33167495854063	0	0	0.497512437810945	0	0	0	0	0	0	0	0	0	0.165837479270315	0	0	0	0	2.48756218905473	0	0	0	0	0.165837479270315	0	24.0464344941957	0	0	0	0	0.33167495854063	0	1.49253731343284	0.33167495854063	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	119	"AWI"	119	3616	4098	3844	0	0	21.5098241985522	0.827300930713547	0	0	0	0	22.3371251292658	0	0	0	0	0	0	0	0	35.6773526370217	1.24095139607032	0	0	0	0.206825232678387	0.517063081695967	0	0	0	0	0	0.103412616339193	0	9.82419855222337	0	0	0.103412616339193	0	0.62047569803516	0	0	0	0	0	0	5.68769389865564	0	0	0	0.413650465356774	0.103412616339193	0	0.103412616339193	0.723888314374354	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	63	"AWI"	63	2001	2528	2268	0	0	26.9179004037685	0.672947510094213	0	0	0.269179004037685	0	20.1884253028264	0	0	0	0	0	0	0	0	16.2853297442799	2.15343203230148	0	0	2.55720053835801	0	0.403768506056528	0	0	0	0	0	0	0	12.78600269179	0	0	0.403768506056528	0	2.82637954239569	0	0	0	0	0	0	12.3822341857335	0	0	0	0.53835800807537	0.403768506056528	0	0.807537012113055	0.403768506056528	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	67	"AWI"	67	2109	2659	2389	0.113378684807256	0	22.108843537415	0.453514739229025	0	0	0	0	19.8412698412698	0	0	0	0	0	0	0	0	24.7165532879819	3.17460317460317	0	0	1.02040816326531	0	0.453514739229025	0	0	0	0	0	0	0	13.6054421768707	0	0	0.113378684807256	0	2.49433106575964	0	0	0	0	0	0	9.63718820861678	0	0	0	1.36054421768707	0.113378684807256	0	0.226757369614512	0.566893424036281	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	79	"AWI"	79	2479	3014	2755	0	0	18.4931506849315	0.171232876712329	0	0	0.171232876712329	0	16.9520547945205	0	0	0	0	0	0	0	0	29.9657534246575	0.0856164383561644	0	0	0.256849315068493	0	0.513698630136986	0	0.0856164383561644	0	0	0	0	0	26.541095890411	0	0	0.0856164383561644	0.0856164383561644	1.36986301369863	0	0	0	0	0	0	4.36643835616438	0	0	0	0.256849315068493	0.171232876712329	0	0.171232876712329	0.256849315068493	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	23	"AWI"	23	568	1255	896	0	0	32.0987654320988	0.462962962962963	0	0	0.308641975308642	0	18.3641975308642	0	0	0	0.154320987654321	0	0	0	0	12.3456790123457	4.47530864197531	0	0	9.25925925925926	0	0.308641975308642	0	0	0	0	0	0	0	4.78395061728395	0	0	2.16049382716049	0.154320987654321	1.38888888888889	0	0	0	0	0	0	11.8827160493827	0	0	0	0.308641975308642	0.925925925925926	0	0	0.617283950617284	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	75	"AWI"	75	2340	2907	2634	0	0	18.75	0	0.181159420289855	0	0.271739130434783	0	15.3079710144928	0	0	0	0	0	0	0	0	33.5144927536232	0.905797101449275	0	0	0.634057971014493	0	0.452898550724638	0	0	0	0	0	0	0	18.6594202898551	0	0	0.271739130434783	0.181159420289855	1.6304347826087	0	0	0	0	0	0	7.60869565217391	0	0	0	1.17753623188406	0	0	0.181159420289855	0.271739130434783	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	157	"AWI"	157	4601	5149	4878	0	0	43.5540069686411	0.522648083623693	0	0	0.174216027874564	0	26.1324041811847	0	0	0	0	0	0	0	0	9.93031358885017	0.348432055749129	0	0	0.348432055749129	0	0.348432055749129	0	0	0	0	0	0	0	0	0	0	0	0.174216027874564	2.78745644599303	0	0	0	0	1.04529616724739	0	11.6724738675958	0	0.522648083623693	0	0.348432055749129	0	0	0.696864111498258	1.39372822299652	0
27234	48668	"Flögeln Fischer"	53.66697	8.80243	91	"AWI"	91	2898	3304	3128	0	0	26.6500622665006	0.37359900373599	0	0	0.62266500622665	0	21.6687422166874	0	0	0.37359900373599	0	0	0	0	0	25.5292652552927	1.12079701120797	0	0	0.24906600249066	0	1.12079701120797	0	0	0	0	0	0	0	9.58904109589041	0	0	0.12453300124533	0	1.74346201743462	0	0	0	0	0	0	9.09090909090909	0	0	0	0.12453300124533	0	0	0.37359900373599	1.2453300124533	0
