"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Ligustrum"	"Liliaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
14272	22342	"Malá niva"	48.912768	13.813122	2	"AWI"	2	-108	64	-27	0.835654596100279	0	1.94986072423398	0.278551532033426	0.278551532033426	0	0.278551532033426	0	2.50696378830084	0.278551532033426	0	0	0.278551532033426	0	0	0	0	0	2.50696378830084	0	0	0.278551532033426	0	0	0	0	0	0.278551532033426	23.9554317548747	45.9610027855153	0	15.5988857938719	0	0.835654596100279	0	0	0	3.06406685236769	0	0	0	0	0	0.835654596100279	0	0
14272	22342	"Malá niva"	48.912768	13.813122	7	"AWI"	7	-81	206	25	1.46341463414634	0	0.975609756097561	0	0	0	0	0	7.31707317073171	0	0	0	0	2.4390243902439	0.975609756097561	0	0	0	5.85365853658537	0	0	0	0	0	0	0	0	0	23.4146341463415	50.2439024390244	0	0	0	2.4390243902439	0	0	0	3.41463414634146	0.48780487804878	0	0.48780487804878	0	0	0.48780487804878	0	0
14272	22342	"Malá niva"	48.912768	13.813122	10	"AWI"	10	-72	308	54	4.84261501210654	0	3.87409200968523	0.242130750605327	0	0	0.484261501210654	0	4.84261501210654	0	0.968523002421308	0	0.242130750605327	0	3.87409200968523	0	0	0	8.71670702179177	0	0	0	0.242130750605327	0	0	0.242130750605327	0	0.242130750605327	7.26392251815981	43.5835351089588	0	13.317191283293	0	2.17917675544794	0	0	0	3.38983050847458	0.726392251815981	0	0	0.242130750605327	0	0.242130750605327	0	0.242130750605327
14272	22342	"Malá niva"	48.912768	13.813122	20	"AWI"	20	-10	504	179	5.14285714285714	0.285714285714286	2.28571428571429	0	0	0	0	0	13.7142857142857	0	0.571428571428571	0	0.285714285714286	2.28571428571429	1.14285714285714	0	0	0	16	0	0	0.285714285714286	0.571428571428571	0	0	0	0	0	17.7142857142857	25.7142857142857	0	7.14285714285714	0	4.28571428571429	0	0	0.285714285714286	2.28571428571429	0	0	0	0	0	0	0	0
14272	22342	"Malá niva"	48.912768	13.813122	30	"AWI"	30	63	659	298	21.6216216216216	0.386100386100386	2.7027027027027	0.386100386100386	0	0	0.386100386100386	0.772200772200772	11.5830115830116	0	0	0	0	1.15830115830116	0	0	0	0	17.7606177606178	0	0	0	0.386100386100386	0	0	0	0	0.386100386100386	25.0965250965251	13.8996138996139	0	0	0	1.93050193050193	0	0	0	0.386100386100386	0.386100386100386	0	0	0	0	0.772200772200772	0	0
14272	22342	"Malá niva"	48.912768	13.813122	40	"AWI"	40	144	784	420	15.727002967359	0	2.67062314540059	0	0.593471810089021	0	0.593471810089021	0	8.01186943620178	0	0	0	0	2.37388724035608	0.29673590504451	0	0	0	21.0682492581602	0	0	0	0	0	0	0	0	0.890207715133531	29.673590504451	13.6498516320475	0	2.07715133531157	0	1.78041543026706	0	0	0	0	0	0	0	0	0	0.593471810089021	0	0
14272	22342	"Malá niva"	48.912768	13.813122	43	"AWI"	43	182	815	460	21.8340611353712	0.218340611353712	1.96506550218341	0	0	0	0.218340611353712	0	9.38864628820961	0	0.218340611353712	0.218340611353712	0	2.62008733624454	1.09170305676856	0	0	0	18.5589519650655	0.218340611353712	0	0	0	0	0	0	0	0.655021834061135	24.0174672489083	12.0087336244541	0	1.31004366812227	0	4.14847161572052	0	0	0	0.655021834061135	0	0	0	0	0.436681222707424	0.218340611353712	0	0
14272	22342	"Malá niva"	48.912768	13.813122	50	"AWI"	50	238	913	553	20.0581395348837	0	0.290697674418605	0.290697674418605	0.290697674418605	0	0.872093023255814	0	6.68604651162791	0	0	0	0	1.45348837209302	0.581395348837209	0	0	0	11.6279069767442	0	0	0	0	0	0	0	0	0.872093023255814	29.0697674418605	23.2558139534884	0	1.74418604651163	0	2.61627906976744	0	0	0	0	0	0	0	0	0.290697674418605	0	0	0
14272	22342	"Malá niva"	48.912768	13.813122	60	"AWI"	60	341	1033	675	20.8754208754209	0.336700336700337	4.04040404040404	0	0.336700336700337	0	0	0	10.7744107744108	0	0	0	0	1.01010101010101	0.336700336700337	0	0	0	16.8350168350168	0.336700336700337	0	0	0	0	0	0	0	1.34680134680135	17.8451178451178	21.2121212121212	0	0	0	4.04040404040404	0	0	0	0	0	0	0	0	0.336700336700337	0.336700336700337	0	0
14272	22342	"Malá niva"	48.912768	13.813122	70	"AWI"	70	438	1149	797	20.855614973262	0	6.14973262032086	0	0	0	0.267379679144385	0	3.47593582887701	0	0	0	0	2.67379679144385	0.53475935828877	0	0	0	20.0534759358289	0.802139037433155	0	0	0	0	0	0	0	1.8716577540107	22.7272727272727	16.3101604278075	0	0	0	2.67379679144385	0	0	0	0.53475935828877	0.267379679144385	0	0	0	0	0.53475935828877	0.267379679144385	0
