"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Diapensiaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26219	45725	"Dalane"	58.244044	8.004356	516	"AWI"	516	-140	23	-55	0.477326968973747	21.0023866348449	0.238663484486874	0	0	0	0	23.3890214797136	0	0	0	0	0	0	0	0	4.77326968973747	0.238663484486874	3.5799522673031	0	0	0	0	0	1.43198090692124	0.954653937947494	0	0	0	4.5346062052506	0.238663484486874	1.67064439140811	0	0	0	0	0	0	1.19331742243437	19.0930787589499	0	0	0	0.954653937947494	0.238663484486874	0	10.2625298329356	0	0	0	0.238663484486874	1.19331742243437	0	0	0	0.715990453460621	0	0	1.67064439140811	1.19331742243437	0.715990453460621	0
26219	45725	"Dalane"	58.244044	8.004356	523	"AWI"	523	-74	267	57	0	19.5467422096317	0	0.56657223796034	0	0	0	32.8611898016997	0	0	0	0	0	0	0	0	8.4985835694051	0.28328611898017	4.53257790368272	0	0	0	0	0	0	1.41643059490085	0	0	0.28328611898017	4.81586402266289	0.28328611898017	3.11614730878187	0	0.56657223796034	0.28328611898017	0	0	0	2.54957507082153	0	0	0	0	0	0	0	9.63172804532578	0	0	0	0	5.09915014164306	0	0	0	0.56657223796034	0	0	2.8328611898017	0.56657223796034	1.69971671388102	0
26219	45725	"Dalane"	58.244044	8.004356	531	"AWI"	531	9	424	205	0	27.0676691729323	0	0	0	0	0	33.0827067669173	0	0	0	0	0	0	0	0	14.2857142857143	0	3.38345864661654	0	0	0	0	0	0.37593984962406	1.50375939849624	0	0	0	4.13533834586466	0	0.75187969924812	0	0.75187969924812	0	0	0	0	1.8796992481203	0	0	0	0	0	0	0	9.77443609022556	0	0	0	0	0	0	0	0	0.37593984962406	0	0	1.50375939849624	0.75187969924812	0.37593984962406	0
26219	45725	"Dalane"	58.244044	8.004356	539	"AWI"	539	122	546	350	0	22.9571984435798	0	0	0	0	0	35.7976653696498	0	0	0	0	0	0	0	0	7.00389105058366	0	10.5058365758755	0	0	0	0	0	0	1.16731517509728	0	0	0	6.6147859922179	0.389105058365759	1.94552529182879	0	3.11284046692607	0	0	0	0.389105058365759	0.778210116731518	0	0	0	0	0	0	0	6.22568093385214	0	0	0	0.389105058365759	0	0	0	0	0	0	0	0.778210116731518	0.778210116731518	1.16731517509728	0
26219	45725	"Dalane"	58.244044	8.004356	547	"AWI"	547	310	633	487	0	18.941504178273	0	0	0	0	0	25.0696378830084	0	0	0.278551532033426	0	0	0	0	0	9.47075208913649	0	3.34261838440111	0	0	0	0	0	0	0.557103064066852	0	0	0	7.24233983286908	0	2.50696378830084	0	1.67130919220056	0	0	0	0	0.835654596100279	20.0557103064067	0	0	0	0	0	0	6.4066852367688	0	0	0	0	0	0	0	0	0.278551532033426	0	0	2.50696378830084	0.835654596100279	0	0
26219	45725	"Dalane"	58.244044	8.004356	555	"AWI"	555	473	726	601	0.466200466200466	17.016317016317	0	0	0	0	0	22.8438228438228	0	0	0	0	0	0	0	0	5.36130536130536	0	7.45920745920746	0	0	0	0	0	0	0.466200466200466	0	0	0	4.1958041958042	0	6.52680652680653	0	0.932400932400932	0	0	0	0.233100233100233	0.466200466200466	24.7086247086247	0	0	0	0.233100233100233	0	0	7.22610722610723	0	0	0	0	0	0	0	0	0	0	0	1.86480186480186	0	0	0
26219	45725	"Dalane"	58.244044	8.004356	563	"AWI"	563	543	885	695	0	19.4774346793349	0.237529691211401	0	0	0	0	23.9904988123515	0	0	0	0	0	0	0	0	7.83847980997625	0	4.03800475059382	0	0	0	0	0.237529691211401	0	0.712589073634204	0	0	0	3.80047505938242	0	4.51306413301663	0	0.712589073634204	0	0	0	0	0	24.2280285035629	0	0	0	0	0	0	7.83847980997625	0	0	0	0	0	0	0	0	0.237529691211401	0	0	1.42517814726841	0.475059382422803	0.237529691211401	0
26219	45725	"Dalane"	58.244044	8.004356	571	"AWI"	571	605	1003	779	0	24.1486068111455	0.309597523219814	0	0	0	0	32.1981424148607	0	0	0	0	0	0	0	0	17.0278637770898	0	0	0	0	0	0	0	0	1.54798761609907	0	0	0	4.02476780185759	0	4.02476780185759	0	0.619195046439629	0	0	0	0	0.309597523219814	0	0	0	0	0	0	0	11.1455108359133	0	0	0	0	0	0	0	0	0.619195046439629	0	0	3.71517027863777	0.309597523219814	0	0
26219	45725	"Dalane"	58.244044	8.004356	579	"AWI"	579	667	1109	865	0.216919739696312	20.1735357917571	0	0	0	0	0	23.8611713665944	0	0	0	0	0	0	0	0	9.32754880694143	0	3.470715835141	0	0	0	0	0	0	0	0	0	0	4.33839479392625	0	3.03687635574837	0	1.08459869848156	0	0	0	0	0.650759219088937	17.7874186550976	0	0	0	0	0	0	12.7982646420824	0	0	0	0	0	0	0	0	0.433839479392625	0.216919739696312	0	1.51843817787419	0.867678958785249	0.216919739696312	0
26219	45725	"Dalane"	58.244044	8.004356	587	"AWI"	587	738	1181	951	0.240963855421687	24.0963855421687	0	0	0	0	0	29.6385542168675	0	0	0	0	0	0	0	0.240963855421687	13.2530120481928	0	2.89156626506024	0	0	0	0	0	0.481927710843374	1.68674698795181	0	0	0	2.65060240963855	0	0.481927710843374	0	1.92771084337349	0	0	0	0	0.240963855421687	0	0	0	0	0	0	0	16.8674698795181	0	0	0	0	0	0	0	0	1.44578313253012	0.481927710843374	0	1.92771084337349	0.963855421686747	0.481927710843374	0
26219	45725	"Dalane"	58.244044	8.004356	595	"AWI"	595	827	1261	1036	0.478468899521531	26.0765550239234	0.239234449760766	0	0	0	0	30.622009569378	0	0	0	0	0	0	0	0.239234449760766	10.2870813397129	0.239234449760766	1.91387559808612	0	0	0	0	0	0	1.67464114832536	0	0	0	3.58851674641148	0	0.239234449760766	0	1.43540669856459	0	0	0	0	0.717703349282297	0	0	0	0	0.478468899521531	0	0	16.2679425837321	0	0	0	0.239234449760766	0	0	0	0	0.239234449760766	0.956937799043062	0	1.91387559808612	1.91387559808612	0.239234449760766	0
26219	45725	"Dalane"	58.244044	8.004356	603	"AWI"	603	916	1342	1119	0.197628458498024	17.7865612648221	0.395256916996047	0	0	0	0	27.2727272727273	0	0	0	0	0	0	0	0	8.10276679841897	0	2.76679841897233	0	0	0	0	0.197628458498024	0	0.395256916996047	0	0	0	4.74308300395257	0	1.58102766798419	0	0.988142292490119	0	0	0	0	0.790513833992095	20.1581027667984	0	0	0	0.197628458498024	0	0.197628458498024	10.8695652173913	0	0	0	0.197628458498024	0	0	0	0	0.197628458498024	0.197628458498024	0	1.77865612648221	0.790513833992095	0.197628458498024	0
26219	45725	"Dalane"	58.244044	8.004356	611	"AWI"	611	1031	1418	1200	0.417536534446764	15.0313152400835	0.208768267223382	0	0	0	0	25.4697286012526	0.208768267223382	0	0.417536534446764	0	0	0	0	0	26.5135699373695	0	3.34029227557411	0	0	0	0	0.417536534446764	0	0.835073068893528	0	0	0	2.2964509394572	0.417536534446764	1.67014613778706	0	2.08768267223382	0	0	0	0.208768267223382	0.208768267223382	0	0	0	0	0.208768267223382	0	0	16.2839248434238	0	0	0	0	0	0	0	0	1.04384133611691	0	0	1.67014613778706	0.626304801670146	0.417536534446764	0
26219	45725	"Dalane"	58.244044	8.004356	619	"AWI"	619	1154	1520	1300	0.239234449760766	7.41626794258373	0	0	0	0	0	32.7751196172249	0	0	0	0	0	0	0	0	23.2057416267943	0.239234449760766	2.87081339712919	0	0	0	0	0	0	0.956937799043062	0	0	0	3.82775119617225	0	0.956937799043062	0	1.43540669856459	0	0	0	0.239234449760766	0.478468899521531	0	0	0	0	0.478468899521531	0	0	21.7703349282297	0	0	0	0.239234449760766	0	0	0	0	0.239234449760766	0	0.239234449760766	0.956937799043062	0.478468899521531	0.956937799043062	0
