"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3201	24089	"Komoranské jezero"	50.53839	13.527398	5	"AWI"	5	-40	501	177	2.09150326797386	0	71.1111111111111	0.392156862745098	0.915032679738562	0	0.130718954248366	0	8.49673202614379	0.130718954248366	0.130718954248366	0	0	0	0	0	0.784313725490196	3.66013071895425	0	0	0	2.35294117647059	0.130718954248366	0	0	0	0	0.130718954248366	0	0.130718954248366	2.09150326797386	5.09803921568627	0	0	0	0	0.65359477124183	0	0	0.392156862745098	0	1.17647058823529	0	0	0	0	0	0	0
3201	24089	"Komoranské jezero"	50.53839	13.527398	10	"AWI"	10	-6	1035	398	5.19902518277823	0	66.7749796913079	0.16246953696182	0.0812347684809098	0	0.0812347684809098	0	10.9666937449228	0	0.0812347684809098	0	0	0	0	0	0.649878147847279	1.86839967506093	0	0	0	3.00568643379366	0	0	0.0812347684809098	0.0812347684809098	0	0	0	0.0812347684809098	1.38099106417547	6.82372055239643	0.324939073923639	0	0	0	0.812347684809098	0.649878147847279	0	0.24370430544273	0	0.324939073923639	0	0	0	0.16246953696182	0.0812347684809098	0	0.0812347684809098
3201	24089	"Komoranské jezero"	50.53839	13.527398	15	"AWI"	15	169	1146	667	3.86792452830189	0.0943396226415094	70.9433962264151	0.283018867924528	0.849056603773585	0	0.471698113207547	0	7.73584905660377	0	0	0	0	0	0	0	1.0377358490566	2.64150943396226	0	0	0	2.45283018867925	0.0943396226415094	0	0	0	0	0.283018867924528	0	0	1.22641509433962	5.09433962264151	0.188679245283019	0	0	0	0.754716981132076	0	0	0.566037735849057	0.283018867924528	1.13207547169811	0	0	0	0	0	0	0
3201	24089	"Komoranské jezero"	50.53839	13.527398	20	"AWI"	20	267	1368	931	3.86779184247539	0	69.4092827004219	0.281293952180028	0.351617440225035	0	0.421940928270042	0.421940928270042	9.07172995780591	0	0.070323488045007	0	0	0	0	0	0.562587904360056	4.9929676511955	0	0	0.140646976090014	2.25035161744022	0.070323488045007	0	0	0.140646976090014	0.281293952180028	0	0	0.140646976090014	0.492264416315049	3.93811533052039	0	0	0	0	0.773558368495077	1.12517580872011	0	0.281293952180028	0.210970464135021	0.281293952180028	0	0	0	0.070323488045007	0.140646976090014	0.070323488045007	0.140646976090014
3201	24089	"Komoranské jezero"	50.53839	13.527398	25	"AWI"	25	779	1424	1139	4.51722190852626	0	74.5341614906832	0.169395821569735	0.451722190852626	0	0.225861095426313	0	7.96160361377753	0	0	0	0	0	0	0	0.338791643139469	2.5974025974026	0	0	0	1.41163184641446	0.0564652738565782	0	0	0	0	0.112930547713156	0	0.0564652738565782	1.8068887634105	4.00903444381705	0	0	0.169395821569735	0	0.451722190852626	0	0	0.282326369282891	0.0564652738565782	0.677583286278938	0	0	0	0.112930547713156	0	0	0
3201	24089	"Komoranské jezero"	50.53839	13.527398	30	"AWI"	30	1122	1529	1362	11.5044247787611	0	43.6846339501207	0.724054706355591	0.160901045856798	0	0.724054706355591	0	9.09090909090909	0.241351568785197	0	0	0	0.160901045856798	0	0	1.76991150442478	1.28720836685438	0	0	0	8.4473049074819	0.482703137570394	0	0.160901045856798	0.321802091713596	0	0	0	0.643604183427192	2.89621882542237	10.1367658889783	0.482703137570394	0	0	0.402252614641995	3.13757039420756	0	0	0.321802091713596	0.080450522928399	1.85036202735318	0	0	0.80450522928399	0	0.160901045856798	0.080450522928399	0.241351568785197
3201	24089	"Komoranské jezero"	50.53839	13.527398	35	"AWI"	35	1232	1740	1479	18.9239332096475	0.0927643784786642	19.5732838589981	0.278293135435993	1.11317254174397	0	1.39146567717996	0	5.00927643784787	0.0927643784786642	0	0	0	0	0	0	0.927643784786642	0.371057513914657	0	0	0	10.1113172541744	0	0	0	0	0	0.185528756957328	0	0.278293135435993	7.79220779220779	26.9016697588126	0	0	0	0	3.80333951762523	0	0	0	0	2.41187384044527	0	0	0	0.0927643784786642	0.185528756957328	0.371057513914657	0.0927643784786642
3201	24089	"Komoranské jezero"	50.53839	13.527398	40	"AWI"	40	1298	2034	1582	16.48223645894	0	29.0040768782761	0.11648223645894	0.34944670937682	0	0.75713453698311	0	10.8910891089109	0	0	0	0	0	0	0	1.04834012813046	0.81537565521258	0	0	0	12.0559114735003	0.05824111822947	0.05824111822947	0	0.05824111822947	0	0.11648223645894	0	1.7472335468841	4.42632498543972	14.2108328479907	0.40768782760629	0	0	0	6.05707629586488	0	0	0.11648223645894	0.05824111822947	0.69889341875364	0	0	0	0	0.11648223645894	0.23296447291788	0.11648223645894
3201	24089	"Komoranské jezero"	50.53839	13.527398	45	"AWI"	45	1398	2135	1702	15.1624548736462	0	23.4657039711191	0.180505415162455	0.180505415162455	0	0.541516245487365	0	12.6353790613718	0	0	0	0	0	0	0	1.08303249097473	0.541516245487365	0	0	0.180505415162455	17.5090252707581	0	0	0	0	0	0	0	1.08303249097473	3.97111913357401	13.3574007220217	0	0	0	0	7.40072202166065	0	0	0	0	1.44404332129964	0	0	0	0	0.36101083032491	0.72202166064982	0.180505415162455
3201	24089	"Komoranské jezero"	50.53839	13.527398	50	"AWI"	50	1447	2318	1822	6.27261761158022	0.120627261761158	24.1254523522316	0.120627261761158	0	0	1.32689987937274	0	7.59951749095295	0	0	0	0	0	0	0	5.54885404101327	0.844390832328106	0	0	0	21.4716525934861	0	0.361881785283474	0	0	0	0	0	0.482509047044632	10.7358262967431	10.1326899879373	0	0	0	0	8.80579010856454	0	0	0.120627261761158	0.120627261761158	0.120627261761158	0	0	0	0	0.361881785283474	1.20627261761158	0.120627261761158
