"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Lamiaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
3498	4523	"Vôhma Mire"	58.5205	25.42171	110	"AWI"	110	452	639	534	0.189035916824197	13.2325141776938	0.378071833648393	0	0.378071833648393	0	28.3553875236295	0	0	0.756143667296786	0	1.51228733459357	0	0	0	0	0.189035916824197	11.1531190926276	39.6975425330813	0	2.64650283553875	0.189035916824197	0	0	0	0	0	0.56710775047259	0.756143667296786	0
3498	4523	"Vôhma Mire"	58.5205	25.42171	120	"AWI"	120	553	944	702	0	15.1079136690647	0.179856115107914	0	0.539568345323741	0	28.0575539568345	0	0.179856115107914	1.43884892086331	0	0	0	0	0	0	0.179856115107914	11.3309352517986	39.2086330935252	0	1.97841726618705	0.899280575539568	0	0	0	0	0	0.359712230215827	0.539568345323741	0
3498	4523	"Vôhma Mire"	58.5205	25.42171	130	"AWI"	130	680	1125	883	0	12.8935532233883	0.299850074962519	0.149925037481259	0.149925037481259	0	30.2848575712144	0	0	1.04947526236882	0	0	0	0	0	0	0	10.3448275862069	42.8785607196402	0	0.599700149925038	0.149925037481259	0.149925037481259	0	0	0	0	0.599700149925038	0.449775112443778	0
3498	4523	"Vôhma Mire"	58.5205	25.42171	140	"AWI"	140	841	1266	1060	0	11.5869017632242	0.125944584382872	0	0.503778337531486	0	30.4785894206549	0	0	1.00755667506297	0.755667506297229	2.14105793450882	0	0	0	0	0.251889168765743	9.69773299748111	39.7984886649874	0	1.00755667506297	1.7632241813602	0	0	0	0	0.503778337531486	0.125944584382872	0.251889168765743	0
3498	4523	"Vôhma Mire"	58.5205	25.42171	150	"AWI"	150	998	1375	1252	0	12.6168224299065	0	0	0.233644859813084	0	37.8504672897196	0	0	2.10280373831776	0.467289719626168	0.700934579439252	0	0	0	0	0.467289719626168	9.57943925233645	31.5420560747664	0	0.934579439252336	1.86915887850467	0	0	0	0	0	0.467289719626168	1.16822429906542	0
3498	4523	"Vôhma Mire"	58.5205	25.42171	160	"AWI"	160	1101	1490	1335	0	23.6641221374046	0	0	0	0	27.2264631043257	0	0	3.05343511450382	0	1.27226463104326	0	0.254452926208651	0.254452926208651	0	0	11.4503816793893	29.2620865139949	0	0	2.03562340966921	0	0	0	0	0.763358778625954	0.254452926208651	0.508905852417303	0
3498	4523	"Vôhma Mire"	58.5205	25.42171	170	"AWI"	170	1198	1591	1413	0	16.9291338582677	0	0	1.18110236220472	0	28.740157480315	0	0	3.74015748031496	0.590551181102362	2.16535433070866	0.196850393700787	0	0	0	0.393700787401575	14.5669291338583	28.3464566929134	0	0	2.55905511811024	0	0	0	0	0	0.393700787401575	0.196850393700787	0
3498	4523	"Vôhma Mire"	58.5205	25.42171	180	"AWI"	180	1306	1681	1488	0	10.4615384615385	0	0	0	0	29.8461538461538	0	0	1.23076923076923	0.307692307692308	2.30769230769231	0	0	0.153846153846154	0	0	11.3846153846154	40.3076923076923	0.153846153846154	0.923076923076923	1.84615384615385	0	0	0	0	0	0.615384615384615	0.461538461538462	0
3498	4523	"Vôhma Mire"	58.5205	25.42171	190	"AWI"	190	1421	1777	1569	0	12.5248508946322	0	0	0.596421471172962	0	23.4592445328032	0.397614314115308	0	2.5844930417495	0.596421471172962	2.98210735586481	0	0	0	0	0	9.9403578528827	43.3399602385686	0.198807157057654	0	2.18687872763419	0	0	0	0	0.198807157057654	0.397614314115308	0.596421471172962	0
3498	4523	"Vôhma Mire"	58.5205	25.42171	200	"AWI"	200	1544	1958	1743	0	14.5833333333333	0	0	0	0	27.724358974359	0	0	2.40384615384615	0.16025641025641	1.6025641025641	0	0	0	0	0.32051282051282	15.8653846153846	35.5769230769231	0	0	0.801282051282051	0	0	0	0	0	0.16025641025641	0.801282051282051	0
