"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Lamiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"
23795	41224	"Cut Hill"	50.6275	-3.98194	8	"AWI"	8	1027	1404	1181	2.30414746543779	0	0.460829493087558	0	0	0	0.460829493087558	0.460829493087558	0	0	0	14.2857142857143	0	0.460829493087558	4.60829493087558	64.0552995391705	0	0.460829493087558	0	0	0	0	0	0	1.38248847926267	4.60829493087558	0	0	0	0	4.60829493087558	1.38248847926267	0	0.460829493087558	0	0	0	0	0	0
23795	41224	"Cut Hill"	50.6275	-3.98194	12	"AWI"	12	1091	1536	1283	6.04982206405694	0	0.355871886120996	0	1.06761565836299	0	1.42348754448399	0	0	0	0	18.8612099644128	0	0.355871886120996	2.84697508896797	24.1992882562278	0	0.355871886120996	0.711743772241993	0.355871886120996	0	0	0	0	0	3.55871886120996	28.4697508896797	0	0	0	10.6761565836299	0	0	0	0	0.355871886120996	0	0.355871886120996	0	0
23795	41224	"Cut Hill"	50.6275	-3.98194	16	"AWI"	16	1162	1665	1384	11.3513513513514	0.540540540540541	0	0	0.540540540540541	0	7.56756756756757	0	0	0	0	35.6756756756757	0	0.540540540540541	6.48648648648649	20.5405405405405	0	0	0.540540540540541	0	0	0.540540540540541	0	0	0.540540540540541	2.7027027027027	0	0	0	0	10.8108108108108	0.540540540540541	0	0.540540540540541	0	0	0	0.540540540540541	0	0
23795	41224	"Cut Hill"	50.6275	-3.98194	20	"AWI"	20	1225	1744	1483	14.3835616438356	0	0	0	0	0	8.9041095890411	0	0	0	0	43.8356164383562	0	0	4.79452054794521	0	0	1.36986301369863	1.36986301369863	0	0	0	0	0.684931506849315	0	4.79452054794521	0	0	0	0	17.1232876712329	0	0	0	0	0	0.684931506849315	1.36986301369863	0	0.684931506849315
23795	41224	"Cut Hill"	50.6275	-3.98194	24	"AWI"	24	1331	1836	1602	4.13793103448276	0.344827586206897	0.344827586206897	0	0	0	1.72413793103448	0	0	0	0	10.3448275862069	0	0	2.41379310344828	18.2758620689655	0	0	0	0	0	0.344827586206897	0	0	0	4.82758620689655	46.8965517241379	0	0	0.344827586206897	7.24137931034483	0	0	0	2.06896551724138	0	0	0	0.344827586206897	0.344827586206897
23795	41224	"Cut Hill"	50.6275	-3.98194	28	"AWI"	28	1447	1924	1710	5.08474576271187	0.338983050847458	0.338983050847458	0	0.338983050847458	0	0.677966101694915	0	0	0	0	10.8474576271186	0	0	3.38983050847458	17.9661016949153	0	0	0.677966101694915	0	0	0	0	0	0	2.3728813559322	50.1694915254237	0.338983050847458	0	0	5.08474576271187	0.338983050847458	0	0	0	0.677966101694915	0.338983050847458	0	0	1.01694915254237
23795	41224	"Cut Hill"	50.6275	-3.98194	32	"AWI"	32	1566	1992	1811	9.16666666666667	0.416666666666667	0	0.833333333333333	0	0	3.75	0	0	0.833333333333333	0	33.3333333333333	0	0	0.416666666666667	38.75	0	0.416666666666667	0	0.416666666666667	0	0	0	0	0	4.58333333333333	0	0	0	0	6.66666666666667	0	0	0	0	0	0.416666666666667	0	0	0
23795	41224	"Cut Hill"	50.6275	-3.98194	36	"AWI"	36	1711	2048	1907	9.42622950819672	0	0	0	0.409836065573771	0	2.86885245901639	0	0	0	0	36.0655737704918	0	0	3.27868852459016	34.0163934426229	0	0	0	0	0	0	0	0	0.409836065573771	3.27868852459016	0	0	0.409836065573771	0	8.60655737704918	0.409836065573771	0	0	0	0	0.409836065573771	0	0.409836065573771	0
23795	41224	"Cut Hill"	50.6275	-3.98194	40	"AWI"	40	1900	2103	2002	7.72357723577236	0	0	0	0	0	2.84552845528455	0	0	0	0	41.869918699187	0	0	2.03252032520325	30.0813008130081	0	0	2.4390243902439	0	0	0	0	0	0.813008130081301	1.6260162601626	0	0	0.40650406504065	0	8.94308943089431	0	0	0	0	0.40650406504065	0	0	0	0.813008130081301
23795	41224	"Cut Hill"	50.6275	-3.98194	44	"AWI"	44	1974	2305	2116	12.8630705394191	0	0	0.4149377593361	0	0	2.0746887966805	0	0	0	0	32.3651452282158	0	0	4.149377593361	23.6514522821577	0	1.2448132780083	1.2448132780083	0	0	0	0	0	0.4149377593361	2.9045643153527	0	0	0	0.4149377593361	17.4273858921162	0	0	0	0	0.4149377593361	0	0	0.4149377593361	0
23795	41224	"Cut Hill"	50.6275	-3.98194	48	"AWI"	48	2055	2435	2233	9.57446808510638	0	0	0	0	0	4.9645390070922	0	0	0	0	36.1702127659575	0	0	3.90070921985816	21.6312056737589	0	0	1.06382978723404	0	0	0	0	0	0.354609929078014	2.12765957446809	0	0	0.354609929078014	0	17.7304964539007	0	0	0	0	0.709219858156028	0.709219858156028	0	0.354609929078014	0.354609929078014
23795	41224	"Cut Hill"	50.6275	-3.98194	52	"AWI"	52	2144	2556	2352	16.5254237288136	0	0.423728813559322	0.423728813559322	0	0	5.50847457627119	0	0	0	0	34.3220338983051	0	0	4.66101694915254	19.4915254237288	0	0	1.27118644067797	0.847457627118644	0.423728813559322	0	0	0	0.423728813559322	1.27118644067797	0	0	0	0	13.5593220338983	0.423728813559322	0	0	0	0	0	0	0	0.423728813559322
23795	41224	"Cut Hill"	50.6275	-3.98194	56	"AWI"	56	2268	2659	2470	8.86075949367089	0	0	0	0	0	5.48523206751055	0	0	0	0	46.8354430379747	0	0	1.26582278481013	13.9240506329114	0	0.421940928270042	0.421940928270042	0.421940928270042	0	0.421940928270042	0	0.843881856540084	0	2.9535864978903	0	0	0	0	16.0337552742616	0	0	0	0	1.26582278481013	0.843881856540084	0	0	0
23795	41224	"Cut Hill"	50.6275	-3.98194	60	"AWI"	60	2459	2723	2585	17.910447761194	0	0	0.373134328358209	0	0	4.47761194029851	0	0	0	0	45.1492537313433	0	0	6.71641791044776	10.8208955223881	0	0.373134328358209	0.373134328358209	0	0	0	0	0	0	2.23880597014925	0	0	0.373134328358209	0	10.8208955223881	0	0	0	0	0	0	0	0	0.373134328358209
23795	41224	"Cut Hill"	50.6275	-3.98194	64	"AWI"	64	2543	2918	2722	18.3673469387755	0	0	0	0	0	2.55102040816327	0	0	0	0	37.7551020408163	0	0	6.63265306122449	8.6734693877551	0	0.510204081632653	1.02040816326531	0	0	0	0	0	0	0.510204081632653	0	0	0	0	22.4489795918367	0.510204081632653	0	0	0	1.02040816326531	0	0	0	0
23795	41224	"Cut Hill"	50.6275	-3.98194	68	"AWI"	68	2627	3067	2843	24.5098039215686	0	0	0	0	0	4.41176470588235	0	0	0	0	38.2352941176471	0.490196078431373	0	11.2745098039216	0	0	0.980392156862745	0.980392156862745	0	0	0	0	0	0.490196078431373	1.96078431372549	0	0	0.490196078431373	0	15.6862745098039	0	0	0	0	0.490196078431373	0	0	0	0
23795	41224	"Cut Hill"	50.6275	-3.98194	72	"AWI"	72	2740	3192	2974	14.8351648351648	0	0	0	0	0	3.2967032967033	0	0	0	0	28.021978021978	0.549450549450549	0	25.2747252747253	15.9340659340659	0	0.549450549450549	0	0	0	0	0	0	0	0.549450549450549	0	0	0	0	10.4395604395604	0	0	0	0	0.549450549450549	0	0	0	0
23795	41224	"Cut Hill"	50.6275	-3.98194	76	"AWI"	76	2883	3274	3105	12.6436781609195	0	0	0	0	0	1.53256704980843	0	0	0	0	28.735632183908	0	0	3.44827586206897	39.463601532567	0	0	0	0	0	0	0	0	0.766283524904214	1.91570881226054	0	0	0.766283524904214	0	9.57854406130268	0.383141762452107	0	0	0	0.383141762452107	0	0	0	0.383141762452107
23795	41224	"Cut Hill"	50.6275	-3.98194	80	"AWI"	80	3083	3330	3225	9.16666666666667	0.416666666666667	0	0	0	0	1.25	0	0	0	0	15.8333333333333	0	0	8.75	48.75	0	0	0	0	0	0	0	0	0.416666666666667	0	0	0	0.416666666666667	0	14.5833333333333	0	0	0	0	0.416666666666667	0	0	0	0
23795	41224	"Cut Hill"	50.6275	-3.98194	84	"AWI"	84	3233	3908	3461	14.218009478673	0	0	0	0	0	2.3696682464455	0	0	0	0	25.1184834123223	0	0	3.3175355450237	33.6492890995261	0	0	1.4218009478673	0	0	0.4739336492891	0	0	0	0	0	0	0.4739336492891	0	18.0094786729858	0	0	0	0	0.947867298578199	0	0	0	0
23795	41224	"Cut Hill"	50.6275	-3.98194	88	"AWI"	88	3381	4219	3760	16.3934426229508	0	0	0	0	0	3.68852459016393	0	0	0	0	56.9672131147541	0	0	3.27868852459016	0	0	0	0.819672131147541	0	0	0	0	0	0	0.409836065573771	0	0	0.409836065573771	0	17.2131147540984	0	0	0	0	0.409836065573771	0	0	0	0.409836065573771
23795	41224	"Cut Hill"	50.6275	-3.98194	92	"AWI"	92	3619	4431	4062	12.9151291512915	0	0	0.3690036900369	0	0	2.5830258302583	0	0	0	0	42.8044280442804	0	0	18.0811808118081	0	0	0	2.5830258302583	0	0	0	0	0	0.3690036900369	1.1070110701107	0	0	0.3690036900369	0	17.7121771217712	0	0	0	0	0.3690036900369	0	0	0.3690036900369	0.3690036900369
23795	41224	"Cut Hill"	50.6275	-3.98194	96	"AWI"	96	3922	4605	4342	10.4166666666667	0	0	0	0	0	2.77777777777778	0	0	0	0	40.9722222222222	0	0	20.1388888888889	8.68055555555556	0	0	0.347222222222222	0	0	0	0	0	0.347222222222222	0	0	0	0	0	15.625	0	0	0	0	0	0	0.347222222222222	0	0.347222222222222
23795	41224	"Cut Hill"	50.6275	-3.98194	100	"AWI"	100	4439	4769	4578	10.6796116504854	0	0	0	0	0	2.9126213592233	0	0	0	0	23.3009708737864	0	0	38.8349514563107	0	0	0	1.94174757281553	0	0	0	0	0	1.94174757281553	0	0	0	0	0	17.4757281553398	1.94174757281553	0	0	0	0	0	0	0	0.970873786407767
23795	41224	"Cut Hill"	50.6275	-3.98194	104	"AWI"	104	4548	4893	4697	11.2179487179487	0	0	0	0	0	1.92307692307692	0	0	0	0	45.8333333333333	0	0	16.3461538461538	4.80769230769231	0	0	0	0	0	0	0	0	0.32051282051282	0	0	0	0	0	17.3076923076923	0	0	0	0	0.32051282051282	0	0	0.961538461538462	0.961538461538462
23795	41224	"Cut Hill"	50.6275	-3.98194	106	"AWI"	106	4587	4965	4751	16.1585365853659	0	0.304878048780488	0	0.304878048780488	0	0.609756097560976	0	0	0	0	35.9756097560976	0	0	22.2560975609756	0	0	0	0.609756097560976	0	0	0	0	0	0.304878048780488	0.304878048780488	0	0	0	0	21.3414634146341	0	0	0	0	0.304878048780488	0	0	0	1.52439024390244
23795	41224	"Cut Hill"	50.6275	-3.98194	108	"AWI"	108	4626	5009	4806	13.0434782608696	0	0	0	0	0	2.34113712374582	0	0	0	0	30.4347826086957	0	0	20.7357859531773	17.056856187291	0	0	0.334448160535117	0	0	0	0	0	0	0.334448160535117	0	0	0	0	13.3779264214047	0	0	0	0	0.334448160535117	0	0	0.334448160535117	1.67224080267559
23795	41224	"Cut Hill"	50.6275	-3.98194	109	"AWI"	109	4638	5046	4833	17.1428571428571	0	0	0	0	0	3.6734693877551	0	0	0	0	42.4489795918367	0	0	12.6530612244898	0	0	0	0.816326530612245	0	0	0	0	0	0.408163265306122	0.408163265306122	0	0	0	0	20.8163265306122	0	0	0	0	0.408163265306122	0	0	0.408163265306122	0.816326530612245
23795	41224	"Cut Hill"	50.6275	-3.98194	110	"AWI"	110	4651	5092	4856	19.2307692307692	0	0	0.769230769230769	0	0	3.46153846153846	0	0	0	0	38.8461538461538	0	0	15.7692307692308	0	0	0.384615384615385	0.769230769230769	0	0	0	0	0	1.15384615384615	0	0	0	0	0	16.9230769230769	0	0	0	0	0.384615384615385	0	0	0.384615384615385	1.92307692307692
23795	41224	"Cut Hill"	50.6275	-3.98194	111	"AWI"	111	4686	5104	4883	16.412213740458	0	0	0	0	0	3.43511450381679	0	0	0	0	38.9312977099237	0	0	16.793893129771	0	0	0	0	0	0	0	0	0	0.381679389312977	0	0	0	0	0	22.5190839694656	0	0	0	0	0.381679389312977	0	0	0	1.14503816793893
23795	41224	"Cut Hill"	50.6275	-3.98194	112	"AWI"	112	4719	5122	4912	14.1843971631206	0	0	0	0	0	1.41843971631206	0	0	0	0	36.8794326241135	0	0	13.8297872340426	10.6382978723404	0	0	1.77304964539007	0	0	0.354609929078014	0	0	0.709219858156028	0	0	0	0	0	19.1489361702128	0.354609929078014	0	0	0	0	0	0	0.709219858156028	0
