"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16654	26431	"Fuschlsee"	47.8042	13.27474	73	"AWI"	73	183	684	427	0.31201248049922	0.31201248049922	4.83619344773791	0.15600624024961	0	0	0.31201248049922	0	0	9.51638065522621	0.15600624024961	0	0.15600624024961	0	0	0	0	8.73634945397816	0	2.96411856474259	0	0	0	0	0	12.3244929797192	0	0.46801872074883	0	0.15600624024961	0.15600624024961	0	0	0	0	2.18408736349454	13.2605304212168	27.3010920436817	1.71606864274571	0	0	0	0	13.1045241809672	0	0	0	0.31201248049922	0.62402496099844	0.15600624024961	0	0	0.31201248049922	0	0	0	0.46801872074883	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	78	"AWI"	78	212	721	460	3.6697247706422	0	10.0917431192661	0.458715596330275	0.229357798165138	0	0.229357798165138	0	0	9.40366972477064	0.229357798165138	0	0.688073394495413	0	0	0	0	10.3211009174312	0	4.58715596330275	0	0	0	0	0	17.6605504587156	0	0.229357798165138	0	0.229357798165138	0	0	0.229357798165138	0	0	2.29357798165138	11.2385321100917	0	1.8348623853211	0	0	0	0	25	0	0	0	0.229357798165138	0	0.229357798165138	0	0	0	0	0	0	0.917431192660551	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	83	"AWI"	83	246	749	494	5.22243713733075	0.773694390715667	9.67117988394584	0	0	0	0.580270793036751	0	0	9.86460348162476	0.580270793036751	0	0.580270793036751	0	0	0	0	14.8936170212766	0	3.4816247582205	0	0	0	0	0	13.1528046421663	0	0.386847195357834	0	0.386847195357834	1.93423597678917	0	0	0	0	2.12765957446809	12.1856866537718	0	3.28820116054159	0	0	0	0	20.3094777562863	0	0	0	0	0	0.580270793036751	0	0	0	0	0	0	0	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	90	"AWI"	90	275	796	541	6.91588785046729	0.747663551401869	12.7102803738318	0	0	0	0.934579439252336	0	0	5.98130841121495	0.186915887850467	0	0	0	0	0	0.186915887850467	2.61682242990654	0	2.05607476635514	0	0	0	0	0	40.9345794392523	0	0.186915887850467	0	0	0.186915887850467	0	0	0	0	3.55140186915888	14.5794392523364	0	2.05607476635514	0	0	0	0	5.60747663551402	0	0	0	0	0	0	0	0	0	0	0	0	0.560747663551402	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	93	"AWI"	93	310	808	561	2.09339774557166	0.161030595813205	8.69565217391304	0	0	0	0.483091787439614	0	0	8.21256038647343	0	0	0	0	0	0	0	10.1449275362319	0	1.77133655394525	0	0	0	0	0	9.66183574879227	0	0.161030595813205	0	0.805152979066022	4.99194847020934	0	0	0	0	2.73752012882448	14.8148148148148	14.6537842190016	2.73752012882448	0	0	0	0	16.2640901771337	0	0	0	0.322061191626409	0	1.28824476650564	0	0	0	0	0	0	0	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	98	"AWI"	98	356	834	597	3.97553516819572	0.611620795107034	4.12844036697248	0.152905198776758	0.152905198776758	0	0.611620795107034	0	0	13.302752293578	0.305810397553517	0	0.458715596330275	0	0	0	0	12.2324159021407	0	1.52905198776758	0	0	0	0	0	23.5474006116208	0	0	0	0	0	0	0	0	0	3.05810397553517	14.3730886850153	5.04587155963303	0	6.42201834862385	0	0	0	6.57492354740061	0	0	0	0	0	0.458715596330275	0	0	0	0.152905198776758	0	0	2.75229357798165	0	0.152905198776758	0
16654	26431	"Fuschlsee"	47.8042	13.27474	103	"AWI"	103	384	866	633	1.78926441351889	1.19284294234592	2.18687872763419	0	0.198807157057654	0	0.397614314115308	0	0	9.74155069582505	0	0	0.397614314115308	0	0	0	0	3.18091451292246	0	0.198807157057654	0	0	0	0	0	50.6958250497018	0	0.397614314115308	0	0	0	0	0	0	0	2.38568588469185	19.2842942345924	0	0	0	0	0	0	7.15705765407555	0	0	0	0	0	0	0	0	0	0	0	0	0.596421471172962	0.198807157057654	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	108	"AWI"	108	431	905	665	6.25	1.18243243243243	2.87162162162162	0	0	0	0.506756756756757	0	0	2.36486486486486	0	0	0.168918918918919	0	0	0	0	4.72972972972973	0	0.844594594594595	0	0	0	0	0	42.7364864864865	0	0	0	0	0.168918918918919	0	0	0	0	0.506756756756757	21.4527027027027	7.43243243243243	0	0	0	0	0	8.44594594594595	0	0	0	0	0	0	0	0	0	0	0	0	0.337837837837838	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	113	"AWI"	113	469	929	697	8.48056537102473	0.353356890459364	7.59717314487632	0.176678445229682	0.530035335689046	0	0.706713780918728	0	0	8.12720848056537	0.353356890459364	0	0.706713780918728	0	0	0	0	7.42049469964664	0	1.76678445229682	0	0	0	0	0	38.339222614841	0	0.176678445229682	0	0.353356890459364	0.176678445229682	0	0	0	0	1.9434628975265	11.3074204946996	0	2.47349823321555	0	0	0	0	7.24381625441696	0	0	0	0.176678445229682	0	0.706713780918728	0	0	0.176678445229682	0	0	0	0.530035335689046	0	0	0.176678445229682
16654	26431	"Fuschlsee"	47.8042	13.27474	118	"AWI"	118	500	961	731	3.55932203389831	0.677966101694915	6.77966101694915	0.508474576271186	0	0.169491525423729	1.01694915254237	0	0	5.08474576271187	0	0	0.508474576271186	0	0	0	0	8.64406779661017	0	1.69491525423729	0	0	0	0	0	41.1864406779661	0.169491525423729	0.169491525423729	0	0	0.169491525423729	0	0	0	0	0.847457627118644	13.8983050847458	0	1.1864406779661	7.45762711864407	0	0	0	5.08474576271187	0	0.169491525423729	0	0	0	0.169491525423729	0	0	0	0	0	0	0.847457627118644	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	123	"AWI"	123	549	993	763	1.71232876712329	0.171232876712329	4.96575342465753	0.171232876712329	0	0	0.342465753424658	0	0	4.79452054794521	0	0	0	0	0	0	0	6.16438356164384	0	0.684931506849315	0	0	0	0	0	41.2671232876712	0	0	0	0	0	0	0	0	0	1.02739726027397	31.3356164383562	0	1.36986301369863	0	0	0	0	4.96575342465753	0	0	0	0.171232876712329	0	0	0	0	0	0	0	0.342465753424658	0.513698630136986	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	128	"AWI"	128	615	1010	795	3.66088631984586	0	9.44123314065511	0	0	0	0.963391136801541	0	0	4.04624277456647	0	0	0.578034682080925	0	0	0	0	9.05587668593449	0	3.46820809248555	0.192678227360308	0	0	0	0	27.1676300578035	0	0	0	0.385356454720617	0	0	0	0	0	2.11946050096339	15.2215799614644	0	2.3121387283237	0	0	0	0	20.616570327553	0	0	0	0	0	0.192678227360308	0	0	0	0	0	0	0.385356454720617	0	0.192678227360308	0
16654	26431	"Fuschlsee"	47.8042	13.27474	133	"AWI"	133	652	1034	826	1.6304347826087	0	6.70289855072464	0	0	0	0.543478260869565	0	0	5.97826086956522	0	0	0.36231884057971	0	0	0	0	5.2536231884058	0	0.36231884057971	0.36231884057971	0	0	0	0	32.4275362318841	0	0.36231884057971	0	0	0	0	0	0	0	2.17391304347826	24.6376811594203	11.231884057971	1.6304347826087	0	0	0	0	5.97826086956522	0	0	0	0	0	0.181159420289855	0	0	0	0	0	0	0.181159420289855	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	138	"AWI"	138	716	1062	865	1.28205128205128	0.366300366300366	8.42490842490843	0.183150183150183	0	0	1.0989010989011	0	0	12.0879120879121	0.366300366300366	0	0.183150183150183	0	0	0	0	8.60805860805861	0	1.64835164835165	0	0	0	0	0	29.1208791208791	0	0	0	0.549450549450549	0	0	0	0	0	1.64835164835165	13.9194139194139	0	5.86080586080586	0	0	0	0	12.6373626373626	0	0	0	0.183150183150183	1.28205128205128	0.183150183150183	0	0	0	0	0.183150183150183	0	0.183150183150183	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	143	"AWI"	143	784	1101	915	1.30505709624796	0.163132137030995	9.78792822185971	0.32626427406199	0	0	1.14192495921697	0	0	4.89396411092985	0.163132137030995	0	0.32626427406199	0	0	0	0	8.80913539967374	0	2.12071778140294	0	0	0	0	0	22.1859706362153	0	0.32626427406199	0	0.163132137030995	0.32626427406199	0	0	0	0	0.65252854812398	18.4339314845024	16.4763458401305	3.09951060358891	0	0	0	0	7.99347471451876	0	0	0	0.32626427406199	0	0.489396411092985	0	0	0	0	0.163132137030995	0	0.32626427406199	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	148	"AWI"	148	816	1149	962	1.37551581843191	0.137551581843191	8.80330123796424	0.550206327372765	0.137551581843191	0	0.687757909215956	0	0	8.52819807427785	0.137551581843191	0	0.825309491059147	0	0	0	0	10.3163686382393	0.137551581843191	2.47592847317744	0	0	0	0	0	18.1568088033012	0	0.275103163686382	0	0.137551581843191	2.20082530949106	0	0	0	0	1.37551581843191	7.56533700137552	0	2.61348005502063	13.3425034387895	0	0	0	18.2943603851444	0	0	0	0.137551581843191	1.23796423658872	0.275103163686382	0	0	0	0	0	0	0	0.137551581843191	0.137551581843191	0
16654	26431	"Fuschlsee"	47.8042	13.27474	158	"AWI"	158	945	1226	1087	2.83687943262411	0.709219858156028	8.86524822695035	0	0	0	0.354609929078014	0	0	11.1702127659574	0.177304964539007	0	0.531914893617021	0	0	0	0	11.1702127659574	0	3.36879432624113	0	0	0	0	0	16.8439716312057	0	0.354609929078014	0	0	6.56028368794326	0	0	0	0	2.4822695035461	8.51063829787234	0	3.19148936170213	0	0	0	0	21.4539007092199	0	0	0	0	0	0.531914893617021	0	0	0.177304964539007	0	0.177304964539007	0	0.177304964539007	0.354609929078014	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	163	"AWI"	163	990	1271	1150	0	0.469483568075117	10.641627543036	0.156494522691706	0	0	0.938967136150235	0	0	13.1455399061033	0.625978090766823	0	0.625978090766823	0	0	0	0	16.5884194053208	0	1.25195618153365	0	0	0	0	0	19.0923317683881	0	0	0	0.625978090766823	1.56494522691706	0	0	0	0	3.12989045383412	10.1721439749609	0	3.44287949921753	0	0	0	0	16.9014084507042	0	0	0	0.156494522691706	0	0	0	0	0	0	0	0	0.469483568075117	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	168.5	"AWI"	168.5	1026	1332.5	1201	1.02040816326531	0.170068027210884	7.82312925170068	0	0	0	1.02040816326531	0	0	14.1156462585034	0.170068027210884	0	0.340136054421769	0	0	0	0	10.8843537414966	0	4.59183673469388	0	0	0	0	0	16.156462585034	0	0.680272108843537	0	0.170068027210884	4.76190476190476	0	0	0	0	2.72108843537415	4.25170068027211	0	3.74149659863946	11.9047619047619	0	0	0	14.9659863945578	0	0	0	0.340136054421769	0	0	0	0.170068027210884	0	0	0	0	0	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	193	"AWI"	193	1151	1572	1364	17.7290836653386	0.597609561752988	10.1593625498008	0.398406374501992	0	0	0.796812749003984	0	0	2.39043824701195	0	0	0.398406374501992	0	0	0	0	3.38645418326693	0	0.597609561752988	0	0	0	0	0	37.0517928286853	0	1.79282868525896	0	0	0	0	0	0.199203187250996	0	2.78884462151394	13.1474103585657	0	0	0	0	0	0	7.76892430278884	0	0	0	0	0	0.398406374501992	0	0	0	0	0	0	0.398406374501992	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	203	"AWI"	203	1213	1636	1423	1.95035460992908	0.354609929078014	7.4468085106383	0	0.177304964539007	0	0.177304964539007	0	0	7.26950354609929	0	0	0	0	0	0	0	3.90070921985816	0	0.354609929078014	0	0	0	0	0	26.5957446808511	0	0.354609929078014	0	0	0	0	0	0	0	5.85106382978723	24.290780141844	10.1063829787234	0	0	0	0	0	9.39716312056738	0	0	0	0	0	0	0	0	0	0	0	0	1.77304964539007	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	213	"AWI"	213	1267	1700	1482	17.3664122137405	0.190839694656489	5.72519083969466	0	0	0	0	0	0	10.8778625954198	0	0	0	0	0	0	0	4.77099236641221	0	0	0	0	0	0	0	36.8320610687023	0	0.763358778625954	0	0	0	0	0	0	0	2.86259541984733	13.5496183206107	0	0	0	0	0	0	6.48854961832061	0	0	0	0.190839694656489	0	0	0	0	0	0	0	0	0.381679389312977	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	223	"AWI"	223	1315	1751	1540	1.77935943060498	0.355871886120996	11.9217081850534	0	0	0	0.533807829181495	0	0	5.33807829181495	0	0	0	0	0	0	0	5.33807829181495	0	0.533807829181495	0	0	0	0	0	38.7900355871886	0	0.889679715302491	0	0	0	0	0	0	0	8.71886120996441	18.8612099644128	0	0	0	0	0	0	4.98220640569395	0	0	0	0	0	0	0	0	0	0	0	0.711743772241993	1.24555160142349	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	233	"AWI"	233	1388	1805	1597	10.061919504644	0	14.3962848297214	0	0	0	0	0	0	9.13312693498452	0	0	0	0	0	0	0	7.89473684210526	0	0.464396284829721	0	0	0.464396284829721	0	0	30.030959752322	0	1.08359133126935	0	0	0.154798761609907	0	0	0	0	3.86996904024768	8.97832817337461	3.71517027863777	1.08359133126935	0	0	0	0	7.12074303405573	0	0	0	0	0	0.154798761609907	0	0	0	0	0	0	1.39318885448916	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	243	"AWI"	243	1453	1861	1656	0.912408759124087	0.72992700729927	17.3357664233577	0	0	0	0.547445255474453	0	0	11.8613138686131	0	0	0	0	0	0	0	6.93430656934307	0	0.182481751824818	0	0	0	0	0	39.051094890511	0	0.182481751824818	0	0	0	0	0	0	0	2.00729927007299	9.85401459854015	0	0	0	0	0	0	7.84671532846715	0	0	0	0	0	0	0	0	0	0	0	0	2.55474452554745	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	252	"AWI"	252	1523	1901	1709	10.760667903525	0.742115027829314	17.6252319109462	0.185528756957328	0.742115027829314	0.185528756957328	0.185528756957328	0	0	19.6660482374768	0	0	0	0	0	0	0	6.49350649350649	0	0.185528756957328	0	0	0	0	0	23.9332096474954	0	0.927643784786642	0	0	0.185528756957328	0	0	0	0	1.85528756957328	10.2040816326531	0	0	0	0	0	0	4.82374768089054	0	0	0	0	0	0.556586270871985	0	0	0	0	0	0	0.742115027829314	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	263	"AWI"	263	1619	1960	1775	1.01867572156197	0.509337860780985	12.9032258064516	0.169779286926995	0	0	0.848896434634975	0	0	8.31918505942275	0	0	0.169779286926995	0	0	0	0	8.48896434634974	0	0.169779286926995	0	0	0	0	0	30.3904923599321	0	0.509337860780985	0	0	0.169779286926995	0	0	0	0	3.2258064516129	16.9779286926995	0	1.69779286926995	0	0	0	0	13.5823429541596	0	0	0	0.33955857385399	0	0	0	0	0	0	0.169779286926995	0	0.169779286926995	0	0	0.169779286926995
16654	26431	"Fuschlsee"	47.8042	13.27474	273	"AWI"	273	1674	2027	1840	2.35690235690236	0.505050505050505	10.4377104377104	0	0	0	0.505050505050505	0	0	6.73400673400673	0.168350168350168	0	0.168350168350168	0	0	0	0	4.88215488215488	0	0.168350168350168	0	0	0	0	0	38.2154882154882	0	0.168350168350168	0	0	0	0	0	0	0	1.51515151515152	13.8047138047138	5.21885521885522	2.18855218855219	0	0	0	0	11.4478114478114	0	0	0	0	0	0.168350168350168	0	0	0.168350168350168	0	0	0.336700336700337	0.841750841750842	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	283	"AWI"	283	1732	2128	1907	4.1044776119403	0.559701492537313	10.0746268656716	0.186567164179104	0.373134328358209	0	0.559701492537313	0	0	6.34328358208955	0.186567164179104	0	0	0	0	0	0	3.91791044776119	0	0.186567164179104	0	0	0	0	0	35.634328358209	0	0.373134328358209	0	0	0	0	0	0	0	2.42537313432836	15.6716417910448	0	3.73134328358209	0	0	0	0	14.365671641791	0	0	0	0.186567164179104	0	0.186567164179104	0	0	0.186567164179104	0	0	0	0.559701492537313	0.186567164179104	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	303	"AWI"	303	1841	2313	2045	3.22061191626409	0.966183574879227	10.3059581320451	0.161030595813205	0	0	0.322061191626409	0	0	5.15297906602254	0.161030595813205	0	0	0	0	0	0	5.63607085346216	0	1.28824476650564	0	0	0	0	0	47.3429951690821	0	0	0	0	0	0	0	0	0	1.12721417069243	8.37359098228663	0	1.93236714975845	0	0	0	0	12.56038647343	0	0	0	0	0	0.161030595813205	0	0	0	0	0	0	1.28824476650564	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	313	"AWI"	313	1902	2389	2122	4.44874274661509	0.193423597678917	8.31721470019342	0.193423597678917	0	0	0.386847195357834	0	0	4.25531914893617	0	0	0	0	0	0	0	3.09477756286267	0	0.193423597678917	0	0	0	0	0	37.9110251450677	0	0.580270793036751	0	0	0	0	0	0	0	2.51450676982592	15.4738878143133	0	2.12765957446809	0	0	0	0	19.7292069632495	0	0	0	0	0	0.193423597678917	0	0	0	0	0	0	0.386847195357834	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	323	"AWI"	323	1970	2459	2190	5.17241379310345	0.383141762452107	9.57854406130268	0.191570881226054	0	0	0.574712643678161	0	0	6.13026819923372	0.191570881226054	0	0.383141762452107	0	0	0	0	8.04597701149425	0	0.383141762452107	0	0	0	0	0	39.463601532567	0	0.191570881226054	0	0	0	0	0	0	0	3.44827586206897	7.66283524904215	0	1.72413793103448	0	0	0	0	16.0919540229885	0	0	0	0	0	0	0	0	0	0	0	0	0.383141762452107	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	333	"AWI"	333	2028	2543	2255	5.12820512820513	0.183150183150183	5.86080586080586	0	0	0	0.732600732600733	0	0	9.70695970695971	0.183150183150183	0	0	0	0	0	0	4.76190476190476	0	0.183150183150183	0	0	0	0	0	35.3479853479854	0	0	0	0	0	0	0	0	0	1.64835164835165	10.6227106227106	10.2564102564103	0	0	0	0	0	14.2857142857143	0	0	0	0	0	0.183150183150183	0	0	0	0	0	0	0.915750915750916	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	343	"AWI"	343	2095	2589	2322	3.3457249070632	0	20.2602230483271	0	0	0.371747211895911	0.185873605947955	0	0	18.4014869888476	0	0	0	0	0	0	0	5.20446096654275	0	0	0	0	0	0	0	40.1486988847584	0	0.371747211895911	0	0	0	0	0	0	0	0.743494423791822	3.3457249070632	0	0	0	0	0	0	6.50557620817844	0	0	0	0	0	0	0	0	0	0	0	0	1.11524163568773	0	0	0
16654	26431	"Fuschlsee"	47.8042	13.27474	353	"AWI"	353	2189	2634	2382	23.8831615120275	0	13.4020618556701	0	0.171821305841924	0	1.20274914089347	0	0	4.63917525773196	0	0	0	0	0	0	0	6.01374570446735	0	1.54639175257732	0	0	0	0	0	23.0240549828179	0	0.859106529209622	0	0	0	0	0	0	0	0.171821305841924	8.4192439862543	3.26460481099656	0	0	0	0	0	11.8556701030928	0	0	0	0	0	0.515463917525773	0	0	0	0	0	0	1.03092783505155	0	0	0
