"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Olea"	"Paeoniaceae"	"Phillyrea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Thymelaeaceae"	"Urticaceae"	"Viburnum"
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	2	"AWI"	2	-140	2	-63	0	0	0.389105058365759	0	0	0	0	10.7003891050584	0	0	0	0	0	0	2.91828793774319	21.4007782101167	5.44747081712062	24.7081712062257	0	0.194552529182879	0	1.75097276264591	0	0.194552529182879	0.194552529182879	0.583657587548638	0.194552529182879	0	0.972762645914397	0.972762645914397	10.8949416342412	0	0.389105058365759	17.1206225680934	0	0.194552529182879	0.194552529182879	0	0	0	0	0.194552529182879	0.194552529182879	0.194552529182879	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	4	"AWI"	4	-106	16	-41	0.41407867494824	0	0.41407867494824	0	0	0	0	9.93788819875776	0	0	0	0	0	0.20703933747412	2.89855072463768	26.7080745341615	6.2111801242236	31.4699792960663	0	0	0	1.86335403726708	0	0	0.20703933747412	1.24223602484472	0	0	0	0	0	0	1.24223602484472	14.9068322981366	0.82815734989648	0.41407867494824	0.20703933747412	0	0	0	0.20703933747412	0	0.41407867494824	0.20703933747412	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	6	"AWI"	6	-79	39	-20	0.196463654223969	0	0.785854616895874	0	0	0	0	3.33988212180747	0	0	0	0.196463654223969	0.392927308447937	0	3.1434184675835	23.7721021611002	2.16110019646365	53.4381139489195	1.17878192534381	0.196463654223969	0	1.96463654223969	0	0.196463654223969	0	0.392927308447937	0	0	0	0	0	0.196463654223969	0	8.44793713163065	0	0	0	0	0	0	0	0	0	0	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	8	"AWI"	8	-54	62	0	0	0	0	0	0.416666666666667	0	0	4.58333333333333	0	0	0	0.208333333333333	0	0	3.54166666666667	28.75	2.29166666666667	46.25	1.25	0	0	1.875	0	0	0	0.625	0	0	0	0	0	0	0.208333333333333	9.16666666666667	0	0	0.208333333333333	0	0	0	0.416666666666667	0	0	0.208333333333333	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	10	"AWI"	10	-36	90	20	0	0	0	0.192307692307692	0	0	0	3.65384615384615	0.192307692307692	0.384615384615385	0	0	0.192307692307692	0	2.5	26.3461538461538	7.69230769230769	28.0769230769231	0	0	0.576923076923077	1.92307692307692	0	0	0.384615384615385	0.576923076923077	0	0	0	0	15.5769230769231	0	0.192307692307692	10	0	0.384615384615385	0.576923076923077	0	0	0	0.384615384615385	0	0.192307692307692	0	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	12	"AWI"	12	-22	122	39	0	0.19723865877712	0	0	0.19723865877712	0	0	7.88954635108481	0	0	0	1.38067061143984	0.19723865877712	0	0	28.9940828402367	6.50887573964497	22.879684418146	0	0.394477317554241	0	1.57790927021696	0	0	0.394477317554241	1.18343195266272	0	0	0	0	12.6232741617357	0	0	14.5956607495069	0	0	0.19723865877712	0	0	0	0.19723865877712	0	0.394477317554241	0.19723865877712	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	14	"AWI"	14	-7	131	54	0.187265917602996	0	0.187265917602996	0	0	0	0	9.73782771535581	0	0.187265917602996	0	0.187265917602996	0	0	2.05992509363296	30.3370786516854	5.99250936329588	20.7865168539326	1.31086142322097	0.187265917602996	0	1.68539325842697	0	0	0	1.12359550561798	0	0.187265917602996	0	1.49812734082397	16.4794007490637	0	0	6.74157303370786	0	0.374531835205993	0.187265917602996	0	0.374531835205993	0	0.187265917602996	0	0	0	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	16	"AWI"	16	13	148	76	0	0	0.214592274678112	0	0.429184549356223	0	0	8.79828326180258	0	0	0	0	0.214592274678112	0.214592274678112	2.57510729613734	30.68669527897	6.65236051502146	32.4034334763949	0	1.28755364806867	0	2.14592274678112	0	0	0	1.07296137339056	0	0.214592274678112	0	0	0	0	0	12.2317596566524	0	0.643776824034335	0	0	0	0	0.214592274678112	0	0	0	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	18	"AWI"	18	34	172	103	0	0	0.99009900990099	0	0	0	1.38613861386139	8.51485148514852	0	0.198019801980198	0	0	0.396039603960396	0	4.35643564356436	27.3267326732673	6.53465346534654	27.5247524752475	0.594059405940594	0.198019801980198	0	1.98019801980198	0	0	0	1.38613861386139	0	0.198019801980198	0	1.18811881188119	0	0	0	15.4455445544554	0	0.594059405940594	0.198019801980198	0	0	0	0.396039603960396	0	0	0.594059405940594	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	20	"AWI"	20	47	200	127	0.217864923747277	0.217864923747277	0.217864923747277	0	0	0	0	8.93246187363835	0	0.435729847494553	0	0	0	0	0	26.797385620915	5.01089324618736	35.7298474945534	0	0	0	1.52505446623094	0	0.217864923747277	0	0.65359477124183	0	0.435729847494553	0	0.871459694989107	0	0	0	17.8649237472767	0	0.217864923747277	0	0	0	0	0	0	0	0.65359477124183	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	22	"AWI"	22	54	232	145	0.216919739696312	0.216919739696312	0.216919739696312	0	0.216919739696312	0	0	6.941431670282	0	0	0	0	0	0.216919739696312	0	33.1887201735358	5.63991323210412	28.1995661605206	0	0	0	1.51843817787419	0	0	0	1.7353579175705	0	0	0	0	0	0	0	20.1735357917571	0	0.650759219088937	0.216919739696312	0	0	0	0	0	0.216919739696312	0.433839479392625	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	24	"AWI"	24	77	239	169	0.226757369614512	0	0.453514739229025	0	0.226757369614512	0	0	7.48299319727891	0	0.226757369614512	0	0.226757369614512	0.226757369614512	0	0	36.734693877551	4.30839002267574	27.2108843537415	0	0	0	1.13378684807256	0	0	0.226757369614512	1.36054421768707	0	0.453514739229025	0	0	0	0	0	18.59410430839	0	0.226757369614512	0.226757369614512	0	0	0	0	0.226757369614512	0	0.226757369614512	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	26	"AWI"	26	92	249	195	0.199203187250996	0.398406374501992	0	0	0	0	0	4.9800796812749	0	0.199203187250996	0	0	0.398406374501992	0.398406374501992	2.98804780876494	35.4581673306773	4.9800796812749	34.2629482071713	0.398406374501992	0.199203187250996	0	0.99601593625498	0	0	0.398406374501992	0.796812749003984	0	0	0	0	0	0	0	11.3545816733068	0	0.199203187250996	0.199203187250996	0	0.398406374501992	0	0	0	0.398406374501992	0.398406374501992	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	28	"AWI"	28	105	262	220	0.396825396825397	0.198412698412698	0	0	0	0.396825396825397	0	6.15079365079365	0	0	0	0.198412698412698	0	0.198412698412698	0	46.031746031746	3.76984126984127	29.3650793650794	1.38888888888889	0	0.198412698412698	1.38888888888889	0	0	0	0.396825396825397	0	0	0	0	0	0	0	8.53174603174603	0	0.595238095238095	0	0	0	0	0	0.396825396825397	0.396825396825397	0	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	30	"AWI"	30	116	285	244	0	0	0.62111801242236	0	0.41407867494824	0	0	14.4927536231884	0	0.20703933747412	0.20703933747412	0	0	0.20703933747412	1.65631469979296	37.2670807453416	8.90269151138716	25.6728778467909	0	0	0	1.65631469979296	0.20703933747412	0.20703933747412	0.41407867494824	0	0	0	0	0	0	0	0	6.2111801242236	0	0.20703933747412	0.41407867494824	0	0.41407867494824	0	0.20703933747412	0.41407867494824	0	0	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	32	"AWI"	32	124	323	266	0.188323917137476	0	0.753295668549906	0	0.376647834274953	0	0	9.98116760828625	0	0.188323917137476	0	0.188323917137476	0	0	0.753295668549906	32.015065913371	12.8060263653484	29.1902071563089	2.63653483992467	0	0	1.12994350282486	0	0.376647834274953	0	0.376647834274953	0	0.376647834274953	0	0	0	0	0	7.72128060263653	0	0	0	0	0	0	0	0	0	0.941619585687382	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	34	"AWI"	34	225	388	335	0	0	0.801603206412826	0	0	0	0	24.6492985971944	0	0	0	0	0	0	2.60521042084168	23.6472945891784	7.41482965931864	31.4629258517034	0	0.200400801603206	0	1.00200400801603	0	0	0	0.400801603206413	0	0	0	0.801603206412826	0	0	0	6.01202404809619	0	0	0	0	0	0	0	0	0.601202404809619	0.400801603206413	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	36	"AWI"	36	324	464	401	0	0	0.602409638554217	0	0.401606425702811	0	0	20.281124497992	0.200803212851406	1.40562248995984	0	0.200803212851406	0.401606425702811	0	0	24.0963855421687	9.63855421686747	30.7228915662651	0	0	0	1.80722891566265	0	0	1.00401606425703	0	0	0	1.40562248995984	0	0	0	0	6.02409638554217	0	0	0	0	0	0	1.00401606425703	0.200803212851406	0.602409638554217	0	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	38	"AWI"	38	418	543	468	0	0	0.695652173913043	0	0	0	0	20.695652173913	0	0.695652173913043	0	0.173913043478261	0	0	1.21739130434783	22.9565217391304	12.3478260869565	30.6086956521739	0	0.347826086956522	0	2.26086956521739	0	0	0	0.173913043478261	0	0	0	0	2.95652173913043	0	0	4.17391304347826	0	0	0	0	0.173913043478261	0	0.173913043478261	0.173913043478261	0.173913043478261	0	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	40	"AWI"	40	494	630	535	0	0	0.192678227360308	0	0	0	0	10.9826589595376	0	0	0	0.385356454720617	0	0.192678227360308	0	16.9556840077071	15.606936416185	47.3988439306358	0	0	0	1.92678227360308	0	0	0.192678227360308	0	0	0	0	0	0	0	0.192678227360308	4.81695568400771	0	0	0	0	0	0	0.578034682080925	0.385356454720617	0.192678227360308	0	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	42	"AWI"	42	549	731	606	0	0	0.897666068222621	0	0.179533213644524	0	0	13.1059245960503	0	0.538599640933573	0	0	0	0	0	12.3877917414722	14.1831238779174	41.8312387791741	0	0.179533213644524	0	1.25673249551167	0	0	0.718132854578097	0	0	0	1.07719928186715	0	8.07899461400359	0	0	4.84739676840215	0	0	0	0	0	0	0	0.359066427289048	0.359066427289048	0	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	44	"AWI"	44	1249	1412	1314	0.188323917137476	0	0.188323917137476	0	0.188323917137476	0	0	13.9359698681733	0	0.376647834274953	0	0	0	0	0	8.47457627118644	16.7608286252354	51.0357815442561	0	0	0	2.07156308851224	0	0.188323917137476	0.564971751412429	0	0	0	0.941619585687382	0	0	0	0	3.01318267419962	0	0.376647834274953	0	0	0	0	0.753295668549906	0.564971751412429	0.188323917137476	0	0.188323917137476
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	46	"AWI"	46	1928	2119	2022	0.180505415162455	0.180505415162455	0.72202166064982	0	0.180505415162455	0	0	7.94223826714801	0	0	0	0	0	0.36101083032491	1.26353790613718	12.2743682310469	25.6317689530686	41.6967509025271	0	0.180505415162455	0.180505415162455	1.26353790613718	0	0.180505415162455	0.36101083032491	0.180505415162455	0.180505415162455	0.180505415162455	0	0	0	0	0	6.31768953068592	0	0	0	0	0.36101083032491	0	0	0	0.180505415162455	0	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	48	"AWI"	48	2595	2845	2723	0	0	0	0	0	0	0	6.6543438077634	0	0.184842883548983	0	0	0	0	2.40295748613678	4.80591497227357	16.6358595194085	60.8133086876155	0	0	0	2.2181146025878	0	0.184842883548983	0.369685767097967	0	0	0	0	0	0	0	0	3.88170055452865	0	0	0	0	0	0	0.184842883548983	0.369685767097967	0.739371534195933	0.55452865064695	0
23968	41669	"Valdeyernos bog"	39.44111	-4.09639	50	"AWI"	50	3251	3584	3425	0.173913043478261	0	0.521739130434783	0.173913043478261	0	0	0	5.91304347826087	0.347826086956522	0	0	0	0	0.173913043478261	16.1739130434783	3.47826086956522	14.9565217391304	48.695652173913	1.39130434782609	0	0	1.91304347826087	0	0.347826086956522	0.695652173913043	0	0.173913043478261	0.173913043478261	0	0	0	0	0	3.30434782608696	0	0.173913043478261	0	0	0	0	0	0.521739130434783	0.347826086956522	0.347826086956522	0
