"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Ilex"	"Juglans"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	149	"AWI"	149	878	1084	991	0	150	6	0	0	2	0	76	0	0	0	0	0	0	0	31	115	0	0	102	0	1	0	0	0	0	0	0	0	0	29	0	63	0	0	0	0	67	0	0	0	0	10	2	0	10	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	189	"AWI"	189	1120	1333	1243	0	80	6	0	0	0	0	88	0	0	0	0	0	0	0	53	34	0	0	177	0	3	0	0	0	0	0	2	0	0	23	4	66	0	0	0	0	52	0	0	0	0	0	2	2	3	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	43	"AWI"	43	169	453	324	0	14	14	0	0	0	0	15	0	0	0	0	0	0	0	11	56	0	0	9	0	0	0	0	0	0	0	0	0	0	1	1	125	0	122	0	0	6	0	0	0	0	1	0	0	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	125	"AWI"	125	725	944	839	1	78	20	1	0	0	0	74	0	1	0	0	0	0	0	60	64	0	0	60	0	0	0	0	0	0	0	1	0	0	13	5	253	0	46	0	0	16	0	0	0	0	0	0	0	0	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	73	"AWI"	73	381	641	555	0	81	21	1	0	1	0	36	0	0	0	0	0	0	0	24	34	0	0	55	0	0	0	0	0	0	0	0	0	0	10	1	99	0	315	0	0	6	0	0	0	0	2	0	1	6	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	169	"AWI"	169	1001	1214	1113	0	116	12	1	0	0	0	74	0	0	0	0	0	0	0	63	69	0	0	147	0	1	0	0	0	0	0	3	0	0	31	2	92	0	52	0	0	34	0	0	0	0	1	0	1	2	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	137	"AWI"	137	809	1012	916	0	109	1	0	0	2	0	114	0	0	0	0	0	0	0	42	97	0	0	106	0	0	0	0	0	0	0	1	0	0	47	0	71	0	92	0	0	53	0	0	0	0	5	0	0	0	1
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	313	"AWI"	313	2072	2314	2207	1	99	23	0	0	1	0	80	0	0	0	0	0	0	0	79	4	0	0	10	0	0	0	0	0	0	0	1	0	0	3	8	252	0	64	0	0	40	0	0	0	0	0	1	4	2	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	437	"AWI"	437	3113	3506	3305	0	136	134	0	0	3	0	77	0	3	0	0	0	0	0	100	1	0	0	1	0	1	0	0	0	0	0	1	0	0	3	8	122	0	0	0	0	138	0	0	0	0	0	4	6	4	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	229	"AWI"	229	1432	1702	1577	0	293	6	0	0	1	0	107	0	0	0	0	0	0	0	87	9	0	0	66	0	3	1	0	0	0	0	1	0	0	30	2	23	0	0	0	0	74	0	0	0	0	1	0	0	2	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	213	"AWI"	213	1301	1572	1441	0	379	13	0	1	5	0	83	0	0	0	0	0	0	0	55	161	0	0	53	0	3	0	0	0	0	0	1	0	0	19	1	41	0	0	0	0	65	0	0	0	0	1	0	1	5	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	429	"AWI"	429	3069	3431	3247	0	136	95	0	0	4	0	62	0	8	0	0	0	0	0	66	2	0	0	3	1	1	0	0	0	0	0	0	0	0	1	5	179	0	0	0	1	101	0	0	0	0	0	4	7	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	269	"AWI"	269	1727	2029	1878	0	277	6	1	0	3	0	81	0	0	0	0	0	0	0	72	47	0	0	28	0	0	0	0	0	0	0	1	0	0	8	1	32	0	0	0	0	68	0	0	0	0	1	0	2	3	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	261	"AWI"	261	1665	1971	1819	0	250	3	0	0	3	0	67	0	0	0	0	0	0	0	47	29	0	0	45	0	1	0	0	0	0	0	2	0	0	6	3	57	5	0	0	0	70	0	0	0	0	2	0	1	0	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	349	"AWI"	349	2344	2618	2512	0	195	1	1	0	3	0	232	0	0	0	0	0	0	0	45	51	0	0	7	0	0	0	0	0	0	0	1	0	0	0	2	45	0	0	0	0	38	0	1	0	0	2	0	0	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	101	"AWI"	101	573	784	677	0	138	4	0	0	1	0	139	0	0	0	0	0	0	0	61	68	0	0	79	0	0	0	0	0	0	0	0	0	0	35	0	37	0	125	0	0	39	0	0	0	0	9	0	2	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	117	"AWI"	117	671	888	786	0	142	11	0	0	0	0	126	0	0	0	0	0	0	0	37	103	0	0	77	0	0	0	0	0	0	0	2	0	0	16	0	76	0	103	0	0	62	0	0	0	0	1	1	0	0	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	93	"AWI"	93	517	742	638	0	85	11	1	0	2	0	113	0	2	0	1	0	0	0	46	92	0	0	135	0	0	0	0	0	0	0	3	0	0	22	0	66	0	125	0	0	77	0	0	0	0	6	2	0	0	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	129	"AWI"	129	754	966	865	0	156	15	0	0	1	0	111	0	0	0	0	0	0	0	94	30	0	0	118	0	0	0	2	0	0	0	0	0	0	23	4	37	0	58	0	0	47	0	0	0	0	2	0	1	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	7	"AWI"	7	-73	128	15	1	55	12	0	0	0	0	165	0	2	0	0	0	0	0	217	27	0	0	16	0	0	0	0	0	0	0	53	0	0	0	9	235	0	398	0	0	16	0	0	0	0	1	0	2	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	421	"AWI"	421	3025	3351	3191	0	160	105	0	0	8	0	79	52	3	1	0	0	0	0	66	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	115	0	0	0	0	137	0	0	0	1	1	2	2	3	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	397	"AWI"	397	2819	3113	2983	0	230	12	31	0	5	0	114	0	0	0	0	0	0	0	102	168	0	0	6	0	0	0	0	1	0	0	1	0	0	1	1	64	0	0	0	0	84	0	0	0	2	2	0	8	7	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	425	"AWI"	425	3046	3393	3218	1	139	136	2	0	1	0	53	13	8	0	0	0	0	0	81	8	0	0	2	0	3	0	0	0	0	0	0	0	0	0	8	155	0	0	0	0	143	0	0	0	1	0	3	2	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	65	"AWI"	65	337	602	523	0	33	5	1	0	0	0	13	0	1	0	1	0	0	0	36	32	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	15	9	201	0	0	7	0	0	0	0	2	0	0	1	2
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	109	"AWI"	109	620	837	732	0	131	9	2	0	1	0	129	0	1	0	0	0	0	0	85	63	0	0	73	0	0	1	0	0	0	0	3	0	0	24	1	65	0	148	0	0	76	0	0	0	0	1	0	0	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	141	"AWI"	141	833	1035	940	0	113	6	0	0	7	0	167	0	0	0	0	0	0	0	49	65	0	0	55	0	7	0	0	0	0	0	4	0	0	37	0	53	9	74	0	0	62	0	0	0	0	7	3	1	2	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	405	"AWI"	405	2923	3183	3068	0	224	9	4	0	3	0	109	0	1	3	0	0	0	0	75	6	0	0	12	0	0	0	0	0	0	0	2	0	0	0	0	52	0	0	0	0	89	0	0	0	1	0	7	3	4	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	41	"AWI"	41	150	439	304	1	142	29	1	0	0	0	98	0	2	1	0	0	2	0	57	35	0	0	43	0	0	0	3	0	0	0	0	0	0	9	12	127	0	282	0	0	60	0	0	0	0	24	4	0	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	315	"AWI"	315	2084	2327	2222	0	167	25	3	0	4	0	69	0	0	0	0	0	0	0	100	6	0	0	25	0	0	0	0	0	0	0	1	0	0	10	2	179	0	76	0	0	42	0	0	0	0	2	1	4	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	433	"AWI"	433	3090	3471	3276	3	111	115	0	0	4	0	65	0	1	0	0	0	0	0	90	5	0	0	9	0	1	0	0	0	0	0	1	0	0	1	2	160	2	0	0	0	137	0	0	0	0	1	4	5	2	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	37	"AWI"	37	121	410	268	0	81	6	3	0	0	0	71	0	2	0	0	0	0	0	72	20	0	0	42	0	0	0	0	0	0	0	4	0	0	10	6	259	0	88	0	0	30	0	0	0	0	0	0	1	0	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	293	"AWI"	293	1909	2193	2057	1	181	7	1	0	4	0	113	0	1	0	0	0	0	0	49	492	0	0	14	0	1	0	0	0	0	0	0	0	0	0	2	80	3	0	0	0	100	0	0	0	0	1	1	4	3	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	133	"AWI"	133	782	989	891	0	130	13	4	0	5	0	142	0	14	0	0	0	0	0	39	76	0	0	30	1	1	0	0	0	0	0	0	0	0	38	2	78	0	99	0	0	77	0	0	0	0	11	1	0	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	81	"AWI"	81	428	681	587	0	106	32	1	0	0	0	77	0	0	0	1	0	3	0	61	305	0	0	39	0	0	0	0	0	0	0	0	0	0	16	4	172	16	927	0	0	30	0	0	0	0	7	0	3	3	1
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	31	"AWI"	31	78	363	217	0	75	22	3	0	0	0	55	0	0	0	1	0	0	0	58	12	0	0	22	0	0	0	0	0	0	0	5	0	0	9	4	185	6	63	0	0	8	0	0	0	0	0	0	1	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	97	"AWI"	97	547	761	656	0	196	9	0	0	1	0	157	0	0	0	0	0	0	0	89	48	0	0	48	0	0	0	1	0	0	0	4	0	0	29	0	42	4	118	0	0	25	0	0	0	0	8	1	0	1	1
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	33	"AWI"	33	93	379	233	0	136	14	0	0	3	0	84	0	1	0	0	0	0	0	105	132	0	0	41	0	0	0	1	0	0	0	2	0	0	10	9	141	0	211	0	0	74	0	0	0	0	5	2	1	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	17	"AWI"	17	-13	238	97	0	112	10	0	0	2	0	49	0	0	0	0	0	0	0	44	78	0	0	59	0	0	0	0	0	0	0	2	0	0	4	6	224	0	171	0	0	44	0	0	0	0	8	0	1	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	317	"AWI"	317	2101	2337	2236	2	128	44	0	0	0	0	91	0	7	0	0	0	0	0	57	2	0	0	24	0	0	0	1	0	0	0	4	0	0	10	21	167	6	54	0	0	51	0	0	0	0	4	0	1	4	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	27	"AWI"	27	52	330	183	0	106	25	4	0	1	0	56	0	0	0	0	0	0	0	82	83	0	0	82	0	0	0	0	0	1	0	4	0	0	3	1	223	0	224	3	0	27	0	0	0	0	2	0	0	2	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	51	"AWI"	51	224	509	396	0	71	17	0	0	5	0	77	0	8	0	4	0	0	0	43	86	0	0	24	0	3	0	0	0	0	0	12	0	0	9	2	40	25	459	0	0	91	0	0	0	0	119	3	0	4	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	69	"AWI"	69	358	621	539	0	89	24	0	0	8	0	91	0	10	0	2	0	0	0	37	104	0	0	19	0	0	0	0	0	0	0	2	0	0	14	2	31	0	193	0	0	57	0	0	0	1	25	4	1	0	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	61	"AWI"	61	308	576	492	0	128	9	0	0	3	0	155	0	4	0	5	0	0	0	48	52	0	0	66	0	0	0	0	0	0	0	4	0	0	29	2	20	0	228	0	0	65	0	0	0	0	46	6	0	1	4
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	15	"AWI"	15	-28	223	82	0	66	14	0	0	1	0	81	0	1	0	2	0	4	0	75	18	0	0	39	0	0	0	0	0	0	0	2	0	0	1	6	286	0	266	0	0	18	0	0	0	0	1	0	2	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	5	"AWI"	5	-86	112	-3	0	75	10	2	0	0	0	86	0	9	0	0	0	0	0	135	111	0	0	26	0	1	0	0	0	0	0	39	0	0	4	9	233	18	477	0	0	54	0	0	0	0	27	1	3	8	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	11	"AWI"	11	-52	178	48	0	60	29	1	0	1	0	62	0	4	0	0	0	0	0	88	62	0	0	19	0	1	0	0	0	0	0	13	0	0	3	1	314	0	411	0	0	33	0	0	0	0	8	1	5	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	59	"AWI"	59	290	560	474	0	98	17	3	0	6	0	169	0	11	0	5	0	0	0	49	101	0	0	76	0	0	0	0	0	0	0	3	0	0	37	0	28	11	382	0	0	84	0	0	0	0	61	4	0	9	1
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	13	"AWI"	13	-38	196	65	0	71	33	0	0	5	19	56	0	4	0	4	0	0	0	57	154	0	0	31	0	0	0	2	0	0	0	9	0	0	3	2	234	0	379	0	0	97	0	0	0	0	30	3	0	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	57	"AWI"	57	274	546	453	0	62	37	1	0	4	0	24	0	0	0	2	0	7	0	54	33	0	0	11	0	0	0	0	1	0	0	2	0	0	8	2	56	0	571	0	0	4	0	0	0	0	21	0	4	1	1
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	1	"AWI"	1	-107	52	-34	0	37	15	3	0	2	0	254	0	3	0	0	0	4	0	297	12	0	0	11	3	0	0	1	0	0	0	79	0	0	3	6	134	8	111	0	0	40	0	0	0	0	1	6	2	6	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	21	"AWI"	21	11	277	130	0	96	7	2	0	1	0	90	0	2	0	1	0	3	0	52	61	0	0	65	0	0	0	1	0	0	0	10	0	0	10	1	150	14	182	0	0	84	0	0	0	0	7	1	1	1	1
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	49	"AWI"	49	210	495	378	0	97	16	1	0	4	16	116	0	7	1	9	0	0	0	84	11	0	0	78	0	0	0	0	0	0	0	2	0	0	23	0	28	22	204	0	0	99	0	0	0	1	64	5	0	4	1
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	55	"AWI"	55	254	535	432	0	89	22	4	0	4	0	134	0	4	0	7	0	0	0	28	169	0	0	39	0	1	0	0	0	0	0	8	0	0	12	0	29	10	361	0	0	70	0	1	0	0	43	1	0	1	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	9	"AWI"	9	-63	154	31	0	83	28	1	0	0	0	91	0	4	0	3	0	2	0	131	573	0	0	13	1	2	0	3	0	0	0	10	0	0	4	5	217	21	407	0	0	76	0	0	0	0	65	4	0	2	1
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	25	"AWI"	25	36	316	165	0	143	10	0	0	7	0	94	0	2	0	1	0	3	2	84	160	0	0	110	2	0	0	1	0	0	0	2	0	0	16	2	195	27	303	0	0	139	6	0	0	0	18	0	0	2	2
