"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acanthaceae"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celtis"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Indeterminable"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Malvaceae"	"Olea"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Scrophulariaceae"	"Ulmaceae"	"Ulmus"	"Urticaceae"	"Vitaceae"
23788	41205	"Burmarrad ria"	35.935	14.41444	900	"AWI"	900	5340	5881	5608	0	0	0	6.61157024793388	0.413223140495868	0	1.65289256198347	2.06611570247934	0	0	0	0.413223140495868	0	0.826446280991736	0	0	0	5.37190082644628	0	2.89256198347107	0	0	0	0	0	0	0	4.13223140495868	0	0	0	0	0	0.826446280991736	0	1.2396694214876	42.1487603305785	0	0	23.9669421487603	0	0	5.37190082644628	1.2396694214876	0	0	0	0.826446280991736	0	0	0	0	0	0
23788	41205	"Burmarrad ria"	35.935	14.41444	910	"AWI"	910	5394	5930	5667	0.465116279069767	0	0	8.83720930232558	0.465116279069767	0	0.465116279069767	5.58139534883721	0	0.465116279069767	0	0.930232558139535	0	0.465116279069767	0	0	0	2.32558139534884	0.465116279069767	2.32558139534884	0	0	0	0	0	0	0	6.04651162790698	0	0	0	0	0	0	0	1.3953488372093	34.8837209302326	0	0	25.1162790697674	0	0	8.37209302325581	0.930232558139535	0	0	0	0.465116279069767	0	0	0	0	0	0
23788	41205	"Burmarrad ria"	35.935	14.41444	920	"AWI"	920	5446	5990	5725	0	0	0	6.47773279352227	0	0	0	2.83400809716599	0	0	0	3.64372469635628	0	0	0	0	0	2.83400809716599	0	0.809716599190283	0	0	0.404858299595142	0	0	0	0	8.09716599190283	0	0	0	0	0.404858299595142	0	0.404858299595142	0	40.4858299595142	0	0	19.8380566801619	0	0	6.07287449392713	2.02429149797571	1.61943319838057	0	0	2.83400809716599	0	0	0.404858299595142	0.404858299595142	0.404858299595142	0
23788	41205	"Burmarrad ria"	35.935	14.41444	930	"AWI"	930	5510	6030	5786	0	0	0.465116279069767	2.32558139534884	0.465116279069767	0	0.930232558139535	2.7906976744186	0	0	0	2.32558139534884	0	0	0.465116279069767	0	0.465116279069767	4.65116279069767	0	2.32558139534884	0	0	0	0	0	0	0	9.76744186046512	0	0	0	0	0	0	0	0	33.4883720930233	0	0	30.6976744186047	0	0	2.7906976744186	1.86046511627907	0	0	0	3.25581395348837	0	0.930232558139535	0	0	0	0
23788	41205	"Burmarrad ria"	35.935	14.41444	940	"AWI"	940	5574	6077	5845	0	0	0	0.33112582781457	0.33112582781457	0	0	1.98675496688742	31.4569536423841	0	0	1.65562913907285	0	0	0	0	0	2.31788079470199	0.662251655629139	1.32450331125828	0	0	0	0	0	0	0.33112582781457	1.65562913907285	0	0	0	1.32450331125828	0	0.33112582781457	0	0.662251655629139	42.3841059602649	0	0	9.27152317880795	0	0	2.98013245033113	0.33112582781457	0	0	0	0.662251655629139	0	0	0	0	0	0
23788	41205	"Burmarrad ria"	35.935	14.41444	950	"AWI"	950	5632	6114	5906	0	0	0.50761421319797	12.6903553299492	2.03045685279188	0	0	1.52284263959391	0	0	0	0.50761421319797	0	0.50761421319797	0	0	0	6.5989847715736	0	2.53807106598985	0	0	0	0	0	0	0	8.12182741116751	0	0	0.50761421319797	1.01522842639594	0	0.50761421319797	0.50761421319797	2.03045685279188	42.1319796954315	0	0	0	0	0	11.1675126903553	0.50761421319797	0	0	0	6.5989847715736	0	0	0	0	0	0
23788	41205	"Burmarrad ria"	35.935	14.41444	960	"AWI"	960	5700	6156	5964	0	0	0	1.72910662824208	0	0	0	2.30547550432277	34.5821325648415	0	0	0.864553314121038	0	0	0	0	0	2.30547550432277	0	0.576368876080692	0	0	0	0	0	0	0	2.01729106628242	0	0	0	0	0	0.288184438040346	0	0.288184438040346	41.7867435158501	0	0	10.6628242074928	0	0	1.72910662824208	0	0	0	0	0.864553314121038	0	0	0	0	0	0
23788	41205	"Burmarrad ria"	35.935	14.41444	970	"AWI"	970	5760	6192	6022	0	0	0	3.01724137931034	0	0	0	3.87931034482759	0	0	0	3.01724137931034	0	0.862068965517241	0	0	0.862068965517241	5.60344827586207	0	3.01724137931034	0	0	0	0.431034482758621	0	0	0	11.6379310344828	0	0	0	0	0	0.431034482758621	0	2.1551724137931	56.8965517241379	0	0	0	0	0	3.44827586206897	0.862068965517241	0	0	0	3.01724137931034	0	0.862068965517241	0	0	0	0
23788	41205	"Burmarrad ria"	35.935	14.41444	980	"AWI"	980	5850	6226	6077	0	0	0.43859649122807	3.07017543859649	0.43859649122807	0	0.43859649122807	2.19298245614035	0	0	0.87719298245614	3.50877192982456	0	0	0	0	0	3.50877192982456	0	3.50877192982456	0	0	0	0	0	0	0	0.87719298245614	0	0	0	0	0	0	0	0.43859649122807	64.0350877192982	0	0	13.5964912280702	0	0	1.31578947368421	0	0	0	0	0.43859649122807	0	1.31578947368421	0	0	0	0
23788	41205	"Burmarrad ria"	35.935	14.41444	990	"AWI"	990	5921	6255	6138	0	0	0	0.749063670411985	0	0	0	3.74531835205993	0	0	0	1.12359550561798	0	0.749063670411985	0	0	0.374531835205993	3.37078651685393	0	1.87265917602996	0	0	0	0	0	0	0	4.11985018726592	0	0	0.374531835205993	0	1.12359550561798	0.749063670411985	0	0.749063670411985	65.5430711610487	0	0	11.6104868913858	0	0	2.99625468164794	0.374531835205993	0	0	0	0.374531835205993	0	0	0	0	0	0
