"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Ceratonia"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Ficus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Morus"	"Myrtus"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Violaceae"	"Vitaceae"
24034	41750	"Lago di Venere"	36.81689	11.98704	172	"AWI"	172	72	217	149	0	0	0	2.4390243902439	0	0	0	4.8780487804878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.9024390243902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.75609756097561	0	0	0	0	36.5853658536585	2.4390243902439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	196	"AWI"	196	99	246	177	0	0	0	1.92307692307692	0	0	0	7.69230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69230769230769	0	0	0	0	50	7.69230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	204	"AWI"	204	109	257	187	0	0	0	4.82758620689655	0	0	0	12.4137931034483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75862068965517	0	0	0	0	0	0	21.3793103448276	1.37931034482759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75862068965517	0	0	2.06896551724138	0	21.3793103448276	11.7241379310345	0	0	0	13.7931034482759	0	0	2.06896551724138	0	0	0	0	0	0	0	0	1.37931034482759	0	0	0	1.37931034482759	0	0	0	0.689655172413793
24034	41750	"Lago di Venere"	36.81689	11.98704	220	"AWI"	220	127	276	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.9512195121951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.0487804878049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	228	"AWI"	228	137	285	215	0	0	0	0	0	0	5.45454545454545	5.45454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09090909090909	0	0	0	0	65.4545454545455	5.45454545454545	0	0	0	0	0	0	1.81818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	244	"AWI"	244	154	303	234	0	0	0	0	0	0	0.510204081632653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.8775510204082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510204081632653	0	0	0	0	79.0816326530612	0.510204081632653	0	0	0	0	0	0	0.510204081632653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	252	"AWI"	252	165	312	243	0	0	0	1.65745856353591	0	0	8.28729281767956	7.73480662983425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4419889502762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.62983425414365	0	0	0	0	36.4640883977901	11.0497237569061	0	0	0	3.31491712707182	0	0	3.31491712707182	0	0	0	0	0	0	0	0	0	0	0	1.10497237569061	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	260	"AWI"	260	173	321	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.40594059405941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.495049504950495	0	0	0	0	90.0990099009901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	268	"AWI"	268	182	330	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.987012987013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8961038961039	0	0	0	0	75.3246753246753	7.79220779220779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	276	"AWI"	276	191	340	272	0	0	0	0.561797752808989	0	0	1.68539325842697	12.9213483146067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.4044943820225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24719101123596	0	0	0	0	44.9438202247191	8.98876404494382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24719101123596	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	284	"AWI"	284	200	350	282	0	0	0	1.6	0	0	0.8	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	67.2	2.4	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	292	"AWI"	292	210	359	291	0	0	0	0.617283950617284	0	0	3.7037037037037	1.23456790123457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79012345679012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08641975308642	0	0	0	0	82.0987654320988	1.23456790123457	0	0	0	0	0	0	0.617283950617284	0	0	0	0	0	0	0	0	0	0	0	0.617283950617284	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	300	"AWI"	300	219	368	301	0	0	0	2.67857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.1428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.5	1.78571428571429	0	0	0	0	0	0	0.892857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	308	"AWI"	308	227	377	310	0	0	0	0	0	0	0	1.23456790123457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.6913580246914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23456790123457	0	0	0	0	72.8395061728395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	316	"AWI"	316	237	386	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	332	"AWI"	332	255	405	339	0	0	0	0.873362445414847	0	0	0	1.31004366812227	0	0	0	0	0	0	0	0.436681222707424	0	0	0	0	0	0	12.6637554585153	0	0	0	0	0	0	42.7947598253275	0	0	0	0	0.436681222707424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436681222707424	0	0	0.873362445414847	0	29.6943231441048	1.74672489082969	0	0	0	0.873362445414847	0	0	0.436681222707424	6.98689956331878	0	0	0	0	0	0	0	0	0	0	0	0.436681222707424	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	348	"AWI"	348	274	423	358	0	0	0	0	0	0	0	2.94117647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.0588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88235294117647	0	0	0	0	44.1176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	364	"AWI"	364	292	441	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66037735849057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.3396226415094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	380	"AWI"	380	312	460	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.3725490196078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.980392156862745	0	0	0	0	67.6470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	388	"AWI"	388	321	469	406	0	0	0	2.33918128654971	0.584795321637427	0	0.584795321637427	1.75438596491228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33918128654971	0	0	0	36.8421052631579	0	0	0.584795321637427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584795321637427	2.33918128654971	0	0	1.16959064327485	0	47.3684210526316	0.584795321637427	0	0	0	1.16959064327485	0	0	1.16959064327485	0	0	0	0	0	0	0	0	0	0	0	0	0.584795321637427	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	396	"AWI"	396	331	478	415	0	0	0	0	0	0	0	0.72463768115942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.78260869565217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.0434782608696	0	0	0	0	0	0	0	0.72463768115942	0	0	0	0	0	0	0	0	0	0	0	0	0.72463768115942	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	404	"AWI"	404	340	487	425	0	0	0	8.73362445414847	0	0	0.436681222707424	11.7903930131004	0.436681222707424	0	0	0	0	0	0	0	0	0	0.436681222707424	0	0	0	0	0	0	0	0	0	0.873362445414847	18.7772925764192	0.873362445414847	0	0	0	0	0	0	0	0	0	0	0	0.436681222707424	0	0	0	0	0	0.436681222707424	0	0	3.05676855895197	0	34.4978165938865	10.0436681222707	0	0	0	7.4235807860262	0	0	0.436681222707424	0	0	0	0	0	0	0	0	0.436681222707424	0	0	0	0.873362445414847	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	428	"AWI"	428	367	513	454	0	0	0	0.593471810089021	0	0	0	3.26409495548961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.8486646884273	0	0	0	0	0	0	0	0	0	0	2.07715133531157	0	0	0	0	0	0	1.18694362017804	0.890207715133531	0	0	2.9673590504451	0	59.9406528189911	3.56083086053412	0	0	0	0	0	0	0.890207715133531	0	0	0.29673590504451	0	0	0	0	0	0	0	0	0	1.18694362017804	0	0	0.29673590504451	0
24034	41750	"Lago di Venere"	36.81689	11.98704	436	"AWI"	436	377	522	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27350427350427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.017094017094	1.70940170940171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	468	"AWI"	468	415	556	502	0	0	0	0	0	0	0	3.74149659863946	0	0	0	0	0	0	0	0	0	0	0.340136054421769	0	0	0	0	0	0.680272108843537	0	0	1.02040816326531	0	30.6122448979592	0.680272108843537	0	0	0	0	0	0	0	1.02040816326531	0.340136054421769	0	0	0	0	0	0	0	0.340136054421769	4.08163265306122	0	0	7.14285714285714	0	39.4557823129252	7.82312925170068	0	0	0	0	0.340136054421769	0.340136054421769	0.680272108843537	0	0	0.340136054421769	0	0	0	0	0	0.340136054421769	0	0	0	0.680272108843537	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	476	"AWI"	476	425	565	512	0	0	0	0.72992700729927	0	0	0	13.8686131386861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72992700729927	0	0	0	0	32.1167883211679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.83941605839416	0	0	0	0	40.8759124087591	4.37956204379562	0	0	0	0	0	0	1.45985401459854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	492	"AWI"	492	444	582	532	0	0	0	3.57142857142857	0	0	0	4.76190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4761904761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7142857142857	0	0	0	0	51.1904761904762	11.9047619047619	0	0	0	0	0	0	1.19047619047619	0	0	0	0	0	0	0	0	0	0	0	0	1.19047619047619	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	516	"AWI"	516	473	608	561	0	0	0	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.125	0	0	0	0	59.375	31.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	524	"AWI"	524	483	616	570	0	0.25974025974026	0	1.03896103896104	0.25974025974026	0	0.519480519480519	0.519480519480519	0.25974025974026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.0909090909091	0	0	0.25974025974026	0	0	0	0	0.25974025974026	0	0	0.519480519480519	0	0	0	0	0	0	0.25974025974026	0.519480519480519	0	0	0	0	64.6753246753247	0.779220779220779	0	0	0	0	0	0	0.25974025974026	0	0	0	0	0	0	0	0	0	0	0	0	0.519480519480519	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	532	"AWI"	532	492	625	580	0	0	0	0.943396226415094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1509433962264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.9056603773585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	540	"AWI"	540	502	633	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92307692307692	0	0	0	0	0	86.5384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	548	"AWI"	548	512	641	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.018691588785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86915887850467	0	0	0	0	82.2429906542056	1.86915887850467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	556	"AWI"	556	523	650	610	0	0	0	0	0	0	0	1.40845070422535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.704225352112676	0	0	0	0	14.0845070422535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.5774647887324	1.40845070422535	0	0	0	0	0	0	0	2.11267605633803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.704225352112676
24034	41750	"Lago di Venere"	36.81689	11.98704	564	"AWI"	564	533	657	620	0	0	0	0.469483568075117	0	0	0	1.87793427230047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7981220657277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.938967136150235	0	0	0	0	82.6291079812207	3.28638497652582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	572	"AWI"	572	544	665	630	0	0	0	4.54545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.2121212121212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51515151515152	0	0	0	0	68.1818181818182	3.03030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51515151515152	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	588	"AWI"	588	565	680	651	0	0	0	0	0	0	0	3.16455696202532	0	0	0.632911392405063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.6075949367089	0	0	0	0	0	0	0	0	0	0.632911392405063	0	0	0	0	0	0	0	0	1.26582278481013	0	0	5.06329113924051	0.632911392405063	36.7088607594937	6.9620253164557	0	0	0	5.69620253164557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632911392405063	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	596	"AWI"	596	573	692	659	0	0	0	0	0	0	0	1.55038759689922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.9302325581395	0	0	0.775193798449612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.7441860465116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	604	"AWI"	604	581	705	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99625468164794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.0037453183521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	612	"AWI"	612	589	717	677	0	0	0	0	0	0	0	2.57510729613734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1630901287554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429184549356223	0	0	0	0	81.1158798283262	0.858369098712446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858369098712446	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	620	"AWI"	620	597	729	685	0	0	0	1.03092783505155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09278350515464	0	0	0	29.8969072164948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.979381443299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24034	41750	"Lago di Venere"	36.81689	11.98704	628	"AWI"	628	605	739	694	0	0	0	0.963855421686747	0	0	0.240963855421687	1.20481927710843	0.481927710843374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.3253012048193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240963855421687	0	0	0.481927710843374	0	63.6144578313253	0.240963855421687	0	0	0	0.72289156626506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.481927710843374	0	0	0	0
