"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3014	3928	"Bezdonnoe"	62.03333	32.76667	450	"AWI"	450	4359	5854	5383	1	0	0	0	0	1	0	0	0	0	0	8	32	0	0	0	0	0	0	0	0	0	48	64	0	3	0	0	2	1	0	0	0	2	0	0	2	7	1
3014	3928	"Bezdonnoe"	62.03333	32.76667	475	"AWI"	475	5217	5940	5630	3	0	0	2	1	1	0	0	0	0	0	12	29	0	0	0	0	0	1	1	0	0	80	76	1	5	0	0	5	2	2	0	0	4	0	0	1	5	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	500	"AWI"	500	5671	6248	5918	1	0	0	7	1	0	0	0	0	0	0	2	19	0	0	0	0	0	1	0	0	0	16	130	0	1	0	0	1	1	0	0	0	1	0	0	0	9	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	525	"AWI"	525	5765	7073	6176	0	0	0	4	1	0	0	0	0	0	0	8	15	0	0	3	0	0	1	0	0	0	26	69	0	8	0	0	2	0	0	0	0	1	0	0	2	6	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	550	"AWI"	550	5896	7663	6446	1	0	0	2	3	0	0	0	0	0	0	4	19	0	0	0	0	0	0	0	0	0	7	49	0	3	0	0	1	1	0	0	0	1	0	0	1	10	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	575	"AWI"	575	6027	7891	6761	0	0	0	2	2	1	0	0	0	0	0	10	12	0	0	3	0	0	0	0	0	0	14	55	0	2	0	0	2	1	0	0	0	2	0	1	1	12	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	600	"AWI"	600	6119	8183	7051	1	0	0	0	2	0	0	1	0	0	0	10	18	0	0	0	0	0	0	0	0	0	7	70	0	5	0	1	2	0	1	0	0	2	0	0	0	11	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	625	"AWI"	625	6194	8686	7314	0	0	0	0	1	0	0	0	0	0	0	5	17	0	0	0	0	0	0	0	0	0	1	79	0	9	0	0	1	0	1	0	0	1	1	0	0	6	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	650	"AWI"	650	6451	8901	7584	1	0	0	1	0	0	0	0	0	0	0	7	26	0	0	0	0	0	0	0	0	0	1	80	0	2	0	2	0	1	0	0	0	3	0	0	1	4	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	675	"AWI"	675	6654	9067	7865	0	0	0	0	1	0	0	0	0	0	0	10	13	0	0	2	0	0	0	0	0	0	2	120	1	10	0	0	0	3	1	1	0	1	0	0	0	3	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	700	"AWI"	700	6788	9263	8172	1	0	0	0	1	0	0	0	0	0	0	2	21	0	0	0	0	0	0	1	0	0	1	107	0	2	0	0	2	3	0	1	0	3	0	0	0	4	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	725	"AWI"	725	6973	9582	8422	0	0	0	1	2	0	0	0	0	0	0	6	22	0	0	1	0	0	0	0	0	0	1	92	0	24	0	1	0	0	1	1	0	1	0	0	2	2	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	750	"AWI"	750	7395	9678	8676	0	0	0	0	1	0	0	0	0	0	0	4	15	0	0	0	0	0	0	0	0	0	2	129	0	14	0	0	1	0	0	0	0	3	0	0	0	8	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	775	"AWI"	775	7647	9809	8951	0	0	0	4	0	0	0	0	1	0	0	2	17	0	0	3	0	0	0	0	0	0	4	78	0	8	0	0	0	3	0	0	0	1	1	0	0	8	1
3014	3928	"Bezdonnoe"	62.03333	32.76667	800	"AWI"	800	7867	9991	9217	0	0	0	0	3	0	0	0	0	0	0	7	16	0	0	0	0	0	0	0	0	0	0	131	0	9	1	0	1	0	2	0	0	3	0	0	0	5	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	825	"AWI"	825	8281	10132	9429	0	0	0	0	0	0	0	0	0	0	0	3	14	0	0	2	0	0	1	0	0	0	4	126	0	15	0	1	0	1	2	0	0	2	1	0	0	4	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	850	"AWI"	850	8829	10195	9613	0	0	0	1	2	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	3	139	0	25	0	1	0	0	1	0	0	4	0	0	0	5	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	875	"AWI"	875	9313	10286	9811	1	0	0	1	2	0	174	0	0	0	0	4	3	0	0	2	1	0	0	0	0	0	2	167	0	30	0	0	0	3	1	0	0	5	2	0	0	4	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	900	"AWI"	900	9578	10492	10035	0	0	0	0	3	0	0	0	0	0	0	5	30	0	0	0	0	0	0	0	0	0	1	138	0	21	0	1	1	1	0	0	0	7	0	1	0	3	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	925	"AWI"	925	9655	10539	10108	0	0	0	1	2	0	0	0	0	0	0	2	22	0	0	1	0	0	0	0	0	0	0	61	0	26	0	0	0	3	3	0	0	4	0	0	0	2	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	950	"AWI"	950	9700	10600	10190	1	0	0	1	2	0	0	0	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	122	0	31	0	1	0	0	1	0	0	4	0	0	0	4	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	975	"AWI"	975	9735	10709	10266	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	2	0	0	0	0	0	0	1	117	0	27	0	0	0	3	1	0	0	6	1	0	0	2	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1000	"AWI"	1000	9802	10790	10337	1	0	0	1	0	0	0	0	0	0	0	3	29	0	0	0	0	0	0	0	0	0	0	92	0	31	0	0	0	0	0	0	0	2	0	0	0	2	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1025	"AWI"	1025	9880	10831	10406	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	4	124	0	26	0	0	0	2	1	0	0	3	2	0	0	5	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1050	"AWI"	1050	9932	10899	10474	0	0	0	1	3	0	0	0	0	0	0	2	33	0	0	1	0	0	0	0	0	0	0	53	0	32	0	3	0	2	0	0	0	6	0	0	0	0	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1100	"AWI"	1100	10097	11028	10609	0	0	0	0	4	0	0	0	0	0	0	2	19	0	0	1	0	0	0	0	0	0	2	50	0	31	0	0	0	1	1	0	0	5	0	0	0	2	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1125	"AWI"	1125	10203	11081	10681	0	0	0	0	3	0	0	0	0	0	0	2	15	0	0	2	0	0	0	0	0	0	0	73	0	40	0	0	0	2	1	0	0	7	1	0	0	4	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1150	"AWI"	1150	10280	11131	10755	0	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	53	1	25	0	0	0	1	0	0	0	2	0	0	0	2	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1175	"AWI"	1175	10356	11204	10834	0	0	0	1	1	1	0	0	0	0	0	3	19	0	0	1	0	0	0	0	0	0	3	67	0	20	0	0	0	0	0	0	0	6	1	0	0	2	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1200	"AWI"	1200	10484	11273	10928	0	0	0	0	1	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	24	0	30	0	0	0	1	0	0	0	1	0	0	0	1	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1225	"AWI"	1225	10576	11378	11016	0	0	0	2	0	0	0	0	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	25	0	24	0	0	0	1	0	0	0	2	0	0	0	0	1
3014	3928	"Bezdonnoe"	62.03333	32.76667	1250	"AWI"	1250	10626	11533	11096	0	0	0	0	1	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	13	0	30	0	0	0	2	0	0	0	2	0	0	0	0	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1275	"AWI"	1275	10760	11673	11192	0	0	0	2	7	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	1	16	0	54	0	0	0	2	0	0	0	5	1	0	0	2	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1300	"AWI"	1300	10876	11807	11307	0	0	0	2	3	0	0	0	0	0	0	0	28	0	0	2	0	0	0	0	0	0	2	32	0	82	0	0	0	3	3	0	0	8	0	0	0	0	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1325	"AWI"	1325	10942	12000	11421	3	0	0	1	3	1	0	0	0	1	0	1	16	0	0	0	0	0	0	0	0	0	4	25	0	55	0	2	1	2	0	0	0	2	0	0	0	1	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1350	"AWI"	1350	11006	12256	11536	0	0	0	1	11	1	0	0	1	0	0	0	41	0	0	0	0	0	0	0	0	0	2	37	0	17	0	0	0	0	3	1	0	5	0	1	0	0	0
