"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Iridaceae"	"Juniperus"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Tilia"	"Ulmus"	"Urticaceae"
3195	4151	"Kirkkosaari"	60.857428	24.489334	0	"AWI"	0	-126	38	-39	0	5.10105871029836	0.288739172281039	0.192492781520693	0.192492781520693	0	28.2001924927815	0	0.192492781520693	0	0	0	0	0	0	0	0.384985563041386	0	0	0	0	0	0	0	0	0	11.4533205004812	51.9730510105871	0	1.82868142444658	0	0	0	0	0	0	0	0	0.0962463907603465	0	0.0962463907603465	0	0	0
3195	4151	"Kirkkosaari"	60.857428	24.489334	2.5	"AWI"	2.5	-107	53	-21.5	0	2.68456375838926	0.0958772770853308	0	0.287631831255992	0	21.8600191754554	0	0	0	0	0	0	0	0.0958772770853308	0	0.862895493767977	0	0	0	0	0	0	0	0	0	13.614573346117	58.4851390220518	0	1.34228187919463	0	0	0	0.191754554170662	0	0	0	0.0958772770853308	0.0958772770853308	0.191754554170662	0	0	0	0.0958772770853308
3195	4151	"Kirkkosaari"	60.857428	24.489334	5	"AWI"	5	-92	79	-5	0	5.10805500982318	0	0.0982318271119843	0	0	29.9607072691552	0	0.196463654223969	0	0	0	0	0	0	0	0.68762278978389	0	0	0	0	0	0.196463654223969	0	0	0.0982318271119843	16.8958742632613	46.3654223968566	0	0	0	0	0	0	0	0	0	0	0.294695481335953	0.0982318271119843	0	0	0	0
3195	4151	"Kirkkosaari"	60.857428	24.489334	7.5	"AWI"	7.5	-83	109.5	11	0	4.35212660731949	0	0	0.19782393669634	0	28.1899109792285	0	0.0989119683481701	0	0	0	0	0	0	0	0.0989119683481701	0	0	0	0	0.0989119683481701	0.0989119683481701	0	0.0989119683481701	0	13.6498516320475	52.5222551928783	0	0	0	0.0989119683481701	0	0	0	0	0	0.0989119683481701	0.29673590504451	0.0989119683481701	0	0	0	0
3195	4151	"Kirkkosaari"	60.857428	24.489334	10	"AWI"	10	-74	144	26	0	7.69953051643192	0.28169014084507	0	0.28169014084507	0	24.2253521126761	0	0	0	0	0	0	0	0.187793427230047	0.0938967136150235	0.469483568075117	0	0	0	0	0	0	0	0	0	10.3286384976526	51.6431924882629	0	4.13145539906103	0	0	0	0	0	0	0	0	0.657276995305164	0	0	0	0	0
3195	4151	"Kirkkosaari"	60.857428	24.489334	15	"AWI"	15	-61	220	55	0	7.43179680150517	0.0940733772342427	0.0940733772342427	0.0940733772342427	0	26.5286923800564	0	0.0940733772342427	0	0	0	0	0	0.0940733772342427	0	0.470366886171214	0	0	0	0	0	0	0	0	0	5.17403574788335	55.2210724365005	0	3.76293508936971	0	0.0940733772342427	0	0	0	0	0	0	0.846660395108184	0	0	0	0	0
3195	4151	"Kirkkosaari"	60.857428	24.489334	20	"AWI"	20	-37	273	88	0	8.01104972375691	0.0920810313075506	0	0	0	20.5340699815838	0	0	0	0	0.184162062615101	0	0	0.0920810313075506	0	3.86740331491713	0	0	0	0	0	0.0920810313075506	0	0	0	8.65561694290976	55.0644567219153	0	3.03867403314917	0	0	0	0	0.0920810313075506	0	0	0	0.184162062615101	0.0920810313075506	0	0	0	0
3195	4151	"Kirkkosaari"	60.857428	24.489334	25	"AWI"	25	-10	295	127	0	6.77328316086547	0	0	0.0940733772342427	0	24.3650047036689	0	0	0	0	0	0	0	0	0.188146754468485	3.38664158043274	0	0	0.0940733772342427	0	0	0.282220131702728	0	0	0	5.64440263405456	56.9143932267168	0	1.78739416745061	0	0	0	0	0.0940733772342427	0	0	0	0	0.188146754468485	0.188146754468485	0	0	0
3195	4151	"Kirkkosaari"	60.857428	24.489334	30	"AWI"	30	9	326	165	0	3.76202974628172	0	0.0874890638670166	0	0	16.3604549431321	0	0	0	0	0	0	0	0	0	12.0734908136483	0	0	0	0	0	0.0874890638670166	0	0	0	27.4715660542432	39.7200349956255	0	0	0	0	0	0	0.174978127734033	0	0	0	0.0874890638670166	0.174978127734033	0	0	0	0
3195	4151	"Kirkkosaari"	60.857428	24.489334	35	"AWI"	35	24	379	201	0	7.37148399612027	0	0	0.2909796314258	0	28.4190106692532	0	0.193986420950533	0	0	0	0	0	0	0.193986420950533	2.23084384093113	0	0	0	0	0	0	0	0	0	6.78952473326867	54.2192046556741	0	0	0	0	0	0	0.0969932104752667	0	0	0	0	0.0969932104752667	0.0969932104752667	0	0	0
