"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juniperus"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
24188	42563	"Altar Lough"	55.018552	-8.388922	260	"AWI"	260	-133	31	-52	0	4.98866213151927	0	0	0	0.226757369614512	0	11.5646258503401	0.226757369614512	0	0	0	0	26.7573696145125	0.680272108843537	0	9.29705215419501	18.140589569161	0	2.04081632653061	0	0.680272108843537	0.680272108843537	3.17460317460317	0.453514739229025	0	0	8.61678004535147	0	0	0	0	0	7.93650793650794	0	0	0	0.453514739229025	1.13378684807256	0	0.226757369614512	0	0.90702947845805	0	0	1.58730158730159	0.226757369614512
24188	42563	"Altar Lough"	55.018552	-8.388922	268	"AWI"	268	-66	448	91	0	10.2902374670185	0	0	0	0.527704485488127	0	11.8733509234828	0	0	0	0	0	27.1767810026385	0	0	16.3588390501319	0	0	3.95778364116095	0.263852242744063	0	0.263852242744063	7.12401055408971	1.31926121372032	0	0	9.23482849604222	0	0	0	0	0	8.17941952506596	0	0	0	0.263852242744063	1.05540897097625	0	0	0	0.263852242744063	0	0	1.05540897097625	0.79155672823219
24188	42563	"Altar Lough"	55.018552	-8.388922	276	"AWI"	276	14	717	263	0	9.94318181818182	0	0.284090909090909	0	0	0	12.2159090909091	0	0	0	0.284090909090909	0	25.2840909090909	0	0	19.6022727272727	0	0	5.39772727272727	0	0	0	8.23863636363636	0.568181818181818	0	0	7.95454545454545	0	0	0	0	0	7.38636363636364	0	0	0	0	1.13636363636364	0	0	0	0	0	0	1.13636363636364	0.568181818181818
24188	42563	"Altar Lough"	55.018552	-8.388922	284	"AWI"	284	107	960	429	0	8.97832817337461	0	0	0.309597523219814	0.619195046439629	0.619195046439629	12.0743034055728	0	0	0	0	0	22.6006191950464	0	0	19.8142414860681	0	0.309597523219814	0.928792569659443	0	0	0.309597523219814	6.5015479876161	2.47678018575851	0	0	9.90712074303406	0	0	0	0	0	5.88235294117647	0	2.78637770897833	0	0.619195046439629	1.54798761609907	0	0.309597523219814	0	0.309597523219814	0	0	1.85758513931889	1.23839009287926
24188	42563	"Altar Lough"	55.018552	-8.388922	292	"AWI"	292	208	1171	606	0	6.51685393258427	0	0	0	0.449438202247191	0	5.61797752808989	0	0	0	0	0	22.4719101123595	0	0	16.6292134831461	18.4269662921348	0	1.57303370786517	0.224719101123596	0	0	4.49438202247191	1.79775280898876	0	0.449438202247191	11.2359550561798	0	0	0	0	0	6.51685393258427	0.224719101123596	0	0	0.674157303370786	0.898876404494382	0	0	0.224719101123596	0	0	0	1.34831460674157	0.224719101123596
24188	42563	"Altar Lough"	55.018552	-8.388922	300	"AWI"	300	305	1370	783	0	6.14657210401891	0	0	0	0.709219858156028	0	5.43735224586288	0	0	0	0	0	21.5130023640662	0	0	15.6028368794326	0	0	2.12765957446809	0	0	0.472813238770686	4.49172576832151	2.12765957446809	0	0	12.7659574468085	0	21.7494089834515	0	0	0	4.25531914893617	0.236406619385343	0	0	0.472813238770686	0.236406619385343	0	0	0	0.236406619385343	0	0	1.18203309692671	0.236406619385343
24188	42563	"Altar Lough"	55.018552	-8.388922	308	"AWI"	308	445	1528	960	0	5.52325581395349	0	0	0	0	0	12.2093023255814	0.581395348837209	0	0	0	0	22.6744186046512	0	0	12.7906976744186	0	0	2.32558139534884	0	0.290697674418605	1.74418604651163	2.90697674418605	2.32558139534884	0	0	22.093023255814	0	0	0	0	0	8.72093023255814	0	0	0	0.581395348837209	0.581395348837209	0	0	0	3.48837209302326	0	0	1.16279069767442	0
24188	42563	"Altar Lough"	55.018552	-8.388922	316	"AWI"	316	589	1685	1130	0	8.98876404494382	0	0	0	0.280898876404494	0	6.46067415730337	0	0	0	0	0	30.8988764044944	0	0	15.4494382022472	0	0	2.52808988764045	0	0	0	2.80898876404494	3.08988764044944	0	0	11.5168539325843	0	0	0	0	0	9.26966292134832	0	2.52808988764045	0	0.561797752808989	1.40449438202247	0	0	0.280898876404494	1.40449438202247	0	0	2.24719101123596	0.280898876404494
24188	42563	"Altar Lough"	55.018552	-8.388922	324	"AWI"	324	732	1854	1304	0	12.0098039215686	0	0	0	0	0	6.12745098039216	0.490196078431373	0	0	0	0	24.0196078431373	0.245098039215686	0	13.2352941176471	22.7941176470588	0	2.20588235294118	0	0	0	3.67647058823529	4.41176470588235	0	0	0	0	0	0	0	0	8.33333333333333	0	0	0	0	0.245098039215686	0	0	0	0.735294117647059	0	0	1.47058823529412	0
24188	42563	"Altar Lough"	55.018552	-8.388922	332	"AWI"	332	897	2005	1472	0	12.1951219512195	0	0	0	0	0	8.04878048780488	0	0	0	0	0	17.8048780487805	0	0	12.1951219512195	0	0.24390243902439	2.68292682926829	0	0	0.24390243902439	3.41463414634146	4.8780487804878	0	0	6.34146341463415	0	15.609756097561	0	0	0	11.9512195121951	0	0	0	0.48780487804878	1.21951219512195	0	0	0	0.731707317073171	0.24390243902439	0	1.70731707317073	0
