"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Eucalyptus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Olea"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
23958	41646	"La Molina mire"	43.38111	-6.32722	2.5	"AWI"	2.5	-132.5	23.5	-42.5	0	1.46627565982405	0.293255131964809	0	0	0	0	0	0	3.51906158357771	0	0.439882697947214	0	0.146627565982405	0	0	2.63929618768328	0	0	0	1.90615835777126	0	14.3695014662757	15.2492668621701	0.586510263929619	2.49266862170088	0.439882697947214	0	0.146627565982405	0	0	0	11.1436950146628	0	0	0	0	0	0.146627565982405	0	9.09090909090909	0	3.0791788856305	27.1260997067449	0	0	0	0.293255131964809	4.98533724340176	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439882697947214	0
23958	41646	"La Molina mire"	43.38111	-6.32722	6	"AWI"	6	-110	81	-12	0.142450142450142	1.13960113960114	0	0	0	0	0.142450142450142	0	0	2.84900284900285	0	0.284900284900285	0	0	0	0	2.84900284900285	0	0	0	4.27350427350427	0	23.0769230769231	16.2393162393162	0	2.27920227920228	0.712250712250712	0	0.142450142450142	0	0	0	5.27065527065527	0	0	0	0.427350427350427	0	0	0	0	0	2.27920227920228	27.3504273504274	0	0	0.142450142450142	0.56980056980057	8.4045584045584	0.997150997150997	0	0	0	0	0	0	0	0	0	0	0	0.142450142450142	0.284900284900285	0
23958	41646	"La Molina mire"	43.38111	-6.32722	7	"AWI"	7	-106	102	-3	0	1.55709342560554	0.173010380622837	0	0	0	0	0	0	3.11418685121107	0	0.69204152249135	0	0.346020761245675	0	0.173010380622837	3.11418685121107	0	0	0	4.67128027681661	0	7.26643598615917	22.318339100346	0.519031141868512	4.67128027681661	0.865051903114187	0	0.173010380622837	0	0	0	7.61245674740484	0.69204152249135	0	0	0.69204152249135	0	0	0	2.94117647058824	0	2.07612456747405	25.7785467128028	0	0	0	0.173010380622837	9.16955017301038	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21107266435986	0
23958	41646	"La Molina mire"	43.38111	-6.32722	8	"AWI"	8	-102	123	6	0	1.41342756183746	0	0	0	0	0	0	0	5.47703180212014	0	0.353356890459364	0	0.530035335689046	0	0	3.00353356890459	0	0	0	3.886925795053	0	4.06360424028269	21.7314487632509	0.353356890459364	3.71024734982332	2.65017667844523	0	0	0	0	0	5.8303886925795	0.176678445229682	0	0	1.41342756183746	0	0.176678445229682	0	3.00353356890459	0	3.53356890459364	27.9151943462898	0	0	0.176678445229682	1.06007067137809	7.06713780918728	1.06007067137809	0	0	0	0	0	0	0	0	0	0	0	0	1.41342756183746	0
23958	41646	"La Molina mire"	43.38111	-6.32722	10	"AWI"	10	-95	166	23	0	1.15384615384615	0.192307692307692	0	0	0	0.576923076923077	0.384615384615385	0	2.88461538461538	0	0	0	0.384615384615385	0	0	1.73076923076923	0	0	0	5	0	2.88461538461538	25.9615384615385	0	4.23076923076923	2.5	0	0.192307692307692	0	0	0	7.30769230769231	0	0	0	0.576923076923077	0	0	0	2.5	0	0	30.3846153846154	0	0	0	1.92307692307692	8.46153846153846	0	0	0	0	0	0	0.192307692307692	0	0	0	0	0	0	0.576923076923077	0
23958	41646	"La Molina mire"	43.38111	-6.32722	11	"AWI"	11	-85	170	34	0	1.36286201022147	0	0	0	0	0.170357751277683	0	0	3.40715502555366	0	0.511073253833049	0	0.170357751277683	0	0.340715502555366	2.89608177172061	0	0	0	6.30323679727428	0	3.74787052810903	21.4650766609881	0	4.42930153321976	2.55536626916525	0	0.681431005110733	0	0	0	7.83645655877342	0	0	0.170357751277683	0	0	0.170357751277683	0	1.53321976149915	0	2.72572402044293	28.7904599659284	0	0	0	0.681431005110733	8.85860306643952	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19250425894378	0
23958	41646	"La Molina mire"	43.38111	-6.32722	12	"AWI"	12	-75	173	44	0	1.99203187250996	0	0	0	0	0.199203187250996	0	0	4.9800796812749	0	0	0	0.199203187250996	0	0.199203187250996	3.18725099601594	0	0	0	3.78486055776892	0	2.39043824701195	27.8884462151394	0	7.17131474103586	1.19521912350598	0	0.597609561752988	0	0	0	5.57768924302789	0	0	0	0.199203187250996	0	0	0	0	0	3.18725099601594	25.2988047808765	0	0	0	0.796812749003984	9.7609561752988	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39442231075697	0
23958	41646	"La Molina mire"	43.38111	-6.32722	13	"AWI"	13	-68	177	55	0	2.92096219931271	0.171821305841924	0	0	0	0.515463917525773	0.515463917525773	0	5.32646048109966	0	0	0	0.859106529209622	0	0	2.57731958762887	0	0	0	2.92096219931271	0	1.89003436426117	25.7731958762887	0	4.29553264604811	1.54639175257732	0	0.859106529209622	0	0	0	8.59106529209622	0	0	0	0.859106529209622	0	0.515463917525773	0	1.3745704467354	0	1.54639175257732	22.5085910652921	0	0	0	0	13.4020618556701	0	0	0	0	0	0	0	0	0	0	0	0	0	0.859106529209622	0.171821305841924
23958	41646	"La Molina mire"	43.38111	-6.32722	14	"AWI"	14	-60	181	66	0	1.40597539543058	0.175746924428822	0.175746924428822	0	0	0	0	0	3.51493848857645	0	0	0	0	0	0	3.51493848857645	0	0	0	4.21792618629174	0	5.09666080843585	29.5254833040422	0	6.15114235500879	0.878734622144113	0	0.175746924428822	0	0	0	7.38137082601054	0.351493848857645	0	0	0.351493848857645	0	0.351493848857645	0	0	0	2.10896309314587	27.4165202108963	0	0	0	0.175746924428822	5.79964850615114	0.70298769771529	0	0	0	0	0	0.175746924428822	0	0	0	0	0	0	0.351493848857645	0
23958	41646	"La Molina mire"	43.38111	-6.32722	15	"AWI"	15	-54	185	77	0	2.21465076660988	0.170357751277683	0	0	0	0	0	0	2.72572402044293	0	0	0	0.170357751277683	0	0.170357751277683	3.0664395229983	0	0	0	5.45144804088586	0	6.13287904599659	31.5161839863714	0	2.72572402044293	1.19250425894378	0	0	0	0	0	7.32538330494037	0.340715502555366	0	0	0.340715502555366	0	0.681431005110733	0	0.851788756388416	0	3.57751277683135	22.8279386712095	0	0	0	1.0221465076661	5.62180579216354	0	0	0	0	0.170357751277683	0	0.340715502555366	0	0	0	0	0	0	1.36286201022147	0
