"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26212	45704	"Øygardstjønn"	59.625946	7.986352	560	"AWI"	560	-131	36	-47	0	3.59897172236504	0	0	0.51413881748072	0	0	0	0	0	0	0	0	0.51413881748072	0	2.05655526992288	0	0	0.25706940874036	0	0	0	0	0	1.79948586118252	0	7.19794344473008	0	0.51413881748072	0	10.025706940874	69.9228791773779	0	0	0	0.77120822622108	0	0	0	0	1.2853470437018	0	0	0	0	0.25706940874036	1.2853470437018	0
26212	45704	"Øygardstjønn"	59.625946	7.986352	568	"AWI"	568	-45	581	149	0	3.66088631984586	0	0	0	0	0	21.3872832369942	0	0	0	0	0	0	0.192678227360308	3.66088631984586	0	0	0	0	0	0	0	0	1.54142581888247	0	7.89980732177264	0.192678227360308	0.963391136801541	0	5.58766859344894	43.3526011560694	0	9.05587668593449	0	0.192678227360308	0	0.770712909441233	0	0	0.385356454720617	0	0	0	0	0.385356454720617	0.770712909441233	0
26212	45704	"Øygardstjønn"	59.625946	7.986352	576	"AWI"	576	62	907	383	0	4.39024390243902	0	0	0.24390243902439	0	0	0	0	0	0	0	0	0.48780487804878	0	3.90243902439024	0	0	0	0.24390243902439	0	0	0	0	1.46341463414634	0	14.8780487804878	0.731707317073171	0.975609756097561	0	2.68292682926829	67.3170731707317	0	0	0	0.975609756097561	0	0	0	0	0.24390243902439	0	0	0.24390243902439	0	0.24390243902439	0.975609756097561	0
26212	45704	"Øygardstjønn"	59.625946	7.986352	584	"AWI"	584	214	1168	641	0	3.93939393939394	0.151515151515152	0	0.606060606060606	0	0	36.8181818181818	0	0	0	0	0	0.454545454545455	0	2.27272727272727	0	0	0	0	0	0.151515151515152	0	0	0.454545454545455	0	4.84848484848485	0.151515151515152	0.303030303030303	0	0.909090909090909	46.3636363636364	0	0	0	0.909090909090909	0	0	0	0	0.303030303030303	0	0.303030303030303	0.151515151515152	0	0.303030303030303	0.606060606060606	0
26212	45704	"Øygardstjønn"	59.625946	7.986352	592	"AWI"	592	406	1429	906	0	3.16622691292876	0.263852242744063	0	0.527704485488127	0	0	70.712401055409	0	0	0	0	0	0.263852242744063	0	4.48548812664908	0	0	0	0	0	0	0	0	2.37467018469657	0	13.9841688654354	0.263852242744063	0.79155672823219	0	1.05540897097625	0	0	0	0	0.527704485488127	0	0	0	0	0.79155672823219	0	0.263852242744063	0	0	0	0.527704485488127	0
26212	45704	"Øygardstjønn"	59.625946	7.986352	600	"AWI"	600	584	1625	1182	0	6.68257756563246	0	0	0.954653937947494	0	0	0	0	0.477326968973747	0	0	0.238663484486874	2.14797136038186	0	4.05727923627685	0	0	0	0.238663484486874	0	0	0	0	1.67064439140811	0	11.2171837708831	0	0.238663484486874	0	1.19331742243437	66.8257756563246	0	0	0.238663484486874	1.43198090692124	0	0	0.238663484486874	0	1.19331742243437	0	0.238663484486874	0	0	0.477326968973747	0.238663484486874	0
26212	45704	"Øygardstjønn"	59.625946	7.986352	608	"AWI"	608	874	1741	1405	0	5.68181818181818	0.284090909090909	0	0	0	0	0	0	0	0	0	0	0.568181818181818	0	2.84090909090909	0	0	0	0.568181818181818	0	0.284090909090909	0	0	1.70454545454545	0	7.67045454545455	0	1.42045454545455	0	0.852272727272727	73.5795454545455	0	0	0	3.125	0	0	0	0	0	0	0.284090909090909	0	0	0	1.13636363636364	0
26212	45704	"Øygardstjønn"	59.625946	7.986352	616	"AWI"	616	1361	1860	1616	0	4.63768115942029	0	0	0	0	0	34.4927536231884	0	0	0	0	0	0.434782608695652	0	2.02898550724638	0	0	0	0.289855072463768	0	0.289855072463768	0	0	0.434782608695652	0	5.36231884057971	0	0.289855072463768	0	0.289855072463768	49.5652173913044	0	0	0	1.01449275362319	0	0	0	0	0.434782608695652	0	0.144927536231884	0	0	0.144927536231884	0.144927536231884	0
26212	45704	"Øygardstjønn"	59.625946	7.986352	624	"AWI"	624	1603	2139	1840	0	10.0227790432802	0	0	0	0	0	0	0	0	0	0.227790432801822	0	2.0501138952164	0	2.73348519362187	0	0	0	0	0	0.683371298405467	0	0	0.227790432801822	0	2.73348519362187	0	0.683371298405467	0.683371298405467	0	75.1708428246014	0	0	0	2.27790432801822	0	0	0.227790432801822	0	0.455580865603645	0	0.227790432801822	0	0	0.227790432801822	1.36674259681093	0
26212	45704	"Øygardstjønn"	59.625946	7.986352	632	"AWI"	632	1720	2639	2034	0	7.45501285347044	0	0	0	0	0	0	0	0	0	0	0	0.77120822622108	0	3.59897172236504	0	0	0	0	0	0.25706940874036	0	0	0.25706940874036	0	2.5706940874036	0	0.25706940874036	0	0	80.719794344473	0	0	0	2.31362467866324	0	0	0	0	0.51413881748072	0	0.25706940874036	0	0	0.25706940874036	0.77120822622108	0
